date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2022-06-29,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1233,天仁,成交量過度異常,2022-05-16,,1,0,1,0
2022-06-29,1233,天仁,股權過度集中,,,1,0,1,0
2022-06-29,1233,天仁,監視第二次處置,,,,,,
2022-06-29,1233,天仁,,,,1,1,1,1
2022-06-29,1315,達新,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1315,達新,成交量過度異常,2022-05-06,,1,0,1,0
2022-06-29,1315,達新,股權過度集中,,,1,0,1,0
2022-06-29,1315,達新,監視第二次處置,,,,,,
2022-06-29,1315,達新,,,,1,1,1,1
2022-06-29,1324,地球,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1324,地球,成交量過度異常,2022-06-15,,1,0,1,0
2022-06-29,1324,地球,股權過度集中,,,1,0,1,0
2022-06-29,1324,地球,監視第二次處置,,,,,,
2022-06-29,1324,地球,,,,1,1,1,1
2022-06-29,1439,中和,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1439,中和,成交量過度異常,2022-05-11,,1,0,1,0
2022-06-29,1439,中和,股權過度集中,,,1,0,1,0
2022-06-29,1439,中和,監視第二次處置,,,,,,
2022-06-29,1439,中和,,,,1,1,1,1
2022-06-29,1453,大將,股價波動過度劇烈,2022-04-26,,1,0,1,0
2022-06-29,1453,大將,成交量過度異常,,,1,0,1,0
2022-06-29,1453,大將,股權過度集中,,,1,0,1,0
2022-06-29,1453,大將,監視第二次處置,,,,,,
2022-06-29,1453,大將,,,,1,1,1,1
2022-06-29,1470,大統新創,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1470,大統新創,成交量過度異常,,,1,0,1,0
2022-06-29,1470,大統新創,股權過度集中,2011-05-11,,1,0,1,0
2022-06-29,1470,大統新創,監視第二次處置,,,,,,
2022-06-29,1470,大統新創,,,,1,1,1,1
2022-06-29,1475,業旺,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1475,業旺,成交量過度異常,,,1,0,1,0
2022-06-29,1475,業旺,股權過度集中,2018-07-31,,1,0,1,0
2022-06-29,1475,業旺,監視第二次處置,,,,,,
2022-06-29,1475,業旺,,,,1,1,1,1
2022-06-29,1522,堤維西,股價波動過度劇烈,2022-06-28,,1,0,1,0
2022-06-29,1522,堤維西,成交量過度異常,,,1,0,1,0
2022-06-29,1522,堤維西,股權過度集中,,,1,0,1,0
2022-06-29,1522,堤維西,監視第二次處置,,,,,,
2022-06-29,1522,堤維西,,,,1,1,1,1
2022-06-29,1524,耿鼎,股價波動過度劇烈,2022-05-26,,1,0,1,0
2022-06-29,1524,耿鼎,成交量過度異常,2022-05-26,,1,0,1,0
2022-06-29,1524,耿鼎,股權過度集中,,,1,0,1,0
2022-06-29,1524,耿鼎,監視第二次處置,,,,,,
2022-06-29,1524,耿鼎,,,,1,1,1,1
2022-06-29,1525,江申,股價波動過度劇烈,,,,,,
2022-06-29,1525,江申,成交量過度異常,2022-05-17,2022-06-30,,,,
2022-06-29,1525,江申,股權過度集中,,,,,,
2022-06-29,1525,江申,監視第二次處置,,,,,,
2022-06-29,1525,江申,,,,,,,
2022-06-29,1530,亞崴,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1530,亞崴,成交量過度異常,2021-10-28,,1,0,1,0
2022-06-29,1530,亞崴,股權過度集中,,,1,0,1,0
2022-06-29,1530,亞崴,監視第二次處置,,,,,,
2022-06-29,1530,亞崴,,,,1,1,1,1
2022-06-29,1535,中宇,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1535,中宇,成交量過度異常,2022-06-09,,1,0,1,0
2022-06-29,1535,中宇,股權過度集中,,,1,0,1,0
2022-06-29,1535,中宇,監視第二次處置,,,,,,
2022-06-29,1535,中宇,,,,1,1,1,1
2022-06-29,1539,巨庭,股價波動過度劇烈,2022-06-06,,1,0,1,0
2022-06-29,1539,巨庭,成交量過度異常,2022-06-17,,1,0,1,0
2022-06-29,1539,巨庭,股權過度集中,,,1,0,1,0
2022-06-29,1539,巨庭,監視第二次處置,,,,,,
2022-06-29,1539,巨庭,,,,1,1,1,1
2022-06-29,1560,中砂,股價波動過度劇烈,2022-06-16,,1,0,1,0
2022-06-29,1560,中砂,成交量過度異常,2022-06-14,,1,0,1,0
2022-06-29,1560,中砂,股權過度集中,,,1,0,1,0
2022-06-29,1560,中砂,監視第二次處置,,,,,,
2022-06-29,1560,中砂,,,,1,1,1,1
2022-06-29,1568,倉佑,股價波動過度劇烈,2022-06-21,,1,0,1,0
2022-06-29,1568,倉佑,成交量過度異常,,,1,0,1,0
2022-06-29,1568,倉佑,股權過度集中,,,1,0,1,0
2022-06-29,1568,倉佑,監視第二次處置,,,,,,
2022-06-29,1568,倉佑,,,,1,1,1,1
2022-06-29,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1583,程泰,成交量過度異常,2021-08-13,,1,0,1,0
2022-06-29,1583,程泰,股權過度集中,,,1,0,1,0
2022-06-29,1583,程泰,監視第二次處置,,,,,,
2022-06-29,1583,程泰,,,,1,1,1,1
2022-06-29,1726,永記,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1726,永記,成交量過度異常,2022-05-10,,1,0,1,0
2022-06-29,1726,永記,股權過度集中,,,1,0,1,0
2022-06-29,1726,永記,監視第二次處置,,,,,,
2022-06-29,1726,永記,,,,1,1,1,1
2022-06-29,1730,花仙子,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1730,花仙子,成交量過度異常,2022-05-09,,1,0,1,0
2022-06-29,1730,花仙子,股權過度集中,,,1,0,1,0
2022-06-29,1730,花仙子,監視第二次處置,,,,,,
2022-06-29,1730,花仙子,,,,1,1,1,1
2022-06-29,1735,日勝化,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1735,日勝化,成交量過度異常,2021-07-14,,1,0,1,0
2022-06-29,1735,日勝化,股權過度集中,,,1,0,1,0
2022-06-29,1735,日勝化,監視第二次處置,,,,,,
2022-06-29,1735,日勝化,,,,1,1,1,1
2022-06-29,1760,寶齡富錦,股價波動過度劇烈,2022-04-22,,1,0,1,0
2022-06-29,1760,寶齡富錦,成交量過度異常,,,1,0,1,0
2022-06-29,1760,寶齡富錦,股權過度集中,,,1,0,1,0
2022-06-29,1760,寶齡富錦,監視第二次處置,,,,,,
2022-06-29,1760,寶齡富錦,,,,1,1,1,1
2022-06-29,1776,展宇,股價波動過度劇烈,,,1,0,1,0
2022-06-29,1776,展宇,成交量過度異常,2022-06-27,,1,0,1,0
2022-06-29,1776,展宇,股權過度集中,,,1,0,1,0
2022-06-29,1776,展宇,監視第二次處置,,,,,,
2022-06-29,1776,展宇,,,,1,1,1,1
2022-06-29,2236,百達-KY,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2236,百達-KY,成交量過度異常,2022-06-20,,1,0,1,0
2022-06-29,2236,百達-KY,股權過度集中,,,1,0,1,0
2022-06-29,2236,百達-KY,監視第二次處置,,,,,,
2022-06-29,2236,百達-KY,,,,1,1,1,1
2022-06-29,2247,汎德永業,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2247,汎德永業,成交量過度異常,2022-04-27,,1,0,1,0
2022-06-29,2247,汎德永業,股權過度集中,,,1,0,1,0
2022-06-29,2247,汎德永業,監視第二次處置,,,,,,
2022-06-29,2247,汎德永業,,,,1,1,1,1
2022-06-29,2305,全友,股價波動過度劇烈,2022-06-10,,1,0,1,0
2022-06-29,2305,全友,成交量過度異常,,,1,0,1,0
2022-06-29,2305,全友,股權過度集中,,,1,0,1,0
2022-06-29,2305,全友,監視第二次處置,,,,,,
2022-06-29,2305,全友,,,,1,1,1,1
2022-06-29,2364,倫飛,股價波動過度劇烈,2022-06-09,,1,0,1,0
2022-06-29,2364,倫飛,成交量過度異常,,,1,0,1,0
2022-06-29,2364,倫飛,股權過度集中,,,1,0,1,0
2022-06-29,2364,倫飛,監視第二次處置,,,,,,
2022-06-29,2364,倫飛,,,,1,1,1,1
2022-06-29,2397,友通,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2397,友通,成交量過度異常,2022-04-26,,1,0,1,0
2022-06-29,2397,友通,股權過度集中,,,1,0,1,0
2022-06-29,2397,友通,監視第二次處置,,,,,,
2022-06-29,2397,友通,,,,1,1,1,1
2022-06-29,2433,互盛電,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2433,互盛電,成交量過度異常,2022-06-15,,1,0,1,0
2022-06-29,2433,互盛電,股權過度集中,,,1,0,1,0
2022-06-29,2433,互盛電,監視第二次處置,,,,,,
2022-06-29,2433,互盛電,,,,1,1,1,1
2022-06-29,2468,華經,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2468,華經,成交量過度異常,2022-06-14,,1,0,1,0
2022-06-29,2468,華經,股權過度集中,,,1,0,1,0
2022-06-29,2468,華經,監視第二次處置,,,,,,
2022-06-29,2468,華經,,,,1,1,1,1
2022-06-29,2482,連宇,股價波動過度劇烈,2022-05-26,,1,0,1,0
2022-06-29,2482,連宇,成交量過度異常,2022-06-20,,1,0,1,0
2022-06-29,2482,連宇,股權過度集中,,,1,0,1,0
2022-06-29,2482,連宇,監視第二次處置,,,,,,
2022-06-29,2482,連宇,,,,1,1,1,1
2022-06-29,2496,卓越,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2496,卓越,成交量過度異常,2021-12-07,,1,0,1,0
2022-06-29,2496,卓越,股權過度集中,,,1,0,1,0
2022-06-29,2496,卓越,監視第二次處置,,,,,,
2022-06-29,2496,卓越,,,,1,1,1,1
2022-06-29,2712,遠雄來,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2712,遠雄來,成交量過度異常,2021-08-30,,1,0,1,0
2022-06-29,2712,遠雄來,股權過度集中,,,1,0,1,0
2022-06-29,2712,遠雄來,監視第二次處置,,,,,,
2022-06-29,2712,遠雄來,,,,1,1,1,1
2022-06-29,2904,匯僑,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2904,匯僑,成交量過度異常,2022-06-07,,1,0,1,0
2022-06-29,2904,匯僑,股權過度集中,,,1,0,1,0
2022-06-29,2904,匯僑,監視第二次處置,,,,,,
2022-06-29,2904,匯僑,,,,1,1,1,1
2022-06-29,2910,統領,股價波動過度劇烈,,,1,0,1,0
2022-06-29,2910,統領,成交量過度異常,2020-02-06,,1,0,1,0
2022-06-29,2910,統領,股權過度集中,2002-06-05,,1,0,1,0
2022-06-29,2910,統領,監視第二次處置,,,,,,
2022-06-29,2910,統領,,,,1,1,1,1
2022-06-29,2929,淘帝-KY,股價波動過度劇烈,2022-06-01,,1,0,1,0
2022-06-29,2929,淘帝-KY,成交量過度異常,,,1,0,1,0
2022-06-29,2929,淘帝-KY,股權過度集中,,,1,0,1,0
2022-06-29,2929,淘帝-KY,監視第二次處置,,,,,,
2022-06-29,2929,淘帝-KY,,,,1,1,1,1
2022-06-29,3035,智原,股價波動過度劇烈,,,1,0,1,0
2022-06-29,3035,智原,成交量過度異常,2021-12-27,,1,0,1,0
2022-06-29,3035,智原,股權過度集中,,,1,0,1,0
2022-06-29,3035,智原,監視第二次處置,,,,,,
2022-06-29,3035,智原,,,,1,1,1,1
2022-06-29,3040,遠見,股價波動過度劇烈,,,1,0,1,0
2022-06-29,3040,遠見,成交量過度異常,2022-05-31,,1,0,1,0
2022-06-29,3040,遠見,股權過度集中,,,1,0,1,0
2022-06-29,3040,遠見,監視第二次處置,,,,,,
2022-06-29,3040,遠見,,,,1,1,1,1
2022-06-29,3130,一零四,股價波動過度劇烈,,,1,0,1,0
2022-06-29,3130,一零四,成交量過度異常,2019-12-20,,1,0,1,0
2022-06-29,3130,一零四,股權過度集中,,,1,0,1,0
2022-06-29,3130,一零四,監視第二次處置,,,,,,
2022-06-29,3130,一零四,,,,1,1,1,1
2022-06-29,3416,融程電,股價波動過度劇烈,,,1,0,1,0
2022-06-29,3416,融程電,成交量過度異常,2022-06-14,,1,0,1,0
2022-06-29,3416,融程電,股權過度集中,,,1,0,1,0
2022-06-29,3416,融程電,監視第二次處置,,,,,,
2022-06-29,3416,融程電,,,,1,1,1,1
2022-06-29,3528,安馳,股價波動過度劇烈,,,1,0,1,0
2022-06-29,3528,安馳,成交量過度異常,2022-05-04,,1,0,1,0
2022-06-29,3528,安馳,股權過度集中,,,1,0,1,0
2022-06-29,3528,安馳,監視第二次處置,,,,,,
2022-06-29,3528,安馳,,,,1,1,1,1
2022-06-29,3532,台勝科,股價波動過度劇烈,2022-06-29,,1,0,1,0
2022-06-29,3532,台勝科,成交量過度異常,,,1,0,1,0
2022-06-29,3532,台勝科,股權過度集中,,,1,0,1,0
2022-06-29,3532,台勝科,監視第二次處置,,,,,,
2022-06-29,3532,台勝科,,,,1,1,1,1
2022-06-29,3535,晶彩科,股價波動過度劇烈,2022-05-23,,1,0,1,0
2022-06-29,3535,晶彩科,成交量過度異常,2022-05-26,,1,0,1,0
2022-06-29,3535,晶彩科,股權過度集中,,,1,0,1,0
2022-06-29,3535,晶彩科,監視第二次處置,,,,,,
2022-06-29,3535,晶彩科,,,,1,1,1,1
2022-06-29,3543,州巧,股價波動過度劇烈,,,1,0,1,0
2022-06-29,3543,州巧,成交量過度異常,2022-04-19,,1,0,1,0
2022-06-29,3543,州巧,股權過度集中,,,1,0,1,0
2022-06-29,3543,州巧,監視第二次處置,,,,,,
