date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2025-08-14,1203,味王,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1203,味王,成交量過度異常,2025-06-24,,1,0,1,0
2025-08-14,1203,味王,股權過度集中,,,1,0,1,0
2025-08-14,1203,味王,監視第二次處置,,,,,,
2025-08-14,1203,味王,,,,1,1,1,1
2025-08-14,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1233,天仁,成交量過度異常,2025-05-19,,1,0,1,0
2025-08-14,1233,天仁,股權過度集中,,,1,0,1,0
2025-08-14,1233,天仁,監視第二次處置,,,,,,
2025-08-14,1233,天仁,,,,1,1,1,1
2025-08-14,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1235,興泰,成交量過度異常,2025-07-16,,1,0,1,0
2025-08-14,1235,興泰,股權過度集中,,,1,0,1,0
2025-08-14,1235,興泰,監視第二次處置,,,,,,
2025-08-14,1235,興泰,,,,1,1,1,1
2025-08-14,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1236,宏亞,成交量過度異常,2024-09-30,,1,0,1,0
2025-08-14,1236,宏亞,股權過度集中,,,1,0,1,0
2025-08-14,1236,宏亞,監視第二次處置,,,,,,
2025-08-14,1236,宏亞,,,,1,1,1,1
2025-08-14,1256,鮮活果汁-KY,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1256,鮮活果汁-KY,成交量過度異常,2025-05-28,,1,0,1,0
2025-08-14,1256,鮮活果汁-KY,股權過度集中,,,1,0,1,0
2025-08-14,1256,鮮活果汁-KY,監視第二次處置,,,,,,
2025-08-14,1256,鮮活果汁-KY,,,,1,1,1,1
2025-08-14,1303,南亞,股價波動過度劇烈,2025-08-07,,1,0,1,0
2025-08-14,1303,南亞,成交量過度異常,,,1,0,1,0
2025-08-14,1303,南亞,股權過度集中,,,1,0,1,0
2025-08-14,1303,南亞,監視第二次處置,,,,,,
2025-08-14,1303,南亞,,,,1,1,1,1
2025-08-14,1315,達新,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1315,達新,成交量過度異常,2024-05-17,,1,0,1,0
2025-08-14,1315,達新,股權過度集中,,,1,0,1,0
2025-08-14,1315,達新,監視第二次處置,,,,,,
2025-08-14,1315,達新,,,,1,1,1,1
2025-08-14,1323,永裕,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1323,永裕,成交量過度異常,2025-07-25,,1,0,1,0
2025-08-14,1323,永裕,股權過度集中,,,1,0,1,0
2025-08-14,1323,永裕,監視第二次處置,,,,,,
2025-08-14,1323,永裕,,,,1,1,1,1
2025-08-14,1410,南染,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1410,南染,成交量過度異常,2025-08-08,,1,0,1,0
2025-08-14,1410,南染,股權過度集中,,,1,0,1,0
2025-08-14,1410,南染,監視第二次處置,,,,,,
2025-08-14,1410,南染,,,,1,1,1,1
2025-08-14,1423,利華,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1423,利華,成交量過度異常,2025-07-31,,1,0,1,0
2025-08-14,1423,利華,股權過度集中,,,1,0,1,0
2025-08-14,1423,利華,監視第二次處置,,,,,,
2025-08-14,1423,利華,,,,1,1,1,1
2025-08-14,1439,雋揚,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1439,雋揚,成交量過度異常,2025-02-27,,1,0,1,0
2025-08-14,1439,雋揚,股權過度集中,,,1,0,1,0
2025-08-14,1439,雋揚,監視第二次處置,,,,,,
2025-08-14,1439,雋揚,,,,1,1,1,1
2025-08-14,1443,立益物流,股價波動過度劇烈,,,1,0,1,0
2025-08-14,1443,立益物流,成交量過度異常,2025-02-12,,1,0,1,0
