date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2013-10-09,1256,,1.28,101,16.67,5.26,
2013-10-09,1258,,3.73,101,,1.29,
2013-10-09,1259,,3.31,101,25.80,1.64,
2013-10-09,1333,,0.00,101,27.52,1.00,
2013-10-09,1336,,0.00,101,,0.42,
2013-10-09,1558,,5.16,101,12.12,3.18,
2013-10-09,1565,,2.11,101,29.53,13.78,
2013-10-09,1569,,3.28,101,122.00,0.92,
2013-10-09,1570,,0.00,101,15.28,1.73,
2013-10-09,1580,,5.91,101,13.54,4.59,
2013-10-09,1584,,0.00,101,,0.91,
2013-10-09,1586,,4.58,101,57.50,0.99,
2013-10-09,1591,,4.60,101,12.30,1.99,
2013-10-09,1593,,2.31,101,15.20,1.02,
2013-10-09,1595,,5.47,101,8.54,1.56,
2013-10-09,1597,,1.63,101,45.46,1.94,
2013-10-09,1599,,6.48,101,15.31,2.02,
2013-10-09,1742,,0.00,101,55.00,1.36,
2013-10-09,1752,,2.08,101,109.14,2.27,
2013-10-09,1777,,2.29,101,21.98,2.88,
2013-10-09,1781,,0.21,101,16.15,3.31,
2013-10-09,1784,,2.39,101,30.83,2.09,
2013-10-09,1785,,5.81,101,14.91,1.17,
2013-10-09,1787,,3.04,101,19.13,1.07,
2013-10-09,1788,,4.21,101,15.45,2.50,
2013-10-09,1795,,0.00,101,,5.42,
2013-10-09,1799,,0.00,101,,3.14,
2013-10-09,1813,,4.61,101,15.99,2.19,
2013-10-09,1815,,0.00,101,,0.74,
2013-10-09,2035,,0.00,101,,1.46,
2013-10-09,2061,,0.00,101,,1.22,
2013-10-09,2063,,4.62,101,14.97,1.73,
2013-10-09,2221,,2.10,101,24.58,1.14,
2013-10-09,2230,,4.04,101,34.84,1.72,
2013-10-09,2233,,2.81,101,20.21,4.09,
2013-10-09,2596,,8.27,101,5.54,1.18,
2013-10-09,2636,,3.33,101,14.52,1.30,
2013-10-09,2640,,2.15,101,35.59,6.43,
2013-10-09,2718,,2.04,101,42.70,2.01,
2013-10-09,2719,,1.34,101,21.13,1.86,
2013-10-09,2724,,2.36,101,14.02,2.39,
2013-10-09,2729,,2.98,101,26.64,3.89,
2013-10-09,2916,,2.55,101,36.51,0.99,
2013-10-09,2924,,6.47,101,12.94,2.45,
2013-10-09,2926,,2.81,101,27.22,7.18,
2013-10-09,3064,,0.21,101,102.77,3.25,
2013-10-09,3066,,0.00,101,,1.22,
2013-10-09,3067,,0.00,101,,1.54,
2013-10-09,3068,,2.08,101,53.95,2.91,
2013-10-09,3071,,2.81,101,79.00,0.68,
2013-10-09,3073,,0.00,101,,3.68,
2013-10-09,3078,,2.73,101,18.03,0.89,
2013-10-09,3083,,1.02,101,90.17,2.61,
2013-10-09,3085,,0.00,101,,2.25,
2013-10-09,3086,,0.00,101,,1.11,
2013-10-09,3088,,4.75,101,13.41,2.59,
2013-10-09,3089,,0.76,101,1975.00,3.84,
2013-10-09,3092,,2.87,101,,0.60,
2013-10-09,3093,,5.33,101,16.67,1.92,
2013-10-09,3095,,0.00,101,,0.79,
2013-10-09,3105,,5.48,101,9.37,1.40,
2013-10-09,3114,,4.18,101,15.93,0.78,
2013-10-09,3115,,0.00,101,16.72,1.33,
2013-10-09,3118,,4.58,101,21.85,2.66,
2013-10-09,3126,,0.00,101,,11.70,
2013-10-09,3128,,0.00,101,,1.00,
2013-10-09,3131,,5.17,101,10.06,3.90,
2013-10-09,3144,,3.88,101,13.58,2.07,
2013-10-09,3152,,3.51,101,21.90,3.37,
2013-10-09,3162,,0.80,101,,0.76,
2013-10-09,3163,,1.84,101,20.30,4.81,
2013-10-09,3169,,6.32,101,18.09,2.22,
2013-10-09,3171,,0.00,101,15.37,1.37,
2013-10-09,3176,,0.00,101,98.76,14.11,
2013-10-09,3188,,0.00,101,,1.43,
2013-10-09,3191,,0.00,101,,1.73,
2013-10-09,3202,,0.00,101,,0.49,
2013-10-09,3205,,0.00,101,,2.73,
2013-10-09,3206,,7.58,101,18.86,0.87,
2013-10-09,3207,,0.00,101,,1.18,
2013-10-09,3211,,7.76,101,11.74,1.90,
2013-10-09,3213,,5.64,101,11.78,1.95,
2013-10-09,3217,,5.84,101,10.98,0.86,
2013-10-09,3218,,0.00,101,,1.60,
2013-10-09,3219,,0.00,101,,2.07,
2013-10-09,3221,,1.60,101,15.92,0.91,
2013-10-09,3224,,0.00,101,,2.97,
2013-10-09,3226,,0.00,101,,5.68,
2013-10-09,3227,,3.53,101,26.87,1.36,
2013-10-09,3228,,0.00,101,,3.20,
2013-10-09,3230,,0.00,101,,0.55,
2013-10-09,3232,,0.00,101,32.43,1.08,
2013-10-09,3234,,3.03,101,12.57,1.50,
2013-10-09,3236,,0.00,101,,0.98,
2013-10-09,3252,,0.00,101,,2.26,
2013-10-09,3259,,0.00,101,,2.65,
2013-10-09,3260,,2.71,101,9.83,2.16,
2013-10-09,3264,,6.23,101,11.67,1.08,
2013-10-09,3265,,6.19,101,11.59,1.68,
2013-10-09,3266,,0.00,101,7.73,3.27,
2013-10-09,3268,,0.00,101,,1.23,
2013-10-09,3276,,0.00,101,,1.06,
2013-10-09,3284,,6.11,101,9.42,0.84,
2013-10-09,3285,,5.31,101,17.29,1.42,
2013-10-09,3287,,0.00,101,,0.83,
2013-10-09,3288,,0.00,101,,1.51,
2013-10-09,3289,,4.22,101,13.39,0.96,
2013-10-09,3290,,0.00,101,25.69,2.07,
2013-10-09,3291,,6.37,101,9.68,2.79,
2013-10-09,3293,,8.93,101,36.89,1.69,
2013-10-09,3294,,0.00,101,,0.61,
2013-10-09,3297,,4.55,101,10.48,1.46,
2013-10-09,3299,,7.67,101,11.76,1.33,
2013-10-09,3303,,3.73,101,11.58,1.21,
2013-10-09,3306,,4.62,101,25.00,0.92,
2013-10-09,3310,,0.98,101,107.50,1.84,
2013-10-09,3313,,0.00,101,,0.77,
2013-10-09,3317,,0.00,101,23.26,0.70,
2013-10-09,3322,,0.00,101,53.27,0.64,
2013-10-09,3323,,6.17,101,81.00,0.66,
2013-10-09,3324,,0.00,101,15.08,1.06,
2013-10-09,3325,,0.00,101,,1.13,
2013-10-09,3332,,4.77,101,14.16,1.56,
2013-10-09,3339,,0.00,101,,0.99,
2013-10-09,3354,,4.18,101,42.50,0.73,
2013-10-09,3360,,2.70,101,,0.56,
2013-10-09,3362,,0.00,101,19.59,2.71,
2013-10-09,3363,,4.61,101,16.02,1.71,
2013-10-09,3372,,0.00,101,,0.72,
2013-10-09,3373,,0.50,101,199.06,2.29,
2013-10-09,3379,,9.82,101,17.41,1.55,
2013-10-09,3388,,6.99,101,13.14,1.63,
2013-10-09,3390,,10.42,101,7.26,1.87,
2013-10-09,3402,,7.64,101,36.41,0.75,
2013-10-09,3416,,5.70,101,13.70,2.18,
2013-10-09,3428,,0.00,101,37.11,1.90,
2013-10-09,3431,,0.00,101,,2.47,
2013-10-09,3434,,0.00,101,,1.51,
2013-10-09,3438,,4.41,101,14.24,1.01,
2013-10-09,3441,,8.47,101,15.18,0.78,
2013-10-09,3444,,5.01,101,138.08,1.36,
2013-10-09,3452,,0.00,101,,1.28,
2013-10-09,3455,,0.00,101,,1.10,
2013-10-09,3465,,0.00,101,10.38,1.04,
2013-10-09,3466,,4.49,101,19.35,0.86,
2013-10-09,3479,,7.99,101,9.66,2.00,
2013-10-09,3483,,6.38,101,,0.47,
2013-10-09,3484,,5.18,101,18.04,0.91,
2013-10-09,3489,,0.00,101,,2.31,
2013-10-09,3490,,0.00,101,80.15,1.27,
2013-10-09,3491,,4.19,101,14.80,2.42,
2013-10-09,3498,,1.03,101,10.66,2.91,
