date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2013-10-03,1256,,1.23,101,17.31,5.47,
2013-10-03,1258,,3.74,101,,1.29,
2013-10-03,1259,,3.30,101,25.87,1.64,
2013-10-03,1333,,0.00,101,29.39,1.07,
2013-10-03,1336,,0.00,101,,0.42,
2013-10-03,1558,,5.46,101,11.45,3.01,
2013-10-03,1565,,2.08,101,30.00,13.99,
2013-10-03,1569,,3.17,101,126.00,0.95,
2013-10-03,1570,,0.00,101,15.56,1.76,
2013-10-03,1580,,5.93,101,13.49,4.57,
2013-10-03,1584,,0.00,101,,0.91,
2013-10-03,1586,,4.72,101,55.79,0.96,
2013-10-03,1591,,4.55,101,12.45,2.02,
2013-10-03,1593,,2.32,101,15.15,1.02,
2013-10-03,1595,,5.06,101,9.24,1.69,
2013-10-03,1597,,1.63,101,45.37,1.94,
2013-10-03,1599,,6.46,101,15.34,2.02,
2013-10-03,1742,,0.00,101,54.53,1.35,
2013-10-03,1752,,2.09,101,108.71,2.26,
2013-10-03,1777,,2.16,101,23.37,3.07,
2013-10-03,1781,,0.20,101,16.39,3.36,
2013-10-03,1784,,2.36,101,31.15,2.11,
2013-10-03,1785,,5.67,101,15.29,1.20,
2013-10-03,1787,,3.17,101,18.31,1.03,
2013-10-03,1788,,4.60,101,14.15,2.29,
2013-10-03,1795,,0.00,101,,5.28,
2013-10-03,1799,,0.00,101,,2.92,
2013-10-03,1813,,4.64,101,15.86,2.17,
2013-10-03,1815,,0.00,101,,0.75,
2013-10-03,2035,,0.00,101,,1.50,
2013-10-03,2061,,0.00,101,,1.33,
2013-10-03,2063,,4.37,101,15.82,1.82,
2013-10-03,2221,,2.00,101,25.83,1.20,
2013-10-03,2230,,3.79,101,37.11,1.83,
2013-10-03,2233,,2.75,101,20.70,4.19,
2013-10-03,2596,,8.20,101,5.58,1.19,
2013-10-03,2636,,3.30,101,14.65,1.31,
2013-10-03,2640,,2.22,101,34.50,6.23,
2013-10-03,2718,,2.06,101,42.17,1.99,
2013-10-03,2719,,1.33,101,21.29,1.87,
2013-10-03,2724,,2.17,101,15.23,2.60,
2013-10-03,2729,,2.92,101,27.13,3.96,
2013-10-03,2916,,2.53,101,36.74,1.00,
2013-10-03,2924,,6.53,101,12.82,2.43,
2013-10-03,2926,,2.52,101,30.29,7.99,
2013-10-03,3064,,0.24,101,89.57,2.83,
2013-10-03,3066,,0.00,101,,1.23,
2013-10-03,3067,,0.00,101,,1.54,
