date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2013-07-15,1256,,1.32,101,20.42,5.47,
2013-07-15,1258,,3.94,101,10.30,1.17,
2013-07-15,1259,,3.56,101,28.19,1.47,
2013-07-15,1333,,0.00,101,,1.15,
2013-07-15,1336,,0.00,101,,0.45,
2013-07-15,1558,,5.33,101,11.58,2.86,
2013-07-15,1565,,2.00,101,33.22,12.42,
2013-07-15,1569,,0.00,101,29.67,1.03,
2013-07-15,1570,,0.00,101,31.49,1.95,
2013-07-15,1580,,6.20,101,13.28,3.82,
2013-07-15,1584,,0.00,101,,0.91,
2013-07-15,1586,,2.38,101,34.43,0.93,
2013-07-15,1591,,3.85,101,13.73,2.43,
2013-07-15,1593,,3.62,101,13.14,1.05,
2013-07-15,1595,,4.83,101,9.78,1.72,
2013-07-15,1597,,1.27,101,81.82,2.52,
2013-07-15,1599,,6.30,101,16.51,1.89,
2013-07-15,1742,,0.00,101,32.55,1.36,
2013-07-15,1752,,0.00,101,40.86,2.35,
2013-07-15,1777,,2.30,101,26.45,2.81,
2013-07-15,1781,,0.21,101,13.65,3.41,
2013-07-15,1784,,2.15,101,36.80,2.23,
2013-07-15,1785,,5.52,101,15.97,1.15,
2013-07-15,1787,,3.39,101,18.21,0.95,
2013-07-15,1788,,4.49,101,15.21,2.18,
2013-07-15,1795,,0.00,101,,5.03,
2013-07-15,1799,,0.00,101,,2.65,
2013-07-15,1813,,4.24,101,14.19,2.25,
2013-07-15,1815,,0.00,101,,0.76,
2013-07-15,2035,,0.00,101,,1.49,
2013-07-15,2061,,0.00,101,,1.51,
2013-07-15,2063,,4.98,101,11.76,1.50,
2013-07-15,2221,,2.21,101,23.03,1.08,
2013-07-15,2230,,3.59,101,29.53,1.82,
2013-07-15,2233,,3.52,101,17.83,3.23,
2013-07-15,2596,,6.88,101,5.97,1.30,
2013-07-15,2636,,4.03,101,14.53,1.11,
2013-07-15,2640,,2.92,101,30.00,4.46,
2013-07-15,2718,,2.33,101,37.39,1.72,
