date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2012-07-25,1258,,0.00,100,10.05,1.84,
2012-07-25,1259,,2.26,100,23.46,2.56,
2012-07-25,1333,,0.00,99,,0.89,
2012-07-25,1336,,2.62,100,,0.45,
2012-07-25,1558,,8.38,100,7.75,2.18,
2012-07-25,1565,,4.53,100,16.43,5.62,
2012-07-25,1569,,1.60,100,12.06,2.00,
2012-07-25,1570,,0.00,99,,0.88,
2012-07-25,1580,,5.86,100,12.57,4.20,
2012-07-25,1584,,1.06,100,29.53,1.01,
2012-07-25,1586,,2.68,100,,0.85,
2012-07-25,1591,,3.21,100,12.53,2.21,
2012-07-25,1593,,6.47,100,17.94,1.06,
2012-07-25,1595,,8.45,100,7.26,1.45,
2012-07-25,1742,,0.00,99,,1.15,
2012-07-25,1752,,0.69,100,137.14,2.21,
2012-07-25,1777,,5.07,100,19.57,2.14,
2012-07-25,1781,,0.00,99,,2.68,
2012-07-25,1784,,0.00,99,53.98,2.05,
2012-07-25,1785,,11.54,100,19.60,1.54,
2012-07-25,1787,,5.77,100,66.39,0.80,
2012-07-25,1788,,4.89,100,17.01,1.84,
2012-07-25,1795,,1.28,100,,1.87,
2012-07-25,1799,,0.00,99,,0.86,
2012-07-25,1813,,3.64,100,13.64,1.95,
2012-07-25,1815,,6.64,100,13.19,0.84,
2012-07-25,2035,,0.00,99,20.64,1.24,
2012-07-25,2061,,3.52,100,,2.26,
2012-07-25,2063,,12.15,100,9.80,1.50,
2012-07-25,2221,,0.00,100,10.53,1.27,
2012-07-25,2233,,4.48,100,14.05,2.34,
2012-07-25,2341,,0.00,99,,,
2012-07-25,2381,,0.00,99,3.03,0.33,
2012-07-25,2596,,7.38,100,18.06,1.14,
2012-07-25,2636,,13.20,100,13.04,1.10,
2012-07-25,2718,,3.30,100,33.88,1.74,
2012-07-25,2719,,6.85,100,29.38,1.64,
2012-07-25,2724,,0.67,100,56.44,3.36,
2012-07-25,2916,,8.50,100,11.31,0.99,
2012-07-25,2924,,4.45,100,19.78,2.87,
2012-07-25,3064,,0.00,100,16.37,2.42,
2012-07-25,3066,,0.00,99,,0.86,
2012-07-25,3067,,11.67,100,43.90,1.38,
2012-07-25,3068,,10.43,100,18.58,2.40,
2012-07-25,3071,,0.00,100,24.03,0.71,
2012-07-25,3073,,0.00,99,,1.98,
2012-07-25,3078,,11.30,100,11.24,0.71,
2012-07-25,3083,,13.71,100,36.47,2.87,
2012-07-25,3085,,0.00,99,,0.95,
2012-07-25,3086,,0.00,100,13.92,1.48,
2012-07-25,3087,,0.00,99,20.95,0.85,
2012-07-25,3088,,7.85,100,13.64,1.21,
2012-07-25,3089,,0.00,99,,1.01,
2012-07-25,3092,,5.61,100,37.13,0.49,
2012-07-25,3093,,6.03,100,11.64,1.76,
2012-07-25,3095,,0.00,99,,0.48,
2012-07-25,3105,,2.32,100,15.78,2.09,
2012-07-25,3114,,1.98,100,17.41,0.67,
2012-07-25,3115,,0.00,99,,1.38,
2012-07-25,3118,,6.99,100,16.34,1.84,
2012-07-25,3126,,0.00,99,,2.82,
2012-07-25,3128,,0.00,100,,0.79,
2012-07-25,3131,,9.79,100,8.82,2.60,
2012-07-25,3144,,0.00,100,17.68,2.09,
2012-07-25,3152,,6.90,100,16.57,2.11,
2012-07-25,3162,,1.77,100,452.50,0.84,
2012-07-25,3169,,6.73,100,14.08,1.89,
2012-07-25,3171,,0.00,99,,1.45,
2012-07-25,3176,,0.00,100,,8.11,
