date,stock_id,close,yield_pct,dividend_year,per,pbr,fs_quarter
2012-05-17,1107,,0.00,99,,,
2012-05-17,1258,,0.00,100,5.20,1.81,
2012-05-17,1259,,2.03,100,26.01,2.84,
2012-05-17,1333,,0.00,99,,0.99,
2012-05-17,1336,,5.02,100,,0.47,
2012-05-17,1558,,7.66,100,8.48,2.39,
2012-05-17,1565,,4.45,100,15.66,5.35,
2012-05-17,1569,,1.17,100,16.44,2.72,
2012-05-17,1570,,0.00,99,,0.94,
2012-05-17,1580,,6.58,100,11.20,3.74,
2012-05-17,1584,,0.95,100,32.73,1.12,
2012-05-17,1586,,5.91,100,,1.00,
2012-05-17,1591,,3.08,100,15.63,2.61,
2012-05-17,1595,,4.76,100,7.73,1.54,
2012-05-17,1742,,0.00,99,,1.30,
2012-05-17,1752,,0.00,100,133.33,2.15,
2012-05-17,1777,,4.91,100,20.17,2.21,
2012-05-17,1781,,0.00,99,,1.59,
2012-05-17,1784,,0.00,99,46.39,1.76,
2012-05-17,1785,,11.42,100,19.80,1.56,
2012-05-17,1787,,5.73,100,66.94,0.80,
2012-05-17,1788,,4.76,100,17.46,1.89,
2012-05-17,1795,,1.32,100,,1.82,
2012-05-17,1799,,0.00,99,,0.97,
2012-05-17,1813,,3.98,100,15.58,2.22,
2012-05-17,1815,,5.81,100,15.09,0.96,
2012-05-17,2035,,0.00,99,20.11,1.21,
2012-05-17,2061,,3.56,100,,2.23,
2012-05-17,2063,,10.14,100,12.92,1.97,
2012-05-17,2221,,0.00,100,12.07,1.46,
2012-05-17,2233,,4.05,100,15.51,2.59,
2012-05-17,2341,,0.00,99,,,
2012-05-17,2381,,0.00,99,3.85,0.41,
2012-05-17,2596,,7.10,100,18.78,1.18,
2012-05-17,2636,,12.25,100,14.05,1.18,
2012-05-17,2718,,2.16,100,32.80,1.69,
2012-05-17,2719,,5.43,100,37.04,2.07,
2012-05-17,2916,,9.83,100,13.04,1.14,
2012-05-17,2924,,3.55,100,17.74,2.57,
2012-05-17,3064,,0.00,100,18.61,2.75,
2012-05-17,3066,,0.00,99,,0.94,
2012-05-17,3067,,11.11,100,46.10,1.45,
2012-05-17,3068,,10.51,100,18.44,2.39,
2012-05-17,3071,,0.00,100,27.19,0.81,
2012-05-17,3073,,0.00,99,,1.72,
2012-05-17,3078,,10.87,100,11.69,0.74,
2012-05-17,3083,,10.63,100,47.06,3.70,
2012-05-17,3085,,0.00,99,,1.10,
2012-05-17,3086,,0.00,100,16.08,1.71,
2012-05-17,3087,,0.00,99,15.77,0.81,
2012-05-17,3088,,10.55,100,14.89,1.32,
2012-05-17,3089,,0.00,99,,1.28,
