seed,Δ_β,Δ_ind,Δ_stk,Δ_vol
102044,8.432863864865759,-6.336176318406933,6.528437352681393,53.05263050946211
102045,18.63414495769077,-5.364369299089872,5.233370956974897,37.870530859449445
102046,9.809391392476341,-4.910882774148728,9.384642697484614,34.36497410675267
102047,0.0,-21.078164419448832,10.551824863564168,36.24557045552215
102048,9.830873566823872,21.277613101584837,6.427406799619001,59.86181775825523
102049,0.0,5.004207934071009,-0.9402006101236038,27.531703195191156
102050,9.97555409261236,-5.499118481616016,14.313057222817942,47.477178079032804
102051,0.0,4.420221067666203,4.8693960480732095,36.12260744089966
102052,8.934406569054143,-10.810062281208536,6.3348786545434965,35.71060907859745
102053,0.0,3.156709145103859,10.516229550628903,20.7555311190363
102054,2.7004001204884718,-36.76904538987356,-3.8473440564018575,1.1749687262699597
102055,14.901279284644598,-7.268522265890793,32.32777426280088,47.08354752893442
102056,4.690901057666391,12.106759970755258,27.756806649362332,34.150363217777034
102057,1.1131865157253895,-4.08524370126222,9.587137053803945,39.75311022813507
102058,0.0,-10.538234529227841,-1.0317122578171356,17.55977562252372
102059,6.413408862126219,-9.58350408226768,3.489863191375753,44.170406069742455
102060,0.0,-1.1136256622777674,8.724481898996494,44.491875321335
102061,0.0,-24.231595508551703,-2.9497022172609517,6.162882197850022
102062,0.0,-37.10791595455067,-10.34981524689081,-9.027864703051158
102063,5.875955178182518,-18.129020140117817,1.3020292601674974,-7.662827326110214
102064,3.3801506543334914,-7.241317166605384,-3.4113184137267796,14.63226252808865
102065,1.0169057191340924,9.512644973064756,17.58826569411029,58.879738577578394
102066,8.21650298141262,9.6328891237819,16.76506028198747,-17.504521172033456
102067,9.271764228324075,4.870255208623031,12.471323419842506,37.709076439051145
102068,0.0,-5.817226457827465,-4.904209689694942,3.0351507985251818
102069,9.819677357769397,-22.38639629179048,4.4125172054310475,13.534335800366048
102070,5.652205979543934,-3.7346639197949223,18.33660172322288,35.87908859824424
102071,11.257523709009615,-6.230034306585907,22.777234726504673,61.35715123456057
102072,0.0,-0.7544385423575886,6.0432286394209225,42.85130400902258
102073,7.5342762031446195,1.1309432103731194,6.355282234925541,49.586399615817506
102074,0.0,-22.208813751965284,-8.858947477646822,0.4267340558083106
102075,3.7775860044212877,0.3654932912376868,2.0044432338180345,19.72275659272493
102076,25.200019790461393,10.413737394112042,13.56921470739209,40.879378061872494
102077,7.1490925591248535,-10.288972488612744,16.013632392253633,13.140563017710278
102078,4.066835480464692,-10.459940069022728,-0.035528536996048965,36.09671114713255
102079,8.03570638104526,-12.538881680401653,13.24620954131306,59.78781468407927
102080,8.324886029461704,-17.434986208046688,12.276014309612227,34.638730333725746
102081,1.3335039241789193,-18.047820043085874,-4.361821670344534,18.631831376420884
102082,16.335516800696475,9.76220909538965,10.025261438942383,52.008285723756764
102083,0.0,-8.650850955133315,12.10903026611551,42.75252913664026
102084,2.3816345820075635,-15.835215939385305,4.252823899293307,33.74364088403726
102085,4.608485798273337,-9.589517049002172,16.211096640383573,42.75466649315028
102086,1.5126199752359737,-10.837713208412351,5.296855340271573,2.2288331670402233
102087,0.0,-14.250220914784446,3.8580190568415382,28.91776406492697
102088,20.030099948538094,-23.09576194582827,-16.916332860891195,14.98030443734347
102089,3.151517018455791,-11.979195833315648,6.806093061189584,28.041579400795076
102090,12.922927761355218,-1.576413954738043,14.654783870375542,63.59835994269038
102091,6.432252432807994,-17.587841457543295,0.7118580250321966,29.581031867948802
102092,0.0,-3.380020372584597,3.0838994976007035,19.809935017268845
102093,5.411632499727709,-6.2543343227436266,10.5171611486304,36.374578402914935
102094,0.0,10.368778750854617,12.73964443947318,16.169292749760594
102095,0.0,-13.54427914275643,-5.477564582546632,19.41839427952524
102096,8.199897111390147,-5.2723666095419,15.71661326574652,34.135037396869414
102097,1.5890209135380806,-4.72693590533349,7.137724750566374,25.790420275672833
102098,22.607859894550252,-7.872521937534882,26.07453768007153,67.207749355943
102099,10.518917565734354,0.2554216594097549,11.506500348895603,46.42116692077069
102100,8.22945871314173,-1.982605468932408,17.641993774361207,38.58051953395834
102101,0.5341460897290373,-21.85422034827776,-2.417321261708514,2.5709172389375343
102102,5.105432045776414,-27.630674451395855,-4.342881792988656,8.867430548123094
102103,0.0,-10.880659526339622,-11.925616688049486,-22.942581001136688
102104,0.0,21.455930612748574,10.379205706539254,20.699062817370127
102105,8.706630489491769,-0.05477227297728793,6.151698409640205,37.975303276687974
102106,7.348148757324013,-6.94784308609091,6.241119553895069,34.406123794257184
102107,4.838859800400824,4.1972969415831,3.59518744116572,42.43538925851929
102108,5.913350483375907,-13.980386289070248,-6.935840003168118,26.844731811426264
102109,13.724018794976283,-9.174658305041753,-9.4856889982166,13.82976132660581
102110,9.142928321508903,14.135485424764926,14.107152021774112,42.89877773876188
102111,5.749787770533866,-10.846507987423825,7.238255124489834,26.41107628074036
102112,1.486826199139285,-7.119367300621457,13.664121752356833,37.935990426787974
102113,6.8489611876087935,1.959064652743947,9.592469868847276,19.56856964205131
102114,13.104543006191992,0.056408824802864244,30.632179377374584,50.12497832060022
102115,4.454431919151763,-17.1565079138632,6.965569789630461,25.488386800148362
102116,0.6218762047364823,-24.7884286031884,8.60643946917032,19.983080245683944
102117,1.7882240481281897,-13.679608348363208,6.937894009917744,24.998966601013233
102118,0.0,-22.564712357910032,-11.650933469551491,24.620893585405316
102119,7.058846994056145,1.201216746800685,13.294970707160152,24.35953335016466
102120,11.383191270220738,-0.20218638943528244,8.586218522632988,66.94308933681494
102121,9.134510774147689,6.678598606949082,5.974851201181166,31.752145519675896
102122,7.639793548471352,-13.391379629876749,-4.4896756511065,29.031013903270356
102123,1.1964312603981397,1.1663636466155194,11.181374042657644,-29.781888391060736
102124,6.422866080769262,-5.1038127517056,30.65266125832249,62.05918816602542
102125,4.602792034505776,-9.38584831588814,10.085896667363336,17.137044177761496
102126,10.980624334443789,-7.599896204407342,12.516494704300186,29.65730484558538
102127,4.283140521972601,-9.3300998920117,11.02463068786494,38.2439237798367
102128,3.673792846403562,-1.9826749745042402,9.691119815688486,-7.2728116493564094
102129,5.147828088888929,-13.923999196865877,29.39805399014185,54.65589839869864
102130,19.533628423404664,1.1116598945452971,5.203192666659385,46.423420057686606
102131,0.0,-17.247211086884562,-5.3327277446643615,22.45341091694534
102132,8.860203375945025,-9.74123196119403,10.680985071980276,26.243786233155266
102133,11.397912626764123,-8.935486243230685,9.425639378729866,35.06972514201706
102134,0.0,-26.53154681692159,-0.7145513807233055,-1.42799203621832
102135,7.569529586799783,-7.199659478055236,14.286309820782442,32.38141992377257
102136,6.039058346532617,-4.165038651104674,19.997946631850045,53.493991136769225
102137,5.436034369813298,-5.217870839210207,9.28368064191855,42.24322834392391
102138,0.0,-3.172335999523507,18.787026873888696,35.333972596341624
102139,0.0,-6.912274480594096,-2.9323220172084374,26.378121670254522
102140,1.4713454711640483,-10.344341046589719,13.356770522219719,28.823872158350014
102141,13.225441666430948,-0.7325722979544391,23.92065130626209,33.24696877990256
102142,12.193165191612854,-3.718841702802661,11.632047919791505,37.7826404135476
102143,0.0,-5.7832820597139305,-1.0147518101407558,14.323094372284263
102144,0.0,-1.5209614171768582,15.35778400007714,52.35137431015059
102145,20.1903099180891,9.639129905321791,12.896580404251818,56.080016277873455
102146,1.1152604361483964,-27.50825373894703,6.0405380676032046,1.9024228275125123
102147,5.287014749617591,-7.7194372686094805,26.29938333461891,37.769445135596634
102148,9.784104460179426,-19.946438980016218,-6.096538970830589,19.507387211822998
102149,12.372217166015648,-26.368897906124033,8.578943305664538,24.458650011982094
102150,10.896644375374166,-14.747390745554823,12.802941174173544,33.0936304863217
102151,0.0,6.846931179690852,13.624272527727525,38.14037843914668
102152,9.501408621534392,-39.13331696335028,3.570176291864346,19.85106352440152
102153,6.875780275722382,-4.304445096486237,16.880081327124586,44.42686513698975
102154,2.4449720500363648,5.387540733419211,19.71576085095985,42.14319894681724
102155,13.421653171274677,-15.747427564912432,2.1453626197925955,-24.98773523293645
102156,13.055650699056386,0.8977623990289454,10.891613419479356,54.57756821563693
102157,0.0,11.548285984569823,15.675171893128596,40.367160243348465
102158,20.022643696731716,-0.08701436137439345,5.928509314507463,47.38865455276119
102159,0.0,-15.050507299670501,-5.412036028966866,30.934102101776674
102160,20.544461545368364,-7.0467871238282465,1.5838867713293625,49.749508482553026
102161,18.32659965480739,-4.316358616625387,10.891575320140294,24.187703433336424
102162,1.3177964193226033,12.858525456991588,25.933120998088818,45.35868956140325
102163,0.0,-12.002559812054015,-6.224708367350528,0.8623015959820792
102164,10.020080088941686,-37.52306444771203,-5.117500298097511,31.999606606003987
102165,1.118826843055748,-15.53157341311363,9.657831391740084,11.785514190723582
102166,0.0,-8.490046948307828,-9.180572980348606,18.298703455396883
102167,9.793096766369086,-11.485083956859654,1.9924945252324457,22.202828238576096
102168,13.94121944351826,2.0889861343344425,10.828640846039322,45.58382488953184
102169,7.6392792888003545,-1.0882757680431618,14.2853275519985,25.783675962195836
102170,5.189198042281051,-7.670006370080018,10.763974612628546,34.927420962094956
102171,5.772808146289099,-37.51537599179141,-1.044699188624266,35.44565521471408
102172,0.0,-4.286426694527936,-4.828997531700282,-4.082070043234626
102173,19.194829569586144,12.69897230548833,30.587799407084653,47.27788499785418
102174,0.0,-2.0159296051892426,4.148770365341034,48.71764211224737
102175,11.224298101935299,2.4869528452674405,25.424554590273956,65.16077043267373
102176,8.656775461011158,4.664230038590288,10.625816446443082,37.92929629121362
102177,5.508972893384511,-12.228176263250997,6.630982112828004,14.43071595612902
102178,14.864291987790534,11.962257012116218,8.785395358272059,23.89662975120313
102179,7.794989253056849,-19.2606255780061,-8.792440830136748,17.320705061345933
102180,2.3994347033924166,21.400691021133895,18.717081926700985,41.96142855110918
102181,4.91574178038276,-7.5702017233185215,6.138466953263194,64.06806185017795
102182,19.258507650515647,-10.01507410359524,26.960874630176413,102.96153376988035
102183,11.52952727556858,-4.352254360800662,11.368104055601307,17.207526860948445
102184,14.058526657998454,-8.581425853622989,0.5880852107321917,25.101691838748593
102185,0.0,2.848359507887129,-2.945711172552514,5.5257286024710055
102186,3.5100792279182835,-8.462548581658401,9.989491038753883,42.666907336469144
102187,4.284766675511792,8.805814036654308,33.3529730303982,28.83738831407556
102188,4.800206574356148,-53.873451237059854,9.373185038192759,-14.118687028715815
102189,0.0,10.156379170985922,27.99456554735509,64.72461377941548
102190,0.0,-16.07401793390747,-6.997874678869714,-8.96113802017207
102191,14.947793323507842,-13.871497650876984,18.699724706961756,20.28570769477904
102192,2.6460148767718685,-9.11804103796074,13.799791241140095,26.88562361087947
102193,0.0,-15.929968904095787,26.363362733174704,59.278355567255716
102194,17.947397876662308,7.539396113223979,23.849460423626077,70.78950279079763
102195,11.958993947212193,-11.184648587466922,11.195468373983513,36.03578676956203
102196,1.3317271488571703,-28.039625407038177,-1.1403075416629278,25.5627055103694
102197,3.432600483064835,-1.1258695536050962,11.682581759229258,28.10858368590335
102198,2.904348241814858,-10.484236177850764,27.08091128813382,56.650840314151786
102199,13.618165213420962,-2.5146276210254728,10.299775558743665,63.434943038055096
