seed,段,sid,權重
102034,3,2337,0.1348919295839395
102034,3,5274,0.14178141858412077
102034,3,3406,0.1466443471777842
102035,1,1514,0.2483939761727823
102035,1,1584,0.09137039415378577
102035,1,5309,0.09709437532198317
102035,1,8210,0.0871855393950651
102035,1,3025,0.1131917253385276
102035,1,2371,0.13635739640745728
102035,1,2630,0.12279860719457279
102035,1,3587,0.10360798601582602
102035,2,3006,0.12181115083514577
102035,2,6213,0.10239218150011531
102035,2,2345,0.11641709435267242
102035,2,1589,0.11522591077967068
102035,2,4551,0.12681434910594458
102035,2,3406,0.15463885743270966
102035,2,3023,0.1339178162245077
102035,2,6462,0.1037363285502174
102035,3,1312,0.11059299492421826
102035,3,2880,0.11472602945357531
102035,3,3533,0.10726980615498749
102035,3,6182,0.17247313369592618
102035,3,6290,0.06492288912066911
102035,3,8155,0.09485076555674032
102035,3,2231,0.1069640213833837
102035,3,6024,0.13050867523945398
102036,1,6187,0.2202742794199535
102036,1,3691,0.07420735525719692
102036,1,2308,0.10616743853929723
102036,1,2330,0.11921450258129687
102036,1,5236,0.13055614282111405
102036,1,6830,0.16919339236649156
102036,1,5263,0.11314276937945927
102036,1,3402,0.0672441196351906
102036,2,2881,0.08492536490573124
102036,2,1312,0.08404549628531374
102036,2,1609,0.081089903058375
102036,2,1560,0.07492600016897853
102036,2,2492,0.42858023569873377
102036,2,2880,0.06964818776972738
102036,2,4739,0.08728070351105192
102036,2,6024,0.08950410860208857
102036,3,3044,0.12871746853102653
102036,3,2449,0.11660101263465626
102036,3,3338,0.11451558937486934
102036,3,6462,0.10594408692133646
102036,3,1589,0.11767819507244365
102036,3,3227,0.16428020943723326
102036,3,2387,0.13059317102041043
102036,3,2345,0.11889472989453612
102037,1,3038,0.10899257956546501
102037,1,8028,0.11677257689376157
102037,1,4919,0.1247196535726968
102037,1,3406,0.16303337445678315
102037,1,1589,0.1180928991735415
102037,1,6284,0.12645476788169
102037,1,3338,0.12435249270280446
102037,1,6462,0.1093791550760743
102037,2,8210,0.11322490209618999
102037,2,1612,0.15376857807306654
102037,2,2630,0.12206469124242685
102037,2,8086,0.12063417589495223
102037,2,6414,0.1334692426174494
102037,2,4953,0.1101083050698082
102037,2,6585,0.1349089834435677
102037,2,1590,0.11182112156253907
102037,3,3508,0.220510302113506
102037,3,2357,0.10689260511961303
102037,3,3105,0.12395190435473755
102037,3,8040,0.11210478043743481
102037,3,1304,0.11825385985608715
102037,3,4952,0.10257298797176014
102038,1,6414,0.1219357734067598
102038,1,2812,0.12735980680882472
102038,1,6120,0.10152367000535283
102038,1,6231,0.2503818580824778
102038,1,3587,0.10797987824177073
102038,1,5483,0.07090233722752311
102038,1,1590,0.10434130967142725
102038,1,2230,0.11462012196432153
102038,2,6203,0.14187256153090083
102038,2,3227,0.0878246274851266
102038,2,3293,0.08339718849799199
102038,2,2357,0.12407632004711368
102038,2,4760,0.150825907946468
102038,2,2401,0.19871908033705682
102038,2,1598,0.08560810329079024
102038,2,3078,0.11606837625274136
102038,3,1444,0.09593737193898656
102038,3,2887,0.1020482286694031
102038,3,6548,0.09769250805378633
102038,3,3645,0.11639546840215094
102038,3,6488,0.12727594723945163
102038,3,2880,0.08881902288585995
102038,3,2231,0.09205932836292191
102038,3,3016,0.25668436729506716
102039,1,2498,0.08581610597415973
102039,1,6231,0.24266412948348787
102039,1,3138,0.09036835383213561
102039,1,1612,0.13917555544739962
102039,1,2812,0.12343408938305774
102039,1,5483,0.10258542056269918
102039,1,8033,0.102862010341387
102039,1,6274,0.10868576617640878
102039,2,8155,0.14570427076064327
102039,2,1609,0.10474436263386419
102039,2,6290,0.06163821462931453
102039,2,6505,0.11199226786408747
102039,2,3036,0.10145514966592287
102039,2,2881,0.09649280324976695
102039,2,3016,0.26443304222804975
102039,2,6024,0.11353988896835102
102039,3,2385,0.10837468808225945
102039,3,8462,0.09154529658449928
102039,3,6284,0.11758740107258044
102039,3,2387,0.1261533000139108
102039,3,3406,0.15256068479177745
102039,3,5274,0.1413136931105219
102039,3,2379,0.13177737940264408
102039,3,2345,0.11485257929845438
102040,1,1605,0.10955405617318255
102040,1,3036,0.08017262019740932
102040,1,3645,0.09735530486471104
102040,1,8155,0.11513947985192484
102040,1,6173,0.22320680968446507
102040,1,2887,0.006954127060961064
102040,1,6024,0.09555654759718718
102040,1,3016,0.21836871034159414
102040,2,8462,0.09221264725892513
102040,2,9958,0.10730747875578457
102040,2,5274,0.14705914620043473
102040,2,2515,0.1095286860527416
102040,2,3406,0.15210309437191902
102040,2,4919,0.11389283623978734
102040,2,4551,0.12407487060205064
102040,2,2379,0.13188647871690098
102040,3,1609,0.15824437343106804
102040,3,6120,0.10383993609238543
102040,3,5309,0.12483740619416943
102040,3,2812,0.12710498777519938
102040,3,6414,0.1280999798882231
102040,3,3025,0.12488329009302135
102040,3,6274,0.12032095770680451
102040,3,6805,0.11266906881912862
102041,1,1612,0.13473682149412458
102041,1,2498,0.08788730596269209
102041,1,2543,0.26208235946927977
102041,1,8210,0.10214419103089573
102041,1,2630,0.10311595797739119
102041,1,6414,0.11581060363041468
102041,1,6274,0.11907654935331377
102041,1,2059,0.07514621108188829
102041,2,8155,0.13009000219224717
102041,2,1718,0.10360666112242901
102041,2,3036,0.09058279879891971
102041,2,5880,0.09896970096822409
102041,2,1303,0.10097649688989062
102041,2,6182,0.14250085825843958
102041,2,3016,0.24640859645180108
102041,2,2231,0.08686488531804862
102041,3,2345,0.12230418705684812
102041,3,3042,0.1369278938808478
102041,3,4551,0.12743676155875458
102041,3,2337,0.1445827411295477
102041,3,6462,0.10424547269008522
102041,3,2379,0.1342280246691589
102041,3,2515,0.11248176478660322
102041,3,1589,0.11579144648017506
102042,1,3376,0.13586676357916852
102042,1,6217,0.11574892276513657
102042,1,2345,0.11799806044209875
102042,1,3017,0.12073579650211783
102042,1,4551,0.11765900098377646
102042,1,6462,0.10721346928991102
102042,1,3406,0.1598053456656874
102042,1,4919,0.12225022892949364
102042,2,4953,0.1121480490048298
102042,2,3025,0.13579803286659675
102042,2,2371,0.1387999202482543
102042,2,4123,0.1348963831323876
102042,2,5309,0.13574813873584715
102042,2,5483,0.1303062433879879
102042,2,6274,0.12026621609883471
102042,2,1590,0.09203701652526176
102042,3,6173,0.29006140368518213
102042,3,1303,0.10057696347363046
102042,3,1444,0.07921083137345754
102042,3,3532,0.09898537094560958
102042,3,6548,0.08819845865654728
102042,3,3036,0.08129375218350507
102042,3,3016,0.18321447179326195
102042,3,2231,0.07845874788880601
102043,1,2887,0.10522691630069829
102043,1,6182,0.15663331274830675
102043,1,5483,0.16455667180912448
102043,1,3533,0.09645295897423357
102043,1,6488,0.15131977828433002
102043,1,3532,0.1312638481348798
102043,1,6024,0.10436293322564627
102043,1,4739,0.0901835805227809
102043,2,3023,0.11416661171573306
102043,2,2449,0.12096494694723589
102043,2,1589,0.11310854745449903
102043,2,3017,0.11797579344716647
102043,2,3042,0.1458601631093989
102043,2,2515,0.11079437737490355
102043,2,3406,0.15615221829987655
102043,2,4919,0.11945560616566411
102043,3,1305,0.1055182353154416
102043,3,1304,0.10399340361604627
102043,3,5011,0.12127660645955411
102043,3,1308,0.11530302408426521
102043,3,8028,0.13357015749401926
102043,3,2457,0.16264569082815641
102044,1,1612,0.13896944196259534
102044,1,6231,0.2423047535197703
102044,1,6120,0.09824860325529729
102044,1,3138,0.09023452187964588
102044,1,5483,0.1107823282210345
102044,1,8086,0.08418569428525348
102044,1,2230,0.11405146319588447
102044,1,6585,0.10652622500458327
102044,2,1560,0.08892178419190043
102044,2,6488,0.12218919160562565
102044,2,5483,0.135277475184404
102044,2,5880,0.10054153353809885
102044,2,1444,0.09210310491689969
102044,2,8155,0.12881289527825412
102044,2,2231,0.09183037988658133
102044,2,3016,0.24032363539823595
102044,3,2385,0.10984469821985263
102044,3,3042,0.13446956159354506
102044,3,3338,0.11894186441047448
102044,3,2379,0.12658938402429168
102044,3,2387,0.13082979677468495
102044,3,2337,0.1329555757543557
102044,3,4551,0.1196001994338325
102044,3,4919,0.115955870293194
102045,1,3532,0.0939675769348818
102045,1,1560,0.07305206936187018
102045,1,6182,0.12201491116430124
102045,1,2881,0.07964291635818174
102045,1,2327,0.25295193761911067
102045,1,5483,0.11113474150431968
102045,1,3016,0.20539961818848082
102045,1,2231,0.061836228868853906
102045,2,4763,0.10046732531420334
102045,2,6112,0.09671902585368948
102045,2,3025,0.12958538084140625
102045,2,6120,0.11053576966983034
102045,2,1612,0.17439056212667328
102045,2,1609,0.1957537728430477
102045,2,6111,0.10164338671718713
102045,2,3138,0.0909047766339624
102045,3,6150,0.11624727650557629
102045,3,3297,0.03202207464206323
102045,3,1305,0.11842633196863735
102045,3,3105,0.12423515226884425
102045,3,6548,0.11934581561231766
102045,3,2457,0.16587814899208247
102045,3,5871,0.12206163736680699
102045,3,2609,0.12500255977818772
102046,1,3138,0.08886166814859656
102046,1,1612,0.1368551212688518
102046,1,2630,0.09729324393754196
102046,1,4123,0.1146605732785474
102046,1,6231,0.23861825994734037
102046,1,8210,0.104821281335
102046,1,3691,0.12345683460358212
102046,1,5864,0.09543301748053974
102046,2,5483,0.12832380859315326
102046,2,1312,0.09886048791914494
102046,2,1560,0.08822296167399625
102046,2,2327,0.324119083095183
102046,2,6505,0.0998731719283245
102046,2,6548,0.08461862105545266
102046,2,4739,0.0967402371378422
102046,2,2231,0.07924162859690342
102046,3,3218,0.1596531178021086
102046,3,3037,0.10513227541018381
102046,3,5274,0.13753776245457128
102046,3,2379,0.1282562609908698
102046,3,3406,0.1484842322278525
102046,3,3338,0.10766646869758698
102046,3,4728,0.09321631728895548
102046,3,3227,0.12005356512787164
102047,1,6231,0.21846333880144164
102047,1,2498,0.07725770213322347
102047,1,2748,0.06992253863031067
102047,1,3025,0.10381484435062996
102047,1,5309,0.10582588732024699
102047,1,2543,0.19669728869237754
102047,1,8926,0.10775759643982034
102047,1,4542,0.11191954553776419
102047,2,2887,0.09937755223311616
102047,2,6173,0.321877476387464
102047,2,3532,0.10984281601915671
102047,2,2880,0.10024682429326073
102047,2,3036,0.09021065011218944
102047,2,1303,0.10932577039336767
102047,2,2231,0.09508507734964841
102047,2,4739,0.07403383321179663
102047,3,8289,0.12551542262079393
102047,3,5347,0.04701023042828283
102047,3,8358,0.12508239316735398
102047,3,8028,0.1414072301798909
102047,3,6548,0.13149809620240532
102047,3,2812,0.1250314935041609
102048,1,1609,0.15259107694805335
102048,1,5309,0.11439992508051594
102048,1,3138,0.08794743455314169
102048,1,6111,0.08299594387565791
102048,1,6231,0.23616328881886642
102048,1,3587,0.10184796681010783
102048,1,1590,0.10118598985217703
102048,1,4542,0.11325475748008185
102048,2,6182,0.1605702959308149
102048,2,1560,0.09613572868973932
102048,2,1609,0.1027122396814857
102048,2,6548,0.10139682758869108
102048,2,1605,0.1359464968752426
102048,2,6290,0.039761282681621234
102048,2,3016,0.24665999873095362
102048,2,2231,0.0884641088838414
102048,3,3014,0.09651618760970679
102048,3,2379,0.09084607046275908
102048,3,1305,0.10433356418394725
102048,3,2363,0.0739248691770742
102048,3,2337,0.11816433499567819
102048,3,5011,0.14154701700781921
102048,3,8183,0.1211525654320306
102048,3,6129,0.1309021583530107
102049,1,6217,0.11362863579547423
102049,1,2345,0.11898758563036901
102049,1,3042,0.14922434880819957
102049,1,4551,0.11762103846098668
102049,1,6284,0.12391099569170765
102049,1,3017,0.12069684125527799
102049,1,2379,0.12837034037143386
102049,1,4919,0.12221078505301172
102049,2,6679,0.11946951979302625
102049,2,6147,0.10385079470005264
102049,2,2308,0.13550873014623435
102049,2,3708,0.05714522664834142
102049,2,3529,0.15658708600473284
102049,2,6415,0.11252259752473012
102049,3,1590,0.10391445720605155
102049,3,2059,0.12473838797415915
102049,3,6104,0.15600316058011598
102049,3,2308,0.11227927255019068
102049,3,3357,0.0998815736744473
102049,3,5263,0.11993508727270678
102049,3,1101,0.10928557732232123
102049,3,6830,0.1683162751624282
102050,1,6488,0.09870523214983463
102050,1,6548,0.0757626393352004
102050,1,1444,0.07440149356160078
102050,1,2887,0.07914059427381437
102050,1,2492,0.34473707543085463
102050,1,3533,0.04065139589403192
102050,1,3016,0.19783725543236966
102050,1,2231,0.07095393090040267
102050,2,3016,0.1546880069135547
102050,2,6173,0.11929379388383159
102050,2,1326,0.0990829466147237
102050,2,2460,0.0982844627704202
102050,2,3005,0.1134892028339354
102050,2,2476,0.17290241963590564
102050,2,2401,0.1533410823959842
102050,2,2465,0.08448413194914116
102050,3,6217,0.10100709104776989
102050,3,8462,0.0844608868758139
102050,3,3406,0.14859629125089133
102050,3,5274,0.1436686335024461
102050,3,4728,0.09645968202922628
102050,3,3227,0.1513605763988373
102050,3,2345,0.10833200710903883
102050,3,2337,0.13668744033855548
102051,1,4763,0.08340038485653971
102051,1,1514,0.22089198674161656
102051,1,1609,0.169929734277891
102051,1,4123,0.0870694274106888
102051,1,3025,0.11249034444069228
102051,1,6414,0.11270539995242826
102051,1,2371,0.13284366575057147
102051,1,6111,0.0806690565695721
102051,2,2345,0.11028084215013106
102051,2,3035,0.10520673216509291
102051,2,3338,0.11729588379536186
102051,2,3406,0.15378174839447573
102051,2,4919,0.11764220945231531
102051,2,2379,0.12357150363521918
102051,2,3017,0.11618486104174117
102051,2,3227,0.140260358572818
102051,3,1304,0.10375394209987888
102051,3,6150,0.13741297158544696
102051,3,3293,0.12273723300253096
102051,3,8183,0.11957205410028598
102051,3,6510,0.11583792265949738
102051,3,6282,0.14620116642937037
102051,3,5871,0.12250560569971847
102052,1,6414,0.12344419741653044
102052,1,4953,0.10144101643250009
102052,1,2498,0.08964077885094235
102052,1,6231,0.2534792428432461
102052,1,2371,0.12158368679196595
102052,1,6111,0.08438515296718825
102052,1,2230,0.11638811013598792
102052,1,6538,0.10340402493993754
102052,2,3645,0.1125644659137643
102052,2,1560,0.08957502895243961
102052,2,1718,0.10602534988561872
102052,2,1605,0.12666894566205442
102052,2,1609,0.09570273163406075
102052,2,8155,0.11044056671392523
102052,2,3016,0.25065585831741727
102052,2,4739,0.10700361647720066
102052,3,2449,0.11841011917643254
102052,3,8462,0.09077603800420062
102052,3,2379,0.1386613963546956
102052,3,3227,0.16289139717429466
102052,3,6462,0.1081897306661979
102052,3,1589,0.1210498631605926
102052,3,3017,0.11621166038298057
102052,3,4919,0.1197434328480696
102053,1,1514,0.2442529379570159
102053,1,6491,0.09600883049218599
102053,1,4953,0.10323817088121769
102053,1,3025,0.11925504158288149
102053,1,8210,0.09428836700981459
102053,1,1612,0.1604884254924632
102053,1,2748,0.08363811825218806
102053,1,2707,0.0988301083322332
102053,2,1312,0.10073412537951118
102053,2,6548,0.09920409845823135
102053,2,1444,0.09742180522603866
102053,2,5880,0.10634752982880882
102053,2,6182,0.15709792728036506
102053,2,3036,0.016737402850450597
102053,2,2231,0.08946497991149881
102053,2,3016,0.24945067677571847
102053,3,2637,0.11201480354777732
102053,3,2104,0.10955993490438556
102053,3,4919,0.12474225084521609
102053,3,5274,0.14549688554898382
102053,3,2379,0.13102939476866202
102053,3,3017,0.12319694731983132
102053,3,3338,0.12437502345145202
102053,3,2515,0.11569770945344159
102054,1,4953,0.09115817737144045
102054,1,2543,0.2539060170928424
102054,1,6120,0.09640631291302741
102054,1,4123,0.1134779988258014
102054,1,5309,0.09867874442152744
102054,1,8086,0.09958545771851349
102054,1,2059,0.13245349880262963
102054,1,8926,0.11408053601385669
102054,2,6505,0.10590459788289322
102054,2,8155,0.13778408544644086
102054,2,1609,0.09905067391528814
102054,2,1560,0.0927086074997975
102054,2,4739,0.09836363219476779
102054,2,3036,0.06868691830126061
102054,2,3016,0.26166059589771573
102054,2,6024,0.11450075950485601
102054,3,5274,0.13572751046051762
102054,3,2449,0.11203057556654206
102054,3,6284,0.11725023941382651
102054,3,4551,0.12508936055579303
102054,3,2379,0.13296483976651183
102054,3,3017,0.1114373950360124
102054,3,2515,0.11042424009287836
102054,3,2337,0.14105719114127266
102055,1,2327,0.2117700003304296
102055,1,5483,0.07847399006649092
102055,1,2887,0.06164816258516961
102055,1,6505,0.06602412502791662
102055,1,6173,0.19967441893005314
102055,1,2492,0.2659436900812669
102055,1,4739,0.0655210898687626
102055,1,6024,0.05094452310991065
102055,2,2637,0.11288085053063715
102055,2,3035,0.11940574410843774
102055,2,4728,0.10211722708478678
102055,2,3017,0.11431876343569096
102055,2,2379,0.13640283010582066
102055,2,2515,0.11327941196637124
102055,2,5274,0.1520950739593473
102055,2,2337,0.1447044204485491
102055,3,2884,0.10645280628686701
102055,3,2330,0.1298984513729287
102055,3,2472,0.13683823193860872
102055,3,2880,0.11884986162659324
102055,3,2308,0.11933001552344237
102055,3,2618,0.14478406948980047
102055,3,3293,0.10751933505525436
102055,3,3147,0.13378789543568312
102056,1,6173,0.22937021863713225
102056,1,2881,0.07335601627391848
102056,1,1560,0.06183585982888786
102056,1,1444,0.06598841537468776
102056,1,2492,0.34679841896638836
102056,1,3533,0.08562284310984322
102056,1,2231,0.07555156606936918
102056,1,4739,0.06147666173977277
102056,2,4763,0.09727266464612393
102056,2,3036,0.13980607113089116
102056,2,2371,0.1665392755001597
102056,2,2812,0.1339372667268907
102056,2,8210,0.11515654329179119
102056,2,2630,0.14255240583499657
102056,2,5309,0.11491473556128727
102056,2,4953,0.08982103730785952
102056,3,6217,0.11643035367822481
102056,3,2444,0.11694712438680406
102056,3,2345,0.11764443933067019
102056,3,5274,0.14216292074729073
102056,3,3338,0.12152505213534923
102056,3,4919,0.12188386475651933
102056,3,3023,0.12139323100704297
102056,3,2337,0.13837227063719473
102057,1,4123,0.14503828375722455
102057,1,4953,0.1146872156960592
102057,1,6111,0.10911755403077598
102057,1,6120,0.12025455740598294
102057,1,2812,0.14288899125364124
102057,1,6414,0.14119085407730886
102057,1,1590,0.11851626561943791
102057,1,5864,0.10830627815956918
102057,2,6217,0.10542173968148855
102057,2,3042,0.12737479903918905
102057,2,3338,0.11647844380552193
102057,2,2379,0.12271032858450463
102057,2,2337,0.1326260426673681
102057,2,6284,0.11844760209069428
102057,2,6462,0.10245322382457288
102057,2,3406,0.1527100368665208
102057,3,3036,0.10099816725238889
102057,3,6290,0.06136057884463547
102057,3,6173,0.28118675229616863
102057,3,8155,0.14504797791071244
102057,3,1312,0.10452477202761193
102057,3,2881,0.04155680910259095
102057,3,6024,0.11444770492477381
102057,3,4739,0.11164972130930301
102058,1,6510,0.09563517763084983
102058,1,2328,0.11251378780111393
102058,1,5269,0.13254671751569427
102058,1,9941,0.12270997576658665
102058,1,6239,0.11542625526930289
102058,1,4916,0.12384875772855022
102058,1,2609,0.11349160071466173
102058,1,1565,0.18023975533121195
102058,2,2368,0.11692953907351909
102058,2,6104,0.16581931006249784
102058,2,6789,0.11287379546417445
102058,2,6757,0.17173031351694346
102058,2,6197,0.08834789378030102
102058,2,2472,0.12041530073529871
102058,2,6669,0.11808880168006203
102058,2,2454,0.10579504568720345
102058,3,9958,0.10796638561653527
102058,3,2449,0.12102264943732793
102058,3,6284,0.11498939109731394
102058,3,3227,0.15318753566231877
102058,3,3017,0.10928863143243032
102058,3,5274,0.14540274912947296
102058,3,4919,0.112610007084136
102058,3,2337,0.13553265054046468
102059,1,1304,0.10132451631850127
102059,1,6150,0.10693660277096002
102059,1,1308,0.11177521712978127
102059,1,8358,0.11725962534813827
102059,1,8070,0.13338090806990036
102059,1,6510,0.11948374736180331
102059,1,6235,0.17891841664797475
102059,2,3376,0.14161297996804656
102059,2,6462,0.09400632170236625
102059,2,3406,0.14564796467075058
102059,2,2345,0.10964846175695364
102059,2,2387,0.12043713233591218
102059,2,2379,0.12580637748077841
102059,2,3023,0.12613167020287003
102059,2,3042,0.13459181314162888
102059,3,2881,0.0921850199286154
102059,3,2887,0.094174651316937
102059,3,2327,0.3143550844194178
102059,3,6488,0.1168012567530333
102059,3,1312,0.09588234277597678
102059,3,8155,0.11361017628137729
102059,3,6024,0.10429440518927373
102059,3,2231,0.0686970633353687
102060,1,6231,0.23670253935368102
102060,1,3138,0.088148251967887
102060,1,2371,0.11353658423793797
102060,1,1612,0.13575639490054978
102060,1,4953,0.09472707080413718
102060,1,6111,0.05978097610803376
102060,1,3691,0.12462957393782151
102060,1,5864,0.11292830180222298
102060,2,3035,0.10997031911657158
102060,2,3376,0.14272952839895015
102060,2,2337,0.14615049330799945
102060,2,3338,0.11570707059085283
102060,2,4551,0.1321952818326826
102060,2,2515,0.11411768638806197
102060,2,4728,0.100566870539959
102060,2,2345,0.11911737661242003
102060,3,3708,0.06862309739153392
102060,3,2393,0.09141559131174011
102060,3,3006,0.3068451371907705
102060,3,5215,0.0648900423083042
102060,3,6411,0.14227709624608473
102060,3,6165,0.04953847860257947
102061,1,4123,0.11099703428984592
102061,1,6111,0.08117932219155699
102061,1,1612,0.13248244059723235
102061,1,5483,0.10561108262719114
102061,1,1609,0.1492511515705019
102061,1,2543,0.25605396575685635
102061,1,6585,0.1097284905172324
102061,1,8033,0.05469651244958293
102061,2,2383,0.11921840202070869
102061,2,3006,0.12867141406004837
102061,2,6462,0.10423829645530164
102061,2,3023,0.1345658288021953
102061,2,3227,0.16163515747483062
102061,2,3017,0.11263854678325988
102061,2,4919,0.11547043725476085
102061,2,2515,0.11247402156733287
102061,3,6290,0.05919356105030419
102061,3,3532,0.12110531509963622
102061,3,1312,0.10083336224632923
102061,3,2887,0.10372930183652672
102061,3,1303,0.1086108162194806
102061,3,5880,0.04631711607738038
102061,3,3016,0.2610735827816187
102061,3,2231,0.09363351160590679
102062,1,5483,0.10479691147906413
102062,1,2630,0.09880358165223978
102062,1,6414,0.11252918262360394
102062,1,2543,0.25112190500244597
102062,1,8086,0.10240156061454433
102062,1,3138,0.08100092433150163
102062,1,6187,0.15468553290543133
102062,1,6585,0.09466040139116885
102062,2,2329,0.10072913926446712
102062,2,9958,0.11144089080164456
102062,2,1589,0.11827934918849636
102062,2,3017,0.1150666272399393
102062,2,2387,0.13126030074855566
102062,2,2379,0.13711205692074835
102062,2,2345,0.1195020986276228
102062,2,2337,0.1476892555066205
102062,3,6505,0.12374544207001692
102062,3,1605,0.1531854978438788
102062,3,1609,0.11573689599892538
102062,3,2887,0.11934884215534815
102062,3,3036,0.11210249229817801
102062,3,8155,0.11138270392544214
102062,3,4739,0.12646593099551248
102062,3,6024,0.12963521434607667
102063,1,1584,0.1238327986089089
102063,1,3594,0.1390550511414749
102063,1,5258,0.13403264368409473
102063,1,3013,0.16562711335918895
102063,1,3289,0.10350539274161422
102063,1,2371,0.10922083706993625
102063,1,6538,0.14969161756952182
102063,1,2731,0.07503454582526034
102063,2,6462,0.10256718755068152
102063,2,4919,0.11148916238878379
102063,2,1589,0.11655957343606752
102063,2,3406,0.16091653872092349
102063,2,2515,0.11417479630466044
102063,2,6284,0.1248128711074025
102063,2,2379,0.12930467273991406
102063,2,3017,0.12157532272718052
102063,3,1609,0.10223464766103614
102063,3,6488,0.13148776737944332
102063,3,5880,0.10819272637876577
102063,3,2887,0.1054252122557177
102063,3,5483,0.1455720670133838
102063,3,6290,0.03013390332470895
102063,3,3016,0.25725918600975917
102063,3,2231,0.09226548593053159
102064,1,5215,0.12249289898057275
102064,1,2444,0.10837799594792658
102064,1,2345,0.11518230800897797
102064,1,2387,0.1372995219685779
102064,1,4728,0.11321432802179886
102064,1,4919,0.12127879139325079
102064,1,4551,0.12695846939545297
102064,1,3042,0.15092727557644675
102064,2,6414,0.11994276700164552
102064,2,2543,0.2761041628299515
102064,2,1609,0.15913383690664878
102064,2,8210,0.10819110939230697
102064,2,6120,0.0998642937703212
102064,2,2707,0.05583175191673763
102064,2,1590,0.10856628128606023
102064,2,2230,0.07236579689632817
102064,3,1312,0.09748897632795527
102064,3,1718,0.10774365821477182
102064,3,6548,0.09600823921183073
102064,3,6182,0.15203701879682377
102064,3,1605,0.1287218160804115
102064,3,2880,0.045673433127703604
102064,3,3016,0.23866931074777578
102064,3,2231,0.08559826482547143
102065,1,6231,0.2502735392023937
102065,1,6120,0.10147974937020283
102065,1,3587,0.10793316455583378
102065,1,1609,0.16170806677656346
102065,1,8210,0.10994126379611402
102065,1,2371,0.10211075648602143
102065,1,8033,0.10096044754925337
102065,1,2059,0.06559301226361738
102065,2,3533,0.1132732180815196
102065,2,2881,0.09704503759968974
102065,2,6182,0.1328063505260512
102065,2,6173,0.3034412529815058
102065,2,1444,0.08729820097192745
102065,2,1312,0.09061333703996327
102065,2,2231,0.0942988525423745
102065,2,4739,0.08122375025696839
102065,3,2461,0.09051345655243818
102065,3,3006,0.1263217376390102
102065,3,3042,0.14282873008967512
102065,3,2337,0.13279700101795733
102065,3,3406,0.1529068839977181
102065,3,3017,0.11552388534450231
102065,3,2515,0.10849172168870284
102065,3,1589,0.11075779603439131
102066,1,3207,0.1502731863158407
102066,1,3013,0.1983557977395811
102066,1,5871,0.07862070711656019
102066,1,3162,0.08722357711834114
102066,1,9945,0.06952484310234248
102066,1,2743,0.2568719328403376
102066,1,1796,0.09519728444631224
102066,1,4967,0.06393267132068457
102066,2,2492,0.3516913740686476
102066,2,5880,0.08285650522635278
102066,2,1444,0.07590237711083474
102066,2,4739,0.07775060438394846
102066,2,6548,0.07729098095284014
102066,2,2881,0.06791190596543395
102066,2,2231,0.07111896873763016
102066,2,3016,0.19547728355431204
102066,3,3376,0.1260891293514893
102066,3,8462,0.07573064949992593
102066,3,5274,0.16476369068128416
102066,3,6462,0.09095126464812016
102066,3,3338,0.1098184300606712
102066,3,2515,0.10026606031472934
102066,3,3227,0.18327004856185736
102066,3,3023,0.12702226661692195
102067,1,2492,0.36393815737481977
102067,1,6548,0.07834621925700636
102067,1,8155,0.1084043291462485
102067,1,6488,0.10356673033210817
102067,1,5483,0.11035598158062918
102067,1,2880,0.08275624438686102
102067,1,6024,0.09407722806992362
102067,1,2231,0.05855510985240344
102067,2,3587,0.11122631975322234
102067,2,6111,0.09063836697836038
102067,2,2748,0.08254793489016164
102067,2,8210,0.11329568822874846
102067,2,2630,0.10515903728254423
102067,2,6231,0.24288533696535317
102067,2,6274,0.11174650646521912
102067,2,2059,0.12413650947630801
102067,3,8462,0.09709438612336514
102067,3,5274,0.15344156906502812
102067,3,4551,0.13023702875115561
102067,3,1589,0.12085361765153925
102067,3,2379,0.13843659910500705
102067,3,3017,0.11602325854712273
102067,3,6462,0.10801433394773349
102067,3,4919,0.11954930531812853
102068,1,6488,0.16644376357432059
102068,1,2887,0.11574404996482837
102068,1,3533,0.10609316033615587
102068,1,6182,0.17228837082985302
102068,1,1444,0.11128065382053266
102068,1,1609,0.07709762487114034
102068,1,6024,0.11426569354939689
102068,1,2231,0.10540214856564713
102068,2,2812,0.10876882944867106
102068,2,5309,0.10358294943054339
102068,2,1609,0.13816297341049869
102068,2,1612,0.12264004481698777
102068,2,4953,0.08557484321318191
102068,2,2543,0.23971879802018867
102068,2,2371,0.10256704142378512
102068,2,2230,0.09898452023614347
102068,3,3008,0.11469443887185922
102068,3,2345,0.11148311498039026
102068,3,3042,0.1395068187088579
102068,3,1589,0.11248969233669623
102068,3,2337,0.14046001290469778
102068,3,4551,0.1238029451733605
102068,3,3023,0.13073772941836367
102068,3,4919,0.11218555940991452
102069,1,2492,0.327683458156381
102069,1,1605,0.0965528893478617
102069,1,2880,0.07585827636395179
102069,1,6488,0.09382243487609328
102069,1,1609,0.0729490184784862
102069,1,1560,0.06827820199791296
102069,1,6024,0.08588196967689016
102069,1,3016,0.178973751102423
102069,2,2630,0.09930753534872416
102069,2,2812,0.1101169899208507
102069,2,1612,0.1297605329549113
102069,2,8086,0.10292386602224815
102069,2,4953,0.09061847577073175
102069,2,2543,0.25240276760052077
102069,2,5706,0.117159129101511
102069,2,6187,0.09771070328050217
102069,3,5274,0.1396185214282037
