seed,段,峰_pos,谷_pos,e,n_h,D0,β_筆數,β,Δ_β曝險,Dβ,量測日,缺產業,持有產業不在母體,Dind,stk_排不了名,stk_剔除,Dstk,stk_無法計算,vol_池,vol_池不足,vol_不足60筆,距換股日,Dvol,Δ_β,Δ_ind,Δ_stk,Δ_vol
102031,2,1235,1270,0.9892735599074756,8,-0.39535182653309486,120,0.7624124089378085,0.9892735599074756,-0.39535182653309486,2020-01-02,0,0,-0.40064013003873244,1,0,-0.39254815715786734,0,9,0,0,11,-0.3562011617747151,0.0,-0.5288303505637582,0.28036693752275244,3.9150664758379747
102031,3,2319,2498,0.9523808388025191,8,-0.33012174146219897,120,0.21501784735612745,0.9523808388025191,-0.33012174146219897,2024-07-01,0,0,-0.3703810409460008,2,0,-0.32528021059052503,0,19,0,0,4,-0.23824072958198816,0.0,-4.02592994838018,0.4841530871673938,9.188101188021081
102032,1,1601,2498,0.9946525579456269,8,-0.23073195449173756,120,0.8569200540377754,0.9946525579456269,-0.23073195449173756,2021-07-01,0,0,-0.29709745250308783,4,0,-0.19595095716188152,0,33,0,0,16,0.1054227082702074,0.0,-6.636549801135027,3.478099732985604,12.530924622153016
102032,2,839,936,0.9181309788248178,8,-0.3369184637828981,120,1.0391612147608327,0.8835308379327163,-0.324221553881263,2018-06-01,0,0,-0.46415424145991,1,0,-0.3398701067626761,0,14,0,0,6,-0.2156494033005719,1.2696909901635078,-12.723577767701194,-0.2951642979778013,12.12690604823262
102032,3,1231,1270,0.9904737829332926,8,-0.31686141198802237,120,0.5291693236905921,0.9904737829332926,-0.31686141198802237,2020-01-02,0,0,-0.3213452908433308,0,0,-0.32777641024153265,0,9,0,0,7,-0.34329577558486796,0.0,-0.4483878855308432,-1.0914998253510277,-2.643436359684559
102033,1,861,936,1.0,8,-0.5018385105725848,120,1.2657604271735725,0.7900389193182376,-0.39647195456503864,2018-07-02,0,0,-0.468082141126038,2,2,-0.3217967784154742,0,35,0,0,8,-0.07496487286870637,10.536655600754614,3.3756369446546755,18.004173215711056,42.68736377038784
102033,2,2318,2498,0.9999999999999999,8,-0.11031711553394064,120,-0.02100594972395237,0.9999999999999999,-0.11031711553394064,2024-07-01,0,0,-0.2563830185563667,3,0,-0.232051320788206,0,19,0,0,3,-0.27981019570916893,0.0,-14.606590302242605,-12.173420525426536,-16.949308017522828
102033,3,1231,1270,1.0,8,-0.32299049074599806,120,0.6747787048800037,1.0,-0.32299049074599806,2020-01-02,0,0,-0.3132630616996802,0,0,-0.32548993716504543,0,9,0,0,7,-0.34659753897593937,0.0,0.9727429046317848,-0.24994464190473686,-2.3607048229941308
102034,1,839,936,0.9798132599648148,8,-0.4585388504830938,120,1.3538127581941737,0.7237435561412274,-0.33870182394700615,2018-06-01,0,0,-0.5379570433773961,0,1,-0.3339085032247773,0,14,0,0,6,-0.23013725680823194,11.983702653608763,-7.941819289430235,12.463034725831651,22.840159367486184
102034,2,2322,2498,0.9747639546486037,8,-0.38605923665438036,120,0.17068454386213908,0.9747639546486037,-0.38605923665438036,2024-07-01,0,0,-0.45920261934926565,1,0,-0.38625038818323343,0,19,0,0,7,-0.25594317696975666,0.0,-7.3143382694885295,-0.019115152885307296,13.01160596846237
102034,3,1231,1270,0.9931663339534513,8,-0.316194176712189,120,0.8842941976151533,0.9931663339534513,-0.316194176712189,2020-01-02,0,0,-0.26917135853967183,0,0,-0.3098751214014655,0,9,0,0,7,-0.34422900714202215,0.0,4.702281817251719,0.631905531072352,-2.8034830429833124
102035,1,2263,2498,1.0,8,-0.40349088863186733,120,0.3351816439404563,1.0,-0.40349088863186733,2024-04-01,0,0,-0.31240389295741977,0,0,-0.368032228635656,0,4,1,0,9,-0.37248931123681706,0.0,9.108699567444756,3.545865999621134,3.1001577395050273
102035,2,1235,1270,0.9749536887809835,8,-0.3423293494218361,120,0.6197551461761968,0.9749536887809835,-0.3423293494218361,2020-01-02,0,0,-0.33657279939559065,0,0,-0.3338422281975761,0,9,0,0,11,-0.3510451008645279,0.0,0.5756550026245477,0.8487121224260041,-0.8715751442691766
102035,3,839,933,0.9023083155289543,8,-0.3194064358698503,120,0.7254125470740906,0.9023083155289543,-0.3194064358698503,2018-06-01,0,0,-0.4151262119760766,1,0,-0.30886634374732347,0,14,0,0,6,-0.20715835059452303,0.0,-9.571977610622628,1.0540092122526823,11.224808527532726
102036,1,2385,2498,1.0,8,-0.4602931300520625,120,0.7204875727895529,1.0,-0.4602931300520625,2024-10-01,0,0,-0.39570637417047383,2,0,-0.4338665168657065,0,28,0,0,7,-0.21056256587784708,0.0,6.458675588158869,2.6426613186356027,24.973056417421542
102036,2,852,923,1.0,8,-0.36739839222820164,120,1.0332837899407403,0.9677883363072509,-0.3555638787764901,2018-07-02,0,0,-0.4505588277334637,2,1,-0.14392550347862298,0,14,0,0,19,-0.17481534361171402,1.1834513451711548,-8.316043550526203,22.347288874957865,19.25830486164876
102036,3,1235,1270,0.997224462886512,8,-0.30034926864359685,120,0.6701625386185197,0.997224462886512,-0.30034926864359685,2020-01-02,0,0,-0.3044310622572686,0,0,-0.2992773687027025,0,9,0,0,11,-0.35906399061505706,0.0,-0.40817936136717803,0.10718999408943497,-5.871472197146021
102037,1,1223,1270,0.9917974993228168,8,-0.41661578944876887,120,0.7920698831388303,0.9917974993228168,-0.41661578944876887,2020-01-02,0,0,-0.43337599768627344,1,0,-0.4123311034370056,0,29,0,0,21,-0.2765764646183282,0.0,-1.676020823750457,0.42846860117632946,14.003932483044068
102037,2,2307,2498,1.0,8,-0.36930459520024034,120,0.35483885847085284,1.0,-0.36930459520024034,2024-06-03,0,0,-0.4287372157618131,0,0,-0.37183130259932873,0,14,0,0,11,-0.3761066599016655,0.0,-5.943262056157278,-0.25267073990883904,-0.6802064701425137
102037,3,1710,1832,0.7842864398531387,6,-0.2955952796035373,120,0.8885145371761726,0.7842864398531387,-0.2955952796035373,2021-12-01,0,0,-0.2891926747696037,0,1,-0.26441398408632777,0,34,0,0,19,0.04252438264643792,0.0,0.6402604833933623,3.118129551720955,25.30708969570994
102038,1,2326,2498,0.9990447554084578,8,-0.40993045844390674,120,0.3231981382452357,0.9990447554084578,-0.40993045844390674,2024-07-01,0,0,-0.4400349754854856,0,0,-0.39870735216320596,0,19,0,0,11,-0.27855588178282786,0.0,-3.0104517041578847,1.1223106280700779,13.137457666107888
102038,2,1524,1910,0.9883921653881896,8,-0.4294300798347474,120,0.6415131712547094,0.9883921653881896,-0.4294300798347474,2021-04-01,0,0,-0.45059191155309214,0,0,-0.42564964191575205,0,3,1,0,0,-0.14898683689849315,0.0,-2.1161831718344737,0.37804379189953496,28.044324293625422
102038,3,839,935,0.9769122428476276,8,-0.3951945853082076,120,1.0774555646803092,0.9066844841415677,-0.36678504270889856,2018-06-01,0,0,-0.4600434102348967,1,0,-0.3357056176023369,0,14,0,0,6,-0.22663476484547454,2.8409542599309057,-6.484882492668909,5.94889677058707,16.855982046273308
102039,1,2326,2498,0.9955914312007355,8,-0.3787448970220249,120,0.29270642994803997,0.9955914312007355,-0.3787448970220249,2024-07-01,0,0,-0.41063424601688725,1,0,-0.3577214954376157,0,19,0,0,11,-0.27759301824287486,0.0,-3.1889348994862345,2.1023401584409185,10.115187877915005
102039,2,839,936,1.0,8,-0.3595023485844494,120,1.0062998790487099,0.9937395609600337,-0.3572517060464118,2018-06-01,0,0,-0.5171581026764636,1,0,-0.290934189912469,0,14,0,0,6,-0.23487869190145091,0.22506425380375839,-15.765575409201416,6.856815867198041,12.46236566829985
102039,3,1235,1270,0.9841650223566478,8,-0.3331003147172958,120,0.8668235180647004,0.9841650223566478,-0.3331003147172958,2020-01-02,0,0,-0.304820364613384,1,0,-0.33349908498736847,0,9,0,0,11,-0.35436176458032853,0.0,2.8279950103911764,-0.03987702700726792,-2.1261449863032746
102040,1,839,934,0.9463076557714352,8,-0.47221721800493605,120,1.1885065999366626,0.7962157347900848,-0.39731981129099436,2018-06-01,0,0,-0.5273897576386405,1,1,-0.35029706524363036,0,14,0,0,6,-0.21396764685407194,7.489740671394168,-5.517253963370444,12.192015276130569,25.824957115086413
102040,2,1231,1270,0.978065238198544,8,-0.3339058446482579,120,0.7333224489780674,0.978065238198544,-0.3339058446482579,2020-01-02,0,0,-0.34448998154810073,2,0,-0.3337224153049683,0,9,0,0,7,-0.3389950045175313,0.0,-1.0584136899842833,0.018342934328957616,-0.5089159869273385
102040,3,2321,2498,0.9999999999999999,8,-0.3323462194232414,120,0.2826378331033271,0.9999999999999999,-0.3323462194232414,2024-07-01,0,0,-0.34620223076534895,1,0,-0.3328098992152694,0,19,0,0,6,-0.2619860605585271,0.0,-1.3856011342107566,-0.046367979202799336,7.03601588647143
102041,1,2318,2498,1.0,8,-0.10125793526723467,120,0.1945590023677646,1.0,-0.10125793526723467,2024-07-01,0,0,-0.19612523253812852,0,0,-0.1959871498782546,0,19,0,0,3,-0.27981019570916893,0.0,-9.486729727089385,-9.472921461101993,-17.855226044193426
102041,2,839,935,0.9999999999999999,8,-0.38050130727163617,120,1.0539444798956272,0.9488165829181349,-0.3610259501613572,2018-06-01,0,0,-0.48823059236604893,0,0,-0.31200111882338183,0,14,0,0,6,-0.23199091474670308,1.947535711027898,-10.772928509441277,6.850018844825434,14.851039252493308
102041,3,1235,1270,0.9979982922520205,8,-0.34607777066591483,120,0.568991772891829,0.9979982922520205,-0.34607777066591483,2020-01-02,0,0,-0.3204013785148017,1,0,-0.3461437975218772,0,9,0,0,11,-0.35934261821633984,0.0,2.5676392151113117,-0.006602685596235336,-1.3264847550425007
102042,1,1223,1270,0.9972775881573902,8,-0.4198568920520933,120,0.7129273958343849,0.9972775881573902,-0.4198568920520933,2020-01-02,0,0,-0.41883286835369005,0,0,-0.4182974053404,0,29,0,0,21,-0.27810466326441824,0.0,0.10240236984032647,0.15594867116933142,14.175222878767507
102042,2,2321,2498,0.9999999999999999,8,-0.4045443413844428,120,0.26781975962658766,0.9999999999999999,-0.4045443413844428,2024-07-01,0,0,-0.448202105793386,2,0,-0.4004072205292122,0,19,0,0,6,-0.2619860605585271,0.0,-4.3657764408943205,0.41371208552306027,14.25582808259157
102042,3,860,934,1.0,8,-0.4559268551579117,120,1.0683663633307008,0.9360085026286635,-0.4267514130045525,2018-07-02,0,0,-0.532906179826714,3,1,-0.33655335774522144,0,35,0,0,7,-0.08805235215624738,2.917544215335921,-7.697932466880225,11.937349741269026,36.787450300166434
102043,1,830,934,1.0000000000000002,8,-0.46281070806365726,120,1.3405613041587063,0.7459561878280295,-0.3452365114731568,2018-05-02,0,0,-0.4073091116618923,1,0,-0.41401748405950994,0,29,0,0,19,-0.16014550084448462,11.757419659050045,5.550159640176494,4.879322400414732,30.266520721917267
102043,2,1223,1270,0.9984782645144776,8,-0.33647865003714006,120,0.6266670825363271,0.9984782645144776,-0.33647865003714006,2020-01-02,0,0,-0.33677980210548153,1,0,-0.3315511481665435,0,29,0,0,21,-0.27843948849055644,0.0,-0.030115206834147035,0.492750187059654,5.803916154658362
102043,3,1710,1912,0.7423071177974828,6,-0.2112645820930434,120,0.810724165974567,0.7423071177974828,-0.2112645820930434,2021-12-01,0,0,-0.14718260288499901,0,0,-0.214591820218458,0,34,0,0,19,0.024831004950416687,0.0,6.40819792080444,-0.3327238125414578,18.643357714262674
102044,1,2326,2498,0.9853030313240645,8,-0.46779793549237225,120,0.24133711353484955,0.9853030313240645,-0.46779793549237225,2024-07-01,0,0,-0.4878679142289805,1,0,-0.45862022820626275,0,19,0,0,11,-0.27472438369545793,0.0,-2.0069978736608265,0.9177707286109504,19.30735517969143
102044,2,839,934,1.0,8,-0.47208511887552074,120,1.2174783477488749,0.8213698435368533,-0.38775648022686315,2018-06-01,0,0,-0.5179775944320887,1,0,-0.4178423630172371,0,14,0,0,6,-0.22610791062410285,8.432863864865759,-4.589247555656795,5.424275585828364,24.59772082514179
102044,3,1212,1270,0.989186950504231,8,-0.3581566072142929,120,0.6502942421985731,0.989186950504231,-0.3581566072142929,2019-12-02,0,0,-0.355555916105186,1,0,-0.3562926968318721,0,29,0,0,10,-0.26668106216800397,0.0,0.26006911091068785,0.1863910382420786,9.147554504628891
102045,1,839,1270,1.0,8,-0.5320628303355504,120,1.5389931313128637,0.6497754796000508,-0.34572138075864267,2018-06-01,0,0,-0.5470041686404488,2,0,-0.49878069174661666,0,14,0,0,6,-0.3437322596904715,18.63414495769077,-1.494133830489841,3.3282138588933696,18.833057064507884
102045,2,2264,2498,1.0,8,-0.37434069629530653,120,0.2822081499461528,1.0,-0.37434069629530653,2024-04-01,0,0,-0.37345699723054887,1,0,-0.3591259333760004,0,4,1,0,10,-0.3837435773610601,0.0,0.08836990647576592,1.5214762919306124,-0.9402881065753543
102045,3,1713,1794,0.9232189971345159,8,-0.23776013034092075,120,0.966641361901433,0.9232189971345159,-0.23776013034092075,2022-01-03,0,0,-0.2773461840916787,1,0,-0.2339233222794116,0,36,0,0,0,-0.03798251132575154,0.0,-3.9586053750757966,0.3836808061509156,19.97776190151692
102046,1,2326,2498,1.0,8,-0.45292788973204445,120,0.23909015692760452,1.0,-0.45292788973204445,2024-07-01,0,0,-0.45826491677001974,2,0,-0.4317691658660926,0,19,0,0,11,-0.27882222520545713,0.0,-0.5337027037975284,2.1158723865951856,17.41056645265873
102046,2,836,923,1.0000000000000002,8,-0.39253699144239595,120,1.3331506882476771,0.7501027519360339,-0.29444307751763255,2018-06-01,0,0,-0.45014857778841316,3,0,-0.32405852111424566,0,14,0,0,3,-0.19363521145298934,9.809391392476341,-5.7611586346017205,6.84784703281503,19.89017799894066
102046,3,1235,1270,1.0000000000000002,8,-0.3307056563850149,120,0.8044493344530697,1.0000000000000002,-0.3307056563850149,2020-01-02,0,0,-0.3168658707425097,1,0,-0.32649642360427095,0,9,0,0,11,-0.36006335983348214,0.0,1.383978564250521,0.42092327807439767,-2.935770344846722
102047,1,2326,2498,0.9916587419058148,8,-0.21322083128171956,120,0.10275251391338067,0.9916587419058148,-0.21322083128171956,2024-07-01,0,0,-0.19426033987018204,3,0,-0.24062646903025986,0,19,0,0,11,-0.27649649706262336,0.0,1.8960491411537523,-2.7405637748540297,-6.327566578090379
102047,2,860,936,0.9999999999999998,8,-0.3655423033410928,120,0.9661263062979706,0.9999999999999998,-0.3655423033410928,2018-07-02,0,0,-0.5418413406615127,1,1,-0.2122172690278624,0,35,0,0,7,-0.07257687969502083,0.0,-17.629903732041992,15.332503431323039,29.29654236460719
102047,3,1711,1910,0.6955448661028879,6,-0.160894793827926,120,0.8057234396886575,0.6955448661028879,-0.160894793827926,2021-12-01,0,0,-0.21433789211353194,0,1,-0.18129594175697442,0,34,0,0,20,0.028128847137872635,0.0,-5.344309828560593,-2.0401147929048404,13.276594669005338
102048,1,2326,2498,0.9903863834186019,8,-0.4260522075183861,120,0.28821382341890717,0.9903863834186019,-0.4260522075183861,2024-07-01,0,0,-0.3788801900500135,3,0,-0.4020026902576723,0,19,0,0,11,-0.27614173523795965,0.0,4.717201746837257,2.404951726071375,14.991047228042643
102048,2,839,1270,0.9716469790623898,8,-0.47323882144506524,120,1.1719412777260025,0.8290918645239143,-0.40380762282161675,2018-06-01,0,0,-0.3070643452014091,2,0,-0.42860070695149277,0,14,0,0,6,-0.3339864117345355,6.943119862344849,16.617447624365617,4.463811449357246,13.925240971052972
102048,3,1693,1910,0.8773867672220259,8,-0.3118572249121764,120,1.1020480913751067,0.7961419960604856,-0.28297968786738614,2021-12-01,0,0,-0.31242758760835676,0,0,-0.3162707886702726,0,34,0,0,2,0.0024019293205802122,2.8877537044790236,-0.057036269618038204,-0.4413563758096206,30.945529559159617
102049,1,1223,1270,0.9946505710664607,8,-0.3842087319830909,120,0.5598156587569348,0.9946505710664607,-0.3842087319830909,2020-01-02,0,0,-0.3739113116387079,0,0,-0.3888281399704613,0,29,0,0,21,-0.27737208317624773,0.0,1.0297420344383024,-0.4619407987370372,10.683664880684319
102049,2,1541,1909,0.6850839548171176,6,-0.16576816610978382,120,0.6228244219368345,0.6850839548171176,-0.16576816610978382,2021-04-01,0,0,-0.14377053494818284,0,0,-0.18121252221400616,0,3,1,0,17,-0.09561812171770506,0.0,2.1997631161600975,-1.5444356104222345,7.015004439207876
102049,3,2390,2498,0.9943537917424208,8,-0.3089921178697463,120,0.6169300385404102,0.9943537917424208,-0.3089921178697463,2024-10-01,0,0,-0.2912450900350202,1,0,-0.2983303598793896,0,28,0,0,12,-0.21066177911675668,0.0,1.7747027834726092,1.066175799035668,9.83303387529896
102050,1,839,934,0.982189616978109,8,-0.507757250922654,120,1.2444978500873731,0.7892256438282733,-0.4080017099965304,2018-06-01,0,0,-0.4369209474699567,1,1,-0.34508021122668037,0,14,0,0,6,-0.22208084213160809,9.97555409261236,7.083630345269731,16.267703969597363,28.567640879104594
102050,2,1601,2498,0.9955660469974965,8,-0.30620229023179457,120,0.9774252389088198,0.9955660469974965,-0.30620229023179457,2021-07-01,0,0,-0.41411208941135613,1,1,-0.32001181653702615,0,33,0,0,16,0.10551952850060241,0.0,-10.790979917956156,-1.3809526305231579,20.068276173119216
102050,3,1231,1270,0.9705726085525791,8,-0.32481068778987165,120,0.7605604218062078,0.9705726085525791,-0.32481068778987165,2020-01-02,0,0,-0.3427283768791676,2,0,-0.3305476289524343,0,9,0,0,7,-0.3363980775217817,0.0,-1.7917689089295918,-0.5736941162562625,-1.1587389731910036
102051,1,2264,2498,1.0000000000000002,8,-0.4059787997392577,120,0.2955224131277699,1.0000000000000002,-0.4059787997392577,2024-04-01,0,0,-0.3451130859428829,0,0,-0.36312487681421035,0,4,1,0,10,-0.38374357736106013,0.0,6.086571379637479,4.285392292504736,2.2235222378197586
102051,2,1223,1270,0.9842241392071553,8,-0.3507422907846239,120,0.759698830097366,0.9842241392071553,-0.3507422907846239,2020-01-02,0,0,-0.33351289047025173,0,0,-0.3487252497832392,0,29,0,0,21,-0.27446452829311935,0.0,1.7229400314372145,0.20170410013846674,7.627776249150453
102051,3,1707,1910,0.868020895576729,7,-0.2900298993010236,120,0.7532141237491848,0.868020895576729,-0.2900298993010236,2021-12-01,0,0,-0.3239228027351085,0,0,-0.2862069027467235,0,34,0,0,16,0.027316809761729184,0.0,-3.389290343408491,0.3822996554300073,26.27130895392944
102052,1,2326,2498,0.9937662103782987,8,-0.44046026390065396,120,0.2536930014602363,0.9937662103782987,-0.44046026390065396,2024-07-01,0,0,-0.403960842486542,1,0,-0.4142397329550347,0,19,0,0,11,-0.2770841061116717,0.0,3.649942141411194,2.622053094561927,16.337615778898222
102052,2,839,933,0.998636563556481,8,-0.42459967214872474,120,1.2664953664292722,0.7885039219464449,-0.3352556064581833,2018-06-01,0,0,-0.5625868007084068,1,0,-0.38042016271469925,0,14,0,0,6,-0.2292740738274895,8.934406569054143,-13.798712855968208,4.417950943402548,19.532559832123525
102052,3,1231,1270,0.9759336377674641,8,-0.33666053172979593,120,0.6650712900708436,0.9759336377674641,-0.33666053172979593,2020-01-02,0,0,-0.34327344739631116,1,0,-0.3437117855640057,0,9,0,0,7,-0.3382561970540389,0.0,-0.6612915666515229,-0.7051253834209792,-0.15956653242429897
102053,1,2264,2498,1.0,8,-0.3760903984041386,120,0.20223068135258757,1.0,-0.3760903984041386,2024-04-01,0,0,-0.36433260631353714,1,0,-0.3459582845035472,0,4,1,0,10,-0.3837435773610601,0.0,1.175779209060146,3.0132113900591397,-0.7653178956921469
102053,2,839,934,0.9164585457106229,8,-0.3841515952564769,120,0.9769693675772266,0.9164585457106229,-0.3841515952564769,2018-06-01,0,0,-0.3818970510891475,1,0,-0.3019093805863199,0,14,0,0,6,-0.2072185269442328,0.0,0.22545441673293976,8.224221467015703,17.69330683122441
102053,3,1223,1270,0.9861129498397497,8,-0.3132666711245861,120,0.5400075899221872,0.9861129498397497,-0.3132666711245861,2020-01-02,0,0,-0.2957119159314784,2,0,-0.3204787041890455,0,29,0,0,21,-0.27499124928954577,0.0,1.755475519310773,-0.7212033064459389,3.8275421835040344
102054,1,2318,2498,0.9997467431596389,8,-0.1308826548922613,120,0.1320129894178553,0.9997467431596389,-0.1308826548922613,2024-07-01,0,0,-0.32240250454655905,2,0,-0.24037584431000963,0,19,0,0,3,-0.2797393318631028,0.0,-19.151984965429776,-10.949318941774832,-14.885667697084148
102054,2,839,936,0.9786598706430198,8,-0.37787884909007885,120,1.0769619178109922,0.9087228196817035,-0.35087484788519413,2018-06-01,0,0,-0.5341641518058489,2,0,-0.3064307560203785,0,14,0,0,6,-0.22986635023307567,2.7004001204884718,-15.628530271577002,7.144809306970035,14.801249885700319
102054,3,1231,1270,0.9859813520333545,8,-0.3543325754674678,120,0.7146888434295575,0.9859813520333545,-0.3543325754674678,2020-01-02,0,0,-0.3742178769961356,1,0,-0.3547609196834384,0,9,0,0,7,-0.34173871009092993,0.0,-1.9885301528667798,-0.04283442159705997,1.2593865376537894
102055,1,860,935,1.0,8,-0.5333425556340915,120,1.387721189651347,0.720605844644659,-0.3843297627876455,2018-07-02,0,0,-0.5417399179134688,1,3,-0.21102065340209708,0,35,0,0,7,-0.07881844192550966,14.901279284644598,-0.8397362279377263,32.23219022319944,45.45241137085818
102055,2,1231,1270,0.9952043216396409,8,-0.3426985180015756,120,0.6932385040788791,0.9952043216396409,-0.3426985180015756,2020-01-02,0,0,-0.3517455854532754,3,0,-0.3474879812311216,0,9,0,0,7,-0.3449353686585187,0.0,-0.9047067451699808,-0.47894632295460426,-0.22368506569431235
102055,3,2453,2498,0.9974606667291781,8,-0.24506957355203068,120,0.7418719947271802,0.9974606667291781,-0.24506957355203068,2025-01-02,0,0,-0.30031036647986153,0,0,-0.2393242699264702,0,38,0,0,13,-0.22652136131432515,0.0,-5.524079292783085,0.5745303625560472,1.854821223770553
102056,1,861,936,0.9999999999999999,8,-0.5088531389496153,120,1.1015469354311,0.9078142454353442,-0.46194412837295135,2018-07-02,0,0,-0.41501745255228084,2,2,-0.23926926382266928,0,35,0,0,8,-0.07496487286870636,4.690901057666391,9.383568639733442,26.9583875126946,43.388826608090895
102056,2,2273,2498,1.0,8,-0.2787868715931088,120,0.3373562939769931,1.0,-0.2787868715931088,2024-05-02,0,0,-0.24663096637316065,1,0,-0.2662966803712889,0,4,1,0,19,-0.40343443989930605,0.0,3.215590521994813,1.249019122181988,-12.464756830619727
102056,3,1223,1270,0.9963592566790961,8,-0.3101115082199962,120,0.5220927584542153,0.9963592566790961,-0.3101115082199962,2020-01-02,0,0,-0.3150355001297262,0,0,-0.3146175080751388,0,29,0,0,21,-0.27784857381693756,0.0,-0.49239919097299745,-0.45059998551425506,3.2262934403058665
102057,1,2319,2498,0.9999999999999999,8,-0.34059098906138174,120,0.24795331593636794,0.9999999999999999,-0.34059098906138174,2024-07-01,0,0,-0.37074729593299377,2,0,-0.3478791468044911,0,19,0,0,4,-0.2501527958936483,0.0,-3.0156306871612024,-0.7288157743109369,9.043819316773344
102057,2,1223,1270,0.9782222165598602,8,-0.4093012185867742,120,0.7483795099095149,0.9782222165598602,-0.4093012185867742,2020-01-02,0,0,-0.41697675952100305,0,0,-0.4103914117082674,0,29,0,0,21,-0.2727908090633018,0.0,-0.7675540934228842,-0.1090193121493166,13.651040952347243
102057,3,839,935,0.9607724836681852,8,-0.39347298693978905,120,1.0291150088835732,0.9335909741618394,-0.38234112178253515,2018-06-01,0,0,-0.3964935761465704,1,1,-0.28922326553714706,0,14,0,0,6,-0.2228904873496442,1.1131865157253895,-0.3020589206781332,10.424972140264199,17.058249959014486
102058,1,737,936,0.9964120277579714,8,-0.2800864695317381,120,0.9643732331160594,0.9964120277579714,-0.2800864695317381,2018-01-02,0,0,-0.2864094993166806,1,0,-0.2870931393453349,0,16,0,0,2,-0.12955954099709743,0.0,-0.632302978494248,-0.7006669813596822,15.052692853464066
102058,2,2465,2498,1.0,8,-0.3059194477753786,120,0.8821796709902858,1.0,-0.3059194477753786,2025-02-03,0,0,-0.32203641239961933,0,1,-0.30701804530663235,0,41,0,0,10,-0.22289741341735797,0.0,-1.6116964624240726,-0.10985975312537422,8.302203435802063
102058,3,1231,1270,0.9999999999999999,8,-0.2886463323085152,120,0.7547943288097108,0.9999999999999999,-0.2886463323085152,2020-01-02,0,0,-0.3715886831916104,0,0,-0.290858187541836,0,9,0,0,7,-0.3465975389759393,0.0,-8.29423508830952,-0.2211855233320792,-5.7951206667424096
102059,1,1711,2498,0.8690790336470593,7,-0.2823363229800434,120,0.9659739059973347,0.8690790336470593,-0.2823363229800434,2021-12-01,0,0,-0.28020034809075484,0,0,-0.3256033790243874,0,34,0,0,20,-0.07256418418058304,0.0,0.21359748892885722,-4.3267056044344,20.97721387994604
102059,2,1235,1270,0.9978827212593064,8,-0.368972694573548,120,0.739735084525174,0.9978827212593064,-0.368972694573548,2020-01-02,0,0,-0.3788521468189076,0,0,-0.3676031462505168,0,9,0,0,11,-0.3593010053364039,0.0,-0.9879452245359632,0.13695483230311556,0.9671689237144065
102059,3,836,936,1.0,8,-0.4661005495267978,120,1.1595508453038177,0.8624028899206975,-0.4019664609055356,2018-06-01,0,0,-0.5541921129934035,2,0,-0.38930440989172743,0,14,0,0,3,-0.24384031686597768,6.413408862126219,-8.809156346660574,7.6796139635070375,22.226023266082013
102060,1,2326,2498,0.9662096931122713,8,-0.4581101288087915,120,0.2310359402255208,0.9662096931122713,-0.4581101288087915,2024-07-01,0,0,-0.4863892780795604,3,0,-0.4378380604021451,0,19,0,0,11,-0.26940073664864533,0.0,-2.827914927076891,2.027206840664636,18.870939216014616
102060,2,1234,1270,0.9805546267874976,8,-0.36239054817791116,120,0.5946220146325797,0.9805546267874976,-0.36239054817791116,2020-01-02,0,0,-0.3609200625867338,2,0,-0.3566245985776095,0,9,0,0,10,-0.3532000351695268,0.0,0.14704855911773507,0.576594960030169,0.919051300838436
102060,3,1541,1901,0.7235894430510129,6,-0.34865296659183354,120,0.48242795737895083,0.7235894430510129,-0.34865296659183354,2021-04-01,0,0,-0.33298055953501965,1,1,-0.28744616560881664,0,3,1,0,17,-0.10163411854701401,0.0,1.5672407056813886,6.12068009830169,24.701884804481953
102061,1,2326,2498,1.0,8,-0.19841395840827208,120,-0.010377260257014286,1.0,-0.19841395840827208,2024-07-01,0,0,-0.3801040373676895,0,0,-0.2969029578987787,0,19,0,0,11,-0.27882222520545713,0.0,-18.169007895941743,-9.84889994905066,-8.040826679718505
102061,2,1235,1270,0.9889121044184382,8,-0.3572329785530772,120,0.5594222261704269,0.9889121044184382,-0.3572329785530772,2020-01-02,0,0,-0.36034081984826893,1,0,-0.36244475432782874,0,9,0,0,11,-0.3560710148969021,0.0,-0.310784129519176,-0.521177577475157,0.11619636561750468
102061,3,839,936,0.8944965669171829,8,-0.3509733086673568,120,0.9494409126375517,0.8944965669171829,-0.3509733086673568,2018-06-01,0,0,-0.40849134349826466,0,0,-0.27676955557470817,0,14,0,0,6,-0.2100981835478466,0.0,-5.751803483090784,7.420375309264865,14.087512511951022
102062,1,2318,2498,0.9999999999999999,8,-0.2019700483907792,120,0.09496018294766341,0.9999999999999999,-0.2019700483907792,2024-07-01,0,0,-0.33447846818798116,1,0,-0.3132547930431076,0,19,0,0,3,-0.27981019570916893,0.0,-13.250841979720196,-11.128474465232841,-7.7840147318389725
102062,2,1235,1270,0.9810797182980947,8,-0.3112091244642289,120,0.7140040219770034,0.9810797182980947,-0.3112091244642289,2020-01-02,0,0,-0.34712006243846993,1,0,-0.3047864969407239,0,9,0,0,11,-0.35325085963489805,0.0,-3.5910937974241053,0.6422627523504976,-4.204173517066917
