r,arm,seed,cagr,mdd,vol,first,end,trades,eq_sha,expo,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,dd_單日暴跌型,dd_延續下跌型,dd_混合型,ddlog_單日暴跌型,ddlog_延續下跌型,ddlog_混合型,n_stop,stop_frac_pos,held_mean,turnover_yr,cost_total,cost_drag_yr,dist0_med,dist0_p10,dist0_p90,trig_bar_med,trig_bar_p10,trig_bar_p90,stop_ret_mean,stop_ret_med,stop_ret_p10,stop_ret_p90,stop_h120_mean,stop_h120_med,stop_h120_better_frac,rep_ret_mean,rep_ret_med,cont_ret_mean,cont_ret_med,rep_better_frac,rep_pairs,rebuy20_n,rebuy20_ret_mean,rebuy20_ret_med,cash_mean,cash_med,nx_n,nx_pending_end,nxw_med,nxw_p90,nxw_sameday_frac,nxsz_med,normal_n,sl_block_days
142,P15,1142,0.32137520842196166,-0.3125714278046147,0.2635770797329905,526,2859,219,d75eb65b12067be8,0.7351409237365462,0.09918458047590373,0.0686427808190031,0.24308476369562637,0.48448037336037997,1.066160041220634,-0.09491621513302695,0.6067388534720819,0.4048543769322648,0.32036233483346144,0.14943609945104241,3,0,3,3,0,3,106,0.4840182648401826,7.872460008646779,1.8835279469328037,0.47020159552656904,0.010664018281569484,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.5,8.0,102.0,-0.1669103017214233,-0.16218823630459006,-0.20603302348189106,-0.1327418734888246,-0.0716617841490333,-0.12423480195571551,0.5943396226415094,0.18657608897447553,-0.0613645824350853,0.11769469214438526,0.05317949310994252,0.4807692307692308,104,4,-0.0904814039105949,-0.15502418242457056,0.26485907626345384,0.11910181611968826,104,2,4.5,75.4,0.21153846153846154,0.7750159806297807,115,0
143,P15,1143,0.31934606724329173,-0.3742211088727218,0.26856093281853666,526,2859,219,8e56851f0757bb46,0.7415941117052771,0.23688361626628773,-0.16821792917003242,0.13967214837332587,0.49951120004276905,1.516168390792437,-0.0746300555178363,0.6353906665511431,0.18393220954491762,0.24429929877263534,0.38767669153037887,2,0,3,1,0,4,104,0.4748858447488584,7.909208819714657,1.8709772573817118,0.4447449793265643,0.010850287717231098,0.15000000000000002,0.1499999999999999,0.15000000000000002,32.5,10.0,95.0,-0.1708122480965305,-0.16218823630459006,-0.2296680295336436,-0.13813437597315342,-0.07742313970949649,-0.13055451757857572,0.5769230769230769,0.21152175121210076,-0.009383600257535374,0.11462396488269556,0.04315614789598665,0.5096153846153846,104,1,-0.17207061852521044,-0.17207061852521044,0.25840588829472283,0.10929694465418285,104,0,4.0,96.40000000000009,0.2403846153846154,0.7790222352825051,115,0
144,P15,1144,0.33607908624402083,-0.38627353384069,0.25773444150073155,526,2859,213,5f99b8e4ffa6f6e2,0.7440964333963455,0.3737184487520633,-0.037322448553790966,0.15565479189798292,0.47558281115199375,1.0409545008098005,-0.09934166032396974,0.7115171646774132,0.16937537836992966,0.30210622128844467,0.4269641543732825,1,0,2,1,0,2,94,0.4413145539906103,7.908776480760917,1.8934573890569997,0.47141679244764806,0.010743741808067116,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.5,8.3,95.0,-0.17094324044442613,-0.16338666430859833,-0.22744502457680094,-0.13472465362959046,-0.07491865418098984,-0.12423480195571551,0.6170212765957447,0.20882077003440316,-0.03669724770642202,0.1181593609163702,0.05882353967693188,0.5161290322580645,93,1,0.12019336773197198,0.12019336773197198,0.25590356660365454,0.10107661510596448,93,1,5.0,73.19999999999999,0.17204301075268819,0.7986614885128877,120,0
145,P15,1145,0.3130062652672214,-0.35232672327474124,0.26518798418085027,526,2859,215,995dd04841e5a44c,0.7428015000218144,0.22410823399847102,-0.09876933405209554,0.2675224835581236,0.4810665492685844,1.072341502169714,-0.08223203748803787,0.6549557927435192,0.25206398597221136,0.3120957358168206,0.22117086204715064,2,0,4,1,0,5,101,0.4697674418604651,7.898832684824903,1.8495376265828827,0.4449570473284012,0.010553077118551041,0.15000000000000002,0.1499999999999999,0.15000000000000002,33.0,9.0,109.0,-0.17069714274205447,-0.16155422701993327,-0.22770699698705732,-0.13416320719503927,-0.09096597029253674,-0.13736268400411566,0.5841584158415841,0.20207077184948208,-0.04058153559615496,0.0950507900554569,0.042885021616549945,0.47474747474747475,99,0,,,0.25719849997818556,0.10336533855684611,99,2,4.0,71.60000000000001,0.1919191919191919,0.7684008966020336,116,0
146,P15,1146,0.33122449855820757,-0.35388904307937497,0.2657605814223092,526,2859,220,295bb2d9f69a6601,0.7336002481943724,0.2534021901590009,0.12106471398694696,0.12288154832460929,0.41948958538653125,1.2095354880556508,-0.08797375800142293,0.6983599959469797,0.2730490583575891,0.2993930894078112,0.1746883612918224,2,0,2,1,0,3,107,0.4863636363636364,7.863380890618244,1.9241397861115357,0.5364412839735784,0.011127961566092354,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,8.0,105.0,-0.169136136515349,-0.16282224558924685,-0.22875511650028826,-0.13412918802919288,-0.058307156393605765,-0.11416108820249227,0.616822429906542,0.20449680567105383,-0.058001925603904214,0.1377209869587315,0.0633499942446516,0.47115384615384615,104,1,-0.17207061852521044,-0.17207061852521044,0.26639975180562764,0.11189001413634528,104,3,4.0,74.7,0.20192307692307693,0.785154677059014,116,0
147,P15,1147,0.34405705766324224,-0.3177680752599535,0.2657126384639115,526,2859,218,abc8bdb7ba730360,0.7436085086132896,0.24105406642315597,0.13518773862914557,0.1492325729564148,0.489642003065075,0.9025648044510446,-0.16295729466811804,0.7231417397062347,0.2717712471878764,0.3548668864103357,0.4299012153772068,1,0,3,1,0,3,102,0.46788990825688076,7.893644617380026,1.8932548995803589,0.4841962006769531,0.010978796315054875,0.15000000000000002,0.1499999999999999,0.15000000000000002,30.5,9.0,95.0,-0.1702991710880668,-0.1636081997824262,-0.22685728956469176,-0.1360675908064144,-0.07128171403031314,-0.11823707039279796,0.6470588235294118,0.2261128213993131,-0.01148122601598145,0.1216945485131188,0.06999999089703368,0.49504950495049505,101,1,-0.17207061852521044,-0.17207061852521044,0.25639149138671025,0.09691228941845419,101,1,4.0,74.0,0.26732673267326734,0.7978902587532671,117,0
148,P15,1148,0.31756864457663947,-0.36938865728296216,0.26227276906809466,526,2859,223,f76577ffd9ae1903,0.7307431910444345,0.14446827618297764,-0.026165798446448174,0.1742601746169432,0.49316085550371147,0.9511228504493985,-0.042980781525011724,0.7227096593506026,0.29028189181917896,0.2956782765709989,0.285873986183915,3,0,2,1,0,4,111,0.4977578475336323,7.895806312148725,1.9175053592613742,0.43357011014678226,0.01076011706581223,0.15000000000000002,0.1499999999999999,0.15000000000000002,32.0,8.0,99.0,-0.16916688644743394,-0.16319159124363758,-0.22758621279807434,-0.13364778964210677,-0.0816226876893401,-0.1387959825740478,0.5675675675675675,0.1950796334902335,-0.04794125570230107,0.1082126821690672,0.022451029485401897,0.5,110,1,-0.14576268703765305,-0.14576268703765305,0.26925680895556553,0.10889622540448829,110,1,3.5,71.30000000000003,0.2545454545454545,0.7897047321309278,113,0
149,P15,1149,0.3671850115203379,-0.3175486284971393,0.2664578738096977,526,2859,215,462aa8b64b69315d,0.7316232520664372,0.39544517453782535,-0.06974722202100658,0.154682065565785,0.47352552764774125,1.2556625204503948,-0.0667530070485508,0.6024234274920928,0.29989212265503595,0.3559489264527014,0.45877392918116944,2,0,4,0,0,6,100,0.46511627906976744,7.875486381322958,1.7581362751355067,0.5113870691016779,0.010121563491746916,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,8.0,101.0,-0.1698506528199067,-0.16092976766350847,-0.23068597395571785,-0.13584754649869288,-0.06336265930471038,-0.10665948761346022,0.62,0.1824854282927566,-0.045999111757434596,0.13005003024792056,0.0681932701284309,0.47,100,2,-0.15724755110698246,-0.15724755110698246,0.26837674793356286,0.12793054645226964,100,0,4.5,79.00000000000026,0.21,0.7559483864055304,115,0
150,P15,1150,0.35051814750530497,-0.3606423734012386,0.2594132342743481,526,2859,212,72e8f411d50b722f,0.74325545333214,0.3395990330336449,0.052926650813094556,0.13069871873205297,0.4191280859495372,1.0013047231610286,-0.1196290413627652,0.646655409564636,0.2540056229968446,0.324499823071986,0.5644297141066135,1,0,3,0,0,4,95,0.4481132075471698,7.897103329009944,1.7772325215454607,0.45371908072113176,0.010229773773504772,0.15000000000000002,0.1499999999999999,0.15000000000000002,37.0,9.0,96.60000000000001,-0.17210377354356216,-0.16155422701993327,-0.2293395683513952,-0.13831648906179952,-0.08578658471551688,-0.1387959825740478,0.5894736842105263,0.23318299357174932,-0.04058153559615496,0.106613365030947,0.05263155563791155,0.45263157894736844,95,0,,,0.25674454666785995,0.1017550376503683,95,0,4.0,94.00000000000026,0.17894736842105263,0.7878379946636349,117,0
151,P15,1151,0.3468667320347303,-0.38360442167172565,0.26353757577365927,526,2859,221,7ee7e37a27549705,0.7440715977826536,0.22694511748002055,0.09688566896772732,0.11350254349636701,0.49033959080443834,1.4969171589692247,-0.07900156664225388,0.6185169456152282,0.13207622516765993,0.3318622860450897,0.3269416347125187,1,0,3,1,0,3,105,0.4751131221719457,7.947254647643753,1.9506436755403609,0.5544797242079812,0.011041970419933949,0.15000000000000002,0.1499999999999999,0.15000000000000002,30.0,8.0,100.20000000000002,-0.16792271719563467,-0.15853663531669493,-0.21133467899300407,-0.1350590175154648,-0.07071823629478494,-0.12231305258310365,0.5904761904761905,0.19689503164303723,-0.03333200493069832,0.11922313653638691,0.056275485129452685,0.5,104,2,-0.02426952372216995,-0.02426952372216995,0.2559284022173464,0.11805583418604539,104,1,4.5,97.8000000000001,0.20192307692307693,0.7957608059970742,117,0
152,P15,1152,0.3437244449370511,-0.36306920155391653,0.2682522229519804,526,2859,215,d7e457efc2c12a6d,0.7423069574707563,0.24663713195794323,0.02899757889088339,0.136116692427938,0.3956620652132219,1.5081212395631978,-0.07702725326496551,0.6079126316958923,0.17478472533625067,0.2946145187966722,0.4128529363819877,2,0,3,2,0,3,98,0.4558139534883721,7.909208819714657,1.8678122006060607,0.5035014306179103,0.010692192470325124,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,10.0,95.0,-0.16872261016860804,-0.15847075645816078,-0.23107586848776812,-0.1341376928206545,-0.07317590624444942,-0.1112755953585512,0.6224489795918368,0.19214984086814585,-0.060702875399361256,0.11483702170012447,0.0673077113650522,0.5051546391752577,97,0,,,0.25769304252924374,0.12057492490635272,97,1,5.0,69.4,0.18556701030927836,0.7843250120919447,118,0
153,P15,1153,0.34955192557519577,-0.4256876884761833,0.2730744366798296,526,2859,218,cc14c27bd860d5dd,0.7358039107276144,0.3501305963379604,-0.0003189164379728826,0.14208372277051873,0.46733210813286896,1.5873477546285737,-0.04399394748726526,0.6780315486406865,0.12428266880693672,0.23567044151544025,0.2993876523344243,2,0,3,2,0,3,105,0.481651376146789,7.802421098140942,1.9362024589643347,0.5991152982549943,0.011083099399596038,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,8.0,95.60000000000001,-0.16993970405713554,-0.16155422701993327,-0.2293395683513952,-0.13411217844626971,-0.05738005763626613,-0.1111110467029286,0.6285714285714286,0.2198689918956045,-0.045999111757434596,0.13016731054457295,0.06953940989442164,0.49019607843137253,102,1,-0.16873241517631188,-0.16873241517631188,0.2641960892723856,0.11847489265974447,102,3,4.0,68.0,0.19607843137254902,0.7935313401345306,116,0
154,P15,1154,0.3545838814360569,-0.3736123127997589,0.2658007226194191,526,2859,211,ba07852a503a4cd3,0.743649128591526,0.13652167461747422,-0.03071291731861292,0.2584879248144414,0.5185869611033043,1.3740936150080558,-0.055702914573514284,0.6789071935839779,0.21939597279650247,0.25904761793156594,0.44283399874115004,1,0,4,1,0,4,95,0.45023696682464454,7.88802421098141,1.81187473259394,0.5114403900061089,0.010456109468658433,0.15000000000000002,0.1499999999999999,0.15000000000000002,37.0,9.0,103.80000000000007,-0.16922399323420098,-0.16155422701993327,-0.22642387541786488,-0.13331524939047062,-0.05419593832380828,-0.10492887271231033,0.6421052631578947,0.22766229725004072,-0.02199161110275566,0.13819421119511216,0.06953940989442164,0.4574468085106383,94,0,,,0.25635087140847407,0.11376923414126247,94,1,4.0,72.20000000000002,0.22340425531914893,0.7826827058878979,117,0
155,P15,1155,0.3412405488955599,-0.4268802068368779,0.25980324245389785,526,2859,219,04f3d420e241211c,0.7400193575500696,0.2808614730845451,0.007832182454912129,0.15738090690517859,0.48572931280442444,1.3109504247726815,-0.07309070179403754,0.6394718043760159,0.05829000346356361,0.30299285646436447,0.487243766918138,1,0,4,1,0,4,103,0.4703196347031963,7.937310851707739,1.8929459060778033,0.5033783780956324,0.010882705995093717,0.15000000000000002,0.1499999999999999,0.15000000000000002,32.0,10.0,95.0,-0.16996950593722085,-0.16155422701993327,-0.21770739368996272,-0.1361004863026188,-0.07887099501501084,-0.1373801907848503,0.6019417475728155,0.19276242078915787,-0.06202628947080935,0.11225715306052242,0.05372743058197349,0.4854368932038835,103,0,,,0.2599806424499304,0.12235641539488692,103,0,5.0,101.1999999999999,0.21359223300970873,0.7791404501276455,116,0
156,P15,1156,0.34679137691773354,-0.36565138665288555,0.26406240085220667,526,2859,217,b5d28d76f5e48807,0.7389223076205577,0.3545980297849989,-0.06724273536392544,0.14888078961583884,0.4192852845415025,1.4187007097821915,-0.10633199992394538,0.6207781774683594,0.17592525649639468,0.3124840403115263,0.492180025575246,2,0,2,0,0,4,100,0.4608294930875576,7.8996973627323825,1.8796618496867303,0.4920576096833807,0.010740329998275303,0.15000000000000002,0.1499999999999999,0.15000000000000002,30.5,9.9,95.10000000000001,-0.1682410546105519,-0.15874067072273795,-0.2306976041983288,-0.13359236626683407,-0.07042202633989171,-0.12423480195571551,0.61,0.21009125744493232,-0.045999111757434596,0.11928304954554787,0.060517570973512846,0.53,100,0,,,0.26107769237944234,0.11916757764542706,100,0,4.0,106.20000000000002,0.17,0.7740545317289172,117,0
157,P15,1157,0.33203667462197317,-0.33524713743406304,0.26766334050653334,526,2859,217,353fd8696015a538,0.7370825129505136,0.14200973673085415,0.037804039594443895,0.15751912287994219,0.47589380194684683,1.4313502830316183,-0.10863158976807774,0.6779960880362219,0.2413015408146444,0.30662140873203914,0.25442061070507194,3,0,2,1,0,4,103,0.47465437788018433,7.897103329009944,1.9213889179044579,0.4962742652216819,0.010905119969666931,0.15000000000000002,0.1499999999999999,0.15000000000000002,32.0,9.200000000000001,96.0,-0.16661853880556987,-0.15992621953918762,-0.20682263734844825,-0.13409516886334652,-0.06555623705796722,-0.11363639442045348,0.6213592233009708,0.18699899707916065,-0.05530097580844717,0.12121148372295569,0.05372743058197349,0.4752475247524752,101,2,-0.02593862539661923,-0.02593862539661923,0.2629174870494864,0.11756888054783515,101,2,5.0,74.0,0.19801980198019803,0.7809637308644377,116,0
158,P15,1158,0.2920516415240144,-0.3666757457364652,0.2670760755873219,526,2859,217,96d7d747eef88fa6,0.736895170611624,0.2300737074167365,-0.1088334974358991,0.15605632876816755,0.46349163061560805,0.8898487561165311,-0.08997547579211396,0.6197564838077054,0.227588566224181,0.24611868274830773,0.4215806101445243,1,0,4,1,0,4,102,0.4700460829493088,7.871595330739299,1.8555297446314734,0.3691835830890718,0.01074799325820077,0.15000000000000002,0.1499999999999999,0.15000000000000002,34.5,8.0,95.9,-0.1744451365377026,-0.16464206485695232,-0.2338177167227872,-0.13902240717918363,-0.06294176690782503,-0.0962493296178325,0.6176470588235294,0.23232630201872695,-0.029966762154974624,0.1340484612601197,0.06999999089703368,0.49504950495049505,101,1,-0.16873241517631188,-0.16873241517631188,0.2631048293883759,0.12081014639315617,101,1,4.0,106.0,0.19801980198019803,0.7852440824812438,116,0
159,P15,1159,0.30117250126422856,-0.33009941226167977,0.2590584076780825,526,2859,216,5928874a3f4db61e,0.7333819742239515,0.2969173485968022,-0.07532976462758167,0.14996686320354624,0.4180394840780508,1.0340386639269852,-0.11074603485041201,0.5430348909338791,0.20879410607712656,0.30743466157605726,0.3919019759903615,1,0,4,1,0,4,105,0.4861111111111111,7.845222654561176,1.8354367592798344,0.38807391510341854,0.010696881440600792,0.15000000000000002,0.1499999999999999,0.15000000000000002,37.0,10.0,101.40000000000008,-0.16567163432129886,-0.15853663531669493,-0.20368127497288707,-0.13411217844626971,-0.08016659655410363,-0.11416108820249227,0.6,0.17833440204913556,-0.0702768393920793,0.1042514563404482,0.048029414906667456,0.43137254901960786,102,1,-0.16873241517631188,-0.16873241517631188,0.26661802577604854,0.12855221238098624,102,3,4.0,104.80000000000018,0.21568627450980393,0.779166688233979,114,0
160,P15,1160,0.33209276483622885,-0.378065938401722,0.2696234906467988,526,2859,215,9a8bb3a83fb17f55,0.7492139085047365,0.258993913609848,0.07728539742197271,0.16751731564405015,0.4956137617316836,1.0918576501652937,-0.12067391384052717,0.6353949877051124,0.1723926068614836,0.30568346829662696,0.3742132835849812,2,0,3,1,0,4,99,0.4604651162790698,7.881971465629054,1.8661756328226278,0.49497445482255226,0.010806322476119979,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,9.0,95.2,-0.16881285666103296,-0.16030530830708367,-0.22175482693101367,-0.13414619761211607,-0.04027011818180905,-0.10492887271231033,0.6565656565656566,0.21503069123195745,-0.04058153559615496,0.14878597875530117,0.06999999089703368,0.44329896907216493,97,1,-0.14576268703765305,-0.14576268703765305,0.2507860914952635,0.10209133306741539,97,2,4.0,72.20000000000002,0.20618556701030927,0.7699074267155412,118,0
161,P15,1161,0.34618915037147446,-0.328879796447018,0.2592722363288554,526,2859,218,83f9d11b7beb4450,0.7393179481982102,0.36367467617828697,-0.03800619737031907,0.14997150062087594,0.40829874612301675,1.3969882209692703,-0.10141470122373797,0.6804072780416539,0.23963044836580916,0.3397579640717008,0.29611512826416164,1,0,3,1,0,3,100,0.45871559633027525,7.915261565067013,1.9341808065615274,0.5233104480211667,0.010870585441381695,0.15000000000000002,0.1499999999999999,0.15000000000000002,30.0,9.0,95.0,-0.16981835727865602,-0.16218823630459006,-0.22131812962318456,-0.13415470240357769,-0.07812818695362032,-0.12423480195571551,0.6,0.210135831047604,-0.03863939165128849,0.11237174607240843,0.060517570973512846,0.49,100,1,-0.16428567781148806,-0.16428567781148806,0.2606820518017898,0.10672634881583368,100,0,4.0,77.20000000000027,0.17,0.7837117025604907,118,0
162,P15,1162,0.33103615129339903,-0.3351535616468272,0.2676942278971977,526,2859,210,69a8080c7b293bc8,0.7349105417518812,0.10064180519674748,-0.032795640272738846,0.2546392237997228,0.4862967888771095,1.0749217468003782,-0.06793675589637949,0.6719362537669433,0.2017474854407042,0.35334375425665576,0.4248749784672443,1,0,3,0,0,4,97,0.46190476190476193,7.839602248162559,1.7988529631110577,0.4228545185196468,0.01040412114332651,0.15000000000000002,0.1499999999999999,0.15000000000000002,37.0,10.600000000000001,105.80000000000001,-0.1674018073692831,-0.15840487759962663,-0.21252822014139122,-0.13528610006414166,-0.06627479660932965,-0.12231305258310365,0.5773195876288659,0.21440491124180186,-0.045999111757434596,0.12328631240721638,0.048029414906667456,0.4895833333333333,96,0,,,0.26508945824811875,0.1261446860199215,96,1,5.0,74.5,0.20833333333333334,0.7761551853704443,114,0
163,P15,1163,0.3330269742057952,-0.4200550919762721,0.26515040324811257,526,2859,220,8457975fce8316ac,0.726501005264001,0.28872968004685684,0.1327767944508884,0.1656060131976571,0.49438907482612415,0.9689513431059344,-0.0644304278049983,0.6550301283196269,0.15808501353257332,0.2658475517655583,0.32745870080336537,2,0,3,1,0,4,109,0.4954545454545455,7.884997838305232,1.909198207433244,0.5256277448885948,0.010941711608222899,0.15000000000000002,0.1499999999999999,0.15000000000000002,32.0,9.8,101.80000000000001,-0.16901819823834935,-0.15879828295310205,-0.22175482693101367,-0.13629785927984542,-0.08875496407629341,-0.14982575340921156,0.5321100917431193,0.19028575983566481,-0.1111110467029286,0.09647422406885026,0.020920479867710062,0.48598130841121495,107,1,-0.14655169069463891,-0.14655169069463891,0.2734989947359991,0.12284012774937161,107,2,3.0,71.60000000000002,0.22429906542056074,0.7583635838261745,113,0
164,P15,1164,0.3492489988020555,-0.32359943129910707,0.25906628577491175,526,2859,213,92724fd1bd0755a3,0.7406296567084726,0.3784533733720621,-0.07156778097927896,0.1629368730853229,0.4992000353211874,1.0356330681551214,-0.10771990892792549,0.6502584360820873,0.28437979733668506,0.26821210801636,0.5523142093359081,1,0,4,1,0,4,95,0.4460093896713615,7.899265023778643,1.8327688775611166,0.46439709515264327,0.010522439992512903,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,8.4,96.60000000000001,-0.17242218607123683,-0.1639510830279498,-0.2333450756487934,-0.13491180244110754,-0.0788850097836867,-0.13907286284556175,0.5894736842105263,0.24851104769655394,-0.007285974499089298,0.11473634208702904,0.04342727417542336,0.5157894736842106,95,0,,,0.25937034329152736,0.10621325601642669,95,0,4.0,107.20000000000002,0.22105263157894736,0.7762830200904354,118,0
165,P15,1165,0.3166071080555177,-0.4152776461773555,0.26129618639677926,526,2859,220,f0086e2835848830,0.7376864670687105,0.1405365233508764,-0.02701041166222351,0.23287675341186742,0.48042791874889357,1.2522576829573198,-0.094721802238527,0.6821143353893606,0.18991617152772,0.3029697350826217,0.2460438729042842,1,0,3,1,0,3,106,0.4818181818181818,7.9494163424124515,1.9286399064595268,0.46126413277091177,0.010871041869272,0.15000000000000002,0.1499999999999999,0.15000000000000002,37.0,11.0,95.5,-0.17013999298825744,-0.1630437810630747,-0.22764660489256583,-0.13386297446126505,-0.07822618237138042,-0.11908462628301203,0.5943396226415094,0.20104478715277607,-0.04058153559615496,0.11434148813043674,0.05263155563791155,0.4666666666666667,105,0,,,0.26231353293128956,0.125322268029709,105,1,4.0,75.20000000000002,0.20952380952380953,0.7722185739256797,115,0
166,P15,1166,0.30010678218856657,-0.4174975271234122,0.2583665472489161,526,2859,219,a48c11c0a240628e,0.7366800283421805,0.3323816925338148,-0.07617439214665889,0.11395814712430097,0.4199001020533675,1.1673089368441003,-0.12597269785985898,0.6709851964707594,0.1293440088542901,0.24723829168382672,0.3725102624464045,2,0,2,2,0,2,105,0.4794520547945205,7.880242109814095,1.9276194710521943,0.41369140413957695,0.010995745301906302,0.15000000000000002,0.1499999999999999,0.15000000000000002,30.0,10.0,99.00000000000004,-0.16858173033124912,-0.15853663531669493,-0.22642387541786488,-0.13411217844626971,-0.05843714315549721,-0.11416108820249227,0.6095238095238096,0.1980686938144471,-0.058001925603904214,0.12637883561441005,0.0681932701284309,0.4807692307692308,104,2,-0.02426952372216995,-0.02426952372216995,0.26331997165781956,0.1268551256262095,104,1,4.0,72.20000000000002,0.21153846153846154,0.7918649159240474,115,0
167,P15,1167,0.32485933859338,-0.37754769337381555,0.2634947446082542,526,2859,218,516afe930161ccdc,0.732459520581155,0.22662716546434436,-0.05963401598972917,0.25631700320327155,0.5008337405271261,0.9684095018833521,-0.09307822467697502,0.6532765866559662,0.14251804719424777,0.3702593248357544,0.4165908332520789,2,0,2,1,0,3,105,0.481651376146789,7.840466926070039,1.8638808162932716,0.4351365825933024,0.010773292667730123,0.15000000000000002,0.1499999999999999,0.15000000000000002,33.0,8.4,99.00000000000004,-0.16975906994677198,-0.16155422701993327,-0.2293395683513952,-0.1329532871750115,-0.0871676397625323,-0.1387959825740478,0.580952380952381,0.22519133686819887,-0.024089236861201735,0.10073474486701668,0.05601191638108127,0.5288461538461539,104,0,,,0.26754047941884496,0.11022447833267215,104,1,4.0,75.7,0.20192307692307693,0.7775029504683861,114,0
168,P15,1168,0.3357915269719214,-0.4336920717112152,0.2617146954995871,526,2859,218,6bd878d67ce3da89,0.740354858813698,0.27316879359631474,0.02420715881903246,0.13546732958481944,0.426076792344354,1.6762706047322347,-0.11397841082173576,0.6803704342094521,0.1047614477676646,0.26287563536212244,0.3106176794544442,1,0,2,1,0,2,103,0.4724770642201835,7.921314310419369,1.9073393659211226,0.5338444746094437,0.010963440041893858,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,10.200000000000001,95.0,-0.16874779452392544,-0.16155422701993327,-0.21903593782335753,-0.13453750481807342,-0.09889334684052165,-0.14314931342440562,0.5533980582524272,0.21063105465916454,-0.03669724770642202,0.08550218806442968,0.021951227126009165,0.5533980582524272,103,0,,,0.2596451411863019,0.10181614215234426,103,0,4.0,73.19999999999999,0.1941747572815534,0.7819921704865019,115,0
169,P15,1169,0.3062619621115863,-0.3684449586908986,0.25742152347883246,526,2859,216,e290d7c0361a50ed,0.7389351160612719,0.2545166144233293,0.11785347842491078,0.1627970755134538,0.44633491002204617,0.8877596066145563,-0.13272195634929473,0.6348830818615676,0.17349010766738027,0.3012117501429632,0.29231182270487044,1,0,3,1,0,3,102,0.4722222222222222,7.862948551664505,1.9059667065387877,0.43693582864318053,0.010860829993713943,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,7.100000000000001,106.40000000000003,-0.16940007686059402,-0.16011576392313565,-0.21996768663423008,-0.1360675908064144,-0.07325751144654666,-0.11823707039279796,0.5882352941176471,0.19867854351746403,-0.024089236861201735,0.11725776002980057,0.05317949310994252,0.4803921568627451,102,1,-0.16873241517631188,-0.16873241517631188,0.26106488393872807,0.10598463661677227,102,0,4.0,73.70000000000002,0.21568627450980393,0.7857590246066317,114,0
170,P15,1170,0.28516451531023046,-0.36870558236759654,0.25868397909163676,526,2859,215,a8ae549e1622a44b,0.7345982999639165,0.33952956371912246,-0.048885800347038155,0.14931454106315178,0.39729628345272805,0.7783356489155855,-0.08666402478221003,0.6854662882696081,0.2918234572164047,0.3114053575285374,0.125751291341047,1,0,3,1,0,3,104,0.48372093023255813,7.8711629917855594,1.9410206386224476,0.4118491836410806,0.011109497093645662,0.15000000000000002,0.1499999999999999,0.15000000000000002,37.0,11.0,103.20000000000002,-0.16775808311028242,-0.1583691138119253,-0.22744502457680094,-0.1341036736548081,-0.08588815598780905,-0.14531568092118358,0.5576923076923077,0.1822471644435911,-0.05530097580844717,0.09207001690324114,0.021951227126009165,0.49504950495049505,101,0,,,0.2654017000360835,0.13253020039407976,101,3,4.0,76.0,0.16831683168316833,0.7983449680290718,114,0
171,P15,1171,0.3336252576034473,-0.34285511543323666,0.2584021417780374,526,2859,215,050d9162b0509873,0.7363080477533849,0.28367201324685865,0.03225259042286788,0.14424305986680186,0.4360625750441176,1.0902310400993618,-0.03888125658850916,0.6575554320842645,0.20935040080560485,0.31069646277544205,0.3182441952470958,1,0,2,1,0,2,99,0.4604651162790698,7.88715953307393,1.9016321356805694,0.49509159059056407,0.010868977206262264,0.15000000000000002,0.1499999999999999,0.15000000000000002,30.0,8.8,100.20000000000002,-0.16786205411523505,-0.15849492220213224,-0.22233927878212062,-0.13414619761211607,-0.08075827252516377,-0.11416108820249227,0.6161616161616161,0.22443269781159014,-0.020723994085478037,0.10461983758546615,0.0681932701284309,0.5,98,1,-0.16873241517631188,-0.16873241517631188,0.26369195224661507,0.12729265715708096,98,1,4.0,75.3,0.17346938775510204,0.7953286878782733,117,0
172,P15,1172,0.38415804418231847,-0.35022976557601604,0.2721824549525448,526,2859,217,32df67b8f8a374c4,0.7449874842916888,0.3263453357949133,0.05768121826827133,0.14812740833238314,0.45353288570977446,1.6048083888552855,-0.054360587628699886,0.6789993359634048,0.2804674437080634,0.2663837191714862,0.3708691359379377,1,0,3,0,0,4,101,0.46543778801843316,7.896670990056204,1.8891575935653124,0.657600315084158,0.010843587232168809,0.15000000000000002,0.1499999999999999,0.15000000000000002,31.0,9.0,97.0,-0.17085270808752953,-0.15992621953918762,-0.23050847205360914,-0.13867154880742216,-0.08857346134633572,-0.1387959825740478,0.594059405940594,0.21339250175398755,-0.03669724770642202,0.10067651147337026,0.04342727417542336,0.494949494949495,99,0,,,0.25501251570831124,0.10318771293045599,99,2,4.0,82.00000000000009,0.21212121212121213,0.7831314539080036,118,0
