key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2009-11-26_0015,2009-11-26,0015,富邦,twse,7.27,7.30,7.27,7.28,229000,1669120,0.01,,,30,,
2009-11-26_0050,2009-11-26,0050,元大台灣50,twse,54.10,54.40,53.70,53.85,5997188,324098702,-0.15,,,1037,,
2009-11-26_0051,2009-11-26,0051,元大中型100,twse,27.15,27.29,27.00,27.16,278110,7551464,0.02,,,96,,
2009-11-26_0052,2009-11-26,0052,富邦科技,twse,33.88,34.15,33.88,34.12,18000,612820,0.36,,,12,,
2009-11-26_0053,2009-11-26,0053,元大電子,twse,25.54,25.55,25.33,25.40,116010,2956118,0.01,,,75,,
2009-11-26_0054,2009-11-26,0054,元大台商50,twse,21.05,21.28,21.05,21.09,70000,1481780,0.07,,,53,,
2009-11-26_0055,2009-11-26,0055,元大MSCI金融,twse,12.77,12.82,12.59,12.60,2184010,27706925,-0.12,,,321,,
2009-11-26_0056,2009-11-26,0056,元大高股息,twse,22.00,22.05,22.00,22.00,145060,3192792,0.0,,,63,,
2009-11-26_0057,2009-11-26,0057,富邦摩台,twse,29.20,29.25,29.20,29.20,6000,175400,0.11,,,3,,
2009-11-26_0058,2009-11-26,0058,富邦發達,twse,30.85,30.85,30.71,30.71,35000,1077090,0.31,,,5,,
2009-11-26_0059,2009-11-26,0059,富邦金融,twse,26.74,26.74,26.49,26.72,22000,587990,-0.19,,,4,,
2009-11-26_0060,2009-11-26,0060,新台灣,twse,25.92,25.92,25.62,25.62,24000,618500,-0.26,,,17,,
2009-11-26_0061,2009-11-26,0061,元大寶滬深,twse,20.24,20.35,20.03,20.06,7221196,145890238,0.05,,,1266,,
2009-11-26_0080,2009-11-26,0080,恒中國,twse,564.20,564.20,548.45,548.45,43400,24029760,-4.85,,,90,,
2009-11-26_0081,2009-11-26,0081,恒香港,twse,950.00,950.00,932.00,932.00,1400,1316200,-8.0,,,6,,
2009-11-26_01001T,2009-11-26,01001T,土銀富邦R1,twse,11.15,11.20,11.15,11.20,87000,973850,0.0,,,6,,
2009-11-26_01002T,2009-11-26,01002T,土銀國泰R1,twse,11.02,11.05,11.02,11.05,1180000,13029950,0.03,,,45,,
2009-11-26_01003T,2009-11-26,01003T,兆豐新光R1,twse,10.00,10.03,10.00,10.02,812000,8135580,-0.01,,,31,,
2009-11-26_01004T,2009-11-26,01004T,土銀富邦R2,twse,10.77,10.77,10.77,10.77,26000,280020,0.0,flat,,26,,
2009-11-26_01005T,2009-11-26,01005T,三鼎,twse,8.24,8.30,8.24,8.28,45000,371770,0.08,,,17,,
2009-11-26_01006T,2009-11-26,01006T,基泰SR,tpex,7.87,7.87,7.72,7.85,26000,201270,0.01,,247000000,9,,
2009-11-26_01007T,2009-11-26,01007T,兆豐國泰R2,twse,10.92,10.95,10.92,10.95,202000,2208110,0.04,,,28,,
2009-11-26_01008T,2009-11-26,01008T,駿馬R1,twse,8.22,8.22,8.20,8.20,88000,722050,-0.02,,,19,,
2009-11-26_1101,2009-11-26,1101,台泥,twse,35.40,35.40,34.80,34.85,9344092,327043117,-0.15,,,2421,,
2009-11-26_1102,2009-11-26,1102,亞泥,twse,35.35,35.35,34.90,34.90,3951477,138340782,-0.1,,,1219,,
2009-11-26_1103,2009-11-26,1103,嘉泥,twse,17.20,17.35,17.10,17.15,2132668,36618163,0.0,,,573,,
2009-11-26_1104,2009-11-26,1104,環泥,twse,17.30,17.75,17.20,17.55,1574157,27554926,0.35,,,557,,
2009-11-26_1107,2009-11-26,1107,建台,tpex,0.95,0.95,0.93,0.94,113000,105570,-0.01,,314035300,15,,
2009-11-26_1108,2009-11-26,1108,幸福,twse,8.23,8.25,8.17,8.17,702004,5761843,-0.03,,,167,,
2009-11-26_1109,2009-11-26,1109,信大,twse,10.05,10.10,10.00,10.05,415009,4183890,0.0,,,63,,
2009-11-26_1110,2009-11-26,1110,東泥,twse,11.30,11.45,11.25,11.25,686050,7765265,-0.05,,,134,,
2009-11-26_1201,2009-11-26,1201,味全,twse,46.10,46.10,45.00,45.00,5475101,248634595,-0.8,,,2138,,
2009-11-26_1203,2009-11-26,1203,味王,twse,25.55,25.60,25.30,25.30,285715,7277712,-0.15,,,145,,
2009-11-26_1210,2009-11-26,1210,大成,twse,36.00,36.30,35.70,35.70,2755321,98925490,-0.25,,,1006,,
2009-11-26_1213,2009-11-26,1213,大飲,twse,9.22,9.26,9.08,9.16,50498,459920,0.01,,,29,,
2009-11-26_1215,2009-11-26,1215,卜蜂,twse,16.00,16.05,15.80,15.80,1559537,24767903,-0.1,,,405,,
2009-11-26_1216,2009-11-26,1216,統一,twse,39.75,39.80,39.05,39.10,6871270,270588080,-0.55,,,2687,,
2009-11-26_1217,2009-11-26,1217,愛之味,twse,13.00,13.00,12.60,12.65,9309092,119409304,-0.4,,,2229,,
2009-11-26_1218,2009-11-26,1218,泰山,twse,14.00,14.00,13.65,13.65,5379860,74072040,-0.25,,,1107,,
2009-11-26_1219,2009-11-26,1219,福壽,twse,12.90,12.95,12.65,12.65,2592947,33174523,-0.05,,,600,,
2009-11-26_1220,2009-11-26,1220,台榮,twse,7.49,7.65,7.40,7.51,869000,6519700,0.12,,,176,,
2009-11-26_1225,2009-11-26,1225,福懋油,twse,15.15,15.15,14.70,14.75,1466096,21872901,-0.15,,,433,,
2009-11-26_1227,2009-11-26,1227,佳格,twse,38.20,39.20,38.20,38.70,1644847,63772103,0.7,,,731,,
2009-11-26_1229,2009-11-26,1229,聯華,twse,15.80,15.90,15.55,15.55,1779115,27938374,-0.2,,,441,,
2009-11-26_1231,2009-11-26,1231,聯華食,twse,13.20,13.30,13.15,13.20,697300,9206984,0.0,,,82,,
2009-11-26_1232,2009-11-26,1232,大統益,twse,38.20,38.20,37.80,37.85,167001,6336887,-0.15,,,81,,
2009-11-26_1233,2009-11-26,1233,天仁,twse,33.55,33.55,33.20,33.20,71100,2368769,-0.2,,,50,,
