key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2007-01-15_0015,2007-01-15,0015,富邦,twse,9.50,9.54,9.47,9.54,76000,721740,0.04,,,12,,
2007-01-15_0050,2007-01-15,0050,元大台灣50,twse,57.60,57.95,57.40,57.90,3373000,194347100,0.4,,,420,,
2007-01-15_0051,2007-01-15,0051,元大中型100,twse,32.29,32.46,31.50,32.35,1419000,45573170,0.35,,,225,,
2007-01-15_0052,2007-01-15,0052,富邦科技,twse,38.90,39.15,38.85,39.00,855000,33345730,0.3,,,151,,
2007-01-15_01001T,2007-01-15,01001T,土銀富邦R1,twse,12.20,12.25,12.15,12.17,276000,3361290,-0.03,,,33,,
2007-01-15_01002T,2007-01-15,01002T,土銀國泰R1,twse,10.75,10.78,10.73,10.74,1006000,10826920,-0.01,,,88,,
2007-01-15_01003T,2007-01-15,01003T,兆豐新光R1,twse,11.45,11.45,11.36,11.40,436000,4970810,0.01,,,48,,
2007-01-15_01004T,2007-01-15,01004T,土銀富邦R2,twse,12.65,12.65,12.60,12.64,392000,4950130,0.0,,,50,,
2007-01-15_01005T,2007-01-15,01005T,三鼎,twse,10.04,10.04,10.00,10.03,302000,3027060,-0.01,,,28,,
2007-01-15_01007T,2007-01-15,01007T,兆豐國泰R2,twse,11.50,11.54,11.50,11.51,728000,8376350,0.05,,,69,,
2007-01-15_1101,2007-01-15,1101,台泥,twse,30.00,30.00,29.25,29.25,3790428,111494347,-0.75,,,946,,
2007-01-15_1102,2007-01-15,1102,亞泥,twse,32.00,32.00,31.45,31.70,2924584,92689747,-0.3,,,929,,
2007-01-15_1103,2007-01-15,1103,嘉泥,twse,19.85,19.85,19.30,19.50,2920399,56818381,-0.35,,,698,,
2007-01-15_1104,2007-01-15,1104,環泥,twse,12.40,12.60,12.40,12.50,668203,8329599,0.0,,,204,,
2007-01-15_1107,2007-01-15,1107,建台,twse,1.98,2.04,1.96,1.97,426680,846961,-0.13,,,68,,
2007-01-15_1108,2007-01-15,1108,幸福,twse,9.95,9.97,9.81,9.85,385756,3805094,-0.1,,,136,,
2007-01-15_1109,2007-01-15,1109,信大,twse,12.10,12.10,11.90,12.00,306451,3682486,-0.05,,,102,,
2007-01-15_1110,2007-01-15,1110,東泥,twse,10.25,10.40,9.90,10.10,3482481,35366870,-0.2,,,583,,
2007-01-15_1201,2007-01-15,1201,味全,twse,22.35,22.40,21.40,22.10,8046705,176124021,-0.15,,,1881,,
2007-01-15_1203,2007-01-15,1203,味王,twse,14.70,14.85,14.60,14.70,174377,2570299,0.0,,,60,,
2007-01-15_1210,2007-01-15,1210,大成,twse,20.05,20.30,19.50,19.70,2296334,45470616,-0.25,,,582,,
2007-01-15_1213,2007-01-15,1213,大飲,twse,13.80,13.90,13.80,13.85,30400,420150,0.05,,,13,,
2007-01-15_1215,2007-01-15,1215,卜蜂,twse,8.62,8.62,8.30,8.46,1416554,11931737,-0.03,,,261,,
2007-01-15_1216,2007-01-15,1216,統一,twse,31.00,31.00,29.65,29.75,16508674,492596320,-1.25,,,3847,,
