key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2011-04-22_0015,2011-04-22,0015,富邦,twse,8.15,8.15,8.10,8.12,9000,73100,0.01,,,6,,
2011-04-22_0050,2011-04-22,0050,元大台灣50,twse,61.80,61.80,61.45,61.60,22105891,1360631513,-0.1,,,3340,,
2011-04-22_0051,2011-04-22,0051,元大中型100,twse,31.87,32.00,31.86,31.91,153000,4890800,0.05,,,62,,
2011-04-22_0052,2011-04-22,0052,富邦科技,twse,35.53,35.60,35.50,35.60,14000,497340,-0.24,,,4,,
2011-04-22_0053,2011-04-22,0053,元大電子,twse,26.80,26.85,26.71,26.74,142000,3808020,-0.03,,,68,,
2011-04-22_0054,2011-04-22,0054,元大台商50,twse,23.00,23.10,22.81,22.98,131000,3008600,0.26,,,74,,
2011-04-22_0055,2011-04-22,0055,元大MSCI金融,twse,14.10,14.19,14.06,14.13,5898140,83283930,0.09,,,893,,
2011-04-22_0056,2011-04-22,0056,元大高股息,twse,27.15,27.28,27.00,27.05,1081500,29485639,-0.03,,,64,,
2011-04-22_0057,2011-04-22,0057,富邦摩台,twse,34.10,34.11,34.00,34.04,1231000,41915430,-0.07,,,52,,
2011-04-22_0058,2011-04-22,0058,富邦發達,twse,37.41,37.46,37.23,37.23,16000,597610,-0.19,,,5,,
2011-04-22_0059,2011-04-22,0059,富邦金融,twse,31.10,31.16,31.04,31.13,85000,2642500,0.19,,,14,,
2011-04-22_0060,2011-04-22,0060,新台灣,twse,33.90,34.18,31.53,33.71,581000,19787020,-0.11,,,46,,
2011-04-22_0061,2011-04-22,0061,元大寶滬深,twse,18.90,18.99,18.84,18.91,3138363,59282063,-0.01,,,506,,
2011-04-22_0080,2011-04-22,0080,恒中國,twse,478.40,478.40,477.80,477.80,600,286800,0.85,,,3,,
2011-04-22_0081,2011-04-22,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2011-04-22_008201,2011-04-22,008201,BP上證50,twse,77.50,77.50,77.20,77.40,23100,1785830,-0.1,,,46,,
2011-04-22_01001T,2011-04-22,01001T,土銀富邦R1,twse,12.58,12.58,12.51,12.57,78000,980790,-0.03,,,10,,
