key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2005-04-27_0001,2005-04-27,0001,鴻運,twse,6.70,6.70,6.65,6.65,48000,320250,0.05,,,5,,
2005-04-27_0015,2005-04-27,0015,富邦,twse,5.80,5.82,5.80,5.81,63000,366080,0.01,,,14,,
2005-04-27_0029,2005-04-27,0029,富邦店,twse,5.44,5.44,5.39,5.39,1509000,8148000,-0.01,,,48,,
2005-04-27_0050,2005-04-27,0050,元大台灣50,twse,45.31,45.42,45.28,45.37,2750000,124693350,0.02,,,340,,
2005-04-27_01001T,2005-04-27,01001T,土銀富邦R1,twse,10.15,10.15,10.10,10.10,1091000,11065000,-0.05,,,57,,
2005-04-27_1101,2005-04-27,1101,台泥,twse,18.95,19.20,18.85,19.10,10419190,198227935,0.3,,,2228,,
2005-04-27_1101A,2005-04-27,1101A,台泥特,twse,27.55,27.55,27.55,27.55,1000,27550,0.35,up,,1,,
2005-04-27_1102,2005-04-27,1102,亞泥,twse,19.60,19.80,19.45,19.80,2724730,53534380,0.2,,,502,,
2005-04-27_1103,2005-04-27,1103,嘉泥,twse,11.40,11.70,11.40,11.65,1257000,14525150,0.05,,,263,,
2005-04-27_1104,2005-04-27,1104,環泥,twse,11.50,11.65,11.50,11.55,396891,4606775,0.0,,,106,,
2005-04-27_1107,2005-04-27,1107,建台,twse,0.69,0.69,0.67,0.68,792000,533460,-0.03,,,43,,
2005-04-27_1108,2005-04-27,1108,幸福,twse,7.56,7.56,7.35,7.35,897006,6671624,-0.18,,,121,,
2005-04-27_1109,2005-04-27,1109,信大,twse,9.30,9.30,9.25,9.28,40000,370850,-0.05,,,10,,
2005-04-27_1110,2005-04-27,1110,東泥,twse,6.70,6.73,6.65,6.68,522000,3493400,-0.03,,,101,,
2005-04-27_1201,2005-04-27,1201,味全,twse,9.75,9.75,9.50,9.52,340108,3261844,-0.12,,,160,,
2005-04-27_1203,2005-04-27,1203,味王,twse,9.00,9.00,8.80,8.90,188000,1666450,-0.1,,,48,,
2005-04-27_1207,2005-04-27,1207,嘉食化,twse,2.96,2.97,2.90,2.90,552664,1616777,0.01,,,255,,
2005-04-27_1210,2005-04-27,1210,大成,twse,8.22,8.50,8.16,8.35,430576,3595500,0.2,,,133,,
2005-04-27_1212,2005-04-27,1212,中日,twse,0.51,0.54,0.50,0.54,54000,27500,0.0,,,8,,
2005-04-27_1213,2005-04-27,1213,大飲,twse,11.00,11.10,10.70,11.10,7482,82144,-0.05,,,5,,
2005-04-27_1215,2005-04-27,1215,卜蜂,twse,5.32,5.32,5.20,5.25,267000,1402760,-0.07,,,58,,
2005-04-27_1216,2005-04-27,1216,統一,twse,13.70,13.70,13.25,13.35,23343095,306574409,-0.4,,,564,,
2005-04-27_1217,2005-04-27,1217,愛之味,twse,6.35,6.45,6.35,6.39,404020,2581232,0.07,,,119,,
2005-04-27_1218,2005-04-27,1218,泰山,twse,6.25,6.27,6.11,6.13,303440,1879240,-0.12,,,94,,
2005-04-27_1219,2005-04-27,1219,福壽,twse,5.08,5.09,4.94,5.02,432651,2170809,-0.08,,,67,,
2005-04-27_1220,2005-04-27,1220,台榮,twse,5.68,5.70,5.68,5.70,32000,182360,0.15,,,3,,
2005-04-27_1225,2005-04-27,1225,福懋油,twse,3.83,3.92,3.83,3.90,67001,258573,0.05,,,24,,
2005-04-27_1227,2005-04-27,1227,佳格,twse,11.40,11.40,11.30,11.40,176000,1996700,0.0,,,52,,
2005-04-27_1229,2005-04-27,1229,聯華,twse,11.00,11.15,10.95,11.10,265610,2931037,-0.15,,,88,,
2005-04-27_1231,2005-04-27,1231,聯華食,twse,9.13,9.15,9.06,9.13,96000,871940,-0.01,,,33,,
2005-04-27_1232,2005-04-27,1232,大統益,twse,16.70,16.80,16.60,16.80,11000,183400,0.0,,,6,,
2005-04-27_1233,2005-04-27,1233,天仁,twse,23.75,23.75,23.30,23.60,10000,235450,0.3,,,7,,
2005-04-27_1234,2005-04-27,1234,黑松,twse,9.64,9.64,9.46,9.60,388000,3690280,-0.1,,,38,,
