key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2013-05-28_0015,2013-05-28,0015,富邦,twse,7.98,8.05,7.95,8.04,831000,6655220,0.14,,,106,,
2013-05-28_0050,2013-05-28,0050,元大台灣50,twse,57.40,57.45,57.15,57.15,2342716,134258644,-0.2,,,754,,
2013-05-28_0051,2013-05-28,0051,元大中型100,twse,28.24,28.51,28.24,28.51,101260,2881130,0.3,,,54,,
2013-05-28_0052,2013-05-28,0052,富邦科技,twse,35.88,35.88,35.88,35.88,3000,107640,0.62,up,,2,,
2013-05-28_0053,2013-05-28,0053,元大電子,twse,24.79,24.79,24.67,24.67,28000,692030,-0.04,,,26,,
2013-05-28_0054,2013-05-28,0054,元大台商50,twse,19.99,20.00,19.80,19.81,7000,139000,0.01,,,7,,
2013-05-28_0055,2013-05-28,0055,元大MSCI金融,twse,12.75,12.82,12.71,12.75,2271000,28966310,0.02,,,432,,
2013-05-28_0056,2013-05-28,0056,元大高股息,twse,24.30,24.30,24.18,24.26,311693,7560148,0.1,,,131,,
2013-05-28_0057,2013-05-28,0057,富邦摩台,twse,33.90,34.19,33.90,34.19,8010,271835,0.31,,,4,,
2013-05-28_0058,2013-05-28,0058,富邦發達,twse,32.76,32.80,32.76,32.80,5000,163920,0.24,,,4,,
2013-05-28_0059,2013-05-28,0059,富邦金融,twse,27.57,27.59,27.55,27.59,15000,413370,0.26,,,5,,
2013-05-28_0060,2013-05-28,0060,新台灣,twse,29.18,29.28,28.84,28.84,233002,6780114,0.04,,,8,,
2013-05-28_0061,2013-05-28,0061,元大寶滬深,twse,14.05,14.11,14.04,14.06,8207012,115529350,0.01,,,907,,
2013-05-28_006203,2013-05-28,006203,元大MSCI台灣,twse,28.00,28.01,27.96,28.01,6000,167970,0.19,,,6,,
2013-05-28_006204,2013-05-28,006204,永豐臺灣加權,twse,41.16,41.24,41.10,41.17,290200,11948510,-0.01,,,156,,
2013-05-28_006205,2013-05-28,006205,富邦上証,twse,21.59,21.64,21.55,21.58,5166000,111566570,-0.02,,,408,,
2013-05-28_006206,2013-05-28,006206,元大上證50,twse,20.60,20.69,20.59,20.64,446230,9206875,0.05,,,121,,
2013-05-28_006207,2013-05-28,006207,復華滬深,twse,15.55,15.70,15.53,15.69,972300,15184502,0.05,,,178,,
2013-05-28_006208,2013-05-28,006208,富邦台50,twse,32.11,32.11,32.11,32.11,1000,32110,0.11,up,,1,,
2013-05-28_0080,2013-05-28,0080,恒中國,twse,,,,,0,0,0.0,,,0,無成交,
2013-05-28_0081,2013-05-28,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2013-05-28_008201,2013-05-28,008201,BP上證50,twse,62.10,62.10,62.10,62.10,100,6210,0.6,up,,1,,
2013-05-28_01001T,2013-05-28,01001T,土銀富邦R1,twse,18.23,18.28,18.19,18.20,156000,2839820,-0.03,,,29,,
2013-05-28_01002T,2013-05-28,01002T,土銀國泰R1,twse,20.65,20.77,20.65,20.70,2054000,42574020,-0.05,,,106,,
2013-05-28_01003T,2013-05-28,01003T,兆豐新光R1,twse,15.25,15.26,15.18,15.20,253000,3852260,-0.04,,,40,,
2013-05-28_01004T,2013-05-28,01004T,土銀富邦R2,twse,14.65,14.66,14.60,14.65,2752000,39690820,0.01,,,120,,
2013-05-28_01007T,2013-05-28,01007T,兆豐國泰R2,twse,17.75,17.88,17.75,17.87,15000,267570,0.02,,,6,,
2013-05-28_01008T,2013-05-28,01008T,駿馬R1,twse,15.95,16.03,15.95,15.99,202000,3230070,0.05,,,44,,
2013-05-28_1101,2013-05-28,1101,台泥,twse,39.50,39.50,39.10,39.30,2663026,104766551,0.0,,,1184,,
2013-05-28_1102,2013-05-28,1102,亞泥,twse,37.30,37.55,37.20,37.55,1672499,62531048,0.25,,,747,,
