key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2006-12-06_0015,2006-12-06,0015,富邦,twse,9.13,9.21,9.13,9.21,80000,734370,0.07,,,20,,
2006-12-06_0050,2006-12-06,0050,元大台灣50,twse,56.95,57.50,56.80,57.50,3290100,187883500,0.7,,,411,,
2006-12-06_0051,2006-12-06,0051,元大中型100,twse,31.30,31.77,31.11,31.77,2347000,73732290,0.47,,,333,,
2006-12-06_0052,2006-12-06,0052,富邦科技,twse,37.80,38.30,37.80,38.30,1519000,57937760,0.55,,,164,,
2006-12-06_01001T,2006-12-06,01001T,土銀富邦R1,twse,11.86,11.86,11.80,11.85,276000,3266870,0.0,,,26,,
2006-12-06_01002T,2006-12-06,01002T,土銀國泰R1,twse,10.77,10.84,10.76,10.83,1727000,18638860,0.06,,,97,,
2006-12-06_01003T,2006-12-06,01003T,兆豐新光R1,twse,10.88,11.00,10.84,11.00,3572000,38992070,0.12,,,134,,
2006-12-06_01004T,2006-12-06,01004T,土銀富邦R2,twse,12.10,12.10,11.90,12.00,906000,10853660,-0.1,,,59,,
2006-12-06_01005T,2006-12-06,01005T,三鼎,twse,10.00,10.02,10.00,10.02,850000,8516150,0.01,,,20,,
2006-12-06_01007T,2006-12-06,01007T,兆豐國泰R2,twse,11.40,11.55,11.20,11.43,3711000,42417190,0.06,,,206,,
2006-12-06_1101,2006-12-06,1101,台泥,twse,30.60,30.80,30.30,30.70,4119106,126143252,-0.1,,,1124,,
2006-12-06_1102,2006-12-06,1102,亞泥,twse,31.60,32.00,31.50,31.85,3583007,113759636,0.1,,,573,,
2006-12-06_1103,2006-12-06,1103,嘉泥,twse,22.00,22.00,21.75,21.95,4480529,98050388,0.1,,,1030,,
2006-12-06_1104,2006-12-06,1104,環泥,twse,14.00,14.20,13.85,14.05,4192717,58789524,0.05,,,783,,
2006-12-06_1107,2006-12-06,1107,建台,twse,1.96,1.96,1.77,1.94,2828712,5478556,0.1,,,208,,
2006-12-06_1108,2006-12-06,1108,幸福,twse,10.00,10.20,9.90,9.92,2348241,23461491,0.02,,,442,,
2006-12-06_1109,2006-12-06,1109,信大,twse,13.00,13.20,13.00,13.20,719486,9448340,0.2,,,191,,
2006-12-06_1110,2006-12-06,1110,東泥,twse,10.70,10.80,10.35,10.70,4574981,48594990,0.2,,,761,,
2006-12-06_1201,2006-12-06,1201,味全,twse,19.75,20.35,19.40,19.90,18065351,359422878,0.15,,,3441,,
2006-12-06_1203,2006-12-06,1203,味王,twse,14.60,14.70,14.05,14.45,1006202,14389736,0.15,,,291,,
2006-12-06_1210,2006-12-06,1210,大成,twse,18.00,18.25,17.85,18.10,1757161,31681198,0.1,,,473,,
2006-12-06_1213,2006-12-06,1213,大飲,twse,13.75,13.85,13.40,13.85,34918,476976,0.15,,,26,,
2006-12-06_1215,2006-12-06,1215,卜蜂,twse,8.30,8.38,8.28,8.35,2288990,19046023,0.05,,,498,,
2006-12-06_1216,2006-12-06,1216,統一,twse,31.70,32.25,31.35,32.25,6616188,209870576,0.55,,,1930,,
2006-12-06_1217,2006-12-06,1217,愛之味,twse,8.15,8.25,8.05,8.20,3397713,27704303,0.05,,,630,,
2006-12-06_1218,2006-12-06,1218,泰山,twse,7.20,7.25,7.08,7.18,1944114,13914621,0.0,,,430,,
2006-12-06_1219,2006-12-06,1219,福壽,twse,7.60,7.64,7.41,7.55,1627455,12258882,0.06,,,326,,
2006-12-06_1220,2006-12-06,1220,台榮,twse,7.68,7.80,7.57,7.62,710058,5411050,-0.01,,,128,,
2006-12-06_1225,2006-12-06,1225,福懋油,twse,6.45,6.50,6.30,6.49,507123,3261072,-0.01,,,101,,
2006-12-06_1227,2006-12-06,1227,佳格,twse,13.80,14.10,13.80,13.90,182786,2542045,0.1,,,57,,
2006-12-06_1229,2006-12-06,1229,聯華,twse,18.50,18.90,18.30,18.70,9944911,185070189,0.4,,,1939,,
2006-12-06_1231,2006-12-06,1231,聯華食,twse,10.30,10.70,10.30,10.70,1803002,19044372,0.35,,,362,,
2006-12-06_1232,2006-12-06,1232,大統益,twse,19.80,19.95,19.65,19.80,43546,859701,-0.05,,,17,,
2006-12-06_1233,2006-12-06,1233,天仁,twse,28.55,28.80,28.55,28.70,39060,1118778,0.15,,,26,,
2006-12-06_1234,2006-12-06,1234,黑松,twse,16.90,17.30,16.30,16.75,19967540,337143564,0.2,,,3163,,
2006-12-06_1235,2006-12-06,1235,興泰,twse,15.50,15.50,15.40,15.50,41887,648570,0.0,,,6,,
2006-12-06_1236,2006-12-06,1236,宏亞,twse,15.95,16.10,15.85,16.05,112280,1794596,0.15,,,57,,
2006-12-06_1301,2006-12-06,1301,台塑,twse,54.30,54.50,54.10,54.40,10190231,553282226,0.1,,,2729,,
2006-12-06_1303,2006-12-06,1303,南亞,twse,53.00,53.60,52.90,53.60,8836795,470667718,0.1,,,2233,,
2006-12-06_1304,2006-12-06,1304,台聚,twse,9.57,9.70,9.55,9.61,7007833,67262162,0.03,,,1097,,
2006-12-06_1305,2006-12-06,1305,華夏,twse,8.35,8.45,8.32,8.37,2560565,21451295,0.05,,,664,,
2006-12-06_1307,2006-12-06,1307,三芳,twse,19.50,19.70,19.40,19.65,129214,2529851,0.05,,,49,,
2006-12-06_1308,2006-12-06,1308,亞聚,twse,13.60,13.60,13.45,13.50,1153332,15597357,0.05,,,240,,
2006-12-06_1309,2006-12-06,1309,台達化,twse,8.85,8.95,8.75,8.93,1284318,11369291,0.06,,,341,,
2006-12-06_1310,2006-12-06,1310,台苯,twse,14.20,14.30,14.15,14.30,2230601,31740045,0.1,,,583,,
2006-12-06_1311,2006-12-06,1311,福聚,twse,28.00,28.25,28.00,28.20,2071261,58295680,0.3,,,637,,
2006-12-06_1312,2006-12-06,1312,國喬,twse,11.80,12.00,11.80,12.00,5908813,70267590,0.2,,,1128,,
2006-12-06_1312A,2006-12-06,1312A,國喬特,twse,14.10,14.15,14.10,14.15,12000,169550,-0.05,,,7,,
2006-12-06_1313,2006-12-06,1313,聯成,twse,14.40,14.60,14.40,14.60,5387013,78106009,0.2,,,969,,
2006-12-06_1314,2006-12-06,1314,中石化,twse,9.65,9.88,9.54,9.83,59319803,576096871,0.18,,,6981,,
2006-12-06_1315,2006-12-06,1315,達新,twse,24.00,24.00,22.45,23.15,13111178,309094760,0.7,,,2318,,
2006-12-06_1316,2006-12-06,1316,上曜,twse,9.00,9.30,8.90,9.15,1912137,17227943,-0.15,,,448,,
2006-12-06_1319,2006-12-06,1319,東陽,twse,26.10,26.40,25.80,26.30,3038267,79410081,0.25,,,1239,,
