key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2004-03-05_0001,2004-03-05,0001,鴻運,twse,8.20,8.30,8.10,8.10,167000,1362150,-0.05,,,27,,
2004-03-05_0015,2004-03-05,0015,富邦,twse,6.60,6.60,6.45,6.50,3292000,21482100,-0.15,,,104,,
2004-03-05_0029,2004-03-05,0029,富邦店,twse,5.45,5.55,5.45,5.50,1679000,9253250,0.05,,,98,,
2004-03-05_0050,2004-03-05,0050,元大台灣50,twse,53.50,53.70,52.50,52.50,22078000,1176644200,-0.65,,,809,,
2004-03-05_1101,2004-03-05,1101,台泥,twse,21.40,21.40,20.20,20.30,31231784,650250018,-0.6,,,4729,,
2004-03-05_1101A,2004-03-05,1101A,台泥特,twse,,,,,0,0,0.0,,,0,無成交,
2004-03-05_1102,2004-03-05,1102,亞泥,twse,26.30,26.40,25.30,25.60,10352534,268411359,-0.7,,,1644,,
2004-03-05_1103,2004-03-05,1103,嘉泥,twse,23.00,23.10,22.00,22.00,16917713,384661276,-0.6,,,2359,,
2004-03-05_1104,2004-03-05,1104,環泥,twse,15.80,15.90,15.30,15.30,8287924,129509409,-0.3,,,1266,,
2004-03-05_1107,2004-03-05,1107,建台,twse,6.80,6.90,6.60,6.60,16823683,114083338,-0.2,,,2603,,
2004-03-05_1108,2004-03-05,1108,幸福,twse,10.90,11.15,10.80,11.05,5299000,58158200,0.2,,,716,,
2004-03-05_1109,2004-03-05,1109,信大,twse,12.10,12.20,11.80,11.95,1191000,14329750,-0.05,,,232,,
2004-03-05_1110,2004-03-05,1110,東泥,twse,11.80,11.90,11.65,11.65,5511976,64968683,-0.1,,,818,,
2004-03-05_1201,2004-03-05,1201,味全,twse,14.20,14.90,14.20,14.55,36411966,533600925,0.55,,,5334,,
2004-03-05_1203,2004-03-05,1203,味王,twse,17.80,18.40,17.40,17.60,22918258,410972024,0.0,,,3590,,
2004-03-05_1204,2004-03-05,1204,津津,twse,6.25,6.30,6.00,6.10,486422,3013204,0.0,,,136,,
2004-03-05_1207,2004-03-05,1207,嘉食化,twse,5.20,5.40,5.15,5.25,15933825,84122101,0.1,,,1659,,
2004-03-05_1210,2004-03-05,1210,大成,twse,10.30,10.50,10.15,10.20,3904610,40363449,-0.05,,,597,,
2004-03-05_1212,2004-03-05,1212,中日,twse,1.41,1.41,1.27,1.35,385795,500501,-0.01,,,77,,
2004-03-05_1213,2004-03-05,1213,大飲,twse,13.50,14.40,13.40,14.40,311100,4414690,0.9,,,122,,
2004-03-05_1215,2004-03-05,1215,卜蜂,twse,8.05,8.20,8.00,8.00,2501210,20266023,0.0,,,501,,
2004-03-05_1216,2004-03-05,1216,統一,twse,21.00,21.30,19.90,19.90,17975107,374989250,-1.1,,,2967,,
2004-03-05_1217,2004-03-05,1217,愛之味,twse,10.30,10.30,10.05,10.10,5608056,56996699,-0.3,,,992,,
2004-03-05_1218,2004-03-05,1218,泰山,twse,11.30,11.70,11.20,11.20,8621915,98522069,-0.1,,,1333,,
2004-03-05_1219,2004-03-05,1219,福壽,twse,8.40,8.70,8.25,8.40,6467946,54656855,0.2,,,767,,
2004-03-05_1220,2004-03-05,1220,台榮,twse,7.05,7.20,6.95,6.95,713001,5043306,-0.05,,,158,,
2004-03-05_1224,2004-03-05,1224,惠勝,twse,1.40,1.59,1.40,1.59,30000,45040,0.1,,,6,,
2004-03-05_1225,2004-03-05,1225,福懋油,twse,6.95,7.30,6.90,7.05,5057824,36160758,0.2,,,608,,
2004-03-05_1227,2004-03-05,1227,佳格,twse,10.75,10.90,10.55,10.55,3107712,33298952,-0.05,,,494,,
2004-03-05_1228,2004-03-05,1228,臺芳,twse,1.33,1.33,1.23,1.23,214995,269536,-0.09,,,47,,
2004-03-05_1229,2004-03-05,1229,聯華,twse,15.10,15.80,14.65,14.85,27704250,424315776,0.0,,,3852,,
2004-03-05_1231,2004-03-05,1231,聯華食,twse,13.55,14.20,13.45,13.50,2743574,38035151,0.05,,,665,,
2004-03-05_1232,2004-03-05,1232,大統益,twse,22.20,22.30,21.80,22.30,226000,4998000,0.3,,,90,,
2004-03-05_1233,2004-03-05,1233,天仁,twse,20.50,21.00,20.50,20.90,118165,2443066,0.3,,,73,,
2004-03-05_1234,2004-03-05,1234,黑松,twse,14.90,15.10,14.55,14.60,11031838,162966294,-0.15,,,1432,,
2004-03-05_1235,2004-03-05,1235,興泰,twse,24.90,25.30,24.90,24.90,38050,953935,0.0,,,33,,
2004-03-05_1236,2004-03-05,1236,宏亞,twse,21.70,21.90,21.60,21.60,297998,6475633,0.0,,,104,,
2004-03-05_1301,2004-03-05,1301,台塑,twse,56.50,57.00,55.00,55.00,14193557,793459360,-1.0,,,3029,,
2004-03-05_1303,2004-03-05,1303,南亞,twse,47.90,48.00,46.60,46.60,23837628,1134285962,-1.0,,,5469,,
2004-03-05_1304,2004-03-05,1304,台聚,twse,15.60,15.90,14.85,14.85,71795876,1112224160,-0.35,,,9539,,
2004-03-05_1305,2004-03-05,1305,華夏,twse,14.80,14.90,13.70,13.95,15556428,225234385,-0.7,,,2923,,
2004-03-05_1306,2004-03-05,1306,合發,twse,18.80,19.00,17.30,17.30,2919240,53998375,-1.1,,,895,,
2004-03-05_1307,2004-03-05,1307,三芳,twse,28.80,28.80,28.50,28.70,297041,8528470,0.0,,,82,,
2004-03-05_1308,2004-03-05,1308,亞聚,twse,22.70,22.90,21.80,21.80,11970450,269484730,-0.5,,,2222,,
2004-03-05_1309,2004-03-05,1309,台達化,twse,14.50,14.60,14.00,14.05,10630714,152272869,-0.25,,,1936,,
2004-03-05_1310,2004-03-05,1310,台苯,twse,32.80,32.80,31.50,31.60,16967522,546074020,-0.8,,,4249,,
2004-03-05_1311,2004-03-05,1311,福聚,twse,34.00,34.10,33.00,33.00,6227338,209990292,-0.6,,,1454,,
2004-03-05_1312,2004-03-05,1312,國喬,twse,14.30,14.30,13.75,13.75,10746981,151020517,-0.3,,,2268,,
2004-03-05_1312A,2004-03-05,1312A,國喬特,twse,12.75,12.75,12.65,12.70,36000,457650,0.2,,,15,,
2004-03-05_1313,2004-03-05,1313,聯成,twse,16.20,16.40,15.70,15.70,30082028,484842035,-0.3,,,4115,,
2004-03-05_1314,2004-03-05,1314,中石化,twse,8.10,8.20,7.70,7.75,71188640,570012317,-0.25,,,7477,,
2004-03-05_1315,2004-03-05,1315,達新,twse,12.55,12.65,11.90,11.90,4325359,53522487,-0.55,,,716,,
2004-03-05_1316,2004-03-05,1316,上曜,twse,6.40,6.40,6.30,6.40,16070973,102686546,0.4,,,2031,,
2004-03-05_1319,2004-03-05,1319,東陽,twse,55.50,57.50,55.00,57.00,1039426,58873835,2.0,,,483,,
2004-03-05_1321,2004-03-05,1321,大洋,twse,21.30,22.30,20.20,22.00,3631004,78707984,0.8,,,859,,
2004-03-05_1323,2004-03-05,1323,永裕,twse,13.30,13.30,12.55,12.80,753255,9815596,-0.4,,,207,,
2004-03-05_1324,2004-03-05,1324,地球,twse,13.35,13.35,13.00,13.00,526000,6952900,-0.25,,,149,,
2004-03-05_1325,2004-03-05,1325,恆大,twse,11.80,11.85,11.55,11.55,1118201,13092689,-0.15,,,271,,
2004-03-05_1326,2004-03-05,1326,台化,twse,55.00,55.50,54.00,54.00,18817295,1031778125,-1.0,,,3231,,
2004-03-05_1402,2004-03-05,1402,遠東新,twse,26.40,26.60,25.40,25.60,14194611,371127469,-0.4,,,2978,,
2004-03-05_1408,2004-03-05,1408,中紡,twse,3.71,3.76,3.60,3.60,11478435,42379995,-0.1,,,1301,,
2004-03-05_1409,2004-03-05,1409,新纖,twse,10.00,10.55,9.90,10.20,58992041,608605590,0.3,,,8374,,
2004-03-05_1410,2004-03-05,1410,南染,twse,10.80,10.80,9.85,9.90,2293848,23418530,-0.65,,,502,,
2004-03-05_1413,2004-03-05,1413,宏洲,twse,5.85,6.00,5.75,5.75,2565924,15055324,-0.1,,,406,,
2004-03-05_1414,2004-03-05,1414,東和,twse,11.30,11.50,11.00,11.00,3680751,41049791,-0.5,,,914,,
2004-03-05_1416,2004-03-05,1416,廣豐,twse,5.95,6.10,5.75,5.75,15219707,90372389,-0.2,,,1765,,
2004-03-05_1417,2004-03-05,1417,嘉裕,twse,8.70,8.80,8.45,8.55,14040374,121172705,0.0,,,1610,,
2004-03-05_1418,2004-03-05,1418,東華,twse,6.45,6.60,6.30,6.30,3007057,19424015,-0.15,,,356,,
2004-03-05_1419,2004-03-05,1419,新紡,twse,17.90,18.30,17.30,17.30,25147963,449791540,-0.6,,,2326,,
2004-03-05_1423,2004-03-05,1423,利華,twse,8.90,9.00,8.75,8.75,3316003,29424726,-0.1,,,477,,
2004-03-05_1432,2004-03-05,1432,大魯閣,twse,8.00,8.15,7.80,7.80,165743,1316714,0.0,,,65,,
2004-03-05_1434,2004-03-05,1434,福懋,twse,17.00,17.30,16.70,16.70,41247207,705261179,0.2,,,3894,,
2004-03-05_1435,2004-03-05,1435,中福,twse,10.70,10.70,10.40,10.55,899839,9491124,0.15,,,266,,
2004-03-05_1436,2004-03-05,1436,華友聯,twse,8.65,8.70,8.50,8.60,1174314,10113115,0.05,,,168,,
2004-03-05_1437,2004-03-05,1437,勤益控,twse,18.60,18.90,18.50,18.60,872774,16312430,0.1,,,269,,
2004-03-05_1438,2004-03-05,1438,三地開發,twse,3.30,3.53,3.30,3.53,45006,154247,0.23,,,16,,
2004-03-05_1439,2004-03-05,1439,雋揚,twse,13.50,13.50,12.90,12.90,1202776,16009919,-0.6,,,313,,
2004-03-05_1440,2004-03-05,1440,南紡,twse,12.00,12.35,11.80,11.90,20689836,249792429,0.0,,,2648,,
2004-03-05_1442,2004-03-05,1442,名軒,twse,7.50,7.50,6.80,6.80,2381000,16836800,-0.5,,,319,,
2004-03-05_1443,2004-03-05,1443,立益物流,twse,5.50,5.60,5.40,5.45,1529783,8464309,0.0,,,250,,
2004-03-05_1444,2004-03-05,1444,力麗,twse,8.45,8.65,8.30,8.30,46955863,398773685,-0.05,,,5443,,
2004-03-05_1445,2004-03-05,1445,大宇,twse,7.00,7.15,6.90,6.90,887065,6209096,0.0,,,166,,
2004-03-05_1446,2004-03-05,1446,宏和,twse,7.95,8.00,7.65,7.70,1161008,9081300,-0.25,,,190,,
2004-03-05_1447,2004-03-05,1447,力鵬,twse,7.30,7.45,7.15,7.15,7305577,53407390,-0.1,,,919,,
2004-03-05_1449,2004-03-05,1449,佳和,twse,6.10,6.10,5.90,5.90,4419616,26507379,-0.15,,,695,,
2004-03-05_1450,2004-03-05,1450,新藝,twse,1.03,1.05,1.00,1.02,1219995,1246328,-0.02,,,106,,
2004-03-05_1451,2004-03-05,1451,年興,twse,35.30,35.30,34.80,34.80,2619289,91606414,-0.4,,,678,,
2004-03-05_1452,2004-03-05,1452,宏益,twse,8.80,8.85,8.55,8.55,4933895,43143488,-0.15,,,676,,
2004-03-05_1453,2004-03-05,1453,大將,twse,10.30,10.40,10.20,10.20,1139995,11735349,-0.05,,,281,,
2004-03-05_1454,2004-03-05,1454,台富,twse,7.80,7.90,7.65,7.70,1025004,7966829,0.0,,,203,,
2004-03-05_1455,2004-03-05,1455,集盛,twse,12.80,12.85,12.20,12.25,15918183,200358930,-0.4,,,2005,,
