key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2005-03-18_0001,2005-03-18,0001,鴻運,twse,6.90,6.90,6.90,6.90,5000,34500,0.0,flat,,2,,
2005-03-18_0015,2005-03-18,0015,富邦,twse,5.76,5.83,5.76,5.81,188000,1090940,0.03,,,18,,
2005-03-18_0029,2005-03-18,0029,富邦店,twse,5.38,5.40,5.38,5.40,2309000,12450250,0.02,,,92,,
2005-03-18_0050,2005-03-18,0050,元大台灣50,twse,46.86,46.98,46.75,46.86,3551000,166385600,0.0,,,348,,
2005-03-18_01001T,2005-03-18,01001T,土銀富邦R1,twse,10.20,10.20,10.10,10.15,3411000,34611600,0.0,,,259,,
2005-03-18_1101,2005-03-18,1101,台泥,twse,19.40,19.50,19.25,19.35,4281043,82949500,-0.05,,,902,,
2005-03-18_1101A,2005-03-18,1101A,台泥特,twse,27.50,27.50,27.50,27.50,1000,27500,1.45,up,,1,,
2005-03-18_1102,2005-03-18,1102,亞泥,twse,21.55,21.60,21.40,21.45,1688849,36326838,0.0,,,388,,
2005-03-18_1103,2005-03-18,1103,嘉泥,twse,13.55,13.70,13.45,13.50,828678,11212634,0.0,,,198,,
2005-03-18_1104,2005-03-18,1104,環泥,twse,12.60,12.65,12.55,12.65,563957,7104469,0.0,,,90,,
2005-03-18_1107,2005-03-18,1107,建台,twse,0.76,0.76,0.70,0.70,169518,123767,-0.02,,,62,,
2005-03-18_1108,2005-03-18,1108,幸福,twse,8.30,8.43,8.21,8.25,570486,4728048,-0.05,,,127,,
2005-03-18_1109,2005-03-18,1109,信大,twse,10.20,10.20,10.05,10.10,156800,1585272,-0.05,,,33,,
2005-03-18_1110,2005-03-18,1110,東泥,twse,8.00,8.04,7.98,8.00,678050,5429947,0.02,,,137,,
2005-03-18_1201,2005-03-18,1201,味全,twse,11.00,11.15,10.95,11.05,923368,10164014,0.05,,,189,,
2005-03-18_1203,2005-03-18,1203,味王,twse,10.50,10.50,10.20,10.35,250121,2580432,0.0,,,85,,
2005-03-18_1204,2005-03-18,1204,津津,twse,3.94,3.94,3.87,3.87,16000,61990,-0.03,,,7,,
2005-03-18_1207,2005-03-18,1207,嘉食化,twse,3.24,3.25,3.20,3.20,165660,531642,-0.02,,,43,,
2005-03-18_1210,2005-03-18,1210,大成,twse,8.74,8.74,8.58,8.64,1315556,11363077,0.04,,,267,,
2005-03-18_1212,2005-03-18,1212,中日,twse,0.61,0.65,0.61,0.65,10000,6300,0.02,,,2,,
2005-03-18_1213,2005-03-18,1213,大飲,twse,,,,,0,0,0.0,,,0,無成交,
2005-03-18_1215,2005-03-18,1215,卜蜂,twse,6.40,6.47,6.40,6.42,171581,1103331,0.02,,,44,,
2005-03-18_1216,2005-03-18,1216,統一,twse,15.05,15.20,14.85,14.90,5561828,83192604,-0.25,,,1416,,
2005-03-18_1217,2005-03-18,1217,愛之味,twse,7.10,7.20,7.04,7.20,541555,3858251,0.11,,,162,,
2005-03-18_1218,2005-03-18,1218,泰山,twse,7.35,7.36,7.22,7.23,522001,3789527,-0.07,,,99,,
2005-03-18_1219,2005-03-18,1219,福壽,twse,5.82,5.82,5.78,5.79,209501,1213859,-0.01,,,46,,
2005-03-18_1220,2005-03-18,1220,台榮,twse,6.03,6.15,6.03,6.05,112000,679350,0.0,,,11,,
2005-03-18_1225,2005-03-18,1225,福懋油,twse,4.80,5.00,4.80,4.82,305999,1507842,0.02,,,77,,
2005-03-18_1227,2005-03-18,1227,佳格,twse,11.95,12.00,11.90,11.95,221001,2639311,0.0,,,57,,
2005-03-18_1229,2005-03-18,1229,聯華,twse,12.10,12.20,12.00,12.05,2198856,26610297,0.1,,,412,,
2005-03-18_1231,2005-03-18,1231,聯華食,twse,10.75,11.30,10.60,11.30,2252003,24830780,0.7,,,324,,
2005-03-18_1232,2005-03-18,1232,大統益,twse,17.10,17.20,17.00,17.20,46254,791520,0.1,,,16,,
2005-03-18_1233,2005-03-18,1233,天仁,twse,22.40,22.40,22.20,22.20,22003,488663,0.1,,,9,,
2005-03-18_1234,2005-03-18,1234,黑松,twse,10.30,10.35,10.25,10.25,89002,913120,-0.1,,,36,,
2005-03-18_1235,2005-03-18,1235,興泰,twse,14.00,14.05,13.95,14.00,163000,2280000,-0.1,,,28,,
2005-03-18_1236,2005-03-18,1236,宏亞,twse,17.70,17.85,17.70,17.85,165025,2935787,0.1,,,49,,
2005-03-18_1301,2005-03-18,1301,台塑,twse,57.80,59.10,57.60,58.60,9187329,534950421,0.9,,,2178,,
2005-03-18_1303,2005-03-18,1303,南亞,twse,48.00,48.95,47.95,48.80,8818565,426645294,0.95,,,2318,,
2005-03-18_1304,2005-03-18,1304,台聚,twse,12.35,12.60,12.25,12.50,6321153,78855574,0.2,,,1473,,
2005-03-18_1305,2005-03-18,1305,華夏,twse,13.50,14.10,13.45,13.95,13205766,183352186,0.55,,,2402,,
2005-03-18_1306,2005-03-18,1306,合發,twse,9.60,9.78,9.40,9.40,623828,6005796,-0.02,,,247,,
2005-03-18_1307,2005-03-18,1307,三芳,twse,19.10,19.10,17.80,18.30,269001,4982669,-0.8,,,106,,
2005-03-18_1308,2005-03-18,1308,亞聚,twse,17.05,17.30,16.95,17.05,1872860,32085891,0.0,,,473,,
2005-03-18_1309,2005-03-18,1309,台達化,twse,11.30,11.55,11.30,11.30,1879172,21463811,0.05,,,518,,
2005-03-18_1310,2005-03-18,1310,台苯,twse,22.40,22.65,22.35,22.55,2498383,56270920,0.2,,,632,,
2005-03-18_1311,2005-03-18,1311,福聚,twse,30.80,31.05,30.65,30.85,1316970,40681802,0.2,,,467,,
2005-03-18_1312,2005-03-18,1312,國喬,twse,13.00,13.35,13.00,13.20,6264920,82557389,0.2,,,730,,
2005-03-18_1312A,2005-03-18,1312A,國喬特,twse,12.50,12.50,12.50,12.50,2000,25000,-0.15,down,,1,,
2005-03-18_1313,2005-03-18,1313,聯成,twse,13.40,13.75,13.25,13.65,12075395,164065310,0.4,,,2315,,
2005-03-18_1314,2005-03-18,1314,中石化,twse,9.30,9.60,9.29,9.32,81635656,771106733,0.09,,,8829,,
2005-03-18_1315,2005-03-18,1315,達新,twse,10.25,10.30,10.15,10.20,192151,1961496,-0.1,,,57,,
2005-03-18_1316,2005-03-18,1316,上曜,twse,2.85,2.94,2.85,2.94,291000,846670,0.04,,,53,,
2005-03-18_1319,2005-03-18,1319,東陽,twse,43.20,43.25,42.30,42.70,281050,11957559,-0.7,,,176,,
2005-03-18_1321,2005-03-18,1321,大洋,twse,16.00,16.15,15.70,15.95,255168,4066865,0.3,,,95,,
2005-03-18_1323,2005-03-18,1323,永裕,twse,10.30,10.30,10.05,10.30,148000,1520450,0.05,,,19,,
2005-03-18_1324,2005-03-18,1324,地球,twse,8.82,9.15,8.82,9.05,53000,477520,0.07,,,17,,
2005-03-18_1325,2005-03-18,1325,恆大,twse,8.95,8.95,8.95,8.95,1201000,10748950,0.58,up,,235,,
2005-03-18_1326,2005-03-18,1326,台化,twse,64.60,66.50,64.50,65.50,15491668,1013952090,1.2,,,3202,,
2005-03-18_1402,2005-03-18,1402,遠東新,twse,22.00,22.15,21.80,21.85,7507204,164483106,-0.15,,,1297,,
2005-03-18_1408,2005-03-18,1408,中紡,twse,0.59,0.61,0.59,0.61,205400,123100,0.0,,,26,,
2005-03-18_1409,2005-03-18,1409,新纖,twse,8.70,8.74,8.62,8.65,1048786,9095333,0.0,,,252,,
