key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2012-03-06_0015,2012-03-06,0015,富邦,twse,7.74,7.74,7.70,7.74,211000,1628900,0.0,,,62,,
2012-03-06_0050,2012-03-06,0050,元大台灣50,twse,54.90,55.05,54.10,54.60,16219461,883459834,-0.25,,,2983,,
2012-03-06_0051,2012-03-06,0051,元大中型100,twse,27.93,27.93,27.13,27.36,219235,6011868,-0.57,,,124,,
2012-03-06_0052,2012-03-06,0052,富邦科技,twse,33.50,33.50,32.95,33.40,21000,700510,-0.29,,,13,,
2012-03-06_0053,2012-03-06,0053,元大電子,twse,23.50,23.50,23.08,23.32,39000,906380,-0.39,,,31,,
2012-03-06_0054,2012-03-06,0054,元大台商50,twse,20.51,20.51,20.11,20.12,10020,202628,-0.39,,,10,,
2012-03-06_0055,2012-03-06,0055,元大MSCI金融,twse,11.44,11.47,11.24,11.30,10856335,123239292,-0.1,,,1318,,
2012-03-06_0056,2012-03-06,0056,元大高股息,twse,25.08,25.29,24.87,25.02,760658,19048658,-0.17,,,297,,
2012-03-06_0057,2012-03-06,0057,富邦摩台,twse,31.19,31.19,30.93,31.04,54000,1677930,-0.34,,,14,,
2012-03-06_0058,2012-03-06,0058,富邦發達,twse,34.50,34.50,34.03,34.03,13000,444130,-0.67,,,5,,
2012-03-06_0059,2012-03-06,0059,富邦金融,twse,25.60,25.60,25.40,25.40,32000,815900,0.0,,,5,,
2012-03-06_0060,2012-03-06,0060,新台灣,twse,28.15,28.17,28.15,28.17,3000,84470,-0.35,,,3,,
2012-03-06_0061,2012-03-06,0061,元大寶滬深,twse,15.98,16.12,15.60,15.65,21480788,338965480,-0.4,,,2731,,
2012-03-06_006201,2012-03-06,006201,寶富櫃,tpex,11.86,11.86,11.36,11.51,597000,6823930,-0.35,,82446000,211,,
2012-03-06_006202,2012-03-06,006202,寶富盈,tpex,19.35,19.50,19.30,19.50,66000,1276290,0.15,,55999000,28,,
2012-03-06_006203,2012-03-06,006203,元大MSCI台灣,twse,26.30,26.30,26.01,26.01,8000,208840,-0.29,,,6,,
2012-03-06_006204,2012-03-06,006204,永豐臺灣加權,twse,39.73,39.73,39.30,39.33,68000,2681850,-0.61,,,7,,
2012-03-06_006205,2012-03-06,006205,富邦上証,twse,20.99,20.99,20.42,20.56,1164000,23995330,-0.53,,,118,,
2012-03-06_0080,2012-03-06,0080,恒中國,twse,380.00,380.00,371.00,374.70,800,300120,0.0,,,4,,
2012-03-06_0081,2012-03-06,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2012-03-06_008201,2012-03-06,008201,BP上證50,twse,67.50,68.40,66.00,68.00,4600,306500,-0.5,,,13,,
2012-03-06_01001T,2012-03-06,01001T,土銀富邦R1,twse,15.90,16.10,15.90,15.99,695000,11053080,0.09,,,14,,
2012-03-06_01002T,2012-03-06,01002T,土銀國泰R1,twse,15.02,15.08,14.90,15.03,648000,9726260,0.0,,,46,,
2012-03-06_01003T,2012-03-06,01003T,兆豐新光R1,twse,11.88,11.90,11.84,11.86,749000,8886600,-0.01,,,70,,
2012-03-06_01004T,2012-03-06,01004T,土銀富邦R2,twse,12.40,12.40,12.33,12.34,626000,7750720,-0.06,,,31,,
2012-03-06_01005T,2012-03-06,01005T,三鼎,twse,13.97,13.98,13.97,13.97,1556000,21738340,0.0,,,82,,
2012-03-06_01007T,2012-03-06,01007T,兆豐國泰R2,twse,14.00,14.00,13.96,13.97,530000,7413980,-0.03,,,48,,
2012-03-06_01008T,2012-03-06,01008T,駿馬R1,twse,11.91,11.91,11.84,11.86,562000,6667280,-0.04,,,47,,
2012-03-06_1101,2012-03-06,1101,台泥,twse,36.40,36.65,35.00,35.55,20153727,713543372,-1.1,,,6245,,
2012-03-06_1102,2012-03-06,1102,亞泥,twse,36.30,36.75,35.30,35.80,6496662,231681136,-0.95,,,2333,,
2012-03-06_1103,2012-03-06,1103,嘉泥,twse,13.90,13.95,13.50,13.65,1307787,17871783,-0.25,,,297,,
2012-03-06_1104,2012-03-06,1104,環泥,twse,15.55,15.55,15.00,15.20,669156,10169051,-0.35,,,261,,
2012-03-06_1107,2012-03-06,1107,建台,tpex,1.50,1.56,1.50,1.56,365000,562550,-0.05,,314035300,11,,
2012-03-06_1108,2012-03-06,1108,幸福,twse,5.86,5.96,5.79,5.80,280083,1636762,-0.11,,,98,,
2012-03-06_1109,2012-03-06,1109,信大,twse,10.90,10.90,10.70,10.75,158149,1699608,-0.15,,,34,,
2012-03-06_1110,2012-03-06,1110,東泥,twse,11.50,11.50,11.10,11.25,103001,1159711,-0.1,,,40,,
2012-03-06_1201,2012-03-06,1201,味全,twse,34.90,35.00,33.90,34.10,2963370,101484580,-1.05,,,1188,,
2012-03-06_1203,2012-03-06,1203,味王,twse,22.35,22.70,21.70,22.00,314098,6909774,-0.35,,,182,,
2012-03-06_1210,2012-03-06,1210,大成,twse,31.00,31.35,30.05,31.00,7536127,231367787,0.0,,,2885,,
2012-03-06_1213,2012-03-06,1213,大飲,twse,26.00,26.30,24.80,25.70,494304,12595162,-0.6,,,257,,
2012-03-06_1215,2012-03-06,1215,卜蜂,twse,15.75,15.85,15.15,15.55,1963208,30349837,-0.2,,,762,,
2012-03-06_1216,2012-03-06,1216,統一,twse,43.05,43.35,42.40,43.00,11025735,470616305,-0.25,,,3283,,
2012-03-06_1217,2012-03-06,1217,愛之味,twse,10.85,10.95,10.55,10.65,2620594,28027524,-0.3,,,876,,
2012-03-06_1218,2012-03-06,1218,泰山,twse,17.40,17.60,16.70,17.15,5057679,86400237,-0.35,,,1687,,
2012-03-06_1219,2012-03-06,1219,福壽,twse,16.60,16.60,16.20,16.50,254242,4173713,-0.1,,,106,,
2012-03-06_1220,2012-03-06,1220,台榮,twse,11.50,11.60,10.80,11.00,595037,6617407,-0.5,,,208,,
2012-03-06_1225,2012-03-06,1225,福懋油,twse,13.40,13.80,13.25,13.40,563890,7588818,0.0,,,219,,
2012-03-06_1227,2012-03-06,1227,佳格,twse,108.00,109.00,103.50,105.50,3720195,392479170,-2.5,,,2210,,
2012-03-06_1229,2012-03-06,1229,聯華,twse,20.50,20.50,19.80,20.10,4422486,88667070,-0.4,,,1221,,
2012-03-06_1231,2012-03-06,1231,聯華食,twse,41.00,41.20,38.85,39.40,1612310,64085291,-1.6,,,802,,
2012-03-06_1232,2012-03-06,1232,大統益,twse,50.10,50.10,49.00,49.80,177850,8796429,-0.3,,,123,,
2012-03-06_1233,2012-03-06,1233,天仁,twse,48.80,49.00,48.05,48.40,235120,11388270,-0.4,,,144,,
2012-03-06_1234,2012-03-06,1234,黑松,twse,32.00,33.35,31.55,32.30,5438929,177085265,0.6,,,1722,,
2012-03-06_1235,2012-03-06,1235,興泰,twse,31.20,31.20,28.80,29.20,710247,21512312,0.0,,,303,,
2012-03-06_1236,2012-03-06,1236,宏亞,twse,25.25,25.40,24.10,24.80,121931,3006125,-0.45,,,81,,
2012-03-06_1258,2012-03-06,1258,F-其祥,tpex,35.00,35.00,32.75,32.80,63000,2117650,-2.10,,34000000,47,,
2012-03-06_1259,2012-03-06,1259,安心,tpex,186.00,188.00,173.50,176.00,373000,65816000,-10.50,,29445000,318,,
2012-03-06_1301,2012-03-06,1301,台塑,twse,91.10,92.20,90.70,92.00,7378157,675157266,0.9,,,3076,,
2012-03-06_1303,2012-03-06,1303,南亞,twse,69.70,70.40,69.60,70.00,6658160,465620250,-0.4,,,2640,,
2012-03-06_1304,2012-03-06,1304,台聚,twse,29.40,29.80,28.90,29.00,7191046,209579484,-0.4,,,2663,,
2012-03-06_1305,2012-03-06,1305,華夏,twse,11.60,11.80,11.20,11.40,3940698,45057371,-0.2,,,1044,,
2012-03-06_1307,2012-03-06,1307,三芳,twse,26.00,26.00,25.20,25.30,201600,5168185,-0.7,,,108,,
2012-03-06_1308,2012-03-06,1308,亞聚,twse,38.20,38.60,37.75,37.90,1703125,64733600,-0.3,,,817,,
2012-03-06_1309,2012-03-06,1309,台達化,twse,14.15,14.35,13.65,13.80,1788035,24875962,-0.4,,,654,,
2012-03-06_1310,2012-03-06,1310,台苯,twse,8.95,8.98,8.65,8.73,2231072,19593516,-0.12,,,608,,
2012-03-06_1312,2012-03-06,1312,國喬,twse,15.35,15.45,14.85,14.95,11421049,172264985,-0.15,,,2593,,
2012-03-06_1312A,2012-03-06,1312A,國喬特,twse,,,,,0,0,0.0,,,0,無成交,
2012-03-06_1313,2012-03-06,1313,聯成,twse,17.60,17.85,17.00,17.30,3141550,54282911,-0.5,,,1106,,
2012-03-06_1314,2012-03-06,1314,中石化,twse,37.60,37.90,35.70,36.40,35457163,1292788731,-1.1,,,11119,,
2012-03-06_1315,2012-03-06,1315,達新,twse,30.60,30.60,30.00,30.55,298321,9013458,-0.05,,,125,,
2012-03-06_1316,2012-03-06,1316,上曜,twse,22.15,22.50,20.85,22.00,501300,10810925,-0.3,,,281,,
2012-03-06_1319,2012-03-06,1319,東陽,twse,35.20,35.30,33.80,34.20,2946724,100731374,-1.1,,,1432,,
2012-03-06_1321,2012-03-06,1321,大洋,twse,23.00,23.25,22.70,22.70,628035,14360541,-0.25,,,135,,
2012-03-06_1323,2012-03-06,1323,永裕,twse,19.50,20.50,19.15,20.15,468966,9339320,0.65,,,187,,
2012-03-06_1324,2012-03-06,1324,地球,twse,14.05,14.15,13.65,13.80,172000,2370200,-0.15,,,74,,
2012-03-06_1325,2012-03-06,1325,恆大,twse,20.10,20.10,19.25,19.45,701512,13694830,-0.6,,,317,,
