key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2007-10-30_0015,2007-10-30,0015,富邦,twse,12.05,12.05,11.95,11.95,236000,2836300,-0.1,,,39,,
2007-10-30_0050,2007-10-30,0050,元大台灣50,twse,70.60,70.80,70.15,70.45,2821980,198892635,-0.2,,,541,,
2007-10-30_0051,2007-10-30,0051,元大中型100,twse,40.89,40.89,40.51,40.56,171000,6944950,-0.09,,,98,,
2007-10-30_0052,2007-10-30,0052,富邦科技,twse,47.42,48.00,47.32,47.50,182000,8679780,0.08,,,90,,
2007-10-30_0053,2007-10-30,0053,元大電子,twse,31.40,31.50,31.05,31.12,773000,24105480,-0.11,,,141,,
2007-10-30_0054,2007-10-30,0054,元大台商50,twse,28.78,28.78,28.36,28.39,825300,23534810,-0.16,,,146,,
2007-10-30_0055,2007-10-30,0055,元大MSCI金融,twse,15.10,15.10,14.96,14.99,1180000,17727450,-0.11,,,257,,
2007-10-30_01001T,2007-10-30,01001T,土銀富邦R1,twse,11.89,11.89,11.87,11.87,156000,1852730,-0.02,,,14,,
2007-10-30_01002T,2007-10-30,01002T,土銀國泰R1,twse,10.08,10.08,10.05,10.06,807000,8117650,0.0,,,59,,
2007-10-30_01003T,2007-10-30,01003T,兆豐新光R1,twse,10.07,10.08,10.07,10.07,1259000,12678140,0.0,,,28,,
2007-10-30_01004T,2007-10-30,01004T,土銀富邦R2,twse,10.25,10.26,10.24,10.24,350000,3588310,-0.01,,,32,,
2007-10-30_01005T,2007-10-30,01005T,三鼎,twse,7.03,7.11,7.03,7.08,10000,70880,-0.02,,,7,,
2007-10-30_01006T,2007-10-30,01006T,基泰SR,tpex,7.49,7.51,7.49,7.49,202000,1513810,,,247000000,12,,
2007-10-30_01007T,2007-10-30,01007T,兆豐國泰R2,twse,10.25,10.26,10.25,10.25,264000,2707110,0.0,,,19,,
2007-10-30_01008T,2007-10-30,01008T,駿馬R1,twse,8.50,8.55,8.50,8.55,11000,93550,0.05,,,5,,
2007-10-30_1101,2007-10-30,1101,台泥,twse,56.20,56.50,55.00,55.00,8993106,498885948,-1.0,,,3469,,
2007-10-30_1102,2007-10-30,1102,亞泥,twse,54.80,54.80,53.60,53.70,4163893,224939052,-1.3,,,1542,,
2007-10-30_1103,2007-10-30,1103,嘉泥,twse,30.20,30.20,30.00,30.00,3433486,103204799,0.1,,,842,,
2007-10-30_1104,2007-10-30,1104,環泥,twse,16.10,16.20,15.90,15.90,700133,11211139,-0.2,,,314,,
2007-10-30_1107,2007-10-30,1107,建台,tpex,0.80,0.80,0.80,0.80,16000,12800,0.05,up,314035300,4,,
2007-10-30_1108,2007-10-30,1108,幸福,twse,12.25,12.30,12.00,12.00,644861,7799182,-0.2,,,217,,
2007-10-30_1109,2007-10-30,1109,信大,twse,12.10,12.15,11.90,12.00,671000,8029150,0.0,,,139,,
2007-10-30_1110,2007-10-30,1110,東泥,twse,12.50,12.60,12.25,12.40,433998,5358824,0.05,,,125,,
2007-10-30_1201,2007-10-30,1201,味全,twse,22.60,22.80,22.05,22.30,2413287,54008866,-0.3,,,754,,
2007-10-30_1203,2007-10-30,1203,味王,twse,27.40,28.25,26.60,27.00,6671901,182886430,0.2,,,2042,,
2007-10-30_1210,2007-10-30,1210,大成,twse,40.50,40.90,39.50,40.40,5304743,213019928,0.4,,,2247,,
2007-10-30_1213,2007-10-30,1213,大飲,twse,13.40,13.40,13.00,13.00,32998,433722,-0.25,,,25,,
2007-10-30_1215,2007-10-30,1215,卜蜂,twse,17.20,17.30,16.80,16.80,2004142,33980114,-0.4,,,463,,
2007-10-30_1216,2007-10-30,1216,統一,twse,49.80,50.80,48.50,48.50,26170566,1298212666,-0.55,,,7036,,
2007-10-30_1217,2007-10-30,1217,愛之味,twse,15.05,15.30,14.75,14.80,7201603,108185518,-0.25,,,1689,,
2007-10-30_1218,2007-10-30,1218,泰山,twse,10.50,10.50,10.20,10.30,1129655,11661310,-0.05,,,296,,
2007-10-30_1219,2007-10-30,1219,福壽,twse,12.00,12.15,11.70,11.70,797351,9466021,-0.25,,,239,,
2007-10-30_1220,2007-10-30,1220,台榮,twse,11.70,11.80,11.25,11.30,915382,10570824,-0.4,,,319,,
2007-10-30_1225,2007-10-30,1225,福懋油,twse,10.60,10.60,10.20,10.30,342257,3535732,-0.1,,,121,,
2007-10-30_1227,2007-10-30,1227,佳格,twse,17.80,17.85,17.65,17.75,182250,3230021,0.0,,,70,,
2007-10-30_1229,2007-10-30,1229,聯華,twse,21.20,21.20,20.65,20.90,2514931,52418240,0.0,,,680,,
2007-10-30_1231,2007-10-30,1231,聯華食,twse,12.30,12.35,12.10,12.10,72002,881574,-0.15,,,43,,
2007-10-30_1232,2007-10-30,1232,大統益,twse,30.00,30.00,29.20,29.55,211677,6248452,-0.25,,,91,,
2007-10-30_1233,2007-10-30,1233,天仁,twse,29.00,29.10,29.00,29.00,35979,1043993,-0.1,,,31,,
2007-10-30_1234,2007-10-30,1234,黑松,twse,15.25,15.30,15.00,15.00,970014,14657960,-0.15,,,208,,
2007-10-30_1235,2007-10-30,1235,興泰,twse,22.05,22.30,21.90,22.30,111500,2461250,0.0,,,49,,
2007-10-30_1236,2007-10-30,1236,宏亞,twse,17.25,17.25,17.00,17.20,152362,2610832,0.1,,,69,,
2007-10-30_1301,2007-10-30,1301,台塑,twse,100.00,100.00,98.60,98.70,9253439,918915354,-0.7,,,3877,,
2007-10-30_1303,2007-10-30,1303,南亞,twse,98.20,98.50,96.80,97.50,8762551,854145647,-0.6,,,2893,,
2007-10-30_1304,2007-10-30,1304,台聚,twse,23.25,23.40,22.35,22.40,12378246,282247244,-0.85,,,3113,,
