key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2009-09-28_0015,2009-09-28,0015,富邦,twse,7.03,7.03,6.94,6.94,27000,188370,-0.09,,,10,,
2009-09-28_0050,2009-09-28,0050,元大台灣50,twse,52.10,52.20,51.45,51.80,4004217,207139634,-0.55,,,1246,,
2009-09-28_0051,2009-09-28,0051,元大中型100,twse,27.89,28.00,27.50,27.60,223210,6174096,-1.44,,,104,,
2009-09-28_0052,2009-09-28,0052,富邦科技,twse,32.30,32.30,31.72,31.72,31000,983900,-0.58,,,3,,
2009-09-28_0053,2009-09-28,0053,元大電子,twse,23.99,24.09,23.80,23.82,55010,1314877,-0.24,,,32,,
2009-09-28_0054,2009-09-28,0054,元大台商50,twse,19.40,19.40,19.07,19.15,29010,554623,-0.25,,,25,,
2009-09-28_0055,2009-09-28,0055,元大MSCI金融,twse,12.45,12.45,12.20,12.25,1846320,22699303,-0.09,,,303,,
2009-09-28_0056,2009-09-28,0056,元大高股息,twse,22.50,22.60,22.42,22.45,50000,1126110,-0.17,,,21,,
2009-09-28_0057,2009-09-28,0057,富邦摩台,twse,27.50,27.80,27.30,27.52,663000,18271760,-0.28,,,67,,
2009-09-28_0058,2009-09-28,0058,富邦發達,twse,28.55,28.70,28.46,28.46,11000,315310,-0.07,,,3,,
2009-09-28_0059,2009-09-28,0059,富邦金融,twse,25.51,25.51,25.50,25.50,14000,357010,0.06,,,4,,
2009-09-28_0060,2009-09-28,0060,新台灣,twse,,,,,0,0,0.0,,,0,無成交,
2009-09-28_0061,2009-09-28,0061,元大寶滬深,twse,18.00,18.25,18.00,18.13,3937100,71328244,-0.05,,,833,,
2009-09-28_0080,2009-09-28,0080,恒中國,twse,507.00,507.00,497.50,498.00,31800,15919950,-9.05,,,108,,
2009-09-28_0081,2009-09-28,0081,恒香港,twse,891.00,891.00,870.00,878.50,10400,9109050,-10.1,,,19,,
2009-09-28_01001T,2009-09-28,01001T,土銀富邦R1,twse,10.83,10.83,10.78,10.80,105000,1134070,0.04,,,14,,
2009-09-28_01002T,2009-09-28,01002T,土銀國泰R1,twse,10.49,10.50,10.47,10.50,337000,3538250,0.01,,,79,,
2009-09-28_01003T,2009-09-28,01003T,兆豐新光R1,twse,9.39,9.40,9.38,9.39,73000,685800,0.02,,,11,,
2009-09-28_01004T,2009-09-28,01004T,土銀富邦R2,twse,10.32,10.33,10.32,10.33,70000,722560,0.01,,,11,,
2009-09-28_01005T,2009-09-28,01005T,三鼎,twse,7.32,7.32,7.29,7.30,113000,825060,-0.02,,,25,,
2009-09-28_01006T,2009-09-28,01006T,基泰SR,tpex,6.85,6.88,6.81,6.88,4000,27350,-0.02,,247000000,3,,
2009-09-28_01007T,2009-09-28,01007T,兆豐國泰R2,twse,10.10,10.10,10.07,10.10,693000,6998090,0.0,,,65,,
2009-09-28_01008T,2009-09-28,01008T,駿馬R1,twse,7.49,7.50,7.46,7.50,33000,246690,0.05,,,5,,
2009-09-28_1101,2009-09-28,1101,台泥,twse,35.20,35.75,35.15,35.20,8443597,299643844,-0.3,,,2523,,
2009-09-28_1102,2009-09-28,1102,亞泥,twse,34.70,35.05,34.50,35.00,5212329,181471885,0.25,,,1692,,
2009-09-28_1103,2009-09-28,1103,嘉泥,twse,16.45,16.50,16.20,16.25,869454,14180575,-0.25,,,284,,
