key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2007-01-17_0015,2007-01-17,0015,富邦,twse,9.55,9.55,9.45,9.55,400000,3802390,0.0,,,18,,
2007-01-17_0050,2007-01-17,0050,元大台灣50,twse,57.50,58.05,57.20,58.00,3575000,206355650,0.45,,,459,,
2007-01-17_0051,2007-01-17,0051,元大中型100,twse,32.25,32.40,32.11,32.26,1180000,38077840,-0.09,,,147,,
2007-01-17_0052,2007-01-17,0052,富邦科技,twse,38.96,39.20,38.70,39.10,853000,33208470,-0.05,,,99,,
2007-01-17_01001T,2007-01-17,01001T,土銀富邦R1,twse,12.16,12.16,12.11,12.16,235000,2853400,-0.01,,,21,,
2007-01-17_01002T,2007-01-17,01002T,土銀國泰R1,twse,10.73,10.77,10.73,10.75,865000,9302130,0.02,,,68,,
2007-01-17_01003T,2007-01-17,01003T,兆豐新光R1,twse,11.40,11.41,11.40,11.41,406000,4628970,-0.02,,,58,,
2007-01-17_01004T,2007-01-17,01004T,土銀富邦R2,twse,12.63,12.63,12.59,12.63,322000,4058360,0.0,,,25,,
2007-01-17_01005T,2007-01-17,01005T,三鼎,twse,10.01,10.04,10.01,10.04,130000,1303640,0.0,,,26,,
2007-01-17_01007T,2007-01-17,01007T,兆豐國泰R2,twse,11.50,11.51,11.50,11.51,295000,3394070,0.0,,,46,,
2007-01-17_1101,2007-01-17,1101,台泥,twse,29.25,29.55,28.80,29.55,6100456,178205130,0.3,,,1130,,
2007-01-17_1102,2007-01-17,1102,亞泥,twse,32.00,33.50,32.00,33.10,9197016,299735161,1.1,,,2786,,
2007-01-17_1103,2007-01-17,1103,嘉泥,twse,19.55,19.95,19.50,19.90,1972335,38899926,0.25,,,594,,
2007-01-17_1104,2007-01-17,1104,環泥,twse,12.50,12.55,12.40,12.50,955855,11907079,-0.05,,,197,,
2007-01-17_1107,2007-01-17,1107,建台,twse,1.72,1.72,1.72,1.72,228000,392160,-0.12,down,,20,,
2007-01-17_1108,2007-01-17,1108,幸福,twse,10.00,10.00,9.70,9.87,483685,4770141,-0.03,,,144,,
2007-01-17_1109,2007-01-17,1109,信大,twse,12.05,12.25,12.00,12.10,335306,4068022,0.05,,,99,,
2007-01-17_1110,2007-01-17,1110,東泥,twse,10.40,10.65,10.30,10.55,1525256,16033537,0.15,,,324,,
2007-01-17_1201,2007-01-17,1201,味全,twse,23.20,24.55,22.80,24.15,18402526,437452274,1.15,,,4461,,
2007-01-17_1203,2007-01-17,1203,味王,twse,14.60,15.00,14.60,14.85,270310,4031718,0.05,,,136,,
2007-01-17_1210,2007-01-17,1210,大成,twse,20.30,21.60,20.20,21.60,29892748,636260815,1.4,,,4119,,
2007-01-17_1213,2007-01-17,1213,大飲,twse,13.70,14.15,13.70,14.10,25904,360157,-0.05,,,29,,
2007-01-17_1215,2007-01-17,1215,卜蜂,twse,8.72,9.11,8.60,9.11,7770269,70345303,0.59,,,1243,,
2007-01-17_1216,2007-01-17,1216,統一,twse,29.95,30.45,29.80,30.25,13314617,402613508,0.45,,,3139,,
2007-01-17_1217,2007-01-17,1217,愛之味,twse,8.06,8.50,8.00,8.50,4559441,37902769,0.54,,,1079,,
2007-01-17_1218,2007-01-17,1218,泰山,twse,7.30,7.49,7.21,7.36,3902647,28936677,0.13,,,750,,
2007-01-17_1219,2007-01-17,1219,福壽,twse,7.85,8.13,7.61,8.13,3958702,31564155,0.53,,,827,,
2007-01-17_1220,2007-01-17,1220,台榮,twse,7.70,8.11,7.65,7.80,496986,3952952,0.12,,,123,,
2007-01-17_1225,2007-01-17,1225,福懋油,twse,7.17,7.50,7.12,7.32,690042,5045082,0.15,,,161,,
2007-01-17_1227,2007-01-17,1227,佳格,twse,14.20,14.25,14.00,14.20,203336,2876285,0.05,,,87,,
2007-01-17_1229,2007-01-17,1229,聯華,twse,15.90,16.25,15.90,16.20,3504860,56621722,0.2,,,644,,
2007-01-17_1231,2007-01-17,1231,聯華食,twse,10.15,10.45,10.10,10.40,632000,6537050,0.25,,,189,,
2007-01-17_1232,2007-01-17,1232,大統益,twse,20.60,20.85,20.60,20.80,158800,3292588,0.2,,,56,,
2007-01-17_1233,2007-01-17,1233,天仁,twse,28.30,28.45,28.25,28.30,27000,765200,-0.05,,,14,,
2007-01-17_1234,2007-01-17,1234,黑松,twse,14.65,15.60,14.65,15.45,7703202,116972290,0.5,,,1247,,
2007-01-17_1235,2007-01-17,1235,興泰,twse,15.90,16.10,15.90,16.10,6854,109778,-0.1,,,7,,
2007-01-17_1236,2007-01-17,1236,宏亞,twse,15.45,15.55,15.40,15.55,35450,548850,0.05,,,25,,
2007-01-17_1301,2007-01-17,1301,台塑,twse,53.30,53.60,53.10,53.50,2575661,137372041,0.1,,,1236,,
2007-01-17_1303,2007-01-17,1303,南亞,twse,53.40,53.90,53.10,53.70,5262844,281605711,0.4,,,1448,,
2007-01-17_1304,2007-01-17,1304,台聚,twse,9.65,9.75,9.65,9.71,1747399,16954946,0.04,,,430,,
2007-01-17_1305,2007-01-17,1305,華夏,twse,8.30,8.30,8.18,8.24,924999,7616711,0.04,,,224,,
2007-01-17_1307,2007-01-17,1307,三芳,twse,23.50,24.00,23.50,23.60,331169,7862919,0.05,,,122,,
2007-01-17_1308,2007-01-17,1308,亞聚,twse,13.75,13.85,13.70,13.80,909455,12539578,0.05,,,205,,
2007-01-17_1309,2007-01-17,1309,台達化,twse,8.75,8.86,8.75,8.83,586290,5172960,0.06,,,151,,
2007-01-17_1310,2007-01-17,1310,台苯,twse,14.00,14.00,13.85,13.90,1584378,22060473,0.0,,,411,,
2007-01-17_1311,2007-01-17,1311,福聚,twse,30.15,30.30,30.00,30.30,1096699,33091116,0.15,,,399,,
2007-01-17_1312,2007-01-17,1312,國喬,twse,12.70,12.80,12.60,12.75,3391062,43132470,0.0,,,753,,
2007-01-17_1312A,2007-01-17,1312A,國喬特,twse,15.30,15.50,15.10,15.40,62000,948800,0.1,,,18,,
2007-01-17_1313,2007-01-17,1313,聯成,twse,16.75,17.20,16.60,17.10,7477765,127338105,0.3,,,1420,,
2007-01-17_1314,2007-01-17,1314,中石化,twse,9.45,9.53,9.40,9.49,10239067,97029960,0.06,,,1764,,
2007-01-17_1315,2007-01-17,1315,達新,twse,21.30,21.70,21.30,21.60,519635,11172187,0.3,,,176,,
2007-01-17_1316,2007-01-17,1316,上曜,twse,10.10,10.30,9.85,10.00,720499,7260690,-0.3,,,189,,
2007-01-17_1319,2007-01-17,1319,東陽,twse,27.65,29.05,27.20,28.60,12163567,343895662,0.95,,,3161,,
2007-01-17_1321,2007-01-17,1321,大洋,twse,17.45,17.70,17.30,17.70,408820,7137131,0.2,,,132,,
2007-01-17_1323,2007-01-17,1323,永裕,twse,10.00,10.00,9.81,10.00,27480,272951,0.01,,,17,,
2007-01-17_1324,2007-01-17,1324,地球,twse,8.43,8.63,8.40,8.55,97032,824368,0.05,,,34,,
2007-01-17_1325,2007-01-17,1325,恆大,twse,11.85,11.85,11.65,11.65,804355,9455835,0.0,,,207,,
2007-01-17_1326,2007-01-17,1326,台化,twse,54.90,55.60,54.90,55.30,4998378,276560290,0.1,,,1836,,
2007-01-17_1402,2007-01-17,1402,遠東新,twse,26.60,27.75,26.50,27.60,9603664,261212485,0.95,,,2442,,
2007-01-17_1409,2007-01-17,1409,新纖,twse,7.71,7.75,7.60,7.75,4719294,36400059,0.04,,,858,,
2007-01-17_1410,2007-01-17,1410,南染,twse,8.61,8.95,8.61,8.94,181605,1603188,0.26,,,70,,
2007-01-17_1413,2007-01-17,1413,宏洲,twse,3.20,3.39,3.11,3.39,1533994,5052365,0.22,,,257,,
2007-01-17_1414,2007-01-17,1414,東和,twse,7.65,7.87,7.55,7.83,1113412,8634300,0.22,,,279,,
2007-01-17_1416,2007-01-17,1416,廣豐,twse,8.90,9.36,8.90,9.33,7023398,64821599,0.43,,,1355,,
2007-01-17_1417,2007-01-17,1417,嘉裕,twse,6.91,7.08,6.82,7.00,1763197,12255202,0.15,,,338,,
2007-01-17_1418,2007-01-17,1418,東華,twse,5.40,5.40,5.12,5.31,1217069,6451527,0.09,,,311,,
2007-01-17_1419,2007-01-17,1419,新紡,twse,27.80,27.95,27.15,27.95,530864,14668908,0.15,,,174,,
2007-01-17_1423,2007-01-17,1423,利華,twse,7.78,8.02,7.65,7.85,1908081,14920428,-0.03,,,256,,
2007-01-17_1432,2007-01-17,1432,大魯閣,twse,7.03,7.27,7.03,7.27,6904,48904,0.13,,,19,,
2007-01-17_1434,2007-01-17,1434,福懋,twse,23.45,24.25,23.30,23.80,5643827,134189558,0.5,,,1293,,
2007-01-17_1435,2007-01-17,1435,中福,twse,5.42,5.50,5.41,5.41,38797,210490,-0.4,,,14,,
2007-01-17_1436,2007-01-17,1436,華友聯,twse,11.30,11.50,11.30,11.40,74142,847302,-0.15,,,30,,
2007-01-17_1437,2007-01-17,1437,勤益控,twse,24.00,24.25,23.85,24.25,1368301,32933987,0.25,,,388,,
2007-01-17_1438,2007-01-17,1438,三地開發,twse,2.52,2.52,2.52,2.52,6260,15775,-0.18,down,,6,,
2007-01-17_1439,2007-01-17,1439,雋揚,twse,11.60,11.70,11.50,11.65,141812,1639499,-0.05,,,45,,
2007-01-17_1440,2007-01-17,1440,南紡,twse,15.10,15.25,14.90,15.10,5670419,85797285,-0.1,,,1192,,
2007-01-17_1441,2007-01-17,1441,大東,twse,5.85,6.00,5.72,5.99,322475,1904886,0.14,,,102,,
2007-01-17_1442,2007-01-17,1442,名軒,twse,14.60,14.80,14.60,14.80,259209,3798620,0.05,,,53,,
