key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2011-10-12_0015,2011-10-12,0015,富邦,twse,7.35,7.40,7.30,7.40,21000,154360,0.0,,,7,,
2011-10-12_0050,2011-10-12,0050,元大台灣50,twse,52.85,53.10,52.50,52.85,10379445,548499937,-0.15,,,3332,,
2011-10-12_0051,2011-10-12,0051,元大中型100,twse,26.50,26.70,26.31,26.64,59111,1569372,-0.04,,,43,,
2011-10-12_0052,2011-10-12,0052,富邦科技,twse,30.84,31.00,30.84,31.00,6000,185200,0.32,,,6,,
2011-10-12_0053,2011-10-12,0053,元大電子,twse,22.34,22.60,22.31,22.50,85000,1902920,0.16,,,53,,
2011-10-12_0054,2011-10-12,0054,元大台商50,twse,19.07,19.07,18.86,19.05,157000,2973040,-0.01,,,155,,
2011-10-12_0055,2011-10-12,0055,元大MSCI金融,twse,11.75,11.79,11.67,11.76,2292000,27370520,-0.12,,,430,,
2011-10-12_0056,2011-10-12,0056,元大高股息,twse,24.40,24.68,24.38,24.61,39205,961725,0.11,,,25,,
2011-10-12_0057,2011-10-12,0057,富邦摩台,twse,29.14,29.28,28.94,29.13,100000,2910850,-0.04,,,27,,
2011-10-12_0058,2011-10-12,0058,富邦發達,twse,31.51,31.69,31.38,31.58,124000,3913690,-0.12,,,27,,
2011-10-12_0059,2011-10-12,0059,富邦金融,twse,25.88,25.88,25.88,25.88,1000,25880,-0.48,down,,1,,
2011-10-12_0060,2011-10-12,0060,新台灣,twse,29.24,29.24,29.24,29.24,1000,29240,-0.05,down,,1,,
2011-10-12_0061,2011-10-12,0061,元大寶滬深,twse,14.62,14.88,14.34,14.88,6772741,99373656,0.05,,,1482,,
2011-10-12_006201,2011-10-12,006201,寶富櫃,tpex,10.58,10.69,10.56,10.67,136000,1443750,0.09,,115446000,52,,
2011-10-12_006202,2011-10-12,006202,寶富盈,tpex,19.80,19.80,19.80,19.80,2000,39600,0.00,flat,55999000,1,,
2011-10-12_006203,2011-10-12,006203,元大MSCI台灣,twse,25.40,25.65,25.40,25.64,5082000,129100890,0.19,,,14,,
2011-10-12_006204,2011-10-12,006204,永豐臺灣加權,twse,36.96,37.17,36.77,36.97,201110,7436883,-0.03,,,46,,
2011-10-12_006205,2011-10-12,006205,富邦上証,twse,19.95,20.20,19.60,20.20,1881000,37872290,0.25,,,162,,
2011-10-12_0080,2011-10-12,0080,恒中國,twse,351.10,354.60,351.00,354.60,1400,493920,3.6,,,7,,
2011-10-12_0081,2011-10-12,0081,恒香港,twse,660.00,698.00,660.00,698.00,200,135800,0.0,,,2,,
2011-10-12_008201,2011-10-12,008201,BP上證50,twse,61.10,62.40,61.10,62.00,17000,1043440,0.8,,,22,,
2011-10-12_01001T,2011-10-12,01001T,土銀富邦R1,twse,13.00,13.01,13.00,13.00,114000,1482010,0.0,,,5,,
2011-10-12_01002T,2011-10-12,01002T,土銀國泰R1,twse,12.40,12.40,12.39,12.40,261000,3236090,0.01,,,34,,
2011-10-12_01003T,2011-10-12,01003T,兆豐新光R1,twse,10.40,10.41,10.40,10.41,108000,1123220,0.01,,,5,,
2011-10-12_01004T,2011-10-12,01004T,土銀富邦R2,twse,11.00,11.30,11.00,11.28,1322000,14907540,0.0,,,32,,
2011-10-12_01005T,2011-10-12,01005T,三鼎,twse,15.98,16.16,15.96,16.10,1817000,29224970,0.13,,,189,,
2011-10-12_01006T,2011-10-12,01006T,基泰SR,tpex,12.85,13.00,12.80,12.99,1113000,14417090,0.19,,247000000,153,,
2011-10-12_01007T,2011-10-12,01007T,兆豐國泰R2,twse,12.08,12.10,12.08,12.10,160000,1935600,0.0,,,10,,
2011-10-12_01008T,2011-10-12,01008T,駿馬R1,twse,10.00,10.00,9.91,9.94,659000,6559130,0.1,,,92,,
2011-10-12_1101,2011-10-12,1101,台泥,twse,35.75,36.95,35.25,36.55,16213960,587232427,-0.15,,,5785,,
2011-10-12_1102,2011-10-12,1102,亞泥,twse,35.45,36.40,34.75,36.00,16814682,602026502,0.1,,,5014,,
2011-10-12_1103,2011-10-12,1103,嘉泥,twse,15.65,15.65,15.30,15.40,829496,12781360,-0.25,,,270,,
2011-10-12_1104,2011-10-12,1104,環泥,twse,15.00,15.05,14.85,15.00,181920,2723000,0.0,,,95,,
2011-10-12_1107,2011-10-12,1107,建台,tpex,1.99,2.00,1.99,1.99,262000,521520,-0.01,,314035300,16,,
2011-10-12_1108,2011-10-12,1108,幸福,twse,6.24,6.24,6.12,6.17,326000,2007730,-0.07,,,144,,
2011-10-12_1109,2011-10-12,1109,信大,twse,10.40,10.45,10.35,10.45,123888,1285335,0.05,,,25,,
2011-10-12_1110,2011-10-12,1110,東泥,twse,10.50,10.50,10.30,10.40,79755,827239,-0.1,,,67,,
2011-10-12_1201,2011-10-12,1201,味全,twse,30.05,30.10,29.50,29.70,908212,27097810,-0.35,,,449,,
2011-10-12_1203,2011-10-12,1203,味王,twse,20.40,20.40,20.15,20.30,53847,1092776,-0.2,,,39,,
2011-10-12_1210,2011-10-12,1210,大成,twse,29.00,29.35,28.60,29.10,2176248,63243518,0.25,,,1004,,
2011-10-12_1213,2011-10-12,1213,大飲,twse,18.35,18.70,18.35,18.50,119002,2206237,-0.1,,,66,,
2011-10-12_1215,2011-10-12,1215,卜蜂,twse,14.35,14.45,14.25,14.30,243767,3498713,-0.05,,,149,,
2011-10-12_1216,2011-10-12,1216,統一,twse,39.65,39.65,39.05,39.45,5333236,209709819,0.0,,,2642,,
2011-10-12_1217,2011-10-12,1217,愛之味,twse,9.26,9.26,9.16,9.18,916383,8425408,-0.08,,,329,,
2011-10-12_1218,2011-10-12,1218,泰山,twse,15.10,15.15,14.70,15.10,777362,11644280,0.15,,,408,,
2011-10-12_1219,2011-10-12,1219,福壽,twse,16.30,16.45,16.10,16.45,345395,5640545,0.35,,,126,,
2011-10-12_1220,2011-10-12,1220,台榮,twse,10.30,10.45,10.30,10.40,73000,759750,0.1,,,36,,
2011-10-12_1225,2011-10-12,1225,福懋油,twse,13.45,13.45,13.25,13.35,739480,9840107,-0.05,,,122,,
2011-10-12_1227,2011-10-12,1227,佳格,twse,92.00,92.00,89.60,90.80,1909534,174048273,-1.2,,,1327,,
2011-10-12_1229,2011-10-12,1229,聯華,twse,17.60,17.60,17.40,17.45,988283,17278340,-0.15,,,469,,
2011-10-12_1231,2011-10-12,1231,聯華食,twse,40.00,41.35,40.00,40.30,739590,30007874,-0.35,,,416,,
2011-10-12_1232,2011-10-12,1232,大統益,twse,48.40,48.60,48.40,48.50,39040,1895395,0.05,,,28,,
2011-10-12_1233,2011-10-12,1233,天仁,twse,47.00,47.75,47.00,47.60,17151,811894,0.6,,,19,,
2011-10-12_1234,2011-10-12,1234,黑松,twse,28.30,28.30,27.90,28.20,207217,5823317,-0.1,,,102,,
2011-10-12_1235,2011-10-12,1235,興泰,twse,25.00,25.30,24.80,24.80,71000,1786350,-0.55,,,21,,
2011-10-12_1236,2011-10-12,1236,宏亞,twse,21.50,21.75,21.20,21.75,81590,1756492,0.25,,,40,,
2011-10-12_1301,2011-10-12,1301,台塑,twse,88.00,88.00,85.90,86.50,7304281,630599587,-1.5,,,2885,,
2011-10-12_1303,2011-10-12,1303,南亞,twse,68.50,69.00,67.50,67.70,11720959,795980589,-1.8,,,3380,,
2011-10-12_1304,2011-10-12,1304,台聚,twse,30.20,30.50,29.90,30.30,4245572,127846709,-0.35,,,1799,,
2011-10-12_1305,2011-10-12,1305,華夏,twse,8.60,8.62,8.48,8.52,1772099,15128938,-0.16,,,510,,
2011-10-12_1307,2011-10-12,1307,三芳,twse,24.15,24.55,24.00,24.35,66704,1622539,0.2,,,60,,
2011-10-12_1308,2011-10-12,1308,亞聚,twse,38.70,38.95,38.25,38.80,1917720,73894596,-0.2,,,840,,
2011-10-12_1309,2011-10-12,1309,台達化,twse,12.70,12.70,12.40,12.50,842302,10575034,-0.2,,,297,,
2011-10-12_1310,2011-10-12,1310,台苯,twse,7.13,7.24,7.13,7.18,987014,7090022,-0.06,,,323,,
2011-10-12_1312,2011-10-12,1312,國喬,twse,13.35,13.40,12.85,13.00,11524459,149257962,-0.35,,,2317,,
