key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2009-03-05_0015,2009-03-05,0015,富邦,twse,4.83,4.85,4.80,4.82,70000,337720,0.02,,,23,,
2009-03-05_0050,2009-03-05,0050,元大台灣50,twse,33.00,33.70,33.00,33.45,22404964,747895560,0.7,,,4891,,
2009-03-05_0051,2009-03-05,0051,元大中型100,twse,17.22,17.22,16.45,16.70,343000,5770070,0.6,,,212,,
2009-03-05_0052,2009-03-05,0052,富邦科技,twse,22.60,23.09,22.60,23.00,41000,940920,0.52,,,25,,
2009-03-05_0053,2009-03-05,0053,元大電子,twse,15.10,15.46,15.10,15.36,593000,9051770,0.36,,,164,,
2009-03-05_0054,2009-03-05,0054,元大台商50,twse,11.40,11.40,11.26,11.35,285000,3234210,0.29,,,84,,
2009-03-05_0055,2009-03-05,0055,元大MSCI金融,twse,6.63,6.81,6.63,6.72,3989000,26758460,0.18,,,653,,
2009-03-05_0056,2009-03-05,0056,元大高股息,twse,14.34,14.77,14.34,14.65,284000,4150350,0.39,,,136,,
2009-03-05_0057,2009-03-05,0057,富邦摩台,twse,17.57,17.76,17.56,17.67,45000,792730,0.4,,,10,,
2009-03-05_0058,2009-03-05,0058,富邦發達,twse,18.00,18.20,18.00,18.20,28000,507100,0.7,,,7,,
2009-03-05_0059,2009-03-05,0059,富邦金融,twse,13.69,13.94,13.69,13.94,10000,138510,0.4,,,5,,
2009-03-05_0060,2009-03-05,0060,新台灣,twse,14.68,15.00,14.68,14.88,14000,209200,0.29,,,6,,
2009-03-05_01001T,2009-03-05,01001T,土銀富邦R1,twse,9.20,9.89,9.20,9.71,108000,1028830,0.19,,,28,,
2009-03-05_01002T,2009-03-05,01002T,土銀國泰R1,twse,9.50,9.50,9.49,9.50,403000,3828270,0.01,,,39,,
2009-03-05_01003T,2009-03-05,01003T,兆豐新光R1,twse,7.95,7.95,7.95,7.95,2000,15900,-0.01,down,,1,,
2009-03-05_01004T,2009-03-05,01004T,土銀富邦R2,twse,9.00,9.01,9.00,9.00,100000,900020,-0.09,,,8,,
2009-03-05_01005T,2009-03-05,01005T,三鼎,twse,5.63,5.63,5.63,5.63,20000,112600,0.0,flat,,1,,
2009-03-05_01006T,2009-03-05,01006T,基泰SR,tpex,4.89,4.89,4.89,4.89,4000,19560,-0.05,down,247000000,1,,
2009-03-05_01007T,2009-03-05,01007T,兆豐國泰R2,twse,8.90,8.96,8.90,8.96,23000,204960,0.08,,,7,,
2009-03-05_01008T,2009-03-05,01008T,駿馬R1,twse,6.87,6.87,6.87,6.87,2000,13740,-0.07,down,,2,,
2009-03-05_1101,2009-03-05,1101,台泥,twse,27.00,27.80,27.00,27.40,35134543,962560159,1.1,,,9652,,
2009-03-05_1102,2009-03-05,1102,亞泥,twse,26.30,27.20,26.30,27.00,28133749,756293823,1.55,,,7169,,
2009-03-05_1103,2009-03-05,1103,嘉泥,twse,11.60,12.00,11.60,11.70,1911891,22560228,0.25,,,558,,
2009-03-05_1104,2009-03-05,1104,環泥,twse,11.90,12.15,11.70,11.80,466027,5538865,0.25,,,203,,
