key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2009-08-18_0015,2009-08-18,0015,富邦,twse,6.69,6.70,6.46,6.62,169000,1110110,-0.13,,,32,,
2009-08-18_0050,2009-08-18,0050,元大台灣50,twse,48.20,48.58,47.53,48.02,20950047,1005713418,-0.64,,,2544,,
2009-08-18_0051,2009-08-18,0051,元大中型100,twse,26.21,26.40,25.78,25.97,434000,11323580,-0.66,,,193,,
2009-08-18_0052,2009-08-18,0052,富邦科技,twse,30.80,30.80,30.00,30.00,35000,1058490,-0.91,,,20,,
2009-08-18_0053,2009-08-18,0053,元大電子,twse,22.30,22.43,21.89,22.05,289010,6400270,-0.42,,,71,,
2009-08-18_0054,2009-08-18,0054,元大台商50,twse,18.01,18.14,17.62,17.70,121010,2173073,-0.43,,,51,,
2009-08-18_0055,2009-08-18,0055,元大MSCI金融,twse,11.18,11.26,11.01,11.06,3068110,34158370,-0.21,,,688,,
2009-08-18_0056,2009-08-18,0056,元大高股息,twse,21.70,21.71,21.22,21.22,77227,1657925,-0.63,,,61,,
2009-08-18_0057,2009-08-18,0057,富邦摩台,twse,25.86,26.00,25.56,25.64,43000,1113320,-0.47,,,16,,
2009-08-18_0058,2009-08-18,0058,富邦發達,twse,27.19,27.20,26.60,26.60,12000,324350,-0.72,,,8,,
2009-08-18_0059,2009-08-18,0059,富邦金融,twse,23.10,23.46,23.10,23.10,35000,816490,-0.45,,,8,,
2009-08-18_0060,2009-08-18,0060,新台灣,twse,23.27,23.27,22.87,22.87,18002,414655,-0.39,,,13,,
2009-08-18_0061,2009-08-18,0061,元大寶滬深,twse,19.00,19.22,18.73,18.84,24006459,455474162,-0.31,,,4578,,
2009-08-18_0080,2009-08-18,0080,恒中國,twse,532.00,532.00,515.00,518.00,97200,50791000,-20.0,,,339,,
2009-08-18_0081,2009-08-18,0081,恒香港,twse,895.00,895.00,875.00,876.00,11900,10516150,-24.0,,,93,,
2009-08-18_01001T,2009-08-18,01001T,土銀富邦R1,twse,10.60,10.62,10.59,10.59,46000,487600,-0.03,,,11,,
2009-08-18_01002T,2009-08-18,01002T,土銀國泰R1,twse,10.30,10.32,10.30,10.32,290000,2991010,0.01,,,22,,
2009-08-18_01003T,2009-08-18,01003T,兆豐新光R1,twse,9.26,9.26,9.26,9.26,21000,194460,0.0,flat,,3,,
2009-08-18_01004T,2009-08-18,01004T,土銀富邦R2,twse,10.19,10.19,10.18,10.19,204000,2078260,0.01,,,16,,
2009-08-18_01005T,2009-08-18,01005T,三鼎,twse,7.33,7.33,7.28,7.29,47000,343140,-0.05,,,11,,
2009-08-18_01006T,2009-08-18,01006T,基泰SR,tpex,6.85,6.88,6.73,6.88,26000,176460,-0.02,,247000000,9,,
