key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2010-03-03_0015,2010-03-03,0015,富邦,twse,7.35,7.35,7.35,7.35,10000,73500,-0.02,down,,5,,
2010-03-03_0050,2010-03-03,0050,元大台灣50,twse,52.70,53.10,52.50,52.65,8764746,462426932,0.0,,,1041,,
2010-03-03_0051,2010-03-03,0051,元大中型100,twse,26.20,26.40,26.14,26.30,568240,14897472,0.15,,,140,,
2010-03-03_0052,2010-03-03,0052,富邦科技,twse,33.74,33.74,33.55,33.55,6000,201650,0.11,,,3,,
2010-03-03_0053,2010-03-03,0053,元大電子,twse,24.91,25.01,24.81,24.95,220010,5476409,0.05,,,23,,
2010-03-03_0054,2010-03-03,0054,元大台商50,twse,21.00,21.00,20.89,20.90,26010,544159,0.05,,,18,,
2010-03-03_0055,2010-03-03,0055,元大MSCI金融,twse,11.58,11.77,11.57,11.72,3542000,41193270,0.2,,,467,,
2010-03-03_0056,2010-03-03,0056,元大高股息,twse,22.48,22.48,22.22,22.30,88000,1965400,0.15,,,65,,
2010-03-03_0057,2010-03-03,0057,富邦摩台,twse,28.59,28.62,28.49,28.49,76000,2172440,-0.11,,,13,,
2010-03-03_0058,2010-03-03,0058,富邦發達,twse,30.39,30.47,30.39,30.45,28000,851220,0.11,,,4,,
2010-03-03_0059,2010-03-03,0059,富邦金融,twse,24.85,24.85,24.74,24.74,43000,1065290,0.4,,,6,,
2010-03-03_0060,2010-03-03,0060,新台灣,twse,24.39,24.39,24.39,24.39,3000,73170,-0.3,down,,3,,
2010-03-03_0061,2010-03-03,0061,元大寶滬深,twse,18.25,18.30,18.20,18.29,979050,17888307,0.01,,,278,,
2010-03-03_0080,2010-03-03,0080,恒中國,twse,491.30,495.00,489.90,494.00,18000,8879180,2.7,,,56,,
2010-03-03_0081,2010-03-03,0081,恒香港,twse,870.00,870.00,869.00,869.00,400,347900,-1.0,,,3,,
2010-03-03_01001T,2010-03-03,01001T,土銀富邦R1,twse,11.00,11.00,11.00,11.00,10000,110000,0.08,up,,4,,
2010-03-03_01002T,2010-03-03,01002T,土銀國泰R1,twse,10.60,10.65,10.60,10.62,257000,2732950,0.01,,,32,,
2010-03-03_01003T,2010-03-03,01003T,兆豐新光R1,twse,9.83,9.83,9.83,9.83,80000,786400,0.0,flat,,3,,
2010-03-03_01004T,2010-03-03,01004T,土銀富邦R2,twse,10.25,10.30,10.25,10.27,66000,677820,-0.01,,,29,,
2010-03-03_01005T,2010-03-03,01005T,三鼎,twse,7.84,7.84,7.83,7.84,16000,125430,0.0,,,5,,
2010-03-03_01007T,2010-03-03,01007T,兆豐國泰R2,twse,10.45,10.45,10.45,10.45,102000,1065900,-0.02,down,,2,,
2010-03-03_01008T,2010-03-03,01008T,駿馬R1,twse,7.45,7.45,7.39,7.40,570000,4216170,0.0,,,11,,
2010-03-03_1101,2010-03-03,1101,台泥,twse,30.40,30.75,30.30,30.40,9634259,293653797,0.15,,,2840,,
2010-03-03_1102,2010-03-03,1102,亞泥,twse,30.50,30.50,30.05,30.25,3323028,100431282,0.0,,,938,,
2010-03-03_1103,2010-03-03,1103,嘉泥,twse,15.10,15.35,15.00,15.15,812675,12325652,0.05,,,283,,
2010-03-03_1104,2010-03-03,1104,環泥,twse,15.80,15.85,15.65,15.70,442995,6983219,0.05,,,151,,
2010-03-03_1108,2010-03-03,1108,幸福,twse,7.62,7.66,7.60,7.63,254424,1941273,0.01,,,95,,
2010-03-03_1109,2010-03-03,1109,信大,twse,9.79,9.80,9.76,9.79,294001,2876389,-0.01,,,33,,
2010-03-03_1110,2010-03-03,1110,東泥,twse,10.55,10.80,10.55,10.70,213847,2287512,0.1,,,65,,
2010-03-03_1201,2010-03-03,1201,味全,twse,36.20,37.25,35.60,37.10,22933338,840866356,1.25,,,6656,,
2010-03-03_1203,2010-03-03,1203,味王,twse,24.75,24.95,24.50,24.60,406765,10032305,-0.15,,,211,,
2010-03-03_1210,2010-03-03,1210,大成,twse,32.10,32.20,31.80,31.95,1786032,57125612,-0.05,,,605,,
2010-03-03_1213,2010-03-03,1213,大飲,twse,9.41,9.49,9.41,9.49,9019,85323,0.08,,,22,,
2010-03-03_1215,2010-03-03,1215,卜蜂,twse,13.75,13.95,13.75,13.90,532535,7369486,0.2,,,204,,
2010-03-03_1216,2010-03-03,1216,統一,twse,36.30,36.55,35.70,35.80,15730927,566229990,-0.65,,,3141,,
2010-03-03_1217,2010-03-03,1217,愛之味,twse,11.30,11.80,11.30,11.55,4913876,56898705,0.25,,,1455,,
2010-03-03_1218,2010-03-03,1218,泰山,twse,11.90,12.10,11.75,11.90,1736790,20779108,0.05,,,494,,
2010-03-03_1219,2010-03-03,1219,福壽,twse,11.65,11.85,11.50,11.70,692791,8106551,0.1,,,246,,
2010-03-03_1220,2010-03-03,1220,台榮,twse,8.80,9.05,8.70,8.81,328052,2905988,0.01,,,131,,
2010-03-03_1225,2010-03-03,1225,福懋油,twse,13.60,13.95,13.50,13.75,894000,12270500,0.15,,,285,,
2010-03-03_1227,2010-03-03,1227,佳格,twse,42.95,43.00,42.65,42.70,590130,25271862,0.15,,,358,,
2010-03-03_1229,2010-03-03,1229,聯華,twse,15.15,15.40,15.10,15.25,2039699,31121677,0.05,,,584,,
2010-03-03_1231,2010-03-03,1231,聯華食,twse,13.55,13.60,13.45,13.45,237009,3200821,-0.05,,,77,,
2010-03-03_1232,2010-03-03,1232,大統益,twse,37.80,38.00,37.80,38.00,93421,3543612,0.2,,,47,,
2010-03-03_1233,2010-03-03,1233,天仁,twse,38.10,38.30,37.95,38.10,55091,2100034,-0.2,,,23,,
2010-03-03_1234,2010-03-03,1234,黑松,twse,19.60,21.30,19.60,20.65,9780690,204288926,0.7,,,2129,,
2010-03-03_1235,2010-03-03,1235,興泰,twse,33.10,33.10,33.10,33.10,5000,165500,0.0,flat,,3,,
2010-03-03_1236,2010-03-03,1236,宏亞,twse,18.20,18.45,18.10,18.30,61484,1117607,0.2,,,33,,
2010-03-03_1301,2010-03-03,1301,台塑,twse,68.90,69.50,68.60,69.10,7635989,527041141,0.4,,,2378,,
