key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2005-03-22_0001,2005-03-22,0001,鴻運,twse,6.95,6.95,6.95,6.95,307000,2133650,-0.1,down,,9,,
2005-03-22_0015,2005-03-22,0015,富邦,twse,5.85,5.85,5.83,5.83,356000,2078280,-0.04,,,17,,
2005-03-22_0029,2005-03-22,0029,富邦店,twse,5.43,5.43,5.38,5.42,358000,1932970,-0.01,,,48,,
2005-03-22_0050,2005-03-22,0050,元大台灣50,twse,46.85,46.85,46.40,46.72,9536000,443911420,-0.15,,,757,,
2005-03-22_01001T,2005-03-22,01001T,土銀富邦R1,twse,10.20,10.20,10.15,10.15,3075000,31216650,0.0,,,167,,
2005-03-22_1101,2005-03-22,1101,台泥,twse,19.40,19.80,19.35,19.70,8110891,158749723,0.35,,,1328,,
2005-03-22_1101A,2005-03-22,1101A,台泥特,twse,,,,,0,0,0.0,,,0,無成交,
2005-03-22_1102,2005-03-22,1102,亞泥,twse,21.55,21.60,21.40,21.55,3268602,70155113,0.0,,,503,,
2005-03-22_1103,2005-03-22,1103,嘉泥,twse,13.60,13.65,13.50,13.55,1146861,15535953,0.0,,,140,,
2005-03-22_1104,2005-03-22,1104,環泥,twse,12.70,12.70,12.55,12.65,414066,5226180,-0.05,,,112,,
2005-03-22_1107,2005-03-22,1107,建台,twse,0.79,0.79,0.79,0.79,625928,492628,0.05,up,,186,,
2005-03-22_1108,2005-03-22,1108,幸福,twse,8.22,8.25,8.16,8.17,519285,4261494,-0.08,,,87,,
2005-03-22_1109,2005-03-22,1109,信大,twse,10.15,10.15,10.05,10.05,190227,1913928,-0.05,,,40,,
2005-03-22_1110,2005-03-22,1110,東泥,twse,8.10,8.10,7.90,7.94,880300,6998109,-0.08,,,141,,
2005-03-22_1201,2005-03-22,1201,味全,twse,11.00,11.15,10.85,10.85,1442635,15769903,-0.2,,,234,,
2005-03-22_1203,2005-03-22,1203,味王,twse,10.50,10.55,10.35,10.40,212001,2205610,-0.1,,,64,,
2005-03-22_1204,2005-03-22,1204,津津,twse,3.92,4.15,3.88,4.03,48001,193763,0.13,,,27,,
2005-03-22_1207,2005-03-22,1207,嘉食化,twse,3.16,3.20,3.11,3.12,254031,801357,-0.04,,,69,,
2005-03-22_1210,2005-03-22,1210,大成,twse,8.65,8.81,8.57,8.63,1399593,12094207,-0.18,,,363,,
2005-03-22_1212,2005-03-22,1212,中日,twse,0.62,0.66,0.62,0.66,63000,39420,0.0,,,8,,
2005-03-22_1213,2005-03-22,1213,大飲,twse,10.55,11.00,10.55,11.00,5968,64541,0.1,,,10,,
2005-03-22_1215,2005-03-22,1215,卜蜂,twse,6.50,6.50,6.32,6.32,230000,1468230,-0.18,,,65,,
2005-03-22_1216,2005-03-22,1216,統一,twse,14.95,14.95,14.70,14.85,3971483,58773093,-0.1,,,817,,
2005-03-22_1217,2005-03-22,1217,愛之味,twse,7.15,7.16,7.05,7.06,232520,1647901,-0.12,,,77,,
2005-03-22_1218,2005-03-22,1218,泰山,twse,7.30,7.31,7.16,7.20,912963,6602169,-0.1,,,168,,
2005-03-22_1219,2005-03-22,1219,福壽,twse,5.76,5.80,5.65,5.66,444300,2552765,-0.1,,,77,,
2005-03-22_1220,2005-03-22,1220,台榮,twse,6.00,6.05,5.71,5.85,70000,413250,-0.15,,,13,,
2005-03-22_1225,2005-03-22,1225,福懋油,twse,4.78,4.80,4.75,4.75,135004,644998,-0.02,,,31,,
2005-03-22_1227,2005-03-22,1227,佳格,twse,11.90,11.95,11.80,11.85,254896,3025734,-0.05,,,62,,
2005-03-22_1229,2005-03-22,1229,聯華,twse,12.00,12.05,11.70,11.80,1086810,12864858,-0.2,,,218,,
2005-03-22_1231,2005-03-22,1231,聯華食,twse,11.80,11.90,11.40,11.90,2502007,29178877,0.1,,,480,,
2005-03-22_1232,2005-03-22,1232,大統益,twse,17.30,17.30,17.10,17.20,60887,1046945,0.2,,,20,,
2005-03-22_1233,2005-03-22,1233,天仁,twse,22.50,22.50,22.30,22.30,31061,698651,0.0,,,7,,
2005-03-22_1234,2005-03-22,1234,黑松,twse,10.30,10.35,10.25,10.25,100002,1027620,-0.05,,,34,,
2005-03-22_1235,2005-03-22,1235,興泰,twse,14.40,14.40,14.10,14.20,306000,4346900,-0.1,,,74,,
2005-03-22_1236,2005-03-22,1236,宏亞,twse,17.80,18.45,17.80,18.00,717774,13020580,0.3,,,221,,
2005-03-22_1301,2005-03-22,1301,台塑,twse,58.60,58.60,57.60,57.80,8470704,489709618,-0.8,,,1944,,
2005-03-22_1303,2005-03-22,1303,南亞,twse,48.45,48.45,48.00,48.10,7758659,373581577,-0.35,,,1497,,
2005-03-22_1304,2005-03-22,1304,台聚,twse,12.50,12.50,12.10,12.15,3279084,40017514,-0.2,,,682,,
2005-03-22_1305,2005-03-22,1305,華夏,twse,13.65,13.90,13.40,13.90,4903001,66750313,-0.05,,,965,,
2005-03-22_1306,2005-03-22,1306,合發,twse,9.10,9.21,9.10,9.10,101009,922299,0.1,,,49,,
2005-03-22_1307,2005-03-22,1307,三芳,twse,18.00,18.30,18.00,18.00,141001,2541917,0.0,,,19,,
2005-03-22_1308,2005-03-22,1308,亞聚,twse,16.85,16.90,16.50,16.60,1366500,22769427,-0.25,,,345,,
2005-03-22_1309,2005-03-22,1309,台達化,twse,11.25,11.30,11.05,11.05,933010,10381162,-0.25,,,245,,
2005-03-22_1310,2005-03-22,1310,台苯,twse,22.30,22.30,21.65,21.70,4336391,94753820,-0.6,,,1299,,
2005-03-22_1311,2005-03-22,1311,福聚,twse,30.70,30.70,30.20,30.20,1622009,49255401,-0.5,,,518,,
2005-03-22_1312,2005-03-22,1312,國喬,twse,13.05,13.10,12.95,12.95,2385900,31024981,-0.1,,,313,,
2005-03-22_1312A,2005-03-22,1312A,國喬特,twse,,,,,0,0,0.0,,,0,無成交,
2005-03-22_1313,2005-03-22,1313,聯成,twse,13.70,13.70,13.25,13.60,5155299,69083551,-0.05,,,1088,,
2005-03-22_1314,2005-03-22,1314,中石化,twse,9.12,9.29,9.03,9.12,31807012,290639537,0.0,,,3843,,
2005-03-22_1315,2005-03-22,1315,達新,twse,10.15,10.20,10.00,10.05,269050,2726207,-0.15,,,52,,
