key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2008-12-11_0015,2008-12-11,0015,富邦,twse,4.64,4.64,4.58,4.60,145000,667680,-0.04,,,30,,
2008-12-11_0050,2008-12-11,0050,元大台灣50,twse,34.05,34.05,33.51,33.80,25363285,857314614,-0.39,,,5247,,
2008-12-11_0051,2008-12-11,0051,元大中型100,twse,16.09,16.20,15.78,15.86,254000,4046960,-0.16,,,158,,
2008-12-11_0052,2008-12-11,0052,富邦科技,twse,20.70,21.22,20.70,21.20,127000,2678650,0.66,,,27,,
2008-12-11_0053,2008-12-11,0053,元大電子,twse,14.00,14.10,13.84,14.00,1108000,15488290,0.04,,,306,,
2008-12-11_0054,2008-12-11,0054,元大台商50,twse,11.55,11.65,11.40,11.55,657000,7598510,0.04,,,70,,
2008-12-11_0055,2008-12-11,0055,元大MSCI金融,twse,8.55,8.56,8.35,8.42,4904200,41506572,-0.19,,,684,,
2008-12-11_0056,2008-12-11,0056,元大高股息,twse,14.00,14.18,13.90,14.05,250360,3515858,0.0,,,94,,
2008-12-11_0057,2008-12-11,0057,富邦摩台,twse,18.00,18.00,17.71,17.96,234000,4189500,-0.01,,,23,,
2008-12-11_0058,2008-12-11,0058,富邦發達,twse,18.77,18.77,18.69,18.71,17000,318150,-0.39,,,8,,
2008-12-11_0059,2008-12-11,0059,富邦金融,twse,18.06,18.06,17.54,17.54,49000,866180,-0.4,,,10,,
2008-12-11_0060,2008-12-11,0060,新台灣,twse,17.49,17.49,17.10,17.39,17000,294260,-0.1,,,13,,
2008-12-11_01001T,2008-12-11,01001T,土銀富邦R1,twse,9.19,9.23,9.19,9.22,115000,1057710,0.02,,,18,,
2008-12-11_01002T,2008-12-11,01002T,土銀國泰R1,twse,9.28,9.32,9.28,9.28,773000,7181720,0.0,,,54,,
2008-12-11_01003T,2008-12-11,01003T,兆豐新光R1,twse,7.99,8.00,7.98,7.99,226000,1805240,0.03,,,17,,
2008-12-11_01004T,2008-12-11,01004T,土銀富邦R2,twse,8.40,8.60,8.40,8.60,166000,1418100,0.1,,,13,,
2008-12-11_01005T,2008-12-11,01005T,三鼎,twse,5.31,5.31,5.30,5.30,40000,212200,0.1,,,7,,
2008-12-11_01006T,2008-12-11,01006T,基泰SR,tpex,4.97,4.97,4.97,4.97,12000,59640,0.00,flat,247000000,2,,
2008-12-11_01007T,2008-12-11,01007T,兆豐國泰R2,twse,8.30,8.30,8.30,8.30,170000,1411000,0.0,flat,,9,,
2008-12-11_01008T,2008-12-11,01008T,駿馬R1,twse,6.35,6.35,6.35,6.35,233000,1479550,0.1,up,,4,,
2008-12-11_1101,2008-12-11,1101,台泥,twse,25.80,25.80,24.60,24.70,17468259,438376137,-0.75,,,5315,,
2008-12-11_1102,2008-12-11,1102,亞泥,twse,27.40,27.70,26.60,27.10,10585763,286381463,-0.35,,,3224,,
2008-12-11_1103,2008-12-11,1103,嘉泥,twse,13.20,13.25,12.80,12.95,948290,12345970,-0.3,,,301,,
2008-12-11_1104,2008-12-11,1104,環泥,twse,13.10,13.15,12.75,12.80,908145,11787555,-0.2,,,294,,
2008-12-11_1107,2008-12-11,1107,建台,tpex,0.82,0.82,0.79,0.79,21000,17160,-0.01,,314035300,3,,
