key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2010-12-21_0015,2010-12-21,0015,富邦,twse,7.76,7.78,7.76,7.78,16000,124380,0.02,,,6,,
2010-12-21_0050,2010-12-21,0050,元大台灣50,twse,59.90,60.15,59.65,60.05,10194621,610080032,0.15,,,999,,
2010-12-21_0051,2010-12-21,0051,元大中型100,twse,31.34,31.55,31.33,31.55,285100,8968745,0.11,,,52,,
2010-12-21_0052,2010-12-21,0052,富邦科技,twse,37.10,37.20,36.92,37.20,8000,296220,0.3,,,5,,
2010-12-21_0053,2010-12-21,0053,元大電子,twse,27.10,27.20,27.06,27.20,27000,732100,0.04,,,23,,
2010-12-21_0054,2010-12-21,0054,元大台商50,twse,22.85,22.90,22.77,22.90,28000,639350,0.2,,,21,,
2010-12-21_0055,2010-12-21,0055,元大MSCI金融,twse,13.10,13.17,13.02,13.17,3296004,43143003,0.04,,,589,,
2010-12-21_0056,2010-12-21,0056,元大高股息,twse,27.16,27.47,27.16,27.47,199100,5450026,0.24,,,84,,
2010-12-21_0057,2010-12-21,0057,富邦摩台,twse,33.60,33.60,33.38,33.60,74000,2474790,0.08,,,12,,
2010-12-21_0058,2010-12-21,0058,富邦發達,twse,35.11,35.30,35.07,35.30,28000,983690,0.7,,,8,,
2010-12-21_0059,2010-12-21,0059,富邦金融,twse,28.64,28.82,28.63,28.82,27000,773540,0.22,,,8,,
2010-12-21_0060,2010-12-21,0060,新台灣,twse,31.00,31.30,30.85,31.30,39000,1214250,0.1,,,24,,
2010-12-21_0061,2010-12-21,0061,元大寶滬深,twse,19.40,19.60,19.35,19.60,7765305,150960622,0.3,,,1097,,
2010-12-21_0080,2010-12-21,0080,恒中國,twse,494.15,496.10,494.15,496.10,1200,594540,0.0,,,5,,
2010-12-21_0081,2010-12-21,0081,恒香港,twse,888.00,889.90,880.00,889.90,330,291950,19.9,,,5,,
