key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2013-10-02_0015,2013-10-02,0015,富邦,twse,8.37,8.48,8.37,8.40,48000,405510,0.03,,,9,,
2013-10-02_0050,2013-10-02,0050,元大台灣50,twse,57.50,57.50,57.25,57.35,11303711,648114852,0.2,,,644,,
2013-10-02_0051,2013-10-02,0051,元大中型100,twse,29.51,29.60,29.46,29.50,23000,678840,0.04,,,17,,
2013-10-02_0052,2013-10-02,0052,富邦科技,twse,33.69,33.69,33.69,33.69,3000,101070,0.0,flat,,1,,
2013-10-02_0053,2013-10-02,0053,元大電子,twse,24.02,24.06,24.01,24.06,56000,1346270,0.06,,,55,,
2013-10-02_0054,2013-10-02,0054,元大台商50,twse,20.93,21.00,20.93,21.00,8090,169535,0.08,,,8,,
2013-10-02_0055,2013-10-02,0055,元大MSCI金融,twse,13.46,13.54,13.46,13.47,574000,7735460,0.01,,,70,,
2013-10-02_0056,2013-10-02,0056,元大高股息,twse,24.28,24.28,24.16,24.27,1483563,35907327,0.04,,,262,,
2013-10-02_0057,2013-10-02,0057,富邦摩台,twse,33.97,33.97,33.90,33.93,100000,3392440,0.04,,,6,,
2013-10-02_0058,2013-10-02,0058,富邦發達,twse,,,,,0,0,0.0,,,0,無成交,
2013-10-02_0059,2013-10-02,0059,富邦金融,twse,28.99,28.99,28.99,28.99,1000,28990,-0.01,down,,1,,
2013-10-02_0060,2013-10-02,0060,新台灣,twse,,,,,0,0,0.0,,,0,無成交,
2013-10-02_0061,2013-10-02,0061,元大寶滬深,twse,13.05,13.06,13.00,13.00,4894860,63746741,-0.03,,,947,,
2013-10-02_006201,2013-10-02,006201,寶富櫃,tpex,12.03,12.05,12.00,12.00,26000,312110,0.05,,62446000,20,,
2013-10-02_006203,2013-10-02,006203,元大MSCI台灣,twse,27.88,27.88,27.88,27.88,4000,111520,0.0,flat,,1,,
2013-10-02_006204,2013-10-02,006204,永豐臺灣加權,twse,41.84,42.02,41.84,41.98,92100,3864446,0.14,,,29,,
2013-10-02_006205,2013-10-02,006205,富邦上証,twse,20.29,20.30,20.24,20.28,3906005,79203000,0.04,,,169,,
2013-10-02_006206,2013-10-02,006206,元大上證50,twse,18.91,18.94,18.87,18.90,4914012,92878276,0.02,,,225,,
2013-10-02_006207,2013-10-02,006207,復華滬深,twse,14.68,14.79,14.54,14.74,1317000,19357050,0.06,,,344,,
2013-10-02_006208,2013-10-02,006208,富邦台50,twse,32.50,32.50,32.50,32.50,1000,32500,0.0,flat,,1,,
2013-10-02_0080,2013-10-02,0080,恒中國,twse,,,,,0,0,0.0,,,0,無成交,
2013-10-02_0081,2013-10-02,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2013-10-02_008201,2013-10-02,008201,BP上證50,twse,57.00,57.80,57.00,57.80,1500,85580,0.0,,,3,,
