key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2008-11-05_0015,2008-11-05,0015,富邦,twse,5.28,5.37,5.28,5.32,822000,4401580,0.07,,,83,,
2008-11-05_0050,2008-11-05,0050,元大台灣50,twse,37.00,37.29,36.03,36.80,23301781,854797516,0.16,,,5119,,
2008-11-05_0051,2008-11-05,0051,元大中型100,twse,17.99,17.99,17.30,17.70,494010,8767627,0.16,,,267,,
2008-11-05_0052,2008-11-05,0052,富邦科技,twse,24.20,24.20,23.44,23.44,35000,826390,-0.56,,,18,,
2008-11-05_0053,2008-11-05,0053,元大電子,twse,15.80,15.82,15.33,15.45,465000,7254560,-0.15,,,149,,
2008-11-05_0054,2008-11-05,0054,元大台商50,twse,13.00,13.00,12.74,12.74,63000,808500,-0.04,,,40,,
2008-11-05_0055,2008-11-05,0055,元大MSCI金融,twse,8.13,8.40,8.05,8.13,6035000,49409600,0.22,,,922,,
2008-11-05_0056,2008-11-05,0056,元大高股息,twse,15.49,15.56,15.15,15.15,520000,8015580,-0.05,,,162,,
2008-11-05_0057,2008-11-05,0057,富邦摩台,twse,19.50,19.68,19.00,19.00,99000,1918390,-0.01,,,14,,
2008-11-05_0058,2008-11-05,0058,富邦發達,twse,20.30,20.30,20.24,20.25,8000,162040,0.14,,,4,,
2008-11-05_0059,2008-11-05,0059,富邦金融,twse,16.90,17.33,16.90,17.20,300000,5172920,1.0,,,26,,
2008-11-05_0060,2008-11-05,0060,新台灣,twse,17.85,18.27,17.53,17.63,101000,1816270,-0.07,,,26,,
2008-11-05_01001T,2008-11-05,01001T,土銀富邦R1,twse,9.11,9.11,9.08,9.08,30000,272730,-0.41,,,9,,
2008-11-05_01002T,2008-11-05,01002T,土銀國泰R1,twse,9.19,9.19,9.00,9.02,454000,4090930,-0.17,,,71,,
2008-11-05_01003T,2008-11-05,01003T,兆豐新光R1,twse,7.11,7.26,7.11,7.20,129000,929210,-0.24,,,38,,
2008-11-05_01004T,2008-11-05,01004T,土銀富邦R2,twse,7.90,8.00,7.90,7.95,123000,977350,-0.03,,,11,,
2008-11-05_01005T,2008-11-05,01005T,三鼎,twse,5.45,5.50,5.45,5.50,3000,16400,0.05,,,2,,
2008-11-05_01006T,2008-11-05,01006T,基泰SR,tpex,5.28,5.28,4.79,5.16,396000,1948200,0.20,,247000000,67,,
2008-11-05_01007T,2008-11-05,01007T,兆豐國泰R2,twse,8.10,8.17,8.10,8.16,335000,2727180,0.06,,,24,,
2008-11-05_01008T,2008-11-05,01008T,駿馬R1,twse,6.30,6.35,6.30,6.35,273000,1725030,-0.15,,,16,,
2008-11-05_1101,2008-11-05,1101,台泥,twse,18.20,19.10,17.80,18.85,36906248,687326855,0.85,,,8011,,
2008-11-05_1102,2008-11-05,1102,亞泥,twse,21.30,22.20,20.55,22.20,15265610,330755272,1.45,,,2924,,
2008-11-05_1103,2008-11-05,1103,嘉泥,twse,12.40,12.45,11.90,12.00,3342006,40878172,0.35,,,846,,
2008-11-05_1104,2008-11-05,1104,環泥,twse,16.00,16.35,15.85,16.00,306599,4952970,-0.2,,,145,,
2008-11-05_1107,2008-11-05,1107,建台,tpex,0.77,0.85,0.77,0.80,184000,150440,0.00,,314035300,13,,
2008-11-05_1108,2008-11-05,1108,幸福,twse,6.03,6.20,6.00,6.10,917000,5586400,0.08,,,241,,
2008-11-05_1109,2008-11-05,1109,信大,twse,7.80,7.95,7.68,7.70,469000,3644110,0.01,,,126,,
2008-11-05_1110,2008-11-05,1110,東泥,twse,8.20,8.25,7.96,8.11,1233500,10021690,0.27,,,336,,
2008-11-05_1201,2008-11-05,1201,味全,twse,16.80,17.20,16.20,16.20,4474646,74902485,-0.5,,,1363,,
2008-11-05_1203,2008-11-05,1203,味王,twse,11.20,11.50,11.20,11.20,188198,2125416,0.2,,,94,,
2008-11-05_1210,2008-11-05,1210,大成,twse,23.50,24.75,22.85,23.15,6360902,152502944,0.0,,,2071,,
2008-11-05_1213,2008-11-05,1213,大飲,twse,6.40,6.75,6.40,6.70,16000,105220,0.14,,,15,,
2008-11-05_1215,2008-11-05,1215,卜蜂,twse,9.30,9.68,9.20,9.55,2601002,24632878,0.5,,,726,,
