key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2010-01-14_0015,2010-01-14,0015,富邦,twse,7.89,8.00,7.88,8.00,44000,349340,0.11,,,11,,
2010-01-14_0050,2010-01-14,0050,元大台灣50,twse,56.80,57.60,56.80,57.45,9978365,570406499,0.7,,,1208,,
2010-01-14_0051,2010-01-14,0051,元大中型100,twse,28.87,29.10,28.87,28.90,120020,3481848,-0.18,,,92,,
2010-01-14_0052,2010-01-14,0052,富邦科技,twse,36.45,37.15,36.45,37.00,45000,1660250,0.0,,,11,,
2010-01-14_0053,2010-01-14,0053,元大電子,twse,27.30,27.59,27.22,27.53,444110,12141331,0.43,,,140,,
2010-01-14_0054,2010-01-14,0054,元大台商50,twse,22.60,23.06,22.60,23.06,760010,17412523,0.46,,,101,,
2010-01-14_0055,2010-01-14,0055,元大MSCI金融,twse,12.75,12.83,12.75,12.78,1012010,12945236,0.05,,,232,,
2010-01-14_0056,2010-01-14,0056,元大高股息,twse,23.66,24.10,23.66,24.00,416610,9982860,0.34,,,127,,
2010-01-14_0057,2010-01-14,0057,富邦摩台,twse,30.57,31.02,30.57,31.00,225000,6916300,0.43,,,25,,
2010-01-14_0058,2010-01-14,0058,富邦發達,twse,32.21,32.37,32.21,32.37,39000,1257420,0.16,,,16,,
2010-01-14_0059,2010-01-14,0059,富邦金融,twse,26.81,26.99,26.75,26.99,101000,2704370,-0.09,,,12,,
2010-01-14_0060,2010-01-14,0060,新台灣,twse,26.12,26.34,26.12,26.34,40000,1046230,0.22,,,23,,
2010-01-14_0061,2010-01-14,0061,元大寶滬深,twse,19.00,19.06,18.96,19.01,4313741,81951181,0.03,,,958,,
2010-01-14_0080,2010-01-14,0080,恒中國,twse,520.00,520.00,514.00,515.50,36400,18778480,-0.5,,,125,,
2010-01-14_0081,2010-01-14,0081,恒香港,twse,900.00,905.00,899.00,905.00,600,540100,4.0,,,6,,
2010-01-14_01001T,2010-01-14,01001T,土銀富邦R1,twse,11.25,11.25,11.22,11.22,7000,78660,-0.03,,,5,,
2010-01-14_01002T,2010-01-14,01002T,土銀國泰R1,twse,10.85,10.87,10.85,10.86,241000,2616700,-0.01,,,23,,
2010-01-14_01003T,2010-01-14,01003T,兆豐新光R1,twse,9.94,9.94,9.91,9.93,333000,3306970,-0.01,,,26,,
2010-01-14_01004T,2010-01-14,01004T,土銀富邦R2,twse,10.52,10.52,10.52,10.52,28000,294560,0.0,flat,,5,,
2010-01-14_01005T,2010-01-14,01005T,三鼎,twse,8.19,8.22,8.16,8.22,18000,147240,0.02,,,6,,
2010-01-14_01006T,2010-01-14,01006T,基泰SR,tpex,7.88,7.88,7.80,7.80,12000,93880,-0.06,,247000000,6,,
2010-01-14_01007T,2010-01-14,01007T,兆豐國泰R2,twse,10.87,10.90,10.87,10.90,12000,130770,0.0,,,4,,
2010-01-14_01008T,2010-01-14,01008T,駿馬R1,twse,8.00,8.00,7.99,7.99,37000,295900,-0.01,,,10,,
2010-01-14_1101,2010-01-14,1101,台泥,twse,34.50,34.50,34.10,34.20,8192369,280367979,0.2,,,2673,,
2010-01-14_1102,2010-01-14,1102,亞泥,twse,35.40,35.40,34.90,35.00,2217242,77741306,0.05,,,748,,
2010-01-14_1103,2010-01-14,1103,嘉泥,twse,17.75,17.85,17.70,17.75,1861398,33061565,0.1,,,520,,
2010-01-14_1104,2010-01-14,1104,環泥,twse,17.80,17.90,17.65,17.65,1082338,19210770,0.0,,,288,,
2010-01-14_1107,2010-01-14,1107,建台,tpex,0.92,0.95,0.92,0.94,46000,43350,0.02,,314035300,6,,
2010-01-14_1108,2010-01-14,1108,幸福,twse,8.80,8.90,8.80,8.84,846133,7482300,0.04,,,240,,
2010-01-14_1109,2010-01-14,1109,信大,twse,10.70,10.75,10.65,10.70,276648,2953068,0.05,,,90,,
2010-01-14_1110,2010-01-14,1110,東泥,twse,12.00,12.10,11.90,12.10,917496,11033575,0.1,,,314,,
2010-01-14_1201,2010-01-14,1201,味全,twse,41.95,42.15,41.50,41.60,4659311,194307513,-0.1,,,1941,,
2010-01-14_1203,2010-01-14,1203,味王,twse,28.85,29.10,27.75,27.95,3197676,89891862,-0.65,,,1261,,
2010-01-14_1210,2010-01-14,1210,大成,twse,35.95,35.95,35.30,35.55,5019811,178612607,-0.1,,,1593,,
2010-01-14_1213,2010-01-14,1213,大飲,twse,10.10,10.10,9.91,10.05,108365,1088154,-0.05,,,43,,
2010-01-14_1215,2010-01-14,1215,卜蜂,twse,16.85,16.95,16.50,16.60,3457925,57790907,0.15,,,1056,,
2010-01-14_1216,2010-01-14,1216,統一,twse,37.60,37.70,37.50,37.55,11586066,435192328,0.0,,,4253,,
2010-01-14_1217,2010-01-14,1217,愛之味,twse,13.25,13.40,13.10,13.15,7672468,101127070,-0.1,,,1609,,
2010-01-14_1218,2010-01-14,1218,泰山,twse,13.60,13.70,13.45,13.50,4107543,55617296,-0.05,,,943,,
2010-01-14_1219,2010-01-14,1219,福壽,twse,13.95,14.05,13.65,13.80,3481830,48085266,0.05,,,886,,
2010-01-14_1220,2010-01-14,1220,台榮,twse,10.10,10.45,10.00,10.45,4021679,41522994,0.65,,,889,,
2010-01-14_1225,2010-01-14,1225,福懋油,twse,16.80,17.05,16.70,16.70,3098902,52194372,-0.15,,,873,,
