key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2006-12-25_0015,2006-12-25,0015,富邦,twse,9.35,9.35,9.24,9.25,84000,778910,-0.1,,,16,,
2006-12-25_0050,2006-12-25,0050,元大台灣50,twse,56.50,56.50,56.30,56.40,558000,31485300,-0.1,,,141,,
2006-12-25_0051,2006-12-25,0051,元大中型100,twse,31.85,31.93,31.70,31.90,1038000,33048590,0.05,,,163,,
2006-12-25_0052,2006-12-25,0052,富邦科技,twse,37.90,37.90,37.50,37.60,623000,23430740,-0.25,,,69,,
2006-12-25_01001T,2006-12-25,01001T,土銀富邦R1,twse,12.50,12.50,12.10,12.20,1422000,17352150,0.0,,,50,,
2006-12-25_01002T,2006-12-25,01002T,土銀國泰R1,twse,10.74,10.79,10.70,10.70,3628000,38994450,-0.04,,,243,,
2006-12-25_01003T,2006-12-25,01003T,兆豐新光R1,twse,11.70,11.72,11.64,11.66,2583000,30172880,-0.09,,,93,,
2006-12-25_01004T,2006-12-25,01004T,土銀富邦R2,twse,12.60,12.60,12.35,12.44,1837000,22893370,-0.18,,,92,,
2006-12-25_01005T,2006-12-25,01005T,三鼎,twse,10.09,10.09,10.07,10.07,255000,2571280,-0.01,,,23,,
2006-12-25_01007T,2006-12-25,01007T,兆豐國泰R2,twse,11.58,11.58,11.30,11.31,1881000,21644890,-0.28,,,152,,
2006-12-25_1101,2006-12-25,1101,台泥,twse,28.90,29.20,28.60,29.05,4556588,131529884,0.4,,,950,,
2006-12-25_1102,2006-12-25,1102,亞泥,twse,30.35,30.35,30.00,30.10,3939757,118642610,0.1,,,755,,
2006-12-25_1103,2006-12-25,1103,嘉泥,twse,20.80,21.20,20.80,21.15,2558454,53904047,0.5,,,668,,
2006-12-25_1104,2006-12-25,1104,環泥,twse,13.60,13.70,13.45,13.60,2749889,37339429,0.15,,,501,,
2006-12-25_1107,2006-12-25,1107,建台,twse,2.68,2.69,2.55,2.66,2059071,5516886,0.14,,,168,,
2006-12-25_1108,2006-12-25,1108,幸福,twse,10.40,10.60,10.30,10.30,1630002,16988367,0.0,,,347,,
2006-12-25_1109,2006-12-25,1109,信大,twse,13.30,13.70,13.20,13.35,7163020,96601366,0.1,,,1073,,
2006-12-25_1110,2006-12-25,1110,東泥,twse,12.95,13.30,12.60,12.70,17190928,223548824,0.0,,,3427,,
2006-12-25_1201,2006-12-25,1201,味全,twse,19.00,19.90,19.00,19.90,8403123,164662635,0.9,,,1972,,
2006-12-25_1203,2006-12-25,1203,味王,twse,15.25,15.70,15.20,15.55,499287,7690613,0.1,,,204,,
2006-12-25_1207,2006-12-25,1207,嘉食化,twse,3.95,4.17,3.95,4.10,2115248,8536186,0.11,,,495,,
2006-12-25_1210,2006-12-25,1210,大成,twse,18.10,18.90,17.50,18.80,9074496,166633355,1.05,,,1880,,
2006-12-25_1213,2006-12-25,1213,大飲,twse,12.70,13.10,12.70,12.85,14226,182904,0.0,,,14,,
2006-12-25_1215,2006-12-25,1215,卜蜂,twse,8.50,8.69,8.41,8.68,2777273,23748559,0.21,,,494,,
2006-12-25_1216,2006-12-25,1216,統一,twse,30.80,31.30,30.40,31.20,10216730,315223620,0.75,,,1854,,
2006-12-25_1217,2006-12-25,1217,愛之味,twse,8.45,8.60,8.33,8.55,2385540,20215674,0.29,,,531,,
2006-12-25_1218,2006-12-25,1218,泰山,twse,7.51,7.65,7.51,7.57,1267959,9598591,0.1,,,281,,
2006-12-25_1219,2006-12-25,1219,福壽,twse,9.60,9.80,9.28,9.39,8123055,77391992,0.01,,,1506,,
2006-12-25_1220,2006-12-25,1220,台榮,twse,9.18,9.20,8.80,8.80,932822,8374259,-0.27,,,229,,
2006-12-25_1225,2006-12-25,1225,福懋油,twse,7.10,7.12,6.93,7.03,966712,6778984,-0.09,,,148,,
2006-12-25_1227,2006-12-25,1227,佳格,twse,14.05,14.05,13.95,13.95,153150,2140325,-0.1,,,42,,
2006-12-25_1229,2006-12-25,1229,聯華,twse,17.80,17.90,17.65,17.80,2832181,50284756,0.25,,,648,,
2006-12-25_1231,2006-12-25,1231,聯華食,twse,10.45,10.45,10.30,10.40,318130,3301438,-0.05,,,79,,
2006-12-25_1232,2006-12-25,1232,大統益,twse,20.00,20.00,19.70,19.90,88150,1752655,0.0,,,29,,
2006-12-25_1233,2006-12-25,1233,天仁,twse,28.25,28.50,28.25,28.25,186419,5270414,0.0,,,63,,
2006-12-25_1234,2006-12-25,1234,黑松,twse,16.00,16.30,15.90,16.15,3444381,55422184,0.15,,,728,,
2006-12-25_1235,2006-12-25,1235,興泰,twse,15.50,15.50,15.45,15.45,25118,389231,0.05,,,4,,
2006-12-25_1236,2006-12-25,1236,宏亞,twse,15.75,15.85,15.70,15.80,93663,1474056,0.0,,,27,,
2006-12-25_1301,2006-12-25,1301,台塑,twse,53.20,53.30,53.00,53.00,2137336,113585088,-0.2,,,809,,
2006-12-25_1303,2006-12-25,1303,南亞,twse,53.40,53.50,53.10,53.10,5476369,291535154,-0.3,,,891,,
2006-12-25_1304,2006-12-25,1304,台聚,twse,9.64,9.85,9.64,9.71,5087960,49668834,0.07,,,770,,
2006-12-25_1305,2006-12-25,1305,華夏,twse,8.77,8.99,8.77,8.83,3618214,32154405,0.06,,,622,,
2006-12-25_1307,2006-12-25,1307,三芳,twse,23.20,23.40,22.75,22.90,390245,8974304,-0.3,,,129,,
2006-12-25_1308,2006-12-25,1308,亞聚,twse,13.80,14.00,13.80,13.85,2469948,34354378,0.05,,,520,,
2006-12-25_1309,2006-12-25,1309,台達化,twse,9.20,9.35,9.06,9.21,2262099,20915408,0.21,,,455,,
2006-12-25_1310,2006-12-25,1310,台苯,twse,14.50,14.80,14.45,14.45,6137902,89888758,-0.1,,,1299,,
2006-12-25_1311,2006-12-25,1311,福聚,twse,28.60,28.65,28.25,28.30,2442191,69367431,-0.2,,,649,,
2006-12-25_1312,2006-12-25,1312,國喬,twse,12.40,12.70,12.20,12.30,13622773,169624687,-0.1,,,2119,,
2006-12-25_1312A,2006-12-25,1312A,國喬特,twse,14.65,14.65,14.65,14.65,1000,14650,0.2,up,,1,,
2006-12-25_1313,2006-12-25,1313,聯成,twse,15.50,16.45,15.50,16.10,20315482,328340612,0.7,,,3365,,
2006-12-25_1314,2006-12-25,1314,中石化,twse,9.86,10.00,9.85,9.85,31670123,314414972,0.1,,,4226,,
2006-12-25_1315,2006-12-25,1315,達新,twse,24.70,25.20,23.80,23.80,2774751,67098323,-0.9,,,780,,
2006-12-25_1316,2006-12-25,1316,上曜,twse,11.30,11.30,11.10,11.30,4278124,48332396,0.7,,,538,,
2006-12-25_1319,2006-12-25,1319,東陽,twse,25.75,26.30,25.60,26.15,5052816,131718435,0.6,,,1589,,
2006-12-25_1321,2006-12-25,1321,大洋,twse,22.80,22.80,21.65,21.90,2699443,59449760,-0.5,,,616,,
2006-12-25_1323,2006-12-25,1323,永裕,twse,9.61,9.85,9.60,9.85,410515,3962974,0.24,,,83,,
2006-12-25_1324,2006-12-25,1324,地球,twse,8.28,8.43,8.28,8.41,70826,592500,0.03,,,32,,
2006-12-25_1325,2006-12-25,1325,恆大,twse,12.00,12.10,11.90,12.00,593807,7126853,0.1,,,148,,
2006-12-25_1326,2006-12-25,1326,台化,twse,54.00,54.00,53.70,53.90,1966638,105934152,-0.1,,,667,,
