key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2005-08-18_0015,2005-08-18,0015,富邦,twse,7.41,7.47,7.34,7.34,317000,2338270,-0.06,,,37,,
2005-08-18_0050,2005-08-18,0050,元大台灣50,twse,48.25,48.33,47.96,48.12,3593000,173155660,-0.11,,,415,,
2005-08-18_01001T,2005-08-18,01001T,土銀富邦R1,twse,10.25,10.25,10.20,10.25,1428000,14609750,0.0,,,46,,
2005-08-18_1101,2005-08-18,1101,台泥,twse,20.10,20.15,19.95,20.10,4624492,92631923,0.0,,,579,,
2005-08-18_1101A,2005-08-18,1101A,台泥特,twse,,,,,0,0,0.0,,,0,無成交,
2005-08-18_1102,2005-08-18,1102,亞泥,twse,18.35,18.35,18.20,18.20,1505386,27499990,-0.15,,,329,,
2005-08-18_1103,2005-08-18,1103,嘉泥,twse,13.85,13.95,13.70,13.90,1331731,18399207,0.05,,,209,,
2005-08-18_1104,2005-08-18,1104,環泥,twse,10.80,10.90,10.75,10.85,795491,8626011,0.05,,,91,,
2005-08-18_1107,2005-08-18,1107,建台,twse,0.76,0.79,0.70,0.79,502442,391312,0.05,,,56,,
2005-08-18_1108,2005-08-18,1108,幸福,twse,7.14,7.14,7.08,7.09,270111,1915868,-0.05,,,76,,
2005-08-18_1109,2005-08-18,1109,信大,twse,9.05,9.05,9.02,9.02,54000,488520,-0.1,,,10,,
2005-08-18_1110,2005-08-18,1110,東泥,twse,6.61,6.67,6.56,6.56,289807,1911186,-0.05,,,92,,
2005-08-18_1201,2005-08-18,1201,味全,twse,10.60,10.65,10.40,10.50,2040907,21385797,-0.1,,,353,,
2005-08-18_1203,2005-08-18,1203,味王,twse,8.65,9.00,8.65,8.71,127000,1110870,-0.09,,,37,,
2005-08-18_1204,2005-08-18,1204,津津,twse,,,,,0,0,0.0,,,0,無成交,
2005-08-18_1207,2005-08-18,1207,嘉食化,twse,2.79,2.79,2.70,2.72,188000,512510,-0.04,,,44,,
2005-08-18_1210,2005-08-18,1210,大成,twse,10.00,10.00,9.96,9.96,279564,2791838,-0.04,,,52,,
2005-08-18_1213,2005-08-18,1213,大飲,twse,,,,,0,0,0.0,,,0,無成交,
2005-08-18_1215,2005-08-18,1215,卜蜂,twse,5.03,5.10,5.02,5.10,200840,1014470,0.02,,,56,,
2005-08-18_1216,2005-08-18,1216,統一,twse,13.30,13.30,13.00,13.00,5246071,68908936,-0.25,,,1011,,
2005-08-18_1217,2005-08-18,1217,愛之味,twse,7.66,7.68,7.53,7.55,637109,4841476,-0.1,,,130,,
2005-08-18_1218,2005-08-18,1218,泰山,twse,6.60,6.60,6.56,6.56,235000,1546940,-0.09,,,51,,
2005-08-18_1219,2005-08-18,1219,福壽,twse,5.11,5.14,5.08,5.10,105000,535940,-0.04,,,28,,
2005-08-18_1220,2005-08-18,1220,台榮,twse,5.90,5.90,5.84,5.85,44544,260423,0.01,,,17,,
2005-08-18_1225,2005-08-18,1225,福懋油,twse,4.99,5.07,4.91,4.93,267000,1330150,-0.05,,,41,,
2005-08-18_1227,2005-08-18,1227,佳格,twse,12.45,12.60,12.40,12.45,403548,5052581,0.0,,,95,,
2005-08-18_1229,2005-08-18,1229,聯華,twse,11.50,11.50,11.30,11.30,1739615,19792961,-0.2,,,271,,
2005-08-18_1231,2005-08-18,1231,聯華食,twse,10.00,10.05,9.93,10.05,324000,3241540,0.1,,,84,,
2005-08-18_1232,2005-08-18,1232,大統益,twse,16.15,16.15,16.15,16.15,15001,242266,0.0,flat,,9,,
2005-08-18_1233,2005-08-18,1233,天仁,twse,23.50,23.80,23.50,23.50,30253,715537,-0.1,,,23,,
2005-08-18_1234,2005-08-18,1234,黑松,twse,9.54,9.61,9.53,9.60,43005,410427,0.07,,,17,,
2005-08-18_1235,2005-08-18,1235,興泰,twse,12.55,12.60,12.50,12.50,113000,1415000,-0.1,,,15,,
2005-08-18_1236,2005-08-18,1236,宏亞,twse,16.45,16.45,16.20,16.25,173259,2828060,-0.1,,,46,,
2005-08-18_1301,2005-08-18,1301,台塑,twse,49.50,49.55,49.20,49.50,8681318,428194456,-0.05,,,2643,,
2005-08-18_1303,2005-08-18,1303,南亞,twse,40.65,40.80,40.30,40.30,5334748,215753306,-0.35,,,1375,,
2005-08-18_1304,2005-08-18,1304,台聚,twse,10.25,10.35,10.20,10.20,2099348,21515163,0.05,,,475,,
2005-08-18_1305,2005-08-18,1305,華夏,twse,9.80,9.85,9.70,9.70,1395000,13616667,-0.01,,,416,,
2005-08-18_1306,2005-08-18,1306,合發,twse,,,,,0,0,0.0,,,0,無成交,
2005-08-18_1307,2005-08-18,1307,三芳,twse,17.75,17.85,17.50,17.85,233050,4118683,0.1,,,42,,
2005-08-18_1308,2005-08-18,1308,亞聚,twse,14.85,15.00,14.65,15.00,974870,14448298,0.25,,,303,,
2005-08-18_1309,2005-08-18,1309,台達化,twse,9.31,9.41,9.22,9.24,243149,2258988,-0.06,,,88,,
2005-08-18_1310,2005-08-18,1310,台苯,twse,16.30,16.40,16.15,16.30,8638000,140733400,0.0,,,1634,,
2005-08-18_1311,2005-08-18,1311,福聚,twse,22.80,22.80,22.20,22.20,589110,13158450,-0.2,,,226,,
2005-08-18_1312,2005-08-18,1312,國喬,twse,9.08,9.18,8.99,9.07,2826764,25497043,-0.01,,,497,,
2005-08-18_1312A,2005-08-18,1312A,國喬特,twse,,,,,0,0,0.0,,,0,無成交,
2005-08-18_1313,2005-08-18,1313,聯成,twse,11.45,11.50,11.25,11.45,2642392,29977409,0.05,,,424,,
2005-08-18_1314,2005-08-18,1314,中石化,twse,10.20,10.45,10.15,10.25,26088233,268934616,0.1,,,2243,,
2005-08-18_1315,2005-08-18,1315,達新,twse,9.98,9.99,9.90,9.98,77000,764850,0.0,,,27,,
2005-08-18_1316,2005-08-18,1316,上曜,twse,1.87,1.90,1.87,1.87,42000,78880,-0.03,,,13,,
2005-08-18_1319,2005-08-18,1319,東陽,twse,41.10,41.20,40.50,40.95,393212,16104610,-0.35,,,208,,
2005-08-18_1321,2005-08-18,1321,大洋,twse,11.05,11.05,10.90,11.00,87000,957300,0.0,,,32,,
2005-08-18_1323,2005-08-18,1323,永裕,twse,9.05,9.45,9.05,9.45,68253,627657,0.32,,,17,,
2005-08-18_1324,2005-08-18,1324,地球,twse,8.30,8.38,8.25,8.38,10000,83060,0.08,,,6,,
2005-08-18_1325,2005-08-18,1325,恆大,twse,9.07,9.16,9.07,9.15,112000,1023380,0.0,,,23,,
2005-08-18_1326,2005-08-18,1326,台化,twse,50.70,50.90,50.00,50.70,6153964,310166228,0.0,,,1306,,
2005-08-18_1402,2005-08-18,1402,遠東新,twse,22.90,22.90,22.60,22.65,8593000,195223950,0.0,,,1548,,
2005-08-18_1408,2005-08-18,1408,中紡,twse,0.49,0.49,0.48,0.49,184915,89178,0.0,,,19,,
2005-08-18_1409,2005-08-18,1409,新纖,twse,6.71,6.75,6.70,6.72,1466026,9838088,0.02,,,208,,
2005-08-18_1410,2005-08-18,1410,南染,twse,5.96,5.99,5.85,5.98,520000,3106810,-0.02,,,22,,
2005-08-18_1413,2005-08-18,1413,宏洲,twse,2.63,2.73,2.63,2.70,191000,508410,-0.03,,,34,,
2005-08-18_1414,2005-08-18,1414,東和,twse,3.86,4.03,3.86,3.90,118300,467279,-0.09,,,32,,
2005-08-18_1416,2005-08-18,1416,廣豐,twse,3.71,3.72,3.66,3.66,470040,1739103,-0.04,,,84,,
2005-08-18_1417,2005-08-18,1417,嘉裕,twse,7.50,7.62,7.39,7.39,1598051,11976980,-0.11,,,239,,
2005-08-18_1418,2005-08-18,1418,東華,twse,2.96,3.00,2.96,2.96,87000,257640,-0.03,,,17,,
2005-08-18_1419,2005-08-18,1419,新紡,twse,13.50,13.60,13.10,13.15,2319102,31054449,-0.15,,,490,,
2005-08-18_1423,2005-08-18,1423,利華,twse,4.31,4.43,4.31,4.43,113000,493480,0.03,,,41,,
2005-08-18_1434,2005-08-18,1434,福懋,twse,14.90,14.95,14.75,14.85,904229,13394886,0.0,,,206,,
2005-08-18_1435,2005-08-18,1435,中福,twse,11.00,11.10,10.80,11.10,3108399,34427625,0.7,,,463,,
2005-08-18_1436,2005-08-18,1436,華友聯,twse,5.80,5.98,5.80,5.95,355006,2082465,0.0,,,44,,
2005-08-18_1437,2005-08-18,1437,勤益控,twse,10.95,11.15,10.95,11.10,51000,563150,-0.1,,,13,,
2005-08-18_1438,2005-08-18,1438,三地開發,twse,,,,,0,0,0.0,,,0,無成交,
2005-08-18_1439,2005-08-18,1439,雋揚,twse,9.61,9.61,9.48,9.48,25000,239860,-0.13,,,10,,
2005-08-18_1440,2005-08-18,1440,南紡,twse,7.46,7.48,7.39,7.45,1363564,10111132,-0.03,,,216,,
2005-08-18_1441,2005-08-18,1441,大東,twse,2.65,2.69,2.62,2.62,29160,77146,0.0,,,13,,
2005-08-18_1442,2005-08-18,1442,名軒,twse,10.50,10.50,10.25,10.30,66000,683700,-0.2,,,19,,
2005-08-18_1443,2005-08-18,1443,立益物流,twse,2.90,2.91,2.90,2.91,24000,69730,0.01,,,6,,
2005-08-18_1444,2005-08-18,1444,力麗,twse,4.39,4.41,4.30,4.30,970446,4223841,-0.09,,,191,,
2005-08-18_1445,2005-08-18,1445,大宇,twse,3.87,4.09,3.87,3.90,79548,320637,0.07,,,27,,
