key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2009-07-20_0015,2009-07-20,0015,富邦,twse,6.70,6.74,6.70,6.72,738000,4964180,0.06,,,72,,
2009-07-20_0050,2009-07-20,0050,元大台灣50,twse,48.42,48.51,47.87,48.50,12437824,600718523,0.63,,,2117,,
2009-07-20_0051,2009-07-20,0051,元大中型100,twse,26.62,26.70,26.29,26.53,248018,6584807,0.01,,,124,,
2009-07-20_0052,2009-07-20,0052,富邦科技,twse,29.90,30.67,29.90,30.43,38400,1172992,0.53,,,16,,
2009-07-20_0053,2009-07-20,0053,元大電子,twse,22.10,22.23,21.90,22.19,133000,2937080,0.29,,,46,,
2009-07-20_0054,2009-07-20,0054,元大台商50,twse,17.54,17.82,17.54,17.82,125050,2215790,0.25,,,75,,
2009-07-20_0055,2009-07-20,0055,元大MSCI金融,twse,11.90,12.08,11.79,12.00,5193470,62194530,0.32,,,882,,
2009-07-20_0056,2009-07-20,0056,元大高股息,twse,21.02,21.42,21.02,21.34,260500,5541789,0.3,,,103,,
2009-07-20_0057,2009-07-20,0057,富邦摩台,twse,25.74,26.06,25.72,26.05,161000,4189460,0.39,,,17,,
2009-07-20_0058,2009-07-20,0058,富邦發達,twse,26.82,26.89,26.82,26.89,3000,80530,0.09,,,3,,
2009-07-20_0059,2009-07-20,0059,富邦金融,twse,24.66,24.88,24.66,24.88,19000,470740,0.55,,,6,,
2009-07-20_0060,2009-07-20,0060,新台灣,twse,22.65,23.20,22.65,23.20,229000,5258200,0.55,,,48,,
2009-07-20_01001T,2009-07-20,01001T,土銀富邦R1,twse,10.80,10.80,10.76,10.76,9000,97000,0.01,,,7,,
2009-07-20_01002T,2009-07-20,01002T,土銀國泰R1,twse,10.37,10.37,10.34,10.35,1097000,11363730,-0.02,,,53,,
2009-07-20_01003T,2009-07-20,01003T,兆豐新光R1,twse,9.31,9.32,9.30,9.30,75000,697870,-0.03,,,14,,
2009-07-20_01004T,2009-07-20,01004T,土銀富邦R2,twse,10.13,10.13,10.11,10.13,150000,1519300,0.0,,,21,,
2009-07-20_01005T,2009-07-20,01005T,三鼎,twse,7.53,7.53,7.36,7.37,57000,420620,-0.01,,,23,,
2009-07-20_01006T,2009-07-20,01006T,基泰SR,tpex,6.80,6.90,6.80,6.90,77000,524650,0.00,,247000000,12,,
2009-07-20_01007T,2009-07-20,01007T,兆豐國泰R2,twse,10.01,10.03,10.01,10.02,193000,1932470,-0.01,,,11,,
2009-07-20_01008T,2009-07-20,01008T,駿馬R1,twse,7.65,7.70,7.60,7.66,405000,3100770,0.01,,,68,,
2009-07-20_1101,2009-07-20,1101,台泥,twse,32.90,33.05,32.30,32.75,9636266,315597502,-0.05,,,2975,,
2009-07-20_1102,2009-07-20,1102,亞泥,twse,35.00,35.10,34.55,35.00,7468350,260638100,0.2,,,2077,,
2009-07-20_1103,2009-07-20,1103,嘉泥,twse,15.80,15.90,15.70,15.80,931972,14713502,0.1,,,271,,
2009-07-20_1104,2009-07-20,1104,環泥,twse,14.90,14.90,14.55,14.55,797199,11652517,0.0,,,225,,
2009-07-20_1107,2009-07-20,1107,建台,tpex,1.05,1.11,1.05,1.11,250000,273030,0.04,,314035300,19,,
2009-07-20_1108,2009-07-20,1108,幸福,twse,7.17,7.23,7.15,7.22,582729,4183247,-0.01,,,133,,
2009-07-20_1109,2009-07-20,1109,信大,twse,9.44,9.45,9.38,9.39,140000,1319110,-0.02,,,45,,
2009-07-20_1110,2009-07-20,1110,東泥,twse,11.75,11.80,11.50,11.65,1228312,14317168,0.0,,,277,,
2009-07-20_1201,2009-07-20,1201,味全,twse,41.55,42.70,41.55,41.90,8645993,362683197,-0.6,,,2863,,
2009-07-20_1203,2009-07-20,1203,味王,twse,25.65,26.20,25.65,26.00,1250714,32491154,0.35,,,479,,
2009-07-20_1210,2009-07-20,1210,大成,twse,36.50,36.70,35.80,36.30,5315473,192403110,-0.05,,,1906,,
2009-07-20_1213,2009-07-20,1213,大飲,twse,9.40,9.79,9.27,9.27,51708,484733,0.06,,,32,,
2009-07-20_1215,2009-07-20,1215,卜蜂,twse,16.10,16.20,16.05,16.20,2350303,37852106,0.15,,,662,,
2009-07-20_1216,2009-07-20,1216,統一,twse,35.00,35.20,34.75,35.10,8584616,300597764,0.15,,,2980,,
2009-07-20_1217,2009-07-20,1217,愛之味,twse,15.00,15.10,14.00,14.50,28902237,420079168,-0.5,,,6628,,
2009-07-20_1218,2009-07-20,1218,泰山,twse,12.40,12.40,12.15,12.20,3823697,46847316,0.0,,,869,,
2009-07-20_1219,2009-07-20,1219,福壽,twse,11.55,11.55,11.35,11.45,1887737,21546000,0.05,,,536,,
2009-07-20_1220,2009-07-20,1220,台榮,twse,6.25,6.45,6.25,6.30,95303,599658,0.08,,,33,,
2009-07-20_1225,2009-07-20,1225,福懋油,twse,12.30,12.55,12.30,12.50,2464000,30621150,0.0,,,684,,
2009-07-20_1227,2009-07-20,1227,佳格,twse,29.60,31.25,29.30,30.85,4089790,124859619,1.45,,,1325,,
2009-07-20_1229,2009-07-20,1229,聯華,twse,15.20,15.35,15.15,15.30,2281378,34788580,0.15,,,599,,
2009-07-20_1231,2009-07-20,1231,聯華食,twse,13.00,13.20,13.00,13.10,329099,4319420,-0.05,,,116,,
2009-07-20_1232,2009-07-20,1232,大統益,twse,34.60,34.85,34.50,34.80,356726,12363769,0.2,,,160,,
