key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2005-12-26_0015,2005-12-26,0015,富邦,twse,8.29,8.35,8.26,8.32,355000,2943170,0.09,,,61,,
2005-12-26_0050,2005-12-26,0050,元大台灣50,twse,51.15,51.35,51.00,51.25,4128000,211474300,0.25,,,313,,
2005-12-26_01001T,2005-12-26,01001T,土銀富邦R1,twse,10.40,10.40,10.35,10.40,768000,7964100,0.0,,,20,,
2005-12-26_01002T,2005-12-26,01002T,土銀國泰R1,twse,10.15,10.15,10.10,10.10,529000,5350950,0.0,,,40,,
2005-12-26_01003T,2005-12-26,01003T,兆豐新光R1,twse,10.05,10.10,10.05,10.05,88406000,888596700,0.05,,,1728,,
2005-12-26_1101,2005-12-26,1101,台泥,twse,22.80,23.00,22.50,22.50,7764744,177565581,-0.25,,,1351,,
2005-12-26_1101A,2005-12-26,1101A,台泥特,twse,26.50,26.50,26.40,26.40,41000,1086400,0.0,,,2,,
2005-12-26_1102,2005-12-26,1102,亞泥,twse,19.30,19.40,19.20,19.30,2354739,45523565,-0.1,,,563,,
2005-12-26_1103,2005-12-26,1103,嘉泥,twse,12.90,13.10,12.90,13.05,395262,5143625,-0.05,,,97,,
2005-12-26_1104,2005-12-26,1104,環泥,twse,10.20,10.40,10.20,10.40,1127188,11630063,0.2,,,333,,
2005-12-26_1107,2005-12-26,1107,建台,twse,0.46,0.46,0.42,0.45,69000,29930,0.01,,,18,,
2005-12-26_1108,2005-12-26,1108,幸福,twse,7.10,7.16,7.08,7.14,827270,5891680,0.0,,,154,,
2005-12-26_1109,2005-12-26,1109,信大,twse,9.08,9.14,9.03,9.08,98761,895029,0.01,,,30,,
2005-12-26_1110,2005-12-26,1110,東泥,twse,5.96,6.09,5.93,6.08,2978750,17928987,0.12,,,205,,
2005-12-26_1201,2005-12-26,1201,味全,twse,9.43,9.55,9.43,9.55,2540857,24161121,0.12,,,452,,
2005-12-26_1203,2005-12-26,1203,味王,twse,10.00,10.05,9.94,9.94,182976,1825175,-0.06,,,47,,
2005-12-26_1207,2005-12-26,1207,嘉食化,twse,2.26,2.29,2.22,2.25,628171,1414095,0.01,,,131,,
2005-12-26_1210,2005-12-26,1210,大成,twse,10.80,11.00,10.65,10.75,2464811,26568861,0.15,,,375,,
2005-12-26_1213,2005-12-26,1213,大飲,twse,,,,,2,16,0.0,,,1,無成交,
2005-12-26_1215,2005-12-26,1215,卜蜂,twse,4.32,4.62,4.32,4.62,1689849,7747687,0.3,,,274,,
2005-12-26_1216,2005-12-26,1216,統一,twse,16.05,16.20,15.55,15.60,6013116,95170331,-0.4,,,1026,,
2005-12-26_1217,2005-12-26,1217,愛之味,twse,6.80,6.92,6.80,6.90,889108,6105270,0.1,,,187,,
2005-12-26_1218,2005-12-26,1218,泰山,twse,5.82,6.10,5.82,5.99,1634426,9794963,0.18,,,294,,
