key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2007-07-10_0015,2007-07-10,0015,富邦,twse,11.30,11.40,11.25,11.30,585000,6611050,0.1,,,80,,
2007-07-10_0050,2007-07-10,0050,元大台灣50,twse,69.00,69.00,68.20,68.65,3883401,266337327,0.05,,,574,,
2007-07-10_0051,2007-07-10,0051,元大中型100,twse,38.80,38.80,38.20,38.70,449000,17320810,0.2,,,160,,
2007-07-10_0052,2007-07-10,0052,富邦科技,twse,47.50,47.50,46.90,47.20,252200,11871830,0.1,,,91,,
2007-07-10_01001T,2007-07-10,01001T,土銀富邦R1,twse,12.70,12.70,12.62,12.65,48000,606820,-0.15,,,22,,
2007-07-10_01002T,2007-07-10,01002T,土銀國泰R1,twse,10.27,10.28,10.25,10.26,1014000,10404750,-0.01,,,55,,
2007-07-10_01003T,2007-07-10,01003T,兆豐新光R1,twse,10.30,10.30,10.23,10.23,2818000,28881590,-0.07,,,191,,
2007-07-10_01004T,2007-07-10,01004T,土銀富邦R2,twse,11.34,11.34,11.00,11.20,371000,4124110,-0.14,,,51,,
2007-07-10_01005T,2007-07-10,01005T,三鼎,twse,8.74,8.74,8.13,8.21,7195000,60456070,-0.31,,,174,,
2007-07-10_01006T,2007-07-10,01006T,基泰SR,tpex,8.51,8.51,8.38,8.38,137000,1155950,,,247000000,27,,
2007-07-10_01007T,2007-07-10,01007T,兆豐國泰R2,twse,10.43,10.43,10.36,10.38,1135000,11799370,-0.05,,,78,,
2007-07-10_01008T,2007-07-10,01008T,駿馬R1,twse,9.20,9.20,9.15,9.20,237000,2173450,0.02,,,20,,
2007-07-10_1101,2007-07-10,1101,台泥,twse,38.80,38.80,38.10,38.40,5454619,209400511,-0.4,,,1943,,
2007-07-10_1102,2007-07-10,1102,亞泥,twse,42.00,42.80,42.00,42.65,7907467,334694174,0.4,,,1158,,
2007-07-10_1103,2007-07-10,1103,嘉泥,twse,26.05,26.10,25.10,25.55,7844987,199438256,-0.5,,,1794,,
2007-07-10_1104,2007-07-10,1104,環泥,twse,16.40,16.50,16.15,16.35,2709464,44145708,-0.05,,,609,,
2007-07-10_1107,2007-07-10,1107,建台,twse,1.45,1.52,1.39,1.39,832834,1219470,-0.08,,,95,,
2007-07-10_1108,2007-07-10,1108,幸福,twse,14.55,15.10,14.55,14.70,7723038,114762099,0.15,,,1683,,
2007-07-10_1109,2007-07-10,1109,信大,twse,13.30,13.45,13.20,13.25,1091771,14483587,-0.05,,,247,,
2007-07-10_1110,2007-07-10,1110,東泥,twse,14.20,14.40,13.80,14.25,6090501,85251877,0.0,,,1307,,
2007-07-10_1201,2007-07-10,1201,味全,twse,26.90,27.20,26.80,27.05,4667989,125976485,0.2,,,1395,,
2007-07-10_1203,2007-07-10,1203,味王,twse,23.10,23.10,23.10,23.10,2551143,58931392,1.5,up,,580,,
2007-07-10_1210,2007-07-10,1210,大成,twse,36.50,37.25,36.20,36.60,2078457,76336162,0.1,,,842,,
2007-07-10_1213,2007-07-10,1213,大飲,twse,16.70,16.80,16.10,16.50,487672,8014585,-0.5,,,173,,
2007-07-10_1215,2007-07-10,1215,卜蜂,twse,15.65,15.80,15.45,15.70,3832476,60002860,0.1,,,800,,
2007-07-10_1216,2007-07-10,1216,統一,twse,35.60,35.65,34.90,35.30,11696839,410109720,-0.3,,,2860,,
2007-07-10_1217,2007-07-10,1217,愛之味,twse,12.70,13.20,12.40,13.15,20934821,269584491,0.45,,,4166,,
2007-07-10_1218,2007-07-10,1218,泰山,twse,9.65,9.74,9.42,9.62,6226385,59585452,0.0,,,1219,,
2007-07-10_1219,2007-07-10,1219,福壽,twse,11.20,11.60,11.05,11.50,5211756,59150956,0.3,,,1098,,
2007-07-10_1220,2007-07-10,1220,台榮,twse,11.05,11.30,10.70,11.10,1015934,11116075,0.05,,,319,,
2007-07-10_1225,2007-07-10,1225,福懋油,twse,8.97,9.04,8.63,8.71,2499427,21983938,-0.26,,,462,,
2007-07-10_1227,2007-07-10,1227,佳格,twse,21.75,21.75,21.05,21.35,1106554,23546987,-0.25,,,347,,
2007-07-10_1229,2007-07-10,1229,聯華,twse,18.90,19.60,18.75,19.40,10988035,211188349,0.65,,,2051,,
2007-07-10_1231,2007-07-10,1231,聯華食,twse,13.25,13.45,12.90,13.15,1768293,23120949,-0.15,,,424,,
2007-07-10_1232,2007-07-10,1232,大統益,twse,29.00,29.00,28.60,28.95,503260,14513009,-0.05,,,197,,
2007-07-10_1233,2007-07-10,1233,天仁,twse,33.50,33.50,32.70,33.00,293048,9671518,-0.4,,,172,,
2007-07-10_1234,2007-07-10,1234,黑松,twse,17.10,17.20,16.70,17.00,3798100,64259450,0.0,,,881,,
2007-07-10_1235,2007-07-10,1235,興泰,twse,20.10,20.10,18.90,18.90,30316,593922,0.1,,,18,,
2007-07-10_1236,2007-07-10,1236,宏亞,twse,18.05,18.50,18.05,18.50,1216609,22280944,0.45,,,374,,
2007-07-10_1301,2007-07-10,1301,台塑,twse,79.80,79.80,78.50,79.20,7859736,621248428,-0.9,,,4108,,
2007-07-10_1303,2007-07-10,1303,南亞,twse,74.80,75.00,74.50,74.60,43994423,3283815122,0.1,,,10438,,
2007-07-10_1304,2007-07-10,1304,台聚,twse,13.10,13.15,12.90,13.00,10891617,141625063,-0.1,,,1622,,
2007-07-10_1305,2007-07-10,1305,華夏,twse,10.20,10.40,9.85,10.25,16352592,165316868,0.05,,,2291,,
2007-07-10_1307,2007-07-10,1307,三芳,twse,29.70,29.70,28.50,29.20,288755,8386362,0.2,,,109,,
2007-07-10_1308,2007-07-10,1308,亞聚,twse,19.80,20.50,19.55,20.45,6856663,137808449,0.65,,,1325,,
2007-07-10_1309,2007-07-10,1309,台達化,twse,10.65,10.75,10.35,10.65,3230304,34109733,0.0,,,652,,
2007-07-10_1310,2007-07-10,1310,台苯,twse,16.90,17.00,16.45,16.70,9464222,157432448,-0.2,,,2081,,
2007-07-10_1311,2007-07-10,1311,福聚,twse,28.80,29.65,28.80,29.30,7946519,232114126,0.75,,,2016,,
2007-07-10_1312,2007-07-10,1312,國喬,twse,12.95,13.10,12.75,13.00,13074403,169415155,0.05,,,1819,,
2007-07-10_1312A,2007-07-10,1312A,國喬特,twse,16.60,16.80,16.55,16.80,56000,934700,0.0,,,13,,
2007-07-10_1313,2007-07-10,1313,聯成,twse,21.00,21.65,21.00,21.60,8192058,174645100,0.7,,,1625,,
2007-07-10_1314,2007-07-10,1314,中石化,twse,12.15,12.50,11.85,12.35,65523384,794709353,0.2,,,7046,,
2007-07-10_1315,2007-07-10,1315,達新,twse,26.30,27.15,25.70,26.90,3286784,86938384,0.8,,,888,,
2007-07-10_1316,2007-07-10,1316,上曜,twse,9.55,9.55,9.31,9.32,680882,6404716,-0.2,,,166,,
2007-07-10_1319,2007-07-10,1319,東陽,twse,35.10,35.75,34.85,35.50,3307755,117195048,0.4,,,929,,
2007-07-10_1321,2007-07-10,1321,大洋,twse,26.30,26.55,25.60,26.10,3007818,78744142,0.1,,,842,,
2007-07-10_1323,2007-07-10,1323,永裕,twse,12.15,12.20,11.70,11.70,372108,4421263,-0.15,,,96,,
2007-07-10_1324,2007-07-10,1324,地球,twse,30.70,32.60,30.30,32.60,1552818,49662914,2.1,,,651,,
2007-07-10_1325,2007-07-10,1325,恆大,twse,13.45,13.50,12.95,12.95,1186184,15546438,-0.35,,,240,,
2007-07-10_1326,2007-07-10,1326,台化,twse,76.00,76.80,75.60,75.80,10384169,790761676,0.0,,,2649,,
2007-07-10_1333,2007-07-10,1333,恩得利,tpex,33.45,34.40,33.05,33.80,2310000,78023850,0.80,,81000000,995,,
2007-07-10_1402,2007-07-10,1402,遠東新,twse,38.95,39.10,37.70,38.00,37825231,1444096771,-0.85,,,5627,,
2007-07-10_1409,2007-07-10,1409,新纖,twse,14.85,15.60,14.55,15.25,68812433,1041638058,0.4,,,8851,,
2007-07-10_1410,2007-07-10,1410,南染,twse,13.10,13.90,13.05,13.80,1649776,22172509,0.5,,,347,,
2007-07-10_1413,2007-07-10,1413,宏洲,twse,4.90,4.90,4.54,4.65,6138744,28723545,-0.21,,,851,,
2007-07-10_1414,2007-07-10,1414,東和,twse,12.15,12.15,12.10,12.15,27946411,339480698,0.75,,,4089,,
2007-07-10_1416,2007-07-10,1416,廣豐,twse,12.50,13.20,12.05,13.00,32640943,414621691,0.6,,,4935,,
2007-07-10_1417,2007-07-10,1417,嘉裕,twse,9.60,10.10,9.52,10.10,26294069,260924104,0.62,,,3337,,
2007-07-10_1418,2007-07-10,1418,東華,twse,6.29,6.40,6.10,6.22,3445599,21396408,-0.06,,,768,,
