key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2004-06-17_0001,2004-06-17,0001,鴻運,twse,6.20,6.20,6.20,6.20,3000,18600,0.1,up,,2,,
2004-06-17_0015,2004-06-17,0015,富邦,twse,5.50,5.60,5.50,5.60,160000,886000,0.1,,,24,,
2004-06-17_0029,2004-06-17,0029,富邦店,twse,4.55,4.65,4.55,4.59,249000,1146210,0.01,,,30,,
2004-06-17_0050,2004-06-17,0050,元大台灣50,twse,42.35,43.80,42.35,43.29,5538000,238923480,0.94,,,997,,
2004-06-17_1101,2004-06-17,1101,台泥,twse,13.60,14.05,13.50,13.80,10359211,142855416,0.2,,,1806,,
2004-06-17_1101A,2004-06-17,1101A,台泥特,twse,,,,,0,0,0.0,,,0,無成交,
2004-06-17_1102,2004-06-17,1102,亞泥,twse,16.30,17.10,16.20,16.80,7551557,126288135,0.5,,,1196,,
2004-06-17_1103,2004-06-17,1103,嘉泥,twse,14.80,15.40,14.70,15.00,2833289,42717142,0.3,,,673,,
2004-06-17_1104,2004-06-17,1104,環泥,twse,11.50,11.80,11.50,11.70,778093,9088550,0.2,,,213,,
2004-06-17_1107,2004-06-17,1107,建台,twse,3.75,3.84,3.50,3.50,5832010,20846707,-0.26,,,760,,
2004-06-17_1108,2004-06-17,1108,幸福,twse,9.20,9.50,9.00,9.30,1039756,9619116,0.1,,,264,,
2004-06-17_1109,2004-06-17,1109,信大,twse,9.60,9.80,9.60,9.60,80000,773950,0.0,,,41,,
2004-06-17_1110,2004-06-17,1110,東泥,twse,8.20,8.45,8.15,8.40,994000,8283950,0.25,,,230,,
2004-06-17_1201,2004-06-17,1201,味全,twse,12.30,12.65,12.00,12.35,3872392,47732143,0.05,,,790,,
2004-06-17_1203,2004-06-17,1203,味王,twse,10.40,10.80,10.30,10.40,622211,6528477,-0.25,,,207,,
2004-06-17_1204,2004-06-17,1204,津津,twse,4.47,4.80,4.47,4.47,250000,1120080,-0.33,,,57,,
2004-06-17_1207,2004-06-17,1207,嘉食化,twse,2.80,2.82,2.63,2.82,4148372,11360795,0.0,,,469,,
2004-06-17_1210,2004-06-17,1210,大成,twse,8.30,8.45,8.30,8.35,275281,2303512,0.05,,,94,,
2004-06-17_1212,2004-06-17,1212,中日,twse,1.30,1.30,1.28,1.28,60000,77170,-0.09,,,6,,
