key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2005-08-01_0015,2005-08-01,0015,富邦,twse,7.50,7.50,7.40,7.48,665000,4979090,-0.02,,,42,,
2005-08-01_0050,2005-08-01,0050,元大台灣50,twse,48.10,48.35,48.10,48.33,3651000,175881300,0.16,,,183,,
2005-08-01_01001T,2005-08-01,01001T,土銀富邦R1,twse,10.15,10.20,10.15,10.20,5067000,51606150,0.05,,,255,,
2005-08-01_1101,2005-08-01,1101,台泥,twse,19.80,19.90,19.80,19.90,2697217,53522746,0.1,,,438,,
2005-08-01_1101A,2005-08-01,1101A,台泥特,twse,27.50,27.50,27.50,27.50,500000,13750000,0.0,flat,,10,,
2005-08-01_1102,2005-08-01,1102,亞泥,twse,20.90,21.00,20.80,20.85,1738159,36263907,-0.05,,,338,,
2005-08-01_1103,2005-08-01,1103,嘉泥,twse,13.45,13.55,13.35,13.50,1713465,23076411,0.05,,,245,,
2005-08-01_1104,2005-08-01,1104,環泥,twse,10.75,10.80,10.65,10.65,898909,9611151,-0.1,,,107,,
2005-08-01_1107,2005-08-01,1107,建台,twse,0.66,0.67,0.64,0.65,242110,157510,0.0,,,20,,
2005-08-01_1108,2005-08-01,1108,幸福,twse,7.19,7.22,7.15,7.19,247145,1770525,0.0,,,50,,
2005-08-01_1109,2005-08-01,1109,信大,twse,9.06,9.06,9.02,9.05,38000,343350,-0.01,,,11,,
2005-08-01_1110,2005-08-01,1110,東泥,twse,6.60,6.68,6.55,6.55,329500,2171849,-0.15,,,59,,
2005-08-01_1201,2005-08-01,1201,味全,twse,10.25,10.50,10.05,10.30,1834933,18764044,0.05,,,401,,
2005-08-01_1203,2005-08-01,1203,味王,twse,8.99,8.99,8.78,8.80,202060,1789205,-0.19,,,49,,
2005-08-01_1204,2005-08-01,1204,津津,twse,,,,,0,0,0.0,,,0,無成交,
2005-08-01_1207,2005-08-01,1207,嘉食化,twse,2.90,2.90,2.84,2.87,98017,280334,0.0,,,39,,
2005-08-01_1210,2005-08-01,1210,大成,twse,10.40,10.40,10.05,10.05,605993,6165414,-0.35,,,138,,
2005-08-01_1213,2005-08-01,1213,大飲,twse,10.00,10.00,9.90,10.00,10050,100354,-0.15,,,7,,
2005-08-01_1215,2005-08-01,1215,卜蜂,twse,5.38,5.45,5.32,5.35,251995,1357881,-0.13,,,62,,
2005-08-01_1216,2005-08-01,1216,統一,twse,14.35,14.35,14.10,14.10,7509000,106534350,-0.25,,,1271,,
2005-08-01_1217,2005-08-01,1217,愛之味,twse,7.65,7.85,7.65,7.75,679520,5269595,0.1,,,140,,
2005-08-01_1218,2005-08-01,1218,泰山,twse,6.83,6.88,6.75,6.87,636000,4333680,0.07,,,129,,
2005-08-01_1219,2005-08-01,1219,福壽,twse,5.11,5.18,5.10,5.10,232791,1189841,-0.04,,,50,,
2005-08-01_1220,2005-08-01,1220,台榮,twse,5.95,6.02,5.90,5.90,43095,258220,-0.14,,,13,,
2005-08-01_1225,2005-08-01,1225,福懋油,twse,4.85,4.92,4.81,4.82,251000,1213160,-0.07,,,70,,
2005-08-01_1227,2005-08-01,1227,佳格,twse,12.30,12.40,12.20,12.40,121000,1493250,0.05,,,36,,
2005-08-01_1229,2005-08-01,1229,聯華,twse,11.95,12.15,11.75,11.75,13917098,167026817,-0.2,,,1030,,
2005-08-01_1231,2005-08-01,1231,聯華食,twse,9.82,9.95,9.82,9.84,201050,1979278,0.03,,,52,,
2005-08-01_1232,2005-08-01,1232,大統益,twse,16.50,16.50,16.45,16.45,17029,280635,-0.05,,,8,,
