key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2009-09-15_0015,2009-09-15,0015,富邦,twse,6.94,6.95,6.94,6.95,37000,257060,0.01,,,8,,
2009-09-15_0050,2009-09-15,0050,元大台灣50,twse,51.90,52.60,51.80,52.45,17322446,904640003,0.6,,,1486,,
2009-09-15_0051,2009-09-15,0051,元大中型100,twse,27.24,27.57,27.11,27.33,305010,8343174,0.23,,,152,,
2009-09-15_0052,2009-09-15,0052,富邦科技,twse,32.35,32.37,32.14,32.35,399000,12889190,-0.05,,,31,,
2009-09-15_0053,2009-09-15,0053,元大電子,twse,23.80,24.05,23.75,23.98,105000,2506100,0.33,,,34,,
2009-09-15_0054,2009-09-15,0054,元大台商50,twse,19.29,19.66,19.29,19.62,88010,1716786,0.33,,,35,,
2009-09-15_0055,2009-09-15,0055,元大MSCI金融,twse,12.05,12.22,11.95,12.16,2091200,25287301,0.14,,,478,,
2009-09-15_0056,2009-09-15,0056,元大高股息,twse,22.55,22.75,22.45,22.60,318000,7198070,0.05,,,69,,
2009-09-15_0057,2009-09-15,0057,富邦摩台,twse,27.60,27.85,27.55,27.71,162000,4493280,0.11,,,25,,
2009-09-15_0058,2009-09-15,0058,富邦發達,twse,28.38,28.95,28.38,28.60,5000,143770,0.26,,,5,,
2009-09-15_0059,2009-09-15,0059,富邦金融,twse,25.19,25.39,24.85,25.20,40000,996680,0.06,,,9,,
2009-09-15_0060,2009-09-15,0060,新台灣,twse,24.33,24.51,24.20,24.43,12000,292370,-0.25,,,10,,
2009-09-15_0061,2009-09-15,0061,元大寶滬深,twse,18.98,19.03,18.92,18.97,4852598,92017513,0.04,,,977,,
2009-09-15_0080,2009-09-15,0080,恒中國,twse,518.00,520.60,518.00,520.00,16000,8314430,2.0,,,53,,
2009-09-15_0081,2009-09-15,0081,恒香港,twse,895.00,895.00,895.00,895.00,700,626500,4.0,up,,5,,
2009-09-15_01001T,2009-09-15,01001T,土銀富邦R1,twse,10.84,10.85,10.80,10.80,44000,475910,0.04,,,18,,
2009-09-15_01002T,2009-09-15,01002T,土銀國泰R1,twse,10.50,10.51,10.49,10.50,621000,6520370,0.02,,,30,,
2009-09-15_01003T,2009-09-15,01003T,兆豐新光R1,twse,9.32,9.33,9.32,9.33,29000,270430,0.03,,,7,,
2009-09-15_01004T,2009-09-15,01004T,土銀富邦R2,twse,10.20,10.20,10.20,10.20,393000,4008600,0.0,flat,,28,,
2009-09-15_01005T,2009-09-15,01005T,三鼎,twse,7.27,7.27,7.26,7.26,81000,588860,0.0,,,10,,
2009-09-15_01006T,2009-09-15,01006T,基泰SR,tpex,,,,,0,0,,flat,247000000,0,,
2009-09-15_01007T,2009-09-15,01007T,兆豐國泰R2,twse,10.05,10.07,10.05,10.07,113000,1137280,0.04,,,12,,
2009-09-15_01008T,2009-09-15,01008T,駿馬R1,twse,7.45,7.45,7.45,7.45,20000,149000,-0.01,down,,2,,
2009-09-15_1101,2009-09-15,1101,台泥,twse,36.20,36.45,35.60,36.35,4307080,155306810,0.4,,,1845,,
2009-09-15_1102,2009-09-15,1102,亞泥,twse,36.20,36.40,35.90,36.20,6627623,239410386,0.0,,,2104,,
2009-09-15_1103,2009-09-15,1103,嘉泥,twse,15.80,15.80,15.60,15.70,812576,12741080,0.1,,,327,,
2009-09-15_1104,2009-09-15,1104,環泥,twse,15.75,15.80,15.55,15.55,526837,8239618,-0.05,,,308,,
2009-09-15_1107,2009-09-15,1107,建台,tpex,0.95,0.98,0.95,0.98,364000,351530,0.03,,314035300,16,,
2009-09-15_1108,2009-09-15,1108,幸福,twse,8.58,8.64,8.50,8.58,550126,4706815,0.02,,,216,,
2009-09-15_1109,2009-09-15,1109,信大,twse,10.30,10.35,10.15,10.30,176108,1801701,0.0,,,98,,
2009-09-15_1110,2009-09-15,1110,東泥,twse,11.85,12.10,11.75,12.00,682564,8161088,0.15,,,294,,
2009-09-15_1201,2009-09-15,1201,味全,twse,44.20,44.65,43.80,44.00,6021782,265950121,0.1,,,2111,,
2009-09-15_1203,2009-09-15,1203,味王,twse,26.30,26.50,26.20,26.50,2862295,75562264,0.2,,,871,,
2009-09-15_1210,2009-09-15,1210,大成,twse,36.60,37.10,36.35,36.40,17476749,642840598,0.4,,,4190,,
2009-09-15_1213,2009-09-15,1213,大飲,twse,8.86,8.86,8.51,8.71,28000,240560,-0.03,,,23,,
2009-09-15_1215,2009-09-15,1215,卜蜂,twse,16.90,17.30,16.65,16.75,11670976,198466096,0.1,,,3101,,
2009-09-15_1216,2009-09-15,1216,統一,twse,37.55,38.35,37.55,37.70,11260249,426792094,-0.2,,,3007,,
2009-09-15_1217,2009-09-15,1217,愛之味,twse,13.75,13.85,13.50,13.65,13981053,191634113,0.0,,,2919,,
2009-09-15_1218,2009-09-15,1218,泰山,twse,11.60,11.80,11.60,11.65,1888047,22082944,0.05,,,494,,
2009-09-15_1219,2009-09-15,1219,福壽,twse,12.00,12.00,11.70,11.85,1694100,20168522,0.15,,,370,,
2009-09-15_1220,2009-09-15,1220,台榮,twse,7.00,7.05,6.78,7.01,126920,885330,0.0,,,45,,
2009-09-15_1225,2009-09-15,1225,福懋油,twse,11.80,11.80,11.55,11.70,2084005,24395758,0.1,,,405,,
2009-09-15_1227,2009-09-15,1227,佳格,twse,32.20,32.30,31.80,31.95,2387152,76326251,0.05,,,786,,
2009-09-15_1229,2009-09-15,1229,聯華,twse,15.05,15.10,14.85,15.00,1248576,18715140,0.0,,,551,,
