key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2013-08-28_0015,2013-08-28,0015,富邦,twse,8.10,8.11,8.10,8.11,12000,97300,-0.09,,,2,,
2013-08-28_0050,2013-08-28,0050,元大台灣50,twse,54.35,54.75,54.30,54.75,9583954,522647708,0.15,,,3205,,
2013-08-28_0051,2013-08-28,0051,元大中型100,twse,28.00,28.00,27.95,28.00,13350,373834,0.0,,,10,,
2013-08-28_0052,2013-08-28,0052,富邦科技,twse,32.01,32.17,32.01,32.17,2000,64180,-0.43,,,2,,
2013-08-28_0053,2013-08-28,0053,元大電子,twse,23.16,23.24,23.16,23.24,7000,162200,-0.06,,,5,,
2013-08-28_0054,2013-08-28,0054,元大台商50,twse,,,,,0,0,0.0,,,0,無成交,
2013-08-28_0055,2013-08-28,0055,元大MSCI金融,twse,12.85,12.85,12.75,12.83,867205,11104395,-0.06,,,206,,
2013-08-28_0056,2013-08-28,0056,元大高股息,twse,23.31,23.37,23.18,23.37,1502422,34959490,-0.03,,,487,,
2013-08-28_0057,2013-08-28,0057,富邦摩台,twse,31.92,32.47,31.92,32.47,210000,6784330,0.04,,,31,,
2013-08-28_0058,2013-08-28,0058,富邦發達,twse,32.25,32.25,32.25,32.25,2000,64500,-0.3,down,,1,,
2013-08-28_0059,2013-08-28,0059,富邦金融,twse,27.56,27.56,27.56,27.56,1000,27560,-0.26,down,,1,,
2013-08-28_0060,2013-08-28,0060,新台灣,twse,29.42,29.42,29.42,29.42,1000,29420,-0.62,down,,1,,
2013-08-28_0061,2013-08-28,0061,元大寶滬深,twse,12.73,12.76,12.65,12.76,10473000,133069930,0.04,,,1114,,
2013-08-28_006203,2013-08-28,006203,元大MSCI台灣,twse,26.60,26.60,26.60,26.60,4000,106400,0.0,flat,,1,,
2013-08-28_006204,2013-08-28,006204,永豐臺灣加權,twse,39.75,40.00,39.67,40.00,867717,34490611,0.03,,,139,,
2013-08-28_006205,2013-08-28,006205,富邦上証,twse,19.70,19.91,19.70,19.90,5001030,99104007,0.06,,,313,,
2013-08-28_006206,2013-08-28,006206,元大上證50,twse,18.36,18.45,18.24,18.35,3543000,65012140,-0.05,,,389,,
2013-08-28_006207,2013-08-28,006207,復華滬深,twse,14.12,14.21,14.05,14.14,734000,10371270,0.01,,,123,,
2013-08-28_006208,2013-08-28,006208,富邦台50,twse,31.18,31.19,31.09,31.14,5000,155790,-0.16,,,4,,
2013-08-28_0080,2013-08-28,0080,恒中國,twse,,,,,0,0,0.0,,,0,無成交,
2013-08-28_0081,2013-08-28,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2013-08-28_008201,2013-08-28,008201,BP上證50,twse,58.25,58.25,57.50,57.50,600,34575,-0.4,,,4,,
2013-08-28_01001T,2013-08-28,01001T,土銀富邦R1,twse,17.05,17.05,17.00,17.00,542000,9233150,-0.05,,,13,,
2013-08-28_01002T,2013-08-28,01002T,土銀國泰R1,twse,19.81,19.99,19.81,19.85,220000,4374620,-0.15,,,48,,
2013-08-28_01003T,2013-08-28,01003T,兆豐新光R1,twse,14.08,14.08,13.98,14.00,415000,5831100,-0.08,,,29,,
2013-08-28_01004T,2013-08-28,01004T,土銀富邦R2,twse,13.91,13.91,13.81,13.81,334000,4632560,-0.1,,,36,,
2013-08-28_01007T,2013-08-28,01007T,兆豐國泰R2,twse,17.01,17.03,16.98,17.00,476000,8096110,-0.05,,,31,,
2013-08-28_01008T,2013-08-28,01008T,駿馬R1,twse,16.05,16.06,16.00,16.05,529000,8487970,-0.01,,,26,,
2013-08-28_1101,2013-08-28,1101,台泥,twse,37.80,38.60,37.75,38.45,6319359,242462089,0.4,,,2614,,
