key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2011-05-20_0015,2011-05-20,0015,富邦,twse,8.05,8.05,8.00,8.00,818000,6552450,-0.05,,,7,,
2011-05-20_0050,2011-05-20,0050,元大台灣50,twse,61.25,61.50,60.90,61.10,15265328,934690230,0.05,,,1903,,
2011-05-20_0051,2011-05-20,0051,元大中型100,twse,31.21,31.36,31.00,31.32,40000,1247890,0.12,,,28,,
2011-05-20_0052,2011-05-20,0052,富邦科技,twse,35.82,35.82,35.82,35.82,5000,179100,-0.46,down,,2,,
2011-05-20_0053,2011-05-20,0053,元大電子,twse,26.26,26.35,26.16,26.16,205000,5388790,-0.24,,,191,,
2011-05-20_0054,2011-05-20,0054,元大台商50,twse,21.97,22.03,21.97,21.98,33000,726040,-0.12,,,23,,
2011-05-20_0055,2011-05-20,0055,元大MSCI金融,twse,13.97,14.01,13.78,13.89,2638000,36681700,-0.04,,,559,,
2011-05-20_0056,2011-05-20,0056,元大高股息,twse,27.05,27.15,26.90,26.90,104000,2809490,-0.16,,,49,,
2011-05-20_0057,2011-05-20,0057,富邦摩台,twse,33.75,33.90,33.58,33.71,1075000,36310050,-0.08,,,50,,
2011-05-20_0058,2011-05-20,0058,富邦發達,twse,36.38,36.38,36.38,36.38,4000,145520,-0.18,down,,2,,
2011-05-20_0059,2011-05-20,0059,富邦金融,twse,30.62,30.62,30.25,30.37,32000,977620,-0.25,,,14,,
2011-05-20_0060,2011-05-20,0060,新台灣,twse,33.51,33.51,33.48,33.48,5000,167460,-0.16,,,3,,
2011-05-20_0061,2011-05-20,0061,元大寶滬深,twse,18.48,18.48,18.31,18.31,5164558,94964727,-0.15,,,1107,,
2011-05-20_006203,2011-05-20,006203,元大MSCI台灣,twse,29.59,29.69,29.43,29.55,545000,16111650,-0.03,,,34,,
2011-05-20_0080,2011-05-20,0080,恒中國,twse,465.45,465.50,465.45,465.50,400,186190,-1.5,,,2,,
2011-05-20_0081,2011-05-20,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2011-05-20_008201,2011-05-20,008201,BP上證50,twse,74.60,74.60,74.20,74.35,7300,543050,-0.15,,,20,,
2011-05-20_01001T,2011-05-20,01001T,土銀富邦R1,twse,12.52,12.54,12.52,12.54,48000,601750,0.02,,,21,,
2011-05-20_01002T,2011-05-20,01002T,土銀國泰R1,twse,12.30,12.34,12.30,12.34,337000,4148850,0.04,,,61,,
2011-05-20_01003T,2011-05-20,01003T,兆豐新光R1,twse,10.24,10.24,10.22,10.22,63000,644420,-0.02,,,27,,
