key,date,stock_id,name,market,open,high,low,close,volume,amount,change,limit,shares,transactions,price_basis,last_price
2014-12-16_0050,2014-12-16,0050,元大台灣50,twse,64.80,65.00,64.55,64.55,12711030,822707015,-0.55,,,2582,,
2014-12-16_0051,2014-12-16,0051,元大中型100,twse,29.03,29.20,29.03,29.07,21000,610540,0.11,,,11,,
2014-12-16_0052,2014-12-16,0052,富邦科技,twse,40.47,40.47,40.47,40.47,1000,40470,0.26,up,,1,,
2014-12-16_0053,2014-12-16,0053,元大電子,twse,28.21,28.21,28.00,28.00,5000,140410,-0.11,,,4,,
2014-12-16_0054,2014-12-16,0054,元大台商50,twse,21.92,21.92,21.72,21.72,24000,525060,-0.1,,,24,,
2014-12-16_0055,2014-12-16,0055,元大MSCI金融,twse,14.30,14.39,14.29,14.30,1353000,19402910,-0.04,,,184,,
2014-12-16_0056,2014-12-16,0056,元大高股息,twse,23.70,23.80,23.70,23.73,416049,9877490,0.03,,,198,,
2014-12-16_0057,2014-12-16,0057,富邦摩台,twse,39.68,39.68,39.45,39.45,25043,988420,-0.36,,,5,,
2014-12-16_0058,2014-12-16,0058,富邦發達,twse,,,,,0,0,0.0,,,0,無成交,
2014-12-16_0059,2014-12-16,0059,富邦金融,twse,32.26,32.29,32.20,32.20,3000,96750,-0.03,,,3,,
2014-12-16_0060,2014-12-16,0060,新台灣,twse,30.54,30.69,30.54,30.63,4000,122510,0.1,,,4,,
2014-12-16_0061,2014-12-16,0061,元大寶滬深,twse,16.06,16.34,16.04,16.11,50394220,815350716,0.11,,,7266,,
2014-12-16_006201,2014-12-16,006201,寶富櫃,tpex,12.25,12.29,12.16,12.16,16000,195570,-0.06,,31446000,8,,
2014-12-16_006203,2014-12-16,006203,元大MSCI台灣,twse,31.06,31.06,31.06,31.06,1000,31060,0.0,flat,,1,,
2014-12-16_006204,2014-12-16,006204,永豐臺灣加權,twse,44.77,44.77,44.77,44.77,8538,382219,-0.05,down,,4,,
2014-12-16_006205,2014-12-16,006205,富邦上証,twse,27.67,28.51,27.67,28.06,32536500,915839920,0.39,,,4467,,
2014-12-16_006206,2014-12-16,006206,元大上證50,twse,25.68,26.57,25.68,26.12,20003146,523592445,0.43,,,2730,,
2014-12-16_006207,2014-12-16,006207,復華滬深,twse,20.10,20.70,20.10,20.22,11469150,233946670,0.12,,,1385,,
2014-12-16_006208,2014-12-16,006208,富邦台50,twse,36.53,36.53,36.35,36.35,2000,72880,0.0,,,2,,
2014-12-16_00631L,2014-12-16,00631L,元大台灣50正2,twse,20.20,20.36,20.12,20.12,4103000,83012280,-0.17,,,402,,
2014-12-16_00632R,2014-12-16,00632R,元大台灣50反1,twse,19.70,19.74,19.62,19.74,5644000,111112030,0.08,,,405,,
2014-12-16_00633L,2014-12-16,00633L,富邦上証正2,twse,31.55,34.16,31.55,32.92,21281000,702455930,1.35,,,4862,,
2014-12-16_00634R,2014-12-16,00634R,富邦上証反1,twse,15.44,15.49,14.92,15.18,6334000,96153160,-0.37,,,942,,
2014-12-16_0080,2014-12-16,0080,恒中國,twse,371.00,371.00,365.50,365.50,1000,368010,0.0,,,5,,
2014-12-16_0081,2014-12-16,0081,恒香港,twse,,,,,0,0,0.0,,,0,無成交,
2014-12-16_008201,2014-12-16,008201,BP上證50,twse,80.80,82.50,80.80,80.90,125700,10241150,0.25,,,304,,
2014-12-16_01001T,2014-12-16,01001T,土銀富邦R1,twse,15.80,15.80,15.79,15.80,109000,1721850,0.01,,,22,,
2014-12-16_01002T,2014-12-16,01002T,土銀國泰R1,twse,17.99,18.02,17.96,18.00,406000,7307900,-0.01,,,36,,
2014-12-16_01003T,2014-12-16,01003T,兆豐新光R1,twse,12.80,12.80,12.79,12.80,579000,7410940,-0.01,,,27,,
2014-12-16_01004T,2014-12-16,01004T,土銀富邦R2,twse,12.88,12.91,12.88,12.89,434000,5597780,-0.01,,,70,,
2014-12-16_01007T,2014-12-16,01007T,兆豐國泰R2,twse,15.40,15.42,15.38,15.40,795000,12240640,-0.01,,,31,,
2014-12-16_01008T,2014-12-16,01008T,駿馬R1,twse,18.90,18.91,18.89,18.90,4242000,80163740,0.0,,,89,,
2014-12-16_1101,2014-12-16,1101,台泥,twse,43.40,44.10,43.40,43.40,10378256,452618045,-0.05,,,4127,,
2014-12-16_1102,2014-12-16,1102,亞泥,twse,37.80,38.00,37.50,37.50,3519987,132879595,-0.5,,,2026,,
2014-12-16_1103,2014-12-16,1103,嘉泥,twse,14.00,14.05,13.90,13.90,215004,3007550,-0.1,,,183,,
2014-12-16_1104,2014-12-16,1104,環泥,twse,25.90,25.95,25.60,25.90,232743,6006917,0.3,,,184,,
2014-12-16_1108,2014-12-16,1108,幸福,twse,10.15,10.25,10.10,10.20,298912,3042955,0.0,,,172,,
2014-12-16_1109,2014-12-16,1109,信大,twse,13.65,13.70,13.60,13.70,81000,1106800,0.05,,,61,,
2014-12-16_1110,2014-12-16,1110,東泥,twse,16.95,17.00,16.75,16.95,743645,12542881,-0.15,,,140,,
2014-12-16_1201,2014-12-16,1201,味全,twse,25.55,25.75,25.35,25.40,1492121,38095232,0.0,,,704,,
2014-12-16_1203,2014-12-16,1203,味王,twse,23.05,23.05,22.85,22.90,58001,1331922,-0.1,,,55,,
2014-12-16_1210,2014-12-16,1210,大成,twse,26.80,27.15,26.65,26.75,2601622,69868863,-0.05,,,1212,,
2014-12-16_1213,2014-12-16,1213,大飲,twse,20.30,20.40,20.10,20.40,32000,649950,0.1,,,26,,
2014-12-16_1215,2014-12-16,1215,卜蜂,twse,24.45,25.05,24.35,24.65,856837,21204905,0.2,,,471,,
2014-12-16_1216,2014-12-16,1216,統一,twse,48.35,48.90,48.10,48.10,5660065,274967292,-0.7,,,2894,,
2014-12-16_1217,2014-12-16,1217,愛之味,twse,7.99,8.04,7.95,7.98,728606,5820257,-0.01,,,257,,
2014-12-16_1218,2014-12-16,1218,泰山,twse,12.05,12.20,12.05,12.05,597538,7236680,-0.05,,,242,,
