date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2018-05-11,0050,5,624,1602,153625,12,34,478
2018-05-11,0051,0,0,0,2250,0,0,0
2018-05-11,0052,0,0,0,1625,0,0,0
2018-05-11,0053,0,0,3,1622,0,0,0
2018-05-11,0054,0,0,0,2906,0,0,0
2018-05-11,0055,0,0,28,8663,0,0,2
2018-05-11,0056,0,2,125,99133,0,3,10
2018-05-11,0057,0,0,0,1256,0,0,0
2018-05-11,0058,0,0,0,1049,0,0,0
2018-05-11,0059,0,0,0,1243,0,0,0
2018-05-11,0061,2,15,2522,99404,0,2,148
2018-05-11,006203,0,0,0,1929,0,0,0
2018-05-11,006204,0,0,0,750,0,0,0
2018-05-11,006205,0,28,1491,124436,0,0,11
2018-05-11,006206,29,7,1036,54069,0,0,2
2018-05-11,006207,0,0,416,53598,0,0,2
2018-05-11,006208,0,0,25,5885,0,0,0
2018-05-11,00631L,104,532,5808,8521,82,177,2711
2018-05-11,00632R,8399,5220,229294,1045037,93,15,4473
2018-05-11,00633L,3961,3198,150652,191864,119,180,6881
2018-05-11,00634R,14,317,3334,14314,22,0,422
2018-05-11,00635U,9,7,653,10378,0,0,14
2018-05-11,00636,65,142,5997,154306,0,0,618
2018-05-11,00637L,13129,10464,542345,665276,486,117,30391
2018-05-11,00638R,15,5,407,2112,0,0,58
2018-05-11,00639,7,103,5378,76225,0,0,38
2018-05-11,00640L,21,5,1602,3604,79,9,205
2018-05-11,00641R,36,119,4198,8564,0,0,11
2018-05-11,00642U,21,123,1348,19080,0,10,280
2018-05-11,00643,9,70,5054,69972,0,1,22
2018-05-11,00645,0,0,0,6374,0,0,0
2018-05-11,00646,0,0,13,69871,0,0,0
2018-05-11,00647L,0,0,713,979,0,0,1
2018-05-11,00648R,50,38,8365,35297,0,0,25
2018-05-11,00649,0,0,103,3818,0,0,0
2018-05-11,00650L,10,13,576,959,6,11,39
2018-05-11,00651R,31,78,1345,5423,0,0,2
2018-05-11,00652,0,0,41,3008,0,0,0
2018-05-11,00653L,2,11,1225,3100,0,0,149
2018-05-11,00654R,6,20,1141,2116,0,1,1
2018-05-11,00655L,2538,1221,88676,113489,75,50,2735
2018-05-11,00656R,1,54,174,2464,0,0,2
2018-05-11,00657,0,0,0,1841,0,0,0
2018-05-11,00658L,0,0,44,1211,0,0,0
2018-05-11,00659R,10,1,820,3270,0,0,0
2018-05-11,00660,0,0,1,2007,0,0,0
2018-05-11,00661,0,0,0,981,0,0,0
2018-05-11,00662,0,1,7,2882,0,0,0
2018-05-11,00663L,75,57,487,1077,0,6,40
2018-05-11,00664R,75,237,8148,43768,0,5,20
2018-05-11,00665L,36,481,4289,6991,0,1,28
2018-05-11,00666R,0,0,302,2406,0,0,0
2018-05-11,00667,0,0,0,1232,0,0,0
2018-05-11,00668,0,2,141,20032,0,0,0
2018-05-11,00669R,17,109,4933,15529,1,0,28
2018-05-11,00670L,37,47,2597,3786,5,15,283
