date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2017-01-04,0050,49,104,716,148625,0,4,376
2017-01-04,0051,0,0,4,4375,0,0,0
2017-01-04,0052,0,0,0,2000,0,0,0
2017-01-04,0053,0,0,11,2622,0,0,0
2017-01-04,0054,0,0,0,4281,0,0,0
2017-01-04,0055,10,10,206,14663,0,0,5
2017-01-04,0056,0,4,337,94008,0,0,5
2017-01-04,0057,0,0,0,1756,0,0,0
2017-01-04,0058,0,0,0,1299,0,0,0
2017-01-04,0059,0,0,1,1618,0,0,0
2017-01-04,0061,77,300,19620,184904,0,1,1677
2017-01-04,006203,0,0,0,2054,0,0,0
2017-01-04,006204,0,0,2,1000,0,0,0
2017-01-04,006205,53,172,9735,156393,0,0,329
2017-01-04,006206,2,24,1938,45069,0,0,108
2017-01-04,006207,0,20,4674,64598,0,160,588
2017-01-04,006208,0,0,0,760,0,0,0
2017-01-04,00631L,119,682,4850,10271,66,53,2696
2017-01-04,00632R,2559,6607,394580,1173787,393,30,1610
2017-01-04,00633L,5567,5071,178663,213989,21,309,5287
2017-01-04,00634R,47,43,10484,18814,0,8,1912
2017-01-04,00635U,95,356,11977,35253,0,1,59
2017-01-04,00636,2,2,2420,54486,0,0,84
2017-01-04,00637L,8663,10907,381960,523026,687,232,10219
2017-01-04,00638R,5,0,1116,2487,0,0,115
2017-01-04,00639,121,498,28437,126475,11,0,90
2017-01-04,00640L,138,147,1986,5979,136,4,1404
2017-01-04,00641R,450,208,10355,13189,0,1,94
2017-01-04,00642U,240,191,6894,55705,30,4,1522
2017-01-04,00643,200,231,26624,88130,0,1,1873
2017-01-04,00645,0,2,40,4749,0,0,0
2017-01-04,00646,0,0,50,11121,0,0,0
2017-01-04,00647L,0,1,289,1979,0,0,3
2017-01-04,00648R,45,80,25316,48172,0,0,54
2017-01-04,00649,0,0,48,5943,0,0,0
2017-01-04,00650L,83,40,3177,4084,11,14,67
2017-01-04,00651R,0,17,2602,5423,0,0,5
2017-01-04,00652,21,0,163,3633,0,0,2
2017-01-04,00653L,171,433,11084,14850,3,14,117
2017-01-04,00654R,3,1,295,3116,0,0,0
2017-01-04,00655L,381,373,11203,12489,0,6,279
2017-01-04,00656R,0,0,41,2589,0,0,0
2017-01-04,00657,1,0,6,3278,0,0,0
2017-01-04,00658L,0,7,91,1711,0,3,8
2017-01-04,00659R,143,24,1534,3520,0,0,0
2017-01-04,00660,0,0,7,2257,0,0,0
2017-01-04,00661,0,0,4,1856,0,0,0
2017-01-04,00662,0,2,3,3132,0,0,0
2017-01-04,00663L,41,209,909,4952,0,7,97
2017-01-04,00664R,112,43,12914,68893,0,0,2
2017-01-04,00665L,522,137,11637,16616,6,1,87
2017-01-04,00666R,0,0,97,2406,0,0,0
2017-01-04,00667,0,0,92,2857,0,0,0
2017-01-04,00668,19,22,791,3014,0,1,31
2017-01-04,00669R,35,273,6083,9904,0,0,0
2017-01-04,00672L,4685,1267,26540,40796,1504,13,1977
2017-01-04,00673R,201,696,2943,10425,0,6,14
2017-01-04,00674R,0,1,48,2650,0,0,0
2017-01-04,00675L,607,79,2337,10446,6,9,118
2017-01-04,00676R,870,919,11656,21502,1,4,7
2017-01-04,00677U,40,6,133,8177,0,0,0
2017-01-04,008201,0,0,452,6872,0,0,0
2017-01-04,1101,70,205,3132,923043,5,2,373
2017-01-04,1102,4,14,2324,840361,1,16,55
2017-01-04,1103,49,16,7244,193695,0,0,51
2017-01-04,1104,15,12,4843,158643,0,0,30
2017-01-04,1108,27,6,1332,101184,0,0,0
2017-01-04,1109,0,0,394,94725,0,0,0
2017-01-04,1110,0,0,1580,143000,0,0,0
2017-01-04,1201,39,125,14091,126515,1,57,672
2017-01-04,1203,3,2,513,60000,0,0,0
2017-01-04,1210,221,149,5630,184098,50,22,196
2017-01-04,1213,0,5,395,14155,0,0,14
2017-01-04,1215,950,907,6054,66997,50,171,1908
2017-01-04,1216,137,72,7105,1420503,9,12,273
2017-01-04,1217,6,35,10534,123628,0,0,7
2017-01-04,1218,174,68,11002,88334,0,3,368
2017-01-04,1219,7,0,12063,79706,9,0,0
2017-01-04,1220,599,111,2989,44269,0,0,1
2017-01-04,1225,7,1,19463,54675,0,0,38
2017-01-04,1227,12,17,1114,219973,0,0,45
2017-01-04,1229,20,21,878,227734,0,0,5
2017-01-04,1231,18,18,481,38250,0,0,0
2017-01-04,1232,0,0,50,39993,0,0,1
2017-01-04,1233,0,0,245,22647,0,0,0
2017-01-04,1234,0,0,528,100467,0,0,4
2017-01-04,1235,4,21,8125,15165,0,0,25
2017-01-04,1236,0,0,67,27085,0,0,0
2017-01-04,1256,5,1,81,6791,0,0,0
2017-01-04,1262,61,37,4198,37125,1,0,17
2017-01-04,1301,21,253,1313,1591435,1,6,226
2017-01-04,1303,433,284,3193,1982705,0,29,481
2017-01-04,1304,183,212,9221,285650,4,3,275
2017-01-04,1305,473,833,6490,119417,168,110,1697
2017-01-04,1307,5,1,1826,99454,0,0,3
2017-01-04,1308,59,170,4249,125755,1,0,12
2017-01-04,1309,99,629,23033,81912,30,76,559
2017-01-04,1310,189,461,29143,131967,45,28,1442
2017-01-04,1312,1499,304,18604,226655,16,3,2479
2017-01-04,1313,229,295,15808,292809,29,19,599
2017-01-04,1314,952,1955,82007,579997,96,58,7319
2017-01-04,1315,1,0,534,49500,0,0,0
2017-01-04,1316,0,0,0,24976,0,0,0
2017-01-04,1319,183,75,7360,147869,33,14,931
2017-01-04,1321,28,82,4354,56807,0,0,30
2017-01-04,1323,100,41,1879,22818,0,2,51
2017-01-04,1324,0,0,603,18780,0,0,0
2017-01-04,1325,78,88,5108,21320,0,0,0
2017-01-04,1326,10,19,2256,1465296,11,6,353
2017-01-04,1337,1001,781,15854,66342,117,12,600
2017-01-04,1338,28,35,4056,20960,2,0,307
2017-01-04,1339,64,42,2584,18534,0,0,14
2017-01-04,1340,213,123,6391,28723,8,1,32
2017-01-04,1402,14,13,6667,1338218,2,2,145
2017-01-04,1409,162,54,8204,404602,0,0,43
2017-01-04,1410,0,0,369,18000,0,0,0
2017-01-04,1413,0,0,0,25528,0,0,0
2017-01-04,1414,11,27,4663,55000,0,0,3
2017-01-04,1416,14,22,3092,51483,2,0,11
2017-01-04,1417,35,25,15483,94970,37,3,59
2017-01-04,1418,0,0,0,32981,0,0,0
2017-01-04,1419,0,0,214,75010,0,0,0
2017-01-04,1423,16,11,10182,43250,0,0,0
2017-01-04,1432,43,30,7763,42859,0,0,446
2017-01-04,1434,26,77,665,421166,0,4,9
2017-01-04,1435,0,0,0,34945,0,0,0
2017-01-04,1436,0,0,1480,18975,0,0,0
2017-01-04,1437,13,43,3144,49547,0,0,0
2017-01-04,1438,0,0,0,25602,0,0,0
2017-01-04,1439,16,8,3510,23000,0,0,5
2017-01-04,1440,1,2,7945,414203,5,0,61
2017-01-04,1441,0,0,0,22449,0,0,0
2017-01-04,1442,0,4,1116,67210,0,0,6
2017-01-04,1443,0,0,0,33835,0,0,0
2017-01-04,1444,240,59,6300,239325,0,0,23
2017-01-04,1445,76,259,4616,34666,0,0,0
2017-01-04,1446,83,60,3082,34427,1,0,10
2017-01-04,1447,286,282,15174,228621,23,0,422
2017-01-04,1449,0,0,0,16653,0,0,0
2017-01-04,1451,16,1,410,100000,0,0,0
2017-01-04,1452,502,257,10266,33160,1,6,203
2017-01-04,1453,0,20,528,22418,0,0,0
2017-01-04,1454,52,87,6635,35077,0,0,0
2017-01-04,1455,367,437,19552,152940,26,30,943
2017-01-04,1456,0,0,97,7370,0,0,0
2017-01-04,1457,58,133,14516,83791,18,0,29
2017-01-04,1459,6,58,5529,89657,0,0,2
2017-01-04,1460,36,176,7410,117797,0,0,122
2017-01-04,1463,416,539,14826,43317,4,1,81
2017-01-04,1464,56,17,14632,69420,2,0,328
2017-01-04,1465,10,1,4367,25901,0,0,0
2017-01-04,1466,10,0,1340,27789,0,0,6
2017-01-04,1467,53,138,10900,42052,0,0,59
2017-01-04,1468,0,0,0,40101,0,0,0
2017-01-04,1470,0,0,1,21441,0,0,0
2017-01-04,1471,0,0,7307,50366,0,0,47
2017-01-04,1472,0,0,0,14875,0,0,0
2017-01-04,1473,3,14,2809,36785,0,2,24
2017-01-04,1474,76,165,4688,32474,0,0,204
2017-01-04,1475,0,0,0,3384,0,0,0
2017-01-04,1476,84,77,3397,67246,57,28,929
2017-01-04,1477,314,242,4626,51683,5,9,454
2017-01-04,1503,8,8,320,130243,0,0,13
2017-01-04,1504,1,21,2902,500673,0,0,122
2017-01-04,1506,24,12,17234,23063,0,0,12
2017-01-04,1507,6,14,1881,102705,0,0,0
2017-01-04,1512,0,0,0,45450,0,0,0
2017-01-04,1513,52,117,2843,105000,0,1,72
2017-01-04,1514,74,132,7275,50266,0,0,37
2017-01-04,1515,33,42,10764,45368,0,1,497
2017-01-04,1516,0,11,1721,2675,0,0,0
2017-01-04,1517,22,1,2926,56956,0,0,0
2017-01-04,1519,46,22,4979,65264,0,0,58
2017-01-04,1521,8,2,678,19057,0,0,4
2017-01-04,1522,64,106,5998,78224,4,0,403
2017-01-04,1524,110,220,8775,44921,0,0,51
2017-01-04,1525,12,19,998,18350,3,0,39
2017-01-04,1526,22,16,1435,12500,1,0,0
2017-01-04,1527,283,155,3133,34490,72,16,1062
2017-01-04,1528,45,26,4257,45000,0,0,0
2017-01-04,1529,0,0,0,39927,0,0,0
2017-01-04,1530,1,0,323,24148,0,0,0
2017-01-04,1531,6,0,2912,48287,0,0,0
2017-01-04,1532,49,48,3820,96313,0,0,82
2017-01-04,1533,62,44,3288,24636,8,0,217
2017-01-04,1535,4,2,141,30935,0,0,52
2017-01-04,1536,169,196,8393,58739,11,5,1629
2017-01-04,1537,5,18,647,20446,0,1,10
2017-01-04,1538,0,0,0,18841,0,0,0
2017-01-04,1539,104,55,5447,16342,1,0,54
2017-01-04,1540,31,6,2468,21368,0,0,3
2017-01-04,1541,312,198,2672,19700,2,24,113
2017-01-04,1558,1,3,961,15138,0,0,8
2017-01-04,1560,582,577,4290,35250,68,21,735
2017-01-04,1568,83,195,6120,25771,30,6,671
2017-01-04,1582,15,15,1983,37464,0,2,862
2017-01-04,1583,0,0,108,27590,0,0,2
2017-01-04,1589,219,233,5832,29704,38,9,519
2017-01-04,1590,77,16,554,44756,13,0,99
2017-01-04,1592,104,121,4632,25108,0,4,343
2017-01-04,1603,220,170,6307,47922,2,8,38
2017-01-04,1604,5,154,2339,124750,4,8,198
2017-01-04,1605,472,637,40431,849000,84,38,1049
2017-01-04,1608,185,70,10640,158193,0,0,17
2017-01-04,1609,122,153,11008,143045,0,0,50
2017-01-04,1611,348,425,5948,99609,12,3,5
2017-01-04,1612,5,2,1194,79020,0,0,0
2017-01-04,1613,0,0,0,50000,0,0,0
2017-01-04,1614,0,6,702,67278,0,0,0
2017-01-04,1615,0,0,479,27965,0,0,0
2017-01-04,1616,0,0,141,48537,0,0,0
2017-01-04,1617,0,0,494,36058,0,0,0
2017-01-04,1618,9,21,8991,60216,0,0,1
2017-01-04,1626,2,4,1874,30710,0,0,0
2017-01-04,1701,63,15,3481,74520,0,0,28
2017-01-04,1702,41,12,1326,73533,0,0,114
2017-01-04,1704,532,246,15939,214002,18,49,1199
2017-01-04,1707,930,1091,3864,33767,67,325,651
2017-01-04,1708,60,75,3231,47963,0,1,4
2017-01-04,1709,35,21,4887,110556,0,90,416
2017-01-04,1710,1133,432,14635,221425,41,21,428
