date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2019-03-06,0050,18,7,1688,228625,9,5,457,1682,5,461,0,
2019-03-06,0051,0,0,2,2500,0,0,0,2,0,0,0,
2019-03-06,0052,0,0,0,3875,0,0,0,0,0,0,0,X
2019-03-06,0053,0,0,2,1747,0,0,0,2,0,0,0,
2019-03-06,0054,0,0,1,2781,0,0,0,1,0,0,0,
2019-03-06,0055,0,0,26,11288,0,0,0,26,0,0,0,
2019-03-06,0056,8,28,1348,174008,0,0,171,1368,0,171,0,
2019-03-06,0057,0,0,0,1256,0,0,0,0,0,0,0,X
2019-03-06,0058,0,0,0,1049,0,0,0,0,0,0,0,X
2019-03-06,0059,0,0,0,1243,0,0,0,0,0,0,0,X
2019-03-06,0061,56,10,3316,100404,0,0,1009,3270,0,1009,0,
2019-03-06,006203,0,0,0,1929,0,0,0,0,0,0,0,X
2019-03-06,006204,0,0,0,750,0,0,0,0,0,0,0,X
2019-03-06,006205,56,41,1222,118684,4,1,27,1207,0,30,0,
2019-03-06,006206,16,9,778,46069,0,2,21,771,0,19,0,
2019-03-06,006207,0,8,159,30348,0,0,73,167,0,73,0,
2019-03-06,006208,0,0,27,6760,0,0,0,27,0,0,0,
2019-03-06,00631L,13,119,1328,6271,13,0,2329,1434,0,2342,0,X
2019-03-06,00632R,2353,991,167346,1103162,45,6,14163,166028,44,14202,0,
2019-03-06,00633L,6905,5821,102083,176739,705,591,16781,101594,595,16895,0,
2019-03-06,00634R,1428,125,8340,18439,6,2,76,7037,0,80,0,
2019-03-06,00635U,5,12,1627,13753,0,0,0,1634,0,0,0,
2019-03-06,00636,115,159,4670,144816,3,4,385,4714,0,385,1,
2019-03-06,00637L,22137,32494,386615,678026,2748,2476,50519,397113,141,50823,32,
2019-03-06,00638R,235,192,5054,7987,0,0,3,5011,0,3,0,
2019-03-06,00639,276,155,5037,78100,0,1,30,4916,0,29,0,
2019-03-06,00640L,11,15,1086,3354,2,3,179,1090,0,178,0,
2019-03-06,00641R,17,2,2432,5564,0,0,1,2417,0,1,0,
2019-03-06,00642U,1,10,2137,29705,5,0,93,2146,0,98,0,
2019-03-06,00643,2044,323,7029,67023,790,41,767,5308,0,1516,0,
2019-03-06,00645,0,0,0,4624,0,0,0,0,0,0,0,X
2019-03-06,00646,0,0,15,187121,0,0,0,15,0,0,0,
2019-03-06,00647L,3,0,24,17104,0,0,0,21,0,0,0,
2019-03-06,00648R,36,11,4303,35922,0,0,156,4288,10,156,0,
2019-03-06,00649,0,0,1,2568,0,0,0,1,0,0,0,
2019-03-06,00650L,0,3,135,959,0,0,56,138,0,56,0,
2019-03-06,00651R,13,12,2492,7173,0,0,2,2491,0,2,0,
2019-03-06,00652,15,12,35,3508,0,0,0,32,0,0,0,
2019-03-06,00653L,65,93,1377,2475,1,2,98,1405,0,97,0,
2019-03-06,00654R,25,0,765,1866,1,1,1,740,0,1,0,
2019-03-06,00655L,3462,5457,51877,102864,124,100,6439,53951,79,6472,9,
2019-03-06,00656R,405,40,2376,5214,0,0,1,2011,0,1,0,
2019-03-06,00657,0,0,2,1328,0,0,0,2,0,0,0,
2019-03-06,00658L,2,0,31,1211,0,0,1,29,0,1,0,
2019-03-06,00659R,0,0,254,3395,0,0,0,254,0,0,0,
2019-03-06,00660,0,0,0,2007,0,0,0,0,0,0,0,X
