date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2024-01-09,0050,53,15,484,563875,7,0,76,446,0,83,0,
2024-01-09,0051,2,0,62,4375,0,0,0,60,0,0,0,
2024-01-09,0052,0,2,35,10250,0,0,4,37,0,4,0,
2024-01-09,0053,0,0,0,1247,0,0,0,0,0,0,0,X
2024-01-09,0055,1,0,98,17788,0,0,0,99,2,0,0,
2024-01-09,0056,146,53,4630,1712633,18,0,706,4543,6,724,0,
2024-01-09,0057,0,0,0,381,0,0,0,0,0,0,0,X
2024-01-09,0061,2,2,421,32904,0,0,0,421,0,0,0,
2024-01-09,006203,0,0,0,2554,0,0,0,0,0,0,0,X
2024-01-09,006204,0,0,3,375,0,0,0,3,0,0,0,
2024-01-09,006205,16,31,945,45477,0,0,0,960,0,0,0,
2024-01-09,006206,5,2,466,10444,0,0,0,463,0,0,0,
2024-01-09,006207,5,0,83,8473,0,0,0,78,0,0,0,
2024-01-09,006208,13,1,152,221635,0,0,1,140,0,1,0,
2024-01-09,00631L,273,58,4006,35021,11,20,1516,3791,0,1507,0,
2024-01-09,00632R,4900,7382,589068,2196537,36,6,3549,591560,10,3579,0,
2024-01-09,00633L,806,794,49278,90989,50,24,599,49344,78,625,0,
2024-01-09,00634R,3,20,1284,13689,0,0,22,1301,0,22,0,
2024-01-09,00635U,2,0,171,8753,0,0,5,169,0,5,0,
2024-01-09,00636,7,54,579,58331,0,3,5,626,0,2,0,
2024-01-09,00637L,4676,13970,335505,555651,21,54,778,344866,67,745,0,
2024-01-09,00638R,14,0,290,7237,0,0,0,276,0,0,0,
2024-01-09,00639,0,123,1048,33225,0,0,0,1171,0,0,0,
2024-01-09,00640L,24,15,749,3604,7,0,119,740,0,126,0,
2024-01-09,00641R,103,32,5914,10439,0,0,15,5843,0,15,0,
2024-01-09,00642U,297,6,4856,54830,1,0,86,4565,0,87,0,
2024-01-09,00643,3,17,1275,25518,0,0,2,1289,0,2,0,
2024-01-09,00645,21,17,51,14999,0,0,0,47,0,0,0,
2024-01-09,00646,13,11,32,101246,0,0,0,30,0,0,0,
2024-01-09,00647L,32,0,456,1979,0,0,26,424,0,26,0,
2024-01-09,00648R,3,96,9381,48797,0,2,189,9474,0,187,0,
2024-01-09,00650L,745,577,45049,69334,120,120,597,44886,5,597,0,
2024-01-09,00651R,53,2,2207,5548,0,0,16,2156,0,16,0,
2024-01-09,00652,4,1,209,13008,0,0,3,206,0,3,0,
2024-01-09,00653L,3,21,276,2850,1,0,43,294,0,44,0,
2024-01-09,00654R,2,2,2090,6116,0,0,32,2090,0,32,0,
2024-01-09,00655L,425,1128,16402,41864,7,27,121,17105,0,101,0,
2024-01-09,00656R,45,0,117,3964,0,0,5,72,0,5,0,
2024-01-09,00657,0,0,72,3721,0,0,0,72,0,0,0,
2024-01-09,00660,0,0,1,2007,0,0,0,1,0,0,0,
2024-01-09,00661,1,0,34,8731,0,0,0,33,0,0,0,
2024-01-09,00662,7,10,170,80007,0,0,0,173,0,0,0,
2024-01-09,00663L,0,0,4,577,0,0,0,4,0,0,0,
2024-01-09,00664R,19,154,32702,96143,1,9,238,32837,0,230,0,
2024-01-09,00665L,1851,1850,148006,199116,8,147,1172,148299,294,1033,0,
2024-01-09,00666R,3,0,230,2031,0,0,1,227,0,1,0,
2024-01-09,00668,0,12,10,1488,0,0,0,22,0,0,0,
2024-01-09,00669R,200,52,31753,70779,0,5,58,31605,0,53,0,
2024-01-09,00670L,401,333,5079,16161,9,65,1740,5011,0,1684,0,
2024-01-09,00671R,972,921,64905,131596,10,63,2767,64855,1,2714,0,
2024-01-09,00673R,201,2466,26858,142800,1,55,848,29123,0,794,0,
2024-01-09,00674R,11,245,3931,11775,0,0,83,4165,0,83,0,
2024-01-09,00675L,91,14,1342,13821,8,4,434,1265,0,438,0,
2024-01-09,00676R,75,115,66184,109127,1,2,48,66224,0,47,0,
2024-01-09,00678,0,3,4,2112,0,0,0,7,0,0,0,
2024-01-09,00680L,22973,1709,242768,628519,650,32,27664,222204,700,39598,11316,
2024-01-09,00681R,13,10,137,5523,0,0,0,134,0,0,0,
2024-01-09,00682U,0,2,42,1911,0,0,0,44,0,0,0,
2024-01-09,00683L,0,16,3582,6983,0,15,331,3598,0,316,0,
2024-01-09,00684R,0,0,44,1797,0,0,0,44,0,0,0,
2024-01-09,00685L,9,0,114,1284,0,0,3,105,0,3,0,
2024-01-09,00686R,0,0,2543,11569,0,2,39,2543,0,37,0,
2024-01-09,00688L,9018,1349,101950,247653,200,3532,4404,94281,0,1834,762,
2024-01-09,00689R,0,0,33,2597,0,0,1,33,0,1,0,
2024-01-09,00690,0,0,85,10457,0,0,0,85,0,0,0,
2024-01-09,00692,1,2,107,172570,0,0,0,108,0,0,0,
2024-01-09,00693U,5,0,200,5416,0,5,5,195,0,0,0,
2024-01-09,00700,9,0,151,6495,0,0,0,142,0,0,0,
2024-01-09,00701,1,5,79,61597,0,0,0,83,0,0,0,
2024-01-09,00702,0,0,2,1672,0,0,0,2,0,0,0,
2024-01-09,00703,0,0,9,2887,0,0,0,9,0,0,0,
2024-01-09,00706L,124,1013,43906,116146,12,13,1239,44795,0,1238,0,
2024-01-09,00707R,0,0,1,1713,0,0,0,1,0,0,0,
2024-01-09,00708L,85,22,1456,7893,12,0,300,1393,0,312,0,
2024-01-09,00709,0,0,0,2615,0,0,0,0,0,0,0,X
2024-01-09,00710B,0,0,810,76190,0,0,0,811,1,0,0,
2024-01-09,00711B,0,0,33,228065,0,0,0,33,0,0,0,
2024-01-09,00712,267,364,9729,702002,82,31,105,9856,30,156,0,
2024-01-09,00713,3,11,456,255503,0,0,1,464,0,1,0,
2024-01-09,00714,0,3,28,10141,0,0,0,31,0,0,0,
2024-01-09,00715L,7918,2532,78697,179221,757,343,5594,73311,0,6008,0,
2024-01-09,00717,0,0,1,51401,0,0,0,1,0,0,0,
2024-01-09,00728,74,41,224,20230,0,1,1,191,0,0,0,
2024-01-09,00730,0,0,18,22886,0,0,0,18,0,0,0,
2024-01-09,00731,0,0,14,3525,0,0,0,14,0,0,0,
2024-01-09,00733,28,1,843,10616,1,3,18,817,1,16,0,
2024-01-09,00735,0,0,205,1697,0,0,0,205,0,0,0,
2024-01-09,00736,0,0,5,1681,0,0,0,5,0,0,0,
2024-01-09,00737,0,0,38,7009,0,0,0,38,0,0,0,
2024-01-09,00738U,1,18,2006,14074,0,0,34,2023,0,34,0,
2024-01-09,00739,0,0,0,8747,0,0,0,0,0,0,0,X
2024-01-09,00752,32,2,1384,112679,0,0,2,1354,0,2,0,
2024-01-09,00753L,998,1653,91752,181414,5,16,487,92424,17,476,0,
2024-01-09,00757,119,14,728,48748,0,0,103,623,0,103,0,
2024-01-09,00762,11,19,115,6937,0,0,11,123,0,11,0,
2024-01-09,00763U,0,0,136,4266,0,0,0,136,0,0,0,
2024-01-09,00770,224,42,435,16614,0,0,0,253,0,0,0,
2024-01-09,00771,0,0,0,5056,0,0,0,0,0,0,0,X
2024-01-09,00775B,0,0,0,26775,0,0,0,0,0,0,0,X
2024-01-09,00783,0,0,175,2382,0,0,0,175,0,0,0,
2024-01-09,00830,478,107,1733,93991,4,4,151,1362,0,151,0,
2024-01-09,00850,2,10,97,103486,0,0,0,105,0,0,0,
2024-01-09,00851,2,6,2,1881,0,0,0,6,0,0,0,
2024-01-09,00852L,0,1,251,2341,5,0,294,252,0,299,0,X
2024-01-09,00861,0,0,5,27603,0,0,0,5,0,0,0,
2024-01-09,00865B,0,0,0,5311,0,0,0,0,0,0,0,X
2024-01-09,00875,0,1,49,6372,0,0,0,50,0,0,0,
2024-01-09,00876,0,0,5,38256,0,0,0,5,0,0,0,
2024-01-09,00878,27,41,5755,2844572,1,2,159,5775,6,158,0,
2024-01-09,00881,97,36,708,578475,0,0,6,647,0,6,0,
2024-01-09,00882,446,117,10635,946087,0,0,10,10306,0,10,0,
2024-01-09,00885,196,281,17337,557184,0,6,381,17422,0,375,0,
2024-01-09,00891,45,67,1668,283522,4,0,12,1690,0,16,0,
2024-01-09,00892,14,1,554,153073,0,0,5,541,0,5,0,
2024-01-09,00893,17,827,3429,267471,20,3,591,4239,0,608,0,
2024-01-09,00894,0,0,25,27752,0,0,0,25,0,0,0,
2024-01-09,00895,12,127,1816,73729,0,0,181,1931,0,181,0,
2024-01-09,00896,0,0,330,67595,0,0,0,330,0,0,0,
2024-01-09,00897,4,20,704,71253,0,5,49,720,0,44,0,
2024-01-09,00898,20,0,527,75744,0,0,0,507,0,0,0,
2024-01-09,00899,3,0,197,7658,0,0,0,194,0,0,0,
2024-01-09,00900,78,7,1887,653131,0,0,188,1831,15,188,0,
2024-01-09,00901,0,0,37,33212,0,0,0,37,0,0,0,
2024-01-09,00902,8,9,5342,179499,0,0,8,5343,0,8,0,
2024-01-09,00903,6,44,1506,69180,0,1,111,1544,0,110,0,
2024-01-09,00904,39,15,344,27278,0,0,20,320,0,20,0,
