date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2020-07-22,0050,51,82,634,290125,1,26,66
2020-07-22,0051,0,0,31,2500,0,0,0
2020-07-22,0052,0,0,7,4875,0,0,0
2020-07-22,0053,0,0,10,1497,0,0,0
2020-07-22,0054,0,0,0,2406,0,0,0
2020-07-22,0055,0,0,44,9288,0,0,0
2020-07-22,0056,106,103,1219,491133,0,4,672
2020-07-22,0057,0,0,0,1506,0,0,0
2020-07-22,0061,28,1,511,49904,1,2,38
2020-07-22,006203,0,0,0,2679,0,0,0
2020-07-22,006204,0,0,0,375,0,0,0
2020-07-22,006205,0,76,205,55436,1,0,7
2020-07-22,006206,7,1,150,20444,0,0,14
2020-07-22,006207,0,1,7,14848,0,0,0
2020-07-22,006208,7,11,53,18635,0,0,1
2020-07-22,00631L,496,119,2895,6646,21,115,1648
2020-07-22,00632R,6959,7893,497289,2328037,33,139,22426
2020-07-22,00633L,989,1594,29881,54614,176,326,7089
2020-07-22,00634R,311,899,12094,37314,0,2,29
2020-07-22,00635U,162,47,1315,19253,0,2,54
2020-07-22,00636,13,23,211,52533,0,0,4
2020-07-22,00637L,5580,9448,111280,217151,376,1205,22436
2020-07-22,00638R,243,360,12641,19362,4,13,94
2020-07-22,00639,195,60,1077,31350,11,2,97
2020-07-22,00640L,27,28,1738,4354,0,0,133
2020-07-22,00641R,5,55,2028,8314,0,0,100
2020-07-22,00642U,1728,706,59963,524955,1030,0,62113
2020-07-22,00643,315,92,1540,28647,6,129,318
2020-07-22,00645,0,0,1,2999,0,0,0
2020-07-22,00646,2,0,113,71746,0,0,1
2020-07-22,00647L,115,3,921,3604,0,1,179
2020-07-22,00648R,18,52,12494,45422,0,1,41
2020-07-22,00650L,214,410,3000,4584,0,3,67
2020-07-22,00651R,4,43,4470,13173,1,0,15
2020-07-22,00652,12,6,98,9258,0,0,0
2020-07-22,00653L,1449,1389,11311,32100,258,61,1957
2020-07-22,00654R,26,2,2233,2616,0,0,0
2020-07-22,00655L,211,377,7044,32989,21,254,1441
2020-07-22,00656R,67,0,2727,6839,3,0,1
2020-07-22,00657,0,0,0,1078,0,0,0
2020-07-22,00660,0,0,12,2132,0,0,0
2020-07-22,00661,0,0,0,1981,0,0,0
2020-07-22,00662,21,0,55,7507,0,0,0
2020-07-22,00663L,1,1,265,1077,2,0,13
2020-07-22,00664R,287,331,17267,123768,0,0,185
2020-07-22,00665L,9,37,786,3616,0,0,8
2020-07-22,00666R,0,23,168,1906,0,0,0
2020-07-22,00668,0,5,150,9836,0,0,8
2020-07-22,00669R,397,247,35223,74654,0,5,134
2020-07-22,00670L,167,18,1308,4786,2,0,891
2020-07-22,00671R,680,107,24329,39471,0,7,19
2020-07-22,00672L,1261,416,135489,999921,0,0,182922
2020-07-22,00673R,43,19,962,3675,0,25,271
2020-07-22,00674R,212,0,1428,6150,0,0,1
2020-07-22,00675L,46,16,153,1946,0,0,65
2020-07-22,00676R,256,290,20102,211252,0,0,58
2020-07-22,00677U,17012,12596,446655,999927,2037,3070,130112
2020-07-22,00678,1,0,45,1862,0,0,9
2020-07-22,00680L,1,8,200,894,0,0,0
2020-07-22,00681R,0,0,39,2148,0,0,0
2020-07-22,00682U,1,3,67,1036,0,0,0
2020-07-22,00683L,10,4,546,1608,0,1,1
2020-07-22,00684R,0,0,36,797,0,0,0
2020-07-22,00685L,0,0,15,2159,0,0,0
2020-07-22,00686R,13,0,657,6944,1,0,1
2020-07-22,00688L,0,0,12,1403,0,0,0
2020-07-22,00689R,0,0,0,2347,0,0,0
2020-07-22,00690,1,3,3,3957,0,0,0
2020-07-22,00691R,0,0,1,1776,0,0,0
2020-07-22,00692,2,16,122,63695,0,0,0
2020-07-22,00693U,553,474,21835,83291,403,0,1188
2020-07-22,00700,0,0,17,1620,0,0,0
2020-07-22,00701,28,0,592,54347,0,0,0
2020-07-22,00702,0,0,2,1922,0,0,0
2020-07-22,00703,0,0,47,5262,0,0,0
2020-07-22,00706L,0,0,23,1896,0,0,0
2020-07-22,00707R,0,0,0,1213,0,0,0
2020-07-22,00708L,632,921,12475,31143,129,98,3551
2020-07-22,00709,2,0,18,1615,0,0,0
2020-07-22,00710B,0,2,148,85190,0,0,0
2020-07-22,00711B,0,0,3,243190,0,0,0
2020-07-22,00712,165,135,5071,35127,0,0,42
2020-07-22,00713,0,0,1,27753,0,0,0
2020-07-22,00714,0,0,61,1766,0,0,0
2020-07-22,00715L,2266,1085,63231,280471,0,0,74797
2020-07-22,00717,0,0,14,108401,0,0,0
2020-07-22,00728,0,1,4,3730,0,0,0
2020-07-22,00730,0,0,33,41886,0,0,0
2020-07-22,00731,0,0,1,15525,0,0,0
2020-07-22,00732,0,0,0,13318,0,0,0
2020-07-22,00733,0,0,19,1116,0,0,0
2020-07-22,00735,0,0,6,1447,0,0,0
2020-07-22,00736,0,0,0,2181,0,0,0
2020-07-22,00737,20,3,182,9384,0,0,0
2020-07-22,00738U,1159,435,5788,25324,16,61,262
2020-07-22,00739,0,6,24,13872,0,0,0
2020-07-22,00742,0,0,0,12152,0,0,0
2020-07-22,00743,0,2,4,1211,0,0,0
2020-07-22,00752,3,1,62,10554,0,0,9
2020-07-22,00753L,51,30,478,2414,0,1,5
2020-07-22,00757,15,0,275,2498,0,0,0
2020-07-22,00762,15,0,399,4562,0,0,19
2020-07-22,00763U,121,3,140,1266,0,0,0
2020-07-22,00766L,191,22,523,3236,5,0,50
2020-07-22,00770,2,0,9,1489,0,0,0
2020-07-22,00771,0,0,2,17556,0,0,0
2020-07-22,00774B,0,0,0,144700,0,0,0
2020-07-22,00775B,0,0,0,11025,0,0,0
2020-07-22,00776,0,0,0,0,0,0,0
2020-07-22,00783,0,1,546,5382,0,0,0
2020-07-22,008201,0,0,1,2372,0,0,0
2020-07-22,00830,16,11,442,9866,0,17,86
2020-07-22,00850,14,7,204,73861,0,0,16
2020-07-22,00851,2,4,13,3881,0,0,0
2020-07-22,00852L,1147,1749,21264,43591,86,403,7685
2020-07-22,00861,31,14,1489,92353,0,0,266
2020-07-22,00865B,0,0,0,2936,0,0,0
2020-07-22,00866,0,0,0,1307,0,0,0
2020-07-22,00875,111,18,912,11997,0,0,8
2020-07-22,00876,113,461,2520,154631,0,0,2
2020-07-22,00878,1084,117,2713,176197,9,367,711
2020-07-22,1101,174,781,5060,1366404,1,3,375
2020-07-22,1102,637,132,2337,840361,0,0,0
2020-07-22,1103,116,112,2108,193695,0,0,0
2020-07-22,1104,2,12,695,163402,0,0,1
2020-07-22,1108,87,138,1805,101184,0,0,0
2020-07-22,1109,7,3,5666,85489,0,0,1
2020-07-22,1110,9,0,1365,143000,0,0,0
2020-07-22,1201,10,220,9016,126515,10,13,92
2020-07-22,1203,0,10,310,60000,0,0,0
2020-07-22,1210,196,221,3357,206834,11,2,18
2020-07-22,1213,0,0,109,0,0,0,0
2020-07-22,1215,20,13,1455,66997,0,3,22
2020-07-22,1216,54,58,1906,1420503,26,0,14
2020-07-22,1217,252,128,6750,123628,0,2,14
2020-07-22,1218,8,36,3306,124999,0,1,30
2020-07-22,1219,17,37,588,80503,0,0,0
2020-07-22,1220,103,103,459,44269,0,0,0
2020-07-22,1225,4,0,8713,54675,0,0,0
2020-07-22,1227,17,26,665,228772,0,0,0
2020-07-22,1229,215,67,1677,276184,0,0,2
2020-07-22,1231,13,3,151,43648,0,0,0
2020-07-22,1232,0,0,11,39993,0,0,0
2020-07-22,1233,0,0,1,22647,0,0,0
2020-07-22,1234,7,26,82,100467,0,0,0
2020-07-22,1235,2,0,10357,24738,0,0,0
2020-07-22,1236,0,1,53,27085,0,0,0
2020-07-22,1256,0,3,154,8460,0,0,2
2020-07-22,1301,125,72,2252,1591435,20,2,69
2020-07-22,1303,16,19,1342,1982705,6,0,19
2020-07-22,1304,224,129,6335,297190,0,0,0
2020-07-22,1305,106,143,7068,131757,0,0,0
2020-07-22,1307,2,12,1488,99454,0,0,18
2020-07-22,1308,606,47,6511,138595,0,0,0
2020-07-22,1309,1558,1572,18506,83551,0,0,0
2020-07-22,1310,113,23,2795,131967,0,5,109
2020-07-22,1312,61,400,20003,226655,7,8,331
2020-07-22,1313,31,109,5907,333086,0,0,59
2020-07-22,1314,539,538,55292,821212,2,52,2098
2020-07-22,1315,29,163,3222,49500,1,0,32
2020-07-22,1316,0,2,1079,0,1,0,1
2020-07-22,1319,4,11,2082,147869,17,1,34
2020-07-22,1321,28,154,3638,56807,4,0,24
2020-07-22,1323,0,59,543,22818,0,0,0
2020-07-22,1324,2,0,273,18780,0,0,0
2020-07-22,1325,1822,1383,9339,21320,333,932,4186
2020-07-22,1326,50,22,3044,1465296,7,0,277
2020-07-22,1337,91,42,6694,67238,12,0,46
2020-07-22,1338,167,129,2731,20960,0,0,39
2020-07-22,1339,54,18,1459,18534,0,0,36
2020-07-22,1340,71,55,2605,38230,2,0,4
2020-07-22,1402,1992,167,6523,1338218,0,0,0
2020-07-22,1409,492,192,6119,404602,0,10,162
2020-07-22,1410,11,1,743,15750,0,0,0
2020-07-22,1413,0,0,0,0,0,0,0
2020-07-22,1414,22,14,1506,55000,0,0,0
2020-07-22,1416,906,686,5976,46335,28,51,51
2020-07-22,1417,76,140,8308,47485,0,0,0
2020-07-22,1418,0,0,0,0,0,0,0
2020-07-22,1419,2,12,436,75010,0,0,1
2020-07-22,1423,12,27,3887,34600,0,0,0
2020-07-22,1432,0,0,41,0,0,0,0
2020-07-22,1434,37,32,1637,421166,0,2,142
2020-07-22,1435,0,0,0,0,0,0,0
2020-07-22,1436,0,0,485,23908,0,0,0
2020-07-22,1437,101,66,1388,50842,0,0,12
2020-07-22,1438,0,0,0,0,0,0,0
2020-07-22,1439,120,134,1351,23000,1,4,51
2020-07-22,1440,298,163,17307,414203,0,1,86
2020-07-22,1441,0,0,424,0,0,0,0
2020-07-22,1442,2,1,1989,77279,0,0,33
2020-07-22,1443,0,0,0,0,0,0,0
2020-07-22,1444,48,58,9191,239325,0,0,36
2020-07-22,1445,25,8,1778,33166,0,0,0
2020-07-22,1446,15,4,3326,34427,0,0,0
2020-07-22,1447,64,39,5910,228621,0,1,20
2020-07-22,1449,0,0,0,0,0,0,0
2020-07-22,1451,1,11,439,49500,0,0,13
2020-07-22,1452,2,2,613,33160,2,0,1
2020-07-22,1453,1,0,691,24660,0,0,0
2020-07-22,1454,1,0,2403,32458,0,0,0
2020-07-22,1455,12,56,5415,152940,0,0,6
2020-07-22,1456,15,0,1517,23430,0,0,4
