date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2016-11-21,0050,15,33,770,152375,0,4,399,788,0,395,0,
2016-11-21,0051,1,0,4,4375,0,0,0,3,0,0,0,X
2016-11-21,0052,0,0,0,2000,0,0,0,0,0,0,0,X
2016-11-21,0053,0,0,2,2622,0,0,0,2,0,0,0,X
2016-11-21,0054,0,0,2,4406,0,0,0,2,0,0,0,X
2016-11-21,0055,0,120,358,15163,0,0,0,478,0,0,0,X
2016-11-21,0056,1,9,347,89008,0,0,3,355,0,3,0,
2016-11-21,0057,0,0,0,2006,0,0,0,0,0,0,0,X
2016-11-21,0058,0,0,0,1299,0,0,0,0,0,0,0,X
2016-11-21,0059,0,0,0,1618,0,0,0,0,0,0,0,X
2016-11-21,0061,174,365,23415,196779,0,1,2382,23606,0,2381,0,
2016-11-21,006203,0,0,0,2179,0,0,0,0,0,0,0,X
2016-11-21,006204,0,0,2,1000,0,0,0,2,0,0,0,
2016-11-21,006205,148,137,11848,163893,0,2,1207,11837,0,1205,0,
2016-11-21,006206,42,35,2993,47319,0,0,225,2986,0,225,0,
2016-11-21,006207,5,33,6642,67723,120,0,166,6670,0,286,0,
2016-11-21,006208,0,0,0,760,0,0,0,0,0,0,0,X
2016-11-21,00631L,253,821,6586,11396,105,130,3320,7155,1,3296,1,
2016-11-21,00632R,2873,4057,423712,1209912,131,27,1826,425001,105,1930,0,
2016-11-21,00633L,5712,12720,164816,220489,397,2104,9939,171847,23,8239,7,
2016-11-21,00634R,286,67,13528,21439,4,27,1813,13309,0,1790,0,
2016-11-21,00635U,397,193,6789,20003,1,4,41,6585,0,38,0,
2016-11-21,00636,55,42,3418,52986,0,0,173,3405,0,173,0,
2016-11-21,00637L,16997,37990,347198,495901,648,3102,10749,370386,2195,8295,0,
2016-11-21,00638R,36,8,1214,2862,0,0,127,1186,0,127,0,
2016-11-21,00639,625,486,33823,122350,160,2,189,33695,11,347,0,
2016-11-21,00640L,364,283,3566,10479,85,62,1711,3485,0,1734,0,
2016-11-21,00641R,377,110,6827,9564,2,20,143,6560,0,125,0,
2016-11-21,00642U,502,1819,17567,99580,5,19,1620,18924,40,1606,0,
2016-11-21,00643,479,492,27441,88062,0,0,1607,27576,122,1607,0,
2016-11-21,00645,0,0,35,4999,0,0,0,35,0,0,0,
2016-11-21,00646,0,0,3,11496,0,0,0,3,0,0,0,
2016-11-21,00647L,0,7,103,2229,0,0,5,110,0,5,0,
2016-11-21,00648R,252,101,25058,48672,0,0,19,24907,0,19,0,
2016-11-21,00649,0,0,63,5943,0,0,0,63,0,0,0,
2016-11-21,00650L,48,96,2210,2959,0,1,23,2258,0,22,0,
2016-11-21,00651R,6,2,1478,6173,0,0,5,1474,0,5,0,
2016-11-21,00652,3,0,62,3383,0,0,0,59,0,0,0,
2016-11-21,00653L,1092,58,5106,6100,16,306,440,4072,0,152,2,@
2016-11-21,00654R,16,27,227,3366,0,0,0,238,0,0,0,
2016-11-21,00655L,235,1382,4942,7239,1,29,115,6089,0,87,0,
2016-11-21,00656R,32,0,147,3089,0,0,0,115,0,0,0,
2016-11-21,00657,0,0,5,3528,0,0,0,5,0,0,0,
2016-11-21,00658L,6,11,37,3711,0,0,7,42,0,7,0,
2016-11-21,00659R,22,0,1366,3395,0,0,0,1344,0,0,0,
2016-11-21,00660,0,0,2,3132,0,0,0,2,0,0,0,
2016-11-21,00661,0,0,0,3356,0,0,0,0,0,0,0,X
2016-11-21,00662,1,0,5,3507,0,0,0,4,0,0,0,
2016-11-21,00663L,34,248,970,5327,1,2,199,1190,6,198,0,
2016-11-21,00664R,427,120,12604,76518,5,0,22,12297,0,27,0,
2016-11-21,00665L,195,749,11656,16366,10,14,34,12210,0,30,0,
2016-11-21,00666R,10,5,26,3781,0,0,0,21,0,0,0,
2016-11-21,00667,26,0,48,3107,0,0,0,22,0,0,0,
2016-11-21,00668,0,1,18,7889,0,0,0,19,0,0,0,
2016-11-21,00669R,447,62,3526,7154,0,0,0,3141,0,0,0,
2016-11-21,00672L,3873,4986,28663,42296,179,490,558,29776,0,302,55,
2016-11-21,00673R,100,17,184,7550,0,0,0,101,0,0,0,
2016-11-21,00674R,0,0,2,3400,0,0,0,2,0,0,0,
2016-11-21,00675L,224,316,3526,12446,10,26,252,3618,0,236,0,
2016-11-21,00676R,871,144,5097,18627,5,0,6,4385,15,11,0,
2016-11-21,008201,0,0,460,6872,0,0,2,460,0,2,0,
2016-11-21,1101,193,291,3253,923043,18,28,612,3351,0,602,0,
2016-11-21,1102,77,56,2282,840361,10,2,100,2261,0,108,0,
2016-11-21,1103,89,51,6911,193695,0,75,115,6873,0,40,0,
2016-11-21,1104,37,58,4779,158643,0,0,35,4810,10,35,0,
2016-11-21,1108,5,1,1344,101184,0,0,0,1340,0,0,0,
2016-11-21,1109,10,4,471,94725,0,0,0,465,0,0,0,
2016-11-21,1110,63,6,796,143000,0,0,0,739,0,0,0,
2016-11-21,1201,8,15,15049,126515,5,3,479,15056,0,481,0,
