date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance
2015-10-07,0050,47,294,4374,318625,49,23,2754
2015-10-07,0051,0,5,4,4500,0,0,0
2015-10-07,0052,0,0,0,2000,0,0,0
2015-10-07,0053,0,0,5,3872,0,0,0
2015-10-07,0054,0,0,0,4781,0,0,0
2015-10-07,0055,1,1,897,21413,0,0,107
2015-10-07,0056,46,13,1436,87383,0,0,21
2015-10-07,0057,0,0,0,2381,0,0,0
2015-10-07,0058,0,0,0,1299,0,0,0
2015-10-07,0059,1,1,6,1743,0,0,0
2015-10-07,0060,1,38,6,1288,0,0,0
2015-10-07,0061,2258,1116,38955,187279,65,56,9681
2015-10-07,006203,0,0,0,20804,0,0,0
2015-10-07,006204,0,0,30,1500,0,0,0
2015-10-07,006205,479,548,12163,100068,3,76,9759
2015-10-07,006206,246,64,5694,41694,20,2,4126
2015-10-07,006207,363,122,7216,50973,13,0,5908
2015-10-07,006208,0,0,1,1010,0,0,0
2015-10-07,00631L,273,972,5448,20396,49,79,4638
2015-10-07,00632R,7736,2498,76059,164412,22,85,388
2015-10-07,00633L,13196,9986,106484,129239,350,1261,7467
2015-10-07,00634R,1846,475,15395,43689,75,11,766
2015-10-07,00635U,64,17,726,10378,2,1,67
2015-10-07,00636,70,567,7405,47611,0,3,3650
2015-10-07,00637L,15249,16852,191720,249901,90,787,9196
2015-10-07,00638R,64,81,2144,14987,0,3,76
2015-10-07,00639,341,219,12643,49475,21,20,963
2015-10-07,00640L,401,321,1223,13229,203,6,573
2015-10-07,00641R,440,578,4949,8814,29,0,0
2015-10-07,00642U,396,297,1534,9330,1,38,46
2015-10-07,0080,0,0,232,750,0,0,0
2015-10-07,0081,0,0,52,125,0,0,0
2015-10-07,008201,2,19,3905,10872,0,0,36
2015-10-07,1101,136,379,3259,923043,20,59,463
2015-10-07,1102,26,25,2650,840361,3,0,22
2015-10-07,1103,0,27,2988,194207,0,0,1
2015-10-07,1104,15,28,5371,157072,0,0,27
2015-10-07,1108,15,183,3788,101184,0,0,44
2015-10-07,1109,2,3,735,105250,0,0,0
2015-10-07,1110,15,2,2518,143000,0,0,50
2015-10-07,1201,290,127,18554,126515,9,6,1417
2015-10-07,1203,17,1,2052,60000,0,0,0
2015-10-07,1210,49,33,5946,184098,1,2,36
2015-10-07,1213,18,20,1166,12868,0,1,18
2015-10-07,1215,20,67,3401,66997,1,0,95
2015-10-07,1216,139,241,3067,1420503,5,34,919
2015-10-07,1217,416,448,14931,121801,0,10,58
2015-10-07,1218,0,10,16,88334,0,0,0
2015-10-07,1219,21,5,17965,79706,0,0,2
2015-10-07,1220,12,5,2354,44269,0,0,5
2015-10-07,1225,129,100,36664,54675,0,0,49
2015-10-07,1227,56,16,2347,198174,0,1,132
2015-10-07,1229,63,13,1140,222179,0,0,3
2015-10-07,1231,55,10,643,37028,0,0,0
2015-10-07,1232,1,0,130,39993,0,0,1
2015-10-07,1233,0,0,1368,22647,0,0,2
2015-10-07,1234,0,1,1304,100467,0,0,10
2015-10-07,1235,11,30,9602,14042,0,0,0
