date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2022-01-10,0050,52,43,685,295875,5,5,138,676,0,138,0,
2022-01-10,0051,8,0,42,3125,0,0,0,34,0,0,0,
2022-01-10,0052,0,16,64,13250,0,0,1,80,0,1,0,
2022-01-10,0053,0,0,5,1247,0,0,0,5,0,0,0,
2022-01-10,0054,0,0,0,1656,0,0,0,0,0,0,0,X
2022-01-10,0055,52,10,130,14288,0,0,1,88,0,1,0,
2022-01-10,0056,17,8,1329,842883,3,3,873,1320,0,873,0,
2022-01-10,0057,0,0,0,1131,0,0,0,0,0,0,0,X
2022-01-10,0061,5,0,300,33529,0,0,33,295,0,33,0,
2022-01-10,006203,0,0,0,2929,0,0,0,0,0,0,0,X
2022-01-10,006204,0,0,0,375,0,0,0,0,0,0,0,X
2022-01-10,006205,0,1,38,34336,0,0,1,39,0,1,0,
2022-01-10,006206,0,0,253,9569,0,0,0,253,0,0,0,
2022-01-10,006207,1,4,127,9223,0,0,0,130,0,0,0,
2022-01-10,006208,4,0,62,61510,0,0,0,58,0,0,0,
2022-01-10,00631L,130,269,1539,30896,20,16,973,1678,0,977,0,
2022-01-10,00632R,8875,14812,651956,2458912,17,84,11059,658615,722,10992,0,
2022-01-10,00633L,84,162,24807,50739,21,10,430,24885,0,441,0,
2022-01-10,00634R,0,110,3507,21064,0,0,432,3617,0,432,0,
2022-01-10,00635U,0,10,475,16253,0,0,34,485,0,34,0,
2022-01-10,00636,17,0,474,33333,0,0,0,457,0,0,0,
2022-01-10,00637L,1870,2097,157342,294776,46,51,5294,157646,77,5293,4,
2022-01-10,00638R,1,1,3551,10612,0,0,549,3551,0,549,0,
2022-01-10,00639,0,0,652,27725,0,0,38,652,0,38,0,
2022-01-10,00640L,0,17,1624,2854,0,0,26,1641,0,26,0,
2022-01-10,00641R,0,8,1758,6189,0,0,4,1766,0,4,0,
2022-01-10,00642U,39,49,1994,128080,16,6,340,2004,0,350,0,
2022-01-10,00643,6,1,679,19390,0,0,3,676,2,3,0,
2022-01-10,00645,0,0,54,5249,0,0,0,54,0,0,0,
2022-01-10,00646,2,3,292,53371,0,0,1,293,0,1,0,
2022-01-10,00647L,27,0,331,1104,0,0,25,304,0,25,0,
2022-01-10,00648R,53,38,9180,44922,0,4,25,9165,0,21,0,
2022-01-10,00650L,193,511,5048,10709,15,3,32,5380,14,44,0,
2022-01-10,00651R,20,5,2092,5423,0,0,109,2077,0,109,0,
2022-01-10,00652,0,1,100,4883,0,0,1,101,0,1,0,
2022-01-10,00653L,8,260,1618,4850,2,1,120,1870,0,121,0,
2022-01-10,00654R,322,31,2139,5866,0,0,20,1848,0,20,0,
2022-01-10,00655L,177,73,11709,31864,14,3,130,11606,1,141,0,
2022-01-10,00656R,0,2,997,5464,0,0,20,999,0,20,0,
2022-01-10,00657,0,0,0,1078,0,0,0,0,0,0,0,X
2022-01-10,00660,0,0,0,2257,0,0,0,0,0,0,0,X
2022-01-10,00661,0,0,47,1481,0,0,0,47,0,0,0,
2022-01-10,00662,11,0,88,16257,0,0,0,77,0,0,0,
2022-01-10,00663L,0,0,59,7202,0,0,1,59,0,1,0,
2022-01-10,00664R,607,980,33578,109018,1,24,694,33951,0,671,0,
2022-01-10,00665L,93,142,4925,9491,1,1,13,4974,0,13,0,
2022-01-10,00666R,0,0,68,2031,0,0,0,68,0,0,0,
2022-01-10,00668,0,0,3,2713,0,0,0,3,0,0,0,
2022-01-10,00669R,645,289,23953,70529,0,2,44,23617,20,42,0,
