date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2017-02-24,0050,22,19,552,141375,0,4,92,549,0,88,0,
2017-02-24,0051,0,1,3,4250,0,0,0,4,0,0,0,
2017-02-24,0052,0,0,0,1875,0,0,0,0,0,0,0,X
2017-02-24,0053,0,0,4,2497,0,0,0,4,0,0,0,
2017-02-24,0054,0,0,0,4031,0,0,0,0,0,0,0,X
2017-02-24,0055,0,8,188,14038,0,0,1,196,0,1,0,
2017-02-24,0056,5,1,380,86383,0,1,18,376,0,17,0,
2017-02-24,0057,0,0,0,1506,0,0,0,0,0,0,0,X
2017-02-24,0058,0,0,0,1174,0,0,0,0,0,0,0,X
2017-02-24,0059,0,0,0,1618,0,0,0,0,0,0,0,X
2017-02-24,0061,287,324,14969,183654,11,0,1122,15006,0,1133,0,
2017-02-24,006203,0,0,0,1929,0,0,0,0,0,0,0,X
2017-02-24,006204,0,0,0,750,0,0,0,0,0,0,0,X
2017-02-24,006205,22,86,9468,155893,1,0,385,9533,1,386,0,
2017-02-24,006206,57,51,1549,46944,0,10,126,1543,0,116,0,
2017-02-24,006207,8,31,3580,64723,10,0,766,3604,1,776,0,
2017-02-24,006208,0,0,0,760,0,0,0,0,0,0,0,X
2017-02-24,00631L,160,35,1635,7896,22,14,1501,1510,0,1509,0,
2017-02-24,00632R,2536,4282,400401,1249287,1,6,951,402369,222,946,0,
2017-02-24,00633L,5727,4986,158066,221489,943,57,5512,157385,60,6403,5,
2017-02-24,00634R,184,37,11366,17939,0,10,1477,11219,0,1467,0,
2017-02-24,00635U,28,659,6226,28753,11,17,149,6857,0,145,2,
2017-02-24,00636,8,1,2485,64236,1,0,549,2508,30,550,0,
2017-02-24,00637L,10677,2840,312402,514651,1277,26,6747,304589,24,7998,0,
2017-02-24,00638R,0,24,1075,2237,0,0,116,1099,0,116,0,
2017-02-24,00639,196,48,25354,126850,1,0,51,25206,0,52,0,
2017-02-24,00640L,24,51,2202,5104,40,64,848,2229,0,824,0,
2017-02-24,00641R,17,73,9947,11939,0,0,7,10003,0,7,0,@
2017-02-24,00642U,19,67,7178,48455,0,0,833,7226,0,833,0,
2017-02-24,00643,266,371,24058,85880,0,0,988,24463,300,988,0,
2017-02-24,00645,1,0,15,7124,0,0,0,14,0,0,0,
2017-02-24,00646,0,0,15,22621,0,0,0,15,0,0,0,
2017-02-24,00647L,0,0,227,1479,0,0,3,227,0,3,0,
2017-02-24,00648R,110,35,22224,49922,0,10,36,22385,236,26,0,
2017-02-24,00649,0,0,36,5943,0,0,0,36,0,0,0,
2017-02-24,00650L,20,37,746,2084,0,1,92,763,0,91,0,
2017-02-24,00651R,5,1,997,5173,0,0,5,993,0,5,0,
2017-02-24,00652,0,0,90,3758,0,0,1,90,0,1,0,
2017-02-24,00653L,172,94,3706,10225,4,18,305,3628,0,291,0,
