date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2018-10-24,0050,242,224,4438,192875,89,132,709,4420,0,666,0,
2018-10-24,0051,0,0,3,2375,0,0,0,3,0,0,0,
2018-10-24,0052,0,0,0,1625,0,0,0,0,0,0,0,X
2018-10-24,0053,2,0,39,1622,0,0,0,37,0,0,0,
2018-10-24,0054,0,0,0,2781,0,0,0,0,0,0,0,X
2018-10-24,0055,6,0,43,9288,0,0,0,37,0,0,0,
2018-10-24,0056,151,302,2196,158883,8,8,10,2347,0,10,0,
2018-10-24,0057,0,0,0,1256,0,0,0,0,0,0,0,X
2018-10-24,0058,0,0,0,1049,0,0,0,0,0,0,0,X
2018-10-24,0059,0,0,0,1243,0,0,0,0,0,0,0,X
2018-10-24,0061,86,10,2683,102529,0,6,639,2607,0,648,15,
2018-10-24,006203,0,0,0,1929,0,0,0,0,0,0,0,X
2018-10-24,006204,0,0,0,750,0,0,0,0,0,0,0,X
2018-10-24,006205,62,31,1979,128434,0,1,124,1978,30,123,0,
2018-10-24,006206,15,13,1123,48819,1,8,19,1121,0,12,0,
2018-10-24,006207,4,0,383,33598,0,0,2,379,0,2,0,
2018-10-24,006208,0,0,25,6135,0,0,0,25,0,0,0,
2018-10-24,00631L,775,897,10448,14021,477,325,2460,10570,0,2612,0,
2018-10-24,00632R,4909,8002,148098,1055537,1016,726,8057,151193,2,8347,0,
2018-10-24,00633L,7631,3656,143668,216489,1354,5029,8982,139696,3,5307,0,
2018-10-24,00634R,335,567,1784,11439,0,28,186,2016,0,158,0,
2018-10-24,00635U,81,89,1252,17503,1,0,2,1260,0,3,0,
2018-10-24,00636,171,88,5862,164681,0,4,421,5779,0,417,0,
2018-10-24,00637L,31092,14853,530690,796401,3276,2917,10059,514819,368,10629,211,
2018-10-24,00638R,44,287,457,2362,0,0,74,700,0,74,0,
2018-10-24,00639,229,168,5109,80850,1,0,5,5048,0,6,0,
2018-10-24,00640L,126,21,1758,2854,11,4,58,1653,0,65,0,
2018-10-24,00641R,341,936,2090,6189,1,2,29,2685,0,28,0,
2018-10-24,00642U,133,0,1384,9705,0,1,73,1251,0,72,0,
2018-10-24,00643,106,13,4149,64510,0,10,50,4056,0,40,0,
2018-10-24,00645,0,0,0,7624,0,0,0,0,0,0,0,X
2018-10-24,00646,9,0,57,68121,0,0,0,48,0,0,0,
2018-10-24,00647L,10,13,251,854,0,2,2,254,0,0,0,
2018-10-24,00648R,25,82,5470,32297,0,1,42,5527,0,41,0,
2018-10-24,00649,0,0,7,3568,0,0,0,7,0,0,0,
2018-10-24,00650L,40,6,623,959,0,0,10,589,0,10,0,
2018-10-24,00651R,192,120,918,5298,0,0,18,846,0,18,0,
2018-10-24,00652,0,1,3,3008,0,0,0,4,0,0,0,
2018-10-24,00653L,60,49,1888,2600,22,20,262,1878,1,264,0,
2018-10-24,00654R,11,89,249,1741,0,0,1,327,0,1,0,
2018-10-24,00655L,2684,1393,74728,119739,192,59,3384,73439,2,3517,0,
2018-10-24,00656R,9,168,403,2464,0,0,4,562,0,4,0,
2018-10-24,00657,0,0,0,1293,0,0,0,0,0,0,0,X
