date,stock_id,m_buy,m_sell,m_balance,m_limit,s_buy,s_sell,s_balance,m_prev,m_ret,s_prev,s_ret,note
2020-11-23,0050,52,82,783,248250,30,7,238,813,0,261,0,
2020-11-23,0051,0,0,3,2500,0,0,0,3,0,0,0,
2020-11-23,0052,3,59,129,7500,0,0,2,185,0,2,0,
2020-11-23,0053,3,0,4,1372,0,0,0,1,0,0,0,
2020-11-23,0054,0,0,0,2031,0,0,0,0,0,0,0,X
2020-11-23,0055,0,10,62,9038,0,0,0,72,0,0,0,
2020-11-23,0056,127,126,2007,611008,0,25,261,2007,1,236,0,
2020-11-23,0057,0,0,0,1381,0,0,0,0,0,0,0,X
2020-11-23,0061,0,8,229,40029,1,2,44,237,0,43,0,
2020-11-23,006203,0,0,0,2679,0,0,0,0,0,0,0,X
2020-11-23,006204,0,0,0,500,0,0,0,0,0,0,0,X
2020-11-23,006205,3,0,147,35724,0,0,6,144,0,6,0,
2020-11-23,006206,4,11,77,16694,0,0,13,84,0,13,0,
2020-11-23,006207,1,0,8,12723,0,0,0,7,0,0,0,
2020-11-23,006208,1,1,45,20885,0,0,0,45,0,0,0,
2020-11-23,00631L,177,142,1582,21896,23,0,1428,1547,0,1451,0,
2020-11-23,00632R,13239,20518,555612,2993787,55,118,19449,562916,25,19386,0,
2020-11-23,00633L,1730,2966,21324,41114,213,219,6534,22560,0,6528,0,
2020-11-23,00634R,374,36,9081,33439,24,0,94,8743,0,118,0,
2020-11-23,00635U,0,0,1074,18628,2,0,47,1074,0,49,0,
2020-11-23,00636,35,2,215,31561,0,0,4,182,0,4,0,
2020-11-23,00637L,6299,20760,74835,158151,297,2421,25731,89397,101,23632,25,
2020-11-23,00638R,349,57,9558,16737,10,0,28,9266,0,38,0,
2020-11-23,00639,29,0,682,26725,0,0,196,653,0,196,0,
2020-11-23,00640L,9,25,295,2979,0,0,124,311,0,124,0,
2020-11-23,00641R,38,52,2296,6939,0,0,0,2310,0,0,0,
2020-11-23,00642U,1002,982,42005,524955,5,7,13887,41985,0,13885,0,
2020-11-23,00643,19,26,1665,25019,0,0,115,1672,0,115,0,
2020-11-23,00645,0,0,1,3124,0,0,0,1,0,0,0,
2020-11-23,00646,20,0,38,38871,0,0,0,18,0,0,0,
2020-11-23,00647L,3,0,518,2854,2,1,100,515,0,101,0,
2020-11-23,00648R,145,427,13149,44422,0,0,21,13431,0,21,0,
2020-11-23,00650L,132,6,1183,5459,2,0,41,1057,0,43,0,
2020-11-23,00651R,0,17,2565,8548,0,0,2,2582,0,2,0,
2020-11-23,00652,5,0,60,6258,0,0,2,55,0,2,0,
2020-11-23,00653L,177,159,1647,10475,186,9,690,1629,0,867,0,
2020-11-23,00654R,12,32,1796,2866,0,0,0,1816,0,0,0,
2020-11-23,00655L,377,512,8377,26739,10,245,1212,8512,0,977,0,
2020-11-23,00656R,32,22,2926,6964,0,0,12,2916,0,12,0,
2020-11-23,00657,0,0,0,1078,0,0,0,0,0,0,0,X
2020-11-23,00660,0,0,2,1882,0,0,0,2,0,0,0,
2020-11-23,00661,0,0,0,1981,0,0,0,0,0,0,0,X
2020-11-23,00662,0,0,48,9132,0,0,0,48,0,0,0,
2020-11-23,00663L,52,6,215,8952,0,0,1,169,0,1,0,
2020-11-23,00664R,439,302,19452,223893,2,0,46,19315,0,48,0,
2020-11-23,00665L,2,0,701,3491,0,0,8,699,0,8,0,
2020-11-23,00666R,1,0,144,2156,0,0,0,143,0,0,0,
2020-11-23,00668,0,0,63,4088,0,0,3,63,0,3,0,
2020-11-23,00669R,1426,881,36658,74904,3,0,3,36113,0,6,0,
2020-11-23,00670L,164,23,2617,5911,102,1,425,2476,0,526,0,@
2020-11-23,00671R,604,988,32994,51346,0,3,72,33378,0,69,0,
2020-11-23,00673R,54,51,1122,3550,2,1,162,1119,0,163,0,
2020-11-23,00674R,0,26,702,6025,0,30,44,728,0,14,0,
2020-11-23,00675L,27,14,150,16696,1,0,65,137,0,66,0,
2020-11-23,00676R,603,764,27650,409127,0,5,112,27811,0,107,0,
2020-11-23,00677U,9673,16838,551030,999927,1236,4319,434953,558300,105,431870,0,
2020-11-23,00678,0,0,25,1862,0,0,0,25,0,0,0,
2020-11-23,00680L,0,8,143,769,0,0,0,151,0,0,0,
2020-11-23,00681R,0,0,32,2148,0,0,0,32,0,0,0,
2020-11-23,00682U,0,0,59,1161,0,0,0,59,0,0,0,
2020-11-23,00683L,116,23,2073,4108,2,0,33,1980,0,35,0,
2020-11-23,00684R,0,0,14,797,0,0,0,14,0,0,0,
2020-11-23,00685L,0,0,5,1534,0,0,0,5,0,0,0,
2020-11-23,00686R,0,328,537,7444,0,0,0,865,0,0,0,
2020-11-23,00688L,0,0,4,1528,0,0,0,4,0,0,0,
2020-11-23,00689R,0,0,0,2472,0,0,0,0,0,0,0,X
2020-11-23,00690,0,0,2,3457,0,0,0,2,0,0,0,X
2020-11-23,00691R,0,0,0,0,0,0,0,0,0,0,0,OX
2020-11-23,00692,56,63,124,61695,0,0,0,131,0,0,0,
2020-11-23,00693U,101,180,15466,87291,0,18,653,15545,0,635,0,
2020-11-23,00700,0,2,12,1620,0,0,0,14,0,0,0,
2020-11-23,00701,0,0,340,53347,0,0,30,340,0,30,0,
2020-11-23,00702,0,0,10,1797,0,0,0,10,0,0,0,
2020-11-23,00703,5,1,25,5012,0,0,0,21,0,0,0,
2020-11-23,00706L,0,0,3,1896,0,0,0,3,0,0,0,
2020-11-23,00707R,0,0,1,1213,0,0,0,1,0,0,0,
2020-11-23,00708L,150,178,13656,29143,3,23,1756,13684,0,1736,0,
2020-11-23,00709,0,0,0,1615,0,0,0,0,0,0,0,X
2020-11-23,00710B,0,0,68,86690,0,0,0,68,0,0,0,
2020-11-23,00711B,0,0,0,209440,0,0,0,0,0,0,0,X
2020-11-23,00712,86,29,1445,39627,5,0,2,1388,0,7,0,
2020-11-23,00713,4,6,15,26628,0,0,0,17,0,0,0,
2020-11-23,00714,0,0,0,1891,0,0,0,0,0,0,0,X
2020-11-23,00715L,6520,4667,114299,428721,12,810,72831,112446,0,72040,7,
2020-11-23,00717,0,0,12,81651,0,0,0,12,0,0,0,
2020-11-23,00728,0,0,4,2605,0,0,0,4,0,0,0,
2020-11-23,00730,0,2,15,40761,0,0,0,17,0,0,0,
2020-11-23,00731,0,0,6,14650,0,0,0,6,0,0,0,
2020-11-23,00732,0,0,0,11443,0,0,0,0,0,0,0,X
2020-11-23,00733,0,0,4,1116,0,0,0,4,0,0,0,
2020-11-23,00735,0,0,1,1447,0,0,0,1,0,0,0,
2020-11-23,00736,0,0,0,2181,0,0,0,0,0,0,0,X
2020-11-23,00737,2,1,130,8634,0,0,0,129,0,0,0,
2020-11-23,00738U,59,187,6142,27824,0,0,306,6270,0,306,0,
2020-11-23,00739,1,1,31,12122,0,0,0,31,0,0,0,
2020-11-23,00742,0,0,0,11777,0,0,0,0,0,0,0,X
2020-11-23,00743,0,0,5,1086,0,0,0,5,0,0,0,
2020-11-23,00752,4,7,284,13429,0,0,7,287,0,7,0,
2020-11-23,00753L,31,56,404,1664,0,1,15,429,0,14,0,
2020-11-23,00757,12,19,496,6748,0,0,24,503,0,24,0,
2020-11-23,00762,1,0,49,4312,0,0,19,48,0,19,0,
2020-11-23,00763U,9,4,121,2266,0,0,0,116,0,0,0,
2020-11-23,00770,1,0,40,1239,0,0,0,39,0,0,0,
2020-11-23,00771,0,0,0,13306,0,0,0,0,0,0,0,X
2020-11-23,00774B,0,0,0,94850,0,0,0,0,0,0,0,X
2020-11-23,00775B,0,0,0,11025,0,0,0,0,0,0,0,X
2020-11-23,00783,0,0,203,4132,0,0,0,203,0,0,0,
2020-11-23,008201,0,0,0,1872,0,0,0,0,0,0,0,X
2020-11-23,00830,127,1,764,9866,8,1,57,638,0,64,0,
2020-11-23,00850,69,37,361,66236,0,0,0,329,0,0,0,
2020-11-23,00851,0,0,11,3881,0,0,0,11,0,0,0,
2020-11-23,00852L,1014,24,8790,14216,64,44,3948,7800,0,3968,0,
2020-11-23,00861,26,6,380,65978,0,0,156,360,0,156,0,
2020-11-23,00865B,0,0,0,2311,0,0,0,0,0,0,0,X
2020-11-23,00866,0,0,0,557,0,0,0,0,0,0,0,X
2020-11-23,00875,3,65,608,14622,20,0,8,670,0,28,0,
2020-11-23,00876,45,21,639,72506,5,0,98,615,0,103,0,
2020-11-23,00878,27,79,1433,301947,0,4,9,1488,3,5,0,
2020-11-23,1101,111,193,8569,1435591,0,5,225,8651,0,220,0,
2020-11-23,1102,68,94,4125,840361,0,0,99,4151,0,99,0,
2020-11-23,1103,90,49,2875,193695,0,0,46,2834,0,46,0,
2020-11-23,1104,117,65,2532,163402,17,17,74,2480,0,74,0,
2020-11-23,1108,17,10,3309,101184,6,0,33,3302,0,39,0,
2020-11-23,1109,5,166,553,85489,0,0,0,714,0,0,0,
2020-11-23,1110,29,8,947,143000,0,0,0,926,0,0,0,
2020-11-23,1201,79,119,4586,126515,0,1,8,4626,0,7,0,
2020-11-23,1203,5,20,347,60000,0,0,0,362,0,0,0,
2020-11-23,1210,61,83,2409,206834,4,1,58,2431,0,61,0,
2020-11-23,1213,0,0,0,0,0,0,0,0,0,0,0,OX
2020-11-23,1215,16,19,1046,66997,0,0,16,1049,0,16,0,
2020-11-23,1216,13,368,2133,1420503,6,3,117,2488,0,120,0,
2020-11-23,1217,1008,1574,8198,123628,17,21,868,8764,0,864,0,
2020-11-23,1218,28,60,2863,124999,0,2,13,2895,0,11,0,
2020-11-23,1219,72,17,739,80503,0,0,2,684,0,2,0,
2020-11-23,1220,1,4,337,44269,0,0,0,340,0,0,0,
2020-11-23,1225,0,27,8381,54675,0,0,0,8414,6,0,0,
2020-11-23,1227,24,38,587,228772,0,0,2,601,0,2,0,
2020-11-23,1229,17,178,1183,320374,1,0,79,1344,0,80,0,
2020-11-23,1231,0,1,39,45831,0,0,0,40,0,0,0,
2020-11-23,1232,2,0,20,39993,0,0,0,18,0,0,0,
2020-11-23,1233,0,0,1,22647,0,0,0,1,0,0,0,
2020-11-23,1234,2,0,111,100467,0,0,0,109,0,0,0,
2020-11-23,1235,1,4,10416,24738,0,0,0,10419,0,0,0,
2020-11-23,1236,0,0,40,27085,0,0,0,40,0,0,0,
2020-11-23,1256,1,0,207,8460,0,0,9,206,0,9,0,
2020-11-23,1301,222,96,2206,1591435,18,3,207,2080,0,222,0,
2020-11-23,1303,320,50,1556,1982705,4,1,58,1286,0,61,0,
2020-11-23,1304,2096,1270,16831,297190,67,164,1371,16005,0,1274,0,
2020-11-23,1305,869,709,12414,138345,25,2,219,12254,0,242,0,
2020-11-23,1307,130,219,1086,99454,0,1,3,1175,0,2,0,
2020-11-23,1308,270,251,7195,145525,1,0,143,7176,0,144,0,
2020-11-23,1309,4199,2854,36644,86057,411,199,3115,35301,2,3328,1,
