fake_i,seed_f,cell,seed,cagr,mdd,tr,expo,vol,trades,eq_sha,n_selected,sig_rows
0,103000,FAKE000,102044,0.07479664999360769,-0.4145304061115729,0.5257473995509525,0.917630347642164,0.238927626463622,96,55a688b19cca0808,3139,3139
0,103000,FAKE000,102045,0.09026565850442281,-0.39341766523831884,0.6589459433708327,0.9179874338144377,0.23775863694940239,96,d056a83197368e85,3139,3139
0,103000,FAKE000,102046,0.023967453358380908,-0.40668612658535663,0.14880804136547288,0.9184668989547038,0.217669717858662,96,f9fe1e68e140453f,3139,3139
0,103000,FAKE000,102047,0.025217140986566022,-0.46554193529348936,0.15704441284498127,0.9184668989547038,0.22286071720936776,96,4ea9868bb352cc86,3139,3139
0,103000,FAKE000,102048,-0.07174118284110054,-0.442958457411461,-0.3534037209553068,0.9184668989547038,0.20000556297090397,96,ad65a5c76bd382a9,3139,3139
0,103000,FAKE000,102049,-0.0029889913420789727,-0.37460860797085077,-0.017380354047939806,0.9184668989547038,0.2223692150586551,96,cced777adadfc204,3139,3139
0,103000,FAKE000,102050,-0.015040752228593801,-0.4566912660221719,-0.08493947401790736,0.9184668989547038,0.2459872021830065,96,b0d54895e1cc16d2,3139,3139
0,103000,FAKE000,102051,0.1954534980569047,-0.3693476909275429,1.845247332137113,0.9184374734168208,0.24673124412080982,96,9b14e39459eb9797,3139,3139
0,103000,FAKE000,102052,0.23392553652438308,-0.37465308360779204,2.425251256482911,0.9184668989547038,0.24936037085860868,96,54658e54f7e06891,3139,3139
0,103000,FAKE000,102053,-0.014244478184550213,-0.4435895049987784,-0.08059804553512984,0.9184668989547038,0.20899660684881038,96,1d606c2efd132ea8,3139,3139
0,103000,FAKE000,102054,0.1061368578156423,-0.4248940348006754,0.8054886955641558,0.9184668989547038,0.24170141316101418,96,9042475569ed2720,3139,3139
0,103000,FAKE000,102055,0.06462768597533719,-0.3906505129562668,0.4431156683292439,0.9184668989547038,0.20668769662884526,96,b96e7a9a17edcad6,3139,3139
0,103000,FAKE000,102056,0.007705153715866109,-0.46441139551474425,0.04598309770189757,0.9175466051111915,0.2397423362563083,96,337d8617b38fe0cc,3139,3139
0,103000,FAKE000,102057,0.029903889238066528,-0.40881945452263047,0.18837112103580855,0.9184668989547038,0.22139425202061966,96,00133d6485ef2484,3139,3139
0,103000,FAKE000,102058,0.010694984974192856,-0.42444143476397606,0.06429163491172551,0.9178210283322272,0.20911987177775238,96,b8024970ff5bf4f3,3139,3139
0,103000,FAKE000,102059,0.0510198593876563,-0.40080791865426246,0.33837636588222453,0.9184668989547038,0.23838012841235393,96,dcde4f74ec21570f,3139,3139
0,103000,FAKE000,102060,0.03035984554860338,-0.4934482157522611,0.19145595216066003,0.918440078650214,0.23247441809752106,96,9a2b3679fa6a5381,3139,3139
0,103000,FAKE000,102061,-0.03239456782240535,-0.46152392999124214,-0.1754198281828362,0.9184668989547038,0.24495295926120647,96,0aeafeaf4fefd5bb,3139,3139
0,103000,FAKE000,102062,0.007223161582623261,-0.520661111028255,0.04305616663939982,0.9171427895734648,0.22255520927251565,96,d41ad6581cf06c2d,3139,3139
0,103000,FAKE000,102063,0.09561621856814906,-0.4646900146034776,0.7072032235009886,0.9183577215379726,0.2502278122502381,96,70e1ea0cb34a1c5e,3139,3139
0,103000,FAKE000,102064,0.07226708829435968,-0.3758979911113775,0.5048349190494974,0.918069435393783,0.22121621543637054,96,d017a221799c1c7a,3139,3139
0,103000,FAKE000,102065,0.027211100613249162,-0.5670843146211084,0.17028746111430237,0.9184668989547038,0.2559706048910046,96,fd23d2c3e84441e1,3139,3139
0,103000,FAKE000,102066,-0.06538543164530164,-0.4826651065327391,-0.3270378655015339,0.9184668989547038,0.21852484788988563,96,25825f6f7fc3b998,3139,3139
0,103000,FAKE000,102067,0.03942557548884085,-0.48657235615401256,0.2541842271853778,0.9184668989547038,0.23399666027497015,96,09ed822b93616d1a,3139,3139
0,103000,FAKE000,102068,0.14096127907627953,-0.4105319620268792,1.164930095804058,0.9173213219574071,0.22888210952656854,96,4a130a0422fc3a26,3139,3139
0,103000,FAKE000,102069,0.0008045104555576277,-0.4476578213491601,0.004721348813935711,0.9184668989547038,0.21754672206640158,96,6cac512649fd9000,3139,3139
0,103000,FAKE000,102070,0.08883340081857272,-0.502214717517447,0.6462220079864229,0.9184668989547038,0.2526486722210723,96,74f4c47ce9ce4b5e,3139,3139
0,103000,FAKE000,102071,0.10714923457872261,-0.3657930827310768,0.815188863910191,0.9184668989547038,0.23523876456791357,96,e60106441f3b0e87,3139,3139
0,103000,FAKE000,102072,0.04387220815047188,-0.4113826504407881,0.2859382247182083,0.9184668989547038,0.22314440031945712,96,5a674d1f782900af,3139,3139
0,103000,FAKE000,102073,0.16143083623456955,-0.45464242325073156,1.4025661287899185,0.9180351544823004,0.246290691448893,96,198e14c826b199d8,3139,3139
0,103000,FAKE000,102074,0.03394905106359358,-0.3851312169460686,0.21597187007728658,0.9180696554388711,0.24005839818918345,96,21d9c5547f622f0c,3139,3139
0,103000,FAKE000,102075,0.06637008063957639,-0.47384712060464595,0.45700438465113247,0.9184668989547038,0.23560795793361664,96,d669738b824d86e0,3139,3139
0,103000,FAKE000,102076,0.0576359241804727,-0.43168410643202254,0.3884829910054006,0.9184668989547038,0.24661030344288218,96,d1d0fe193cf99d38,3139,3139
0,103000,FAKE000,102077,0.1692814856993019,-0.379994516494336,1.4992615866932986,0.9184668989547038,0.2283396649154604,96,59a071ad006bf2a9,3139,3139
0,103000,FAKE000,102078,0.01004793590439701,-0.47238135208139703,0.06030700150317392,0.9184668989547038,0.22768655051838046,96,fa251416c49d29d3,3139,3139
0,103000,FAKE000,102079,0.10601022163362672,-0.4395064760701414,0.804278351661355,0.9184668989547038,0.24802606745453562,96,c7ad5c1c91a04ec4,3139,3139
0,103000,FAKE000,102080,0.02159201105011599,-0.38787341822436683,0.1332861280254114,0.91787028902761,0.22449373677017054,96,32685b72c4adda97,3139,3139
0,103000,FAKE000,102081,0.03965261584630908,-0.44443634262814025,0.25578964174884256,0.9184668989547038,0.23930436725093385,96,f3f0ef1ec10052b4,3139,3139
0,103000,FAKE000,102082,0.06741658472824397,-0.4130676527328505,0.4653992704402319,0.9184668989547038,0.22429553800210636,96,bd4e805882237bd4,3139,3139
0,103000,FAKE000,102083,0.14933169107325184,-0.37193600281854633,1.2596295041249932,0.9184668989547038,0.23780675422856026,96,a7abfe4e49b88ed0,3139,3139
