stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2025Q4,cr,,fr1,,1324212000,,149804135000
1102,2025Q4,cr,,fr1,,,,71038529000
1103,2025Q4,cr,,fr1,,,,3015357000
1104,2025Q4,cr,,fr1,,122216000,,7920216000
1108,2025Q4,cr,,fr1,,,,4450870000
1109,2025Q4,cr,,fr1,,,,4431539000
1110,2025Q4,cr,,fr1,,4837000,,2851556000
1111,2025Q4,cr,,fr1,,,,540353000
1201,2025Q4,cr,,fr1,,278404000,,21842084000
1203,2025Q4,cr,,fr1,,8503000,,5654961000
1210,2025Q4,cr,,fr1,,210420000,,101221775000
1213,2025Q4,cr,,fr1,,,,297365000
1215,2025Q4,cr,,fr1,,,,28431622000
1216,2025Q4,cr,,fr1,,1215157000,,672863578000
1217,2025Q4,cr,,fr1,,57999000,,5035400000
1218,2025Q4,cr,,fr1,,34182000,,10114639000
1219,2025Q4,cr,,fr1,,46838000,,14381994000
1220,2025Q4,cr,,fr1,,,,3328123000
1225,2025Q4,cr,,fr1,,42697000,,12054917000
1227,2025Q4,cr,,fr1,,189431000,,27872203000
1229,2025Q4,cr,,fr1,,91503000,,13583582000
1231,2025Q4,cr,,fr1,,131391000,,12867131000
1232,2025Q4,cr,,fr1,,9409000,,21513071000
1233,2025Q4,cr,,fr1,,6630000,,2160758000
1234,2025Q4,cr,,fr1,,58337000,,9510093000
1235,2025Q4,cr,,fr1,,,,175778000
1236,2025Q4,cr,,fr1,,31025000,,1813512000
1237,2025Q4,ir,,fr1,,233171000,,31626784000
1240,2025Q4,cr,,fr1,,6683000,,2743785000
1242,2025Q4,cr,,fr1,,11656000,,3621293000
1246,2025Q4,ir,,fr1,,,,8748660000
1256,2025Q4,cr,,fr1,,80517000,,4119789000
1259,2025Q4,cr,,fr1,,,,6062167000
1260,2025Q4,cr,,fr1,,16088000,,5170364000
1264,2025Q4,cr,,fr1,,70908000,,6779456000
1267,2025Q4,cr,,fr1,,3780000,,19298000
1268,2025Q4,cr,,fr1,,29160000,,6226966000
1269,2025Q4,cr,,fr1,,34214000,,4649138000
1271,2025Q4,cr,,fr1,,43530000,,993303000
1293,2025Q4,cr,,fr1,,38243000,,763270000
1294,2025Q4,cr,,fr1,,12183000,,778543000
1295,2025Q4,cr,,fr1,,118838000,,1038668000
1301,2025Q4,cr,,fr1,,1479276000,,175411403000
1303,2025Q4,cr,,fr1,,,,259911744000
1304,2025Q4,cr,,fr1,,555219000,,44167999000
1305,2025Q4,cr,,fr1,,34697000,,9220952000
1307,2025Q4,cr,,fr1,,421697000,,10814943000
1308,2025Q4,cr,,fr1,,0,,5743172000
1309,2025Q4,cr,,fr1,,17710000,,14485681000
1310,2025Q4,cr,,fr1,,526000,,8673776000
1312,2025Q4,cr,,fr1,,39257000,,22614027000
1313,2025Q4,cr,,fr1,,,,58766228000
1314,2025Q4,cr,,fr1,,233070000,,19217032000
1315,2025Q4,cr,,fr1,,,,2282534000
1316,2025Q4,cr,,fr1,,50439000,,4404254000
1319,2025Q4,cr,,fr1,,875171000,,25094263000
1321,2025Q4,cr,,fr1,,19707000,,3594886000
1323,2025Q4,cr,,fr1,,45905000,,2013614000
1324,2025Q4,cr,,fr1,,12930000,,733979000
1325,2025Q4,cr,,fr1,,7962000,,290905000
1326,2025Q4,cr,,fr1,,,,287033924000
1328,2025Q4,ir,,fr1,,2468316000,,1074845522000
1336,2025Q4,cr,,fr1,,,,2495319000
1337,2025Q4,cr,,fr1,,19850000,,663541000
1338,2025Q4,cr,,fr1,,285954000,,5231666000
1339,2025Q4,cr,,fr1,,79295000,,1661178000
1340,2025Q4,cr,,fr1,,,,42394000
1341,2025Q4,cr,,fr1,,20586000,,2567242000
1342,2025Q4,ir,,fr1,,86573000,,2860851000
1343,2025Q4,ir,,fr1,,153334000,,471301000
1402,2025Q4,cr,,fr1,,1146109000,,254055993000
1408,2025Q4,cr,,fr1,,1990000,,4760148000
1410,2025Q4,cr,,fr1,,3158000,,189008000
1413,2025Q4,ir,,fr1,,,,2118976000
1414,2025Q4,cr,,fr1,,10059000,,468036000
1416,2025Q4,cr,,fr1,,,,360152000
1417,2025Q4,cr,,fr1,,3888000,,403828000
1418,2025Q4,cr,,fr1,,,,5329000
1419,2025Q4,cr,,fr1,,48023000,,4733193000
1423,2025Q4,ir,,fr1,,,,85388000
1432,2025Q4,cr,,fr1,,,,1338249000
1434,2025Q4,cr,,fr1,,,,27543789000
1435,2025Q4,ir,,fr1,,,,5982000
1436,2025Q4,cr,,fr1,,,,3890912000
1437,2025Q4,cr,,fr1,,,,926710000
1438,2025Q4,ir,,fr1,,,,1259124000
1439,2025Q4,cr,,fr1,,,,813096000
1440,2025Q4,cr,,fr1,,32666000,,14420713000
1441,2025Q4,cr,,fr1,,4307000,,1515005000
1442,2025Q4,cr,,fr1,,,,3330041000
1443,2025Q4,cr,,fr1,,,,980355000
1444,2025Q4,cr,,fr1,,49295000,,7113054000
1445,2025Q4,cr,,fr1,,13484000,,770092000
1446,2025Q4,cr,,fr1,,,,1019741000
1447,2025Q4,cr,,fr1,,122897000,,27859035000
1449,2025Q4,cr,,fr1,,66384000,,2665560000
1451,2025Q4,cr,,fr1,,0,,6261211000
1452,2025Q4,cr,,fr1,,7607000,,1356156000
1453,2025Q4,cr,,fr1,,,,1475000
1454,2025Q4,cr,,fr1,,10591000,,1537001000
1455,2025Q4,cr,,fr1,,50846000,,6202347000
1456,2025Q4,cr,,fr1,,,,828991000
1457,2025Q4,cr,,fr1,,,,2978059000
1459,2025Q4,cr,,fr1,,,,1100978000
1460,2025Q4,cr,,fr1,,177581000,,7488287000
1463,2025Q4,cr,,fr1,,5403000,,796486000
1464,2025Q4,cr,,fr1,,324336000,,12574863000
1465,2025Q4,ir,,fr1,,4418000,,357635000
1466,2025Q4,cr,,fr1,,45592000,,2604465000
1467,2025Q4,cr,,fr1,,100947000,,5149512000
1468,2025Q4,cr,,fr1,,4606000,,827412000
1470,2025Q4,cr,,fr1,,,,803710000
1471,2025Q4,cr,,fr1,,6063000,,182641000
1472,2025Q4,cr,,fr1,,,,3643138000
1473,2025Q4,cr,,fr1,,79848000,,6677661000
1474,2025Q4,cr,,fr1,,50149000,,2916486000
1475,2025Q4,cr,,fr1,,2499000,,1470396000
1476,2025Q4,cr,,fr1,,175775000,,37989751000
1477,2025Q4,cr,,fr1,,,,34428057000
1480,2025Q4,ir,,fr1,,3672000,,10087836000
1503,2025Q4,cr,,fr1,,629267000,,37177945000
1504,2025Q4,cr,,fr1,,1170184000,,59093897000
1506,2025Q4,cr,,fr1,,13714000,,1071595000
1512,2025Q4,cr,,fr1,,9682000,,1149526000
1513,2025Q4,cr,,fr2,,240644000,,27449025000
1514,2025Q4,cr,,fr1,,130892000,,10570657000
1515,2025Q4,cr,,fr1,,186439000,,5419291000
1516,2025Q4,ir,,fr1,,,,78814000
1517,2025Q4,cr,,fr1,,77123000,,2023299000
1519,2025Q4,cr,,fr1,,397975000,,24423057000
1521,2025Q4,cr,,fr1,,145671000,,3629959000
1522,2025Q4,cr,,fr1,,808655000,,24418564000
1524,2025Q4,ir,,fr1,,5656000,,2630111000
1525,2025Q4,cr,,fr1,,42067000,,1245660000
1526,2025Q4,cr,,fr1,,18149000,,771039000
1527,2025Q4,ir,,fr1,,218128000,,2896539000
1528,2025Q4,cr,,fr1,,81699000,,2797260000
1529,2025Q4,cr,,fr1,,6168000,,925483000
1530,2025Q4,cr,,fr1,,64253000,,1926469000
1531,2025Q4,cr,,fr1,,57480000,,1491345000
1532,2025Q4,cr,,fr1,,13735000,,15411359000
1533,2025Q4,cr,,fr1,,221868000,,4003764000
1535,2025Q4,cr,,fr1,,9448000,,11366055000
1536,2025Q4,cr,,fr1,,99430000,,4807719000
1537,2025Q4,cr,,fr1,,41848000,,6632168000
1538,2025Q4,cr,,fr1,,6842000,,114826000
1539,2025Q4,cr,,fr1,,24540000,,1302082000
1540,2025Q4,ir,,fr1,,13161000,,495440000
1541,2025Q4,cr,,fr1,,21552000,,3629326000
1550,2025Q4,cr,,fr1,,174121000,,12037219000
1557,2025Q4,cr,,fr1,,247125000,,6807776000
1558,2025Q4,cr,,fr1,,375965000,,8103980000
1560,2025Q4,cr,,fr1,,191203000,,8149475000
1563,2025Q4,cr,,fr1,,153353000,,6977352000
1565,2025Q4,cr,,fr1,,88963000,,4116858000
1568,2025Q4,cr,,fr1,,43146000,,1052420000
1569,2025Q4,cr,,fr1,,229058000,,3258899000
1570,2025Q4,cr,,fr1,,21531000,,493366000
1580,2025Q4,cr,,fr1,,160965000,,4879103000
1582,2025Q4,cr,,fr1,,190093000,,8679412000
1583,2025Q4,cr,,fr1,,144644000,,3887113000
1584,2025Q4,cr,,fr1,,19233000,,2593817000
1585,2025Q4,cr,,fr1,,2687000,,141187000
1586,2025Q4,cr,,fr1,,113634000,,2300558000
1587,2025Q4,cr,,fr1,,46426000,,2651919000
1590,2025Q4,cr,,fr1,,1110514000,,34329945000
1591,2025Q4,cr,,fr1,,,,121093000
1593,2025Q4,cr,,fr1,,11698000,,1256972000
1594,2025Q4,cr,,fr1,,13825000,,453368000
1595,2025Q4,cr,,fr1,,71361000,,716171000
1597,2025Q4,cr,,fr1,,84845000,,1138316000
1598,2025Q4,cr,,fr1,,129193000,,6121041000
1599,2025Q4,cr,,fr1,,155576000,,1864214000
1602,2025Q4,cr,,fr1,,224423000,,40669464000
1603,2025Q4,cr,,fr1,,,,5522406000
1604,2025Q4,cr,,fr1,,118647000,,9049770000
1605,2025Q4,cr,,fr1,,440818000,,174242895000
1608,2025Q4,cr,,fr1,,,,11331431000
1609,2025Q4,cr,,fr1,,48898000,,31105895000
1611,2025Q4,cr,,fr1,,0,,1065952000
1612,2025Q4,cr,,fr1,,,,7550460000
1613,2025Q4,cr,,fr1,,5733000,,6440648000
1614,2025Q4,cr,,fr1,,70753000,,5392852000
1615,2025Q4,cr,,fr1,,12195000,,5719049000
1616,2025Q4,cr,,fr1,,7330000,,5207641000
1617,2025Q4,cr,,fr1,,17955000,,3363151000
1618,2025Q4,cr,,fr1,,7133000,,4815501000
1619,2025Q4,cr,,fr1,,,,4148739000
1623,2025Q4,ir,,fr1,,51935000,,6607040000
1626,2025Q4,cr,,fr1,,157448000,,7793999000
1702,2025Q4,cr,,fr1,,571471000,,23166151000
1707,2025Q4,cr,,fr1,,274655000,,10251607000
1708,2025Q4,cr,,fr1,,,,6156522000
1709,2025Q4,cr,,fr1,,71435000,,9009157000
1710,2025Q4,cr,,fr1,,250816000,,22253718000
1711,2025Q4,cr,,fr1,,374966000,,7568574000
1712,2025Q4,cr,,fr1,,204957000,,18610462000
1713,2025Q4,ir,,fr1,,,,460042000
1714,2025Q4,cr,,fr1,,78469000,,24021497000
1716,2025Q4,cr,,fr1,,332782000,,5260061000
1717,2025Q4,cr,,fr1,,1797015000,,40684707000
1720,2025Q4,cr,,fr1,,260357000,,7023025000
1721,2025Q4,cr,,fr1,,42323000,,1774757000
1722,2025Q4,cr,,fr1,,35405000,,12087709000
1723,2025Q4,cr,,fr1,,265731000,,5858135000
1725,2025Q4,cr,,fr1,,,,7996645000
