stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2020Q2,cr,,fr1,7728000,11102000,30463627000,52439827000
1102,2020Q2,cr,,fr1,,,20689211000,33828093000
1103,2020Q2,cr,,fr1,,,496985000,992319000
1104,2020Q2,cr,,fr1,19883000,36195000,1337873000,2591631000
1108,2020Q2,cr,,fr1,,,1121976000,2226696000
1109,2020Q2,cr,,fr1,,,2090368000,3255948000
1110,2020Q2,cr,,fr1,,,382547000,770491000
1111,2020Q2,ir,,fr1,,,,185924000
1201,2020Q2,cr,,fr1,61254000,112448000,4617445000,8591862000
1203,2020Q2,cr,,fr1,2104000,4284000,1435967000,3019057000
1210,2020Q2,cr,,fr1,22736000,66938000,19151472000,37483260000
1213,2020Q2,cr,,fr1,,,86367000,166432000
1215,2020Q2,cr,,fr1,,,5427900000,10669093000
1216,2020Q2,cr,,fr1,197596000,404010000,110446905000,218737542000
1217,2020Q2,cr,,fr1,9959000,19132000,998150000,2150570000
1218,2020Q2,cr,,fr1,,,1963187000,3801295000
1219,2020Q2,cr,,fr1,8431000,17189000,2919411000,5908028000
1220,2020Q2,cr,,fr1,,,641516000,1242906000
1225,2020Q2,cr,,fr1,8572000,16980000,2458591000,4979882000
1227,2020Q2,cr,,fr1,36914000,71746000,7952636000,14624069000
1229,2020Q2,cr,,fr1,9904000,18587000,2710365000,4757903000
1231,2020Q2,cr,,fr1,19772000,40569000,2005698000,4103744000
1232,2020Q2,cr,,fr1,2131000,4165000,3951557000,8025240000
1233,2020Q2,cr,,fr1,1304000,2490000,411829000,895916000
1234,2020Q2,cr,,fr1,14809000,30235000,2123710000,4072986000
1235,2020Q2,cr,,fr1,21000,105000,6861000,11058000
1236,2020Q2,cr,,fr1,,,249675000,687064000
1237,2020Q2,ir,,fr1,,84177000,,12112751000
1240,2020Q2,cr,,fr1,4408000,9668000,538903000,1086479000
1242,2020Q2,cr,,fr1,,3010000,,1476669000
1246,2020Q2,ir,,fr1,,,,3272158000
1256,2020Q2,cr,,fr1,20818000,31981000,909158000,1275216000
1258,2020Q2,cr,,fr1,,,633927000,1354973000
1259,2020Q2,cr,,fr1,,,1279832000,2561114000
1260,2020Q2,cr,,fr1,,5654000,,1758240000
1264,2020Q2,cr,,fr1,11205000,22214000,1012131000,1909971000
1267,2020Q2,cr,,fr1,,4721000,,30052000
1268,2020Q2,cr,,fr1,4299000,8643000,606784000,1446021000
1269,2020Q2,cr,,fr1,,7291000,,1190244000
1271,2020Q2,cr,,fr1,,15466000,,155514000
1293,2020Q2,cr,,fr1,,7284000,,180481000
1301,2020Q2,cr,,fr1,359693000,678668000,42984102000,85003282000
1303,2020Q2,cr,,fr1,,,60624580000,126182089000
1304,2020Q2,cr,,fr1,83644000,168766000,10856394000,22212802000
1305,2020Q2,cr,,fr1,13573000,30710000,2287056000,5878270000
1307,2020Q2,cr,,fr1,56996000,152424000,1471242000,4128512000
1308,2020Q2,cr,,fr1,1222000,2524000,1358049000,2672062000
1309,2020Q2,cr,,fr1,5179000,11023000,3566900000,6524985000
1310,2020Q2,cr,,fr1,470000,2718000,1875476000,3575334000
1312,2020Q2,cr,,fr1,6429000,14112000,3599923000,7205890000
1313,2020Q2,cr,,fr1,,,12192568000,21098089000
1314,2020Q2,cr,,fr1,90628000,179475000,4084071000,9385146000
1315,2020Q2,cr,,fr1,,,481209000,1002853000
1316,2020Q2,cr,,fr1,3807000,9229000,684674000,840250000
1319,2020Q2,cr,,fr1,119452000,247098000,3305242000,8101206000
1321,2020Q2,cr,,fr1,1886000,4172000,1085460000,2168027000
1323,2020Q2,cr,,fr1,12554000,25438000,894486000,1661829000
1324,2020Q2,cr,,fr1,5777000,12087000,250150000,532946000
1325,2020Q2,cr,,fr1,3509000,6940000,1240389000,1668488000
1326,2020Q2,cr,,fr1,,,55987846000,120431899000
1328,2020Q2,ir,,fr1,,724350000,,386371524000
1336,2020Q2,cr,,fr1,,,350680000,816760000
1337,2020Q2,cr,,fr1,11483000,17947000,206104000,390478000
1338,2020Q2,cr,,fr1,66287000,124670000,1302117000,2364851000
1339,2020Q2,cr,,fr1,7264000,15911000,422106000,922218000
1340,2020Q2,cr,,fr1,12202000,23490000,165210000,259581000
1341,2020Q2,cr,,fr1,3024000,6679000,473930000,1185748000
1342,2020Q2,ir,,fr1,6395000,13054000,327516000,712393000
1343,2020Q2,ir,,fr1,,807000,,112446000
1402,2020Q2,cr,,fr1,217737000,436080000,48943592000,101179903000
1408,2020Q2,cr,,fr1,,4216000,,3161419000
1410,2020Q2,cr,,fr1,1692000,3339000,102435000,199698000
1413,2020Q2,ir,,fr1,,,304681000,762907000
1414,2020Q2,ir,,fr1,3110000,6183000,119702000,329804000
1416,2020Q2,cr,,fr1,,,62352000,112308000
1417,2020Q2,cr,,fr1,2934000,5018000,221621000,503845000
1418,2020Q2,cr,,fr1,395000,2443000,20937000,54991000
1419,2020Q2,cr,,fr1,8005000,14862000,430085000,996698000
1423,2020Q2,ir,,fr1,,,65303000,122631000
1432,2020Q2,cr,,fr1,,,259447000,583834000
1434,2020Q2,cr,,fr1,,,6443074000,15032010000
1435,2020Q2,cr,,fr1,,,3819000,7544000
1436,2020Q2,cr,,fr1,,,279864000,670769000
1437,2020Q2,cr,,fr1,,,123623000,299919000
1438,2020Q2,ir,,fr1,,,13841000,98423000
1439,2020Q2,cr,,fr1,,,20100000,69828000
1440,2020Q2,cr,,fr1,12936000,34122000,3562690000,8600574000
1441,2020Q2,cr,,fr1,1383000,3639000,307836000,788826000
1442,2020Q2,cr,,fr1,,,385440000,487404000
1443,2020Q2,cr,,fr1,,,118675000,265972000
1444,2020Q2,cr,,fr1,11855000,23021000,1667662000,4111356000
1445,2020Q2,cr,,fr1,2251000,4638000,164889000,482425000
1446,2020Q2,cr,,fr1,,,111958000,238569000
1447,2020Q2,cr,,fr1,30153000,58816000,2058544000,4949105000
1449,2020Q2,cr,,fr1,14919000,32062000,495946000,916807000
1451,2020Q2,cr,,fr1,6618000,12052000,1086899000,2960559000
1452,2020Q2,cr,,fr1,1481000,3705000,144649000,517994000
1453,2020Q2,cr,,fr1,,,25743000,46236000
1454,2020Q2,cr,,fr1,2148000,4518000,239682000,631985000
1455,2020Q2,cr,,fr1,,,1284033000,3428368000
1456,2020Q2,cr,,fr1,,,134008000,244232000
1457,2020Q2,cr,,fr1,,,449347000,1279872000
1459,2020Q2,cr,,fr1,,,246992000,808239000
1460,2020Q2,cr,,fr1,47506000,109046000,1165254000,3036191000
