stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2020Q4,cr,,fr1,,29046000,,114367247000
1102,2020Q4,cr,,fr1,,,,78240880000
1103,2020Q4,cr,,fr1,,,,2058417000
1104,2020Q4,cr,,fr1,,69195000,,5426217000
1108,2020Q4,cr,,fr1,,,,4530172000
1109,2020Q4,cr,,fr1,,,,7593294000
1110,2020Q4,cr,,fr1,,,,1590986000
1111,2020Q4,ir,,fr1,,,,381709000
1201,2020Q4,cr,,fr1,,229180000,,18650871000
1203,2020Q4,cr,,fr1,,8492000,,6043700000
1210,2020Q4,cr,,fr1,,169130000,,81650892000
1213,2020Q4,cr,,fr1,,,,409612000
1215,2020Q4,cr,,fr1,,,,22189635000
1216,2020Q4,cr,,fr1,,902880000,,447319979000
1217,2020Q4,cr,,fr1,,41890000,,4614486000
1218,2020Q4,cr,,fr1,,,,8356125000
1219,2020Q4,cr,,fr1,,35870000,,12324165000
1220,2020Q4,cr,,fr1,,,,2775071000
1225,2020Q4,cr,,fr1,,35115000,,10213493000
1227,2020Q4,cr,,fr1,,166035000,,34466244000
1229,2020Q4,cr,,fr1,,39745000,,9544161000
1231,2020Q4,cr,,fr1,,82566000,,8817321000
1232,2020Q4,cr,,fr1,,9207000,,17440979000
1233,2020Q4,cr,,fr1,,4997000,,1906194000
1234,2020Q4,cr,,fr1,,56594000,,9204945000
1235,2020Q4,cr,,fr1,,107000,,78579000
1236,2020Q4,cr,,fr1,,12282000,,1637280000
1237,2020Q4,ir,,fr1,,216751000,,25435173000
1240,2020Q4,cr,,fr1,,18697000,,2276984000
1242,2020Q4,cr,,fr1,,6443000,,2731492000
1246,2020Q4,ir,,fr1,,,,7172390000
1256,2020Q4,cr,,fr1,,110265000,,3479683000
1258,2020Q4,cr,,fr1,,,,2545045000
1259,2020Q4,cr,,fr1,,,,5342094000
1260,2020Q4,cr,,fr1,,11169000,,3763902000
1264,2020Q4,cr,,fr1,,45387000,,4375430000
1267,2020Q4,cr,,fr1,,8921000,,67637000
1268,2020Q4,cr,,fr1,,18014000,,3459267000
1269,2020Q4,cr,,fr1,,19136000,,2809456000
1271,2020Q4,cr,,fr1,,32988000,,314477000
1293,2020Q4,cr,,fr1,,15766000,,425957000
1294,2020Q4,cr,,fr1,,5366000,,266685000
1301,2020Q4,cr,,fr1,,1068377000,,185813405000
1303,2020Q4,cr,,fr1,,,,273353806000
1304,2020Q4,cr,,fr1,,362961000,,50201273000
1305,2020Q4,cr,,fr1,,68776000,,13733148000
1307,2020Q4,cr,,fr1,,309365000,,8441756000
1308,2020Q4,cr,,fr1,,5423000,,5703546000
1309,2020Q4,cr,,fr1,,20523000,,15498381000
1310,2020Q4,cr,,fr1,,6415000,,8113225000
1312,2020Q4,cr,,fr1,,29827000,,16575784000
1313,2020Q4,cr,,fr1,,,,51866839000
1314,2020Q4,cr,,fr1,,442279000,,17583092000
1315,2020Q4,cr,,fr1,,,,2233540000
1316,2020Q4,cr,,fr1,,17693000,,1236441000
1319,2020Q4,cr,,fr1,,509401000,,17322986000
1321,2020Q4,cr,,fr1,,8654000,,4980018000
1323,2020Q4,cr,,fr1,,58817000,,3406532000
1324,2020Q4,cr,,fr1,,22681000,,1055758000
1325,2020Q4,cr,,fr1,,14607000,,4056858000
1326,2020Q4,cr,,fr1,,,,253294668000
1328,2020Q4,ir,,fr1,,1514879000,,721700943000
1336,2020Q4,cr,,fr1,,,,1906581000
1337,2020Q4,cr,,fr1,,39245000,,1008157000
1338,2020Q4,cr,,fr1,,296567000,,6166478000
1339,2020Q4,cr,,fr1,,31247000,,2120901000
1340,2020Q4,cr,,fr1,,52600000,,656406000
1341,2020Q4,cr,,fr1,,14126000,,2664416000
1342,2020Q4,ir,,fr1,,30396000,,1531351000
1343,2020Q4,ir,,fr1,,1397000,,228205000
1402,2020Q4,cr,,fr1,,866814000,,206769281000
1408,2020Q4,cr,,fr1,,7564000,,5971430000
1410,2020Q4,cr,,fr1,,6575000,,416256000
1413,2020Q4,ir,,fr1,,,,1558963000
1414,2020Q4,ir,,fr1,,15868000,,702471000
1416,2020Q4,cr,,fr1,,,,20370000
1417,2020Q4,cr,,fr1,,13099000,,1035869000
1418,2020Q4,cr,,fr1,,3058000,,100142000
1419,2020Q4,cr,,fr1,,23704000,,2149213000
1423,2020Q4,ir,,fr1,,,,202723000
1432,2020Q4,cr,,fr1,,,,1154819000
1434,2020Q4,cr,,fr1,,,,28783492000
1435,2020Q4,cr,,fr1,,,,15053000
1436,2020Q4,cr,,fr1,,,,1631881000
1437,2020Q4,cr,,fr1,,,,605384000
1438,2020Q4,ir,,fr1,,,,98432000
1439,2020Q4,cr,,fr1,,,,113119000
1440,2020Q4,cr,,fr1,,47320000,,17628221000
1441,2020Q4,cr,,fr1,,7546000,,1509851000
1442,2020Q4,cr,,fr1,,,,2231333000
1443,2020Q4,cr,,fr1,,,,569401000
1444,2020Q4,cr,,fr1,,44591000,,8373609000
1445,2020Q4,cr,,fr1,,9006000,,917470000
1446,2020Q4,cr,,fr1,,,,490557000
1447,2020Q4,cr,,fr1,,112090000,,13559461000
