stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2024Q1,cr,,fr1,300437000,300437000,25544599000,25544599000
1102,2024Q1,cr,,fr1,,,16499750000,16499750000
1103,2024Q1,cr,,fr1,,,699142000,699142000
1104,2024Q1,cr,,fr1,18020000,18020000,1908572000,1908572000
1108,2024Q1,cr,,fr1,,,1192968000,1192968000
1109,2024Q1,cr,,fr1,,,1097070000,1097070000
1110,2024Q1,cr,,fr1,,,576896000,576896000
1201,2024Q1,cr,,fr1,57718000,57718000,5334450000,5334450000
1203,2024Q1,cr,,fr1,2051000,2051000,1557822000,1557822000
1210,2024Q1,cr,,fr1,40440000,40440000,25249608000,25249608000
1213,2024Q1,cr,,fr1,,,33348000,33348000
1215,2024Q1,cr,,fr1,,,6912107000,6912107000
1216,2024Q1,cr,,fr1,235817000,235817000,158756079000,158756079000
1217,2024Q1,cr,,fr1,14396000,14396000,1159178000,1159178000
1218,2024Q1,cr,,fr1,,,2755715000,2755715000
1219,2024Q1,cr,,fr1,11474000,11474000,3564395000,3564395000
1220,2024Q1,cr,,fr1,,,762305000,762305000
1225,2024Q1,cr,,fr1,10114000,10114000,3343898000,3343898000
1227,2024Q1,cr,,fr1,47019000,47019000,6795849000,6795849000
1229,2024Q1,cr,,fr1,19236000,19236000,3050500000,3050500000
1231,2024Q1,cr,,fr1,30912000,30912000,2905460000,2905460000
1232,2024Q1,cr,,fr1,2308000,2308000,5626346000,5626346000
1233,2024Q1,cr,,fr1,1642000,1642000,572238000,572238000
1234,2024Q1,cr,,fr1,15121000,15121000,2639399000,2639399000
1235,2024Q1,cr,,fr1,0,0,17224000,17224000
1236,2024Q1,cr,,fr1,9172000,9172000,573602000,573602000
1240,2024Q1,cr,,fr1,996000,996000,714830000,714830000
1256,2024Q1,cr,,fr1,14046000,14046000,869956000,869956000
1259,2024Q1,cr,,fr1,,,1487296000,1487296000
1264,2024Q1,cr,,fr1,16819000,16819000,1557820000,1557820000
1268,2024Q1,cr,,fr1,6274000,6274000,1679417000,1679417000
1294,2024Q1,cr,,fr1,2048000,2048000,179882000,179882000
1301,2024Q1,cr,,fr1,826120000,826120000,48108493000,48108493000
1303,2024Q1,cr,,fr1,,,58629908000,58629908000
1304,2024Q1,cr,,fr1,112327000,112327000,12024428000,12024428000
1305,2024Q1,cr,,fr1,17851000,17851000,2904775000,2904775000
1307,2024Q1,cr,,fr1,95520000,95520000,2604110000,2604110000
1308,2024Q1,cr,,fr1,1465000,1465000,1561353000,1561353000
1309,2024Q1,cr,,fr1,4805000,4805000,3790749000,3790749000
1310,2024Q1,cr,,fr1,77000,77000,2226204000,2226204000
1312,2024Q1,cr,,fr1,7922000,7922000,3255223000,3255223000
1313,2024Q1,cr,,fr1,,,17825490000,17825490000
1314,2024Q1,cr,,fr1,65757000,65757000,8191861000,8191861000
1315,2024Q1,cr,,fr1,,,455502000,455502000
1316,2024Q1,cr,,fr1,3602000,3602000,228932000,228932000
1319,2024Q1,cr,,fr1,154088000,154088000,6174172000,6174172000
1321,2024Q1,cr,,fr1,5298000,5298000,1112113000,1112113000
1323,2024Q1,cr,,fr1,14524000,14524000,764248000,764248000
1324,2024Q1,cr,,fr1,3608000,3608000,199156000,199156000
1325,2024Q1,cr,,fr1,2213000,2213000,96377000,96377000
1326,2024Q1,cr,,fr1,,,83941693000,83941693000
1336,2024Q1,cr,,fr1,,,547359000,547359000
1337,2024Q1,cr,,fr1,4676000,4676000,258235000,258235000
1338,2024Q1,cr,,fr1,66114000,66114000,1157835000,1157835000
1339,2024Q1,cr,,fr1,16631000,16631000,512319000,512319000
1340,2024Q1,cr,,fr1,8995000,8995000,76198000,76198000
1341,2024Q1,cr,,fr1,4857000,4857000,605623000,605623000
1342,2024Q1,ir,,fr1,16154000,16154000,613001000,613001000
1402,2024Q1,cr,,fr1,318092000,318092000,65409190000,65409190000
1410,2024Q1,cr,,fr1,855000,855000,54735000,54735000
1413,2024Q1,ir,,fr1,,,623372000,623372000
1414,2024Q1,ir,,fr1,2852000,2852000,140068000,140068000
1416,2024Q1,cr,,fr1,,,79108000,79108000
1417,2024Q1,cr,,fr1,742000,742000,237813000,237813000
1418,2024Q1,cr,,fr1,,,3862000,3862000
1419,2024Q1,cr,,fr1,8261000,8261000,861625000,861625000
1423,2024Q1,ir,,fr1,,,40188000,40188000
1432,2024Q1,cr,,fr1,,,326356000,326356000
1434,2024Q1,cr,,fr2,,,7169831000,7169831000
1435,2024Q1,ir,,fr1,,,2650000,2650000
1436,2024Q1,cr,,fr1,,,20084000,20084000
1437,2024Q1,cr,,fr1,,,177252000,177252000
1438,2024Q1,ir,,fr1,,,0,0
1439,2024Q1,cr,,fr1,,,33150000,33150000
1440,2024Q1,cr,,fr1,8826000,8826000,4225407000,4225407000
1441,2024Q1,cr,,fr1,1525000,1525000,226480000,226480000
1442,2024Q1,cr,,fr1,,,1906590000,1906590000
1443,2024Q1,cr,,fr1,,,213523000,213523000
1444,2024Q1,cr,,fr1,12100000,12100000,2071956000,2071956000
1445,2024Q1,cr,,fr1,3996000,3996000,241801000,241801000
1446,2024Q1,cr,,fr1,,,717551000,717551000
1447,2024Q1,cr,,fr1,30702000,30702000,9277897000,9277897000
1449,2024Q1,cr,,fr1,19617000,19617000,885215000,885215000
1451,2024Q1,cr,,fr1,392000,392000,1685335000,1685335000
1452,2024Q1,cr,,fr1,2039000,2039000,332004000,332004000
1453,2024Q1,cr,,fr1,,,344000,344000
1454,2024Q1,cr,,fr1,2129000,2129000,390125000,390125000
1455,2024Q1,cr,,fr1,12344000,12344000,2243617000,2243617000
1456,2024Q1,cr,,fr1,,,280473000,280473000
1457,2024Q1,cr,,fr1,,,876241000,876241000
1459,2024Q1,cr,,fr1,,,372385000,372385000
1460,2024Q1,cr,,fr1,43648000,43648000,1933101000,1933101000
1463,2024Q1,cr,,fr1,2218000,2218000,78773000,78773000
1464,2024Q1,cr,,fr1,39039000,39039000,2586532000,2586532000
1465,2024Q1,ir,,fr1,674000,674000,111328000,111328000
1466,2024Q1,cr,,fr1,13592000,13592000,593559000,593559000
1467,2024Q1,cr,,fr1,19248000,19248000,1237975000,1237975000
1468,2024Q1,cr,,fr1,757000,757000,249581000,249581000
1470,2024Q1,cr,,fr1,,,190250000,190250000
1471,2024Q1,cr,,fr1,1734000,1734000,56541000,56541000
1472,2024Q1,cr,,fr1,,,573312000,573312000
1473,2024Q1,cr,,fr1,18116000,18116000,2313970000,2313970000
1474,2024Q1,cr,,fr1,16078000,16078000,735627000,735627000
1475,2024Q1,cr,,fr1,,,421429000,421429000
1476,2024Q1,cr,,fr1,36175000,36175000,7632681000,7632681000
1477,2024Q1,cr,,fr1,,,8608029000,8608029000
1503,2024Q1,cr,,fr1,147293000,147293000,9917947000,9917947000
1504,2024Q1,cr,,fr1,244145000,244145000,13729598000,13729598000
1506,2024Q1,cr,,fr1,3133000,3133000,249187000,249187000
1512,2024Q1,cr,,fr1,3604000,3604000,286267000,286267000
1513,2024Q1,cr,,fr1,91716000,91716000,6138650000,6138650000
1514,2024Q1,cr,,fr1,30235000,30235000,2089125000,2089125000
1515,2024Q1,cr,,fr1,51163000,51163000,2186961000,2186961000
1516,2024Q1,ir,,fr1,,,290617000,290617000
1517,2024Q1,cr,,fr1,15655000,15655000,374110000,374110000
1519,2024Q1,cr,,fr1,69890000,69890000,3037501000,3037501000
1521,2024Q1,cr,,fr1,41192000,41192000,1063991000,1063991000
1522,2024Q1,cr,,fr1,98559000,98559000,5116170000,5116170000
1524,2024Q1,ir,,fr1,1368000,1368000,721510000,721510000
1525,2024Q1,cr,,fr1,5631000,5631000,308541000,308541000
1526,2024Q1,cr,,fr1,4387000,4387000,171552000,171552000
1527,2024Q1,ir,,fr1,46231000,46231000,801461000,801461000
1528,2024Q1,cr,,fr1,18236000,18236000,769657000,769657000
1529,2024Q1,cr,,fr1,1307000,1307000,146152000,146152000
1530,2024Q1,cr,,fr1,21210000,21210000,362524000,362524000
1531,2024Q1,cr,,fr1,9745000,9745000,371131000,371131000
1532,2024Q1,cr,,fr1,3007000,3007000,4827541000,4827541000
1533,2024Q1,cr,,fr1,46989000,46989000,730638000,730638000
1535,2024Q1,cr,,fr1,2896000,2896000,2604139000,2604139000
