stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2016Q2,cr,,fr1,4696000,10199000,22942147000,40666259000
1102,2016Q2,cr,,fr1,,,16028285000,29067245000
1103,2016Q2,cr,,fr1,,,820256000,1361474000
1104,2016Q2,cr,,fr1,15237000,29767000,1219662000,2325465000
1107,2016Q2,cr,,fr1,,,,1332000
1108,2016Q2,cr,,fr1,,,1109333000,2104969000
1109,2016Q2,cr,,fr1,,,1130525000,2006524000
1110,2016Q2,cr,,fr1,,,403918000,787588000
1111,2016Q2,ir,,fr1,,,,174447000
1115,2016Q2,ir,,fr1,,,,389456000
1201,2016Q2,cr,,fr2,58155000,118684000,4477982000,7996077000
1203,2016Q2,cr,,fr1,2122000,4064000,1563041000,3110919000
1210,2016Q2,cr,,fr1,22835000,47749000,18428958000,36172487000
1213,2016Q2,cr,,fr1,,,160408000,312873000
1215,2016Q2,cr,,fr1,,,4338177000,8593701000
1216,2016Q2,cr,,fr1,260049000,497902000,104854989000,211522505000
1217,2016Q2,cr,,fr1,10606000,21197000,1015603000,1922433000
1218,2016Q2,cr,,fr1,,,2026737000,3848692000
1219,2016Q2,cr,,fr1,9810000,17516000,2680385000,5313398000
1220,2016Q2,cr,,fr1,,,782528000,1428553000
1225,2016Q2,cr,,fr1,6304000,11970000,2688002000,5242436000
1227,2016Q2,cr,,fr1,25846000,56316000,5233988000,12655996000
1229,2016Q2,cr,,fr1,9204000,16336000,1331347000,2641913000
1231,2016Q2,cr,,fr1,18164000,37109000,1511490000,3203219000
1232,2016Q2,cr,,fr1,1249000,2394000,4244007000,8171510000
1233,2016Q2,cr,,fr1,1040000,2167000,516231000,1074538000
1234,2016Q2,cr,,fr1,11337000,25581000,2178091000,3932949000
1235,2016Q2,cr,,fr1,69000,220000,39955000,59074000
1236,2016Q2,cr,,fr1,,,346699000,951158000
1237,2016Q2,ir,,fr1,,88773000,,17083699000
1242,2016Q2,cr,,fr1,,1579000,,1777370000
1246,2016Q2,ir,,fr1,,,,2975017000
1256,2016Q2,cr,,fr1,7175000,14201000,767875000,1303535000
1258,2016Q2,cr,,fr1,,,608869000,1216900000
1259,2016Q2,cr,,fr1,,,1189745000,2302667000
1260,2016Q2,cr,,fr1,,3250000,,1248241000
1262,2016Q2,cr,,fr1,11687000,20777000,1740581000,3245472000
1264,2016Q2,cr,,fr1,9123000,20003000,907316000,1849262000
1267,2016Q2,cr,,fr1,,8379000,,21225000
1268,2016Q2,cr,,fr1,,4004000,,1607421000
1269,2016Q2,cr,,fr1,,12969000,,893495000
1301,2016Q2,cr,,fr1,180545000,353936000,44799034000,87581403000
1303,2016Q2,cr,,fr1,,,68244079000,133713162000
1304,2016Q2,cr,,fr1,131840000,229206000,13291267000,26029634000
1305,2016Q2,cr,,fr1,11894000,23251000,3527506000,7293350000
1307,2016Q2,cr,,fr1,104898000,201856000,2513797000,5584862000
1308,2016Q2,cr,,fr1,1720000,3407000,1284548000,2618457000
1309,2016Q2,cr,,fr1,4539000,8862000,4162716000,7852371000
1310,2016Q2,cr,,fr1,8682000,12484000,3256934000,6774816000
1312,2016Q2,cr,,fr1,9749000,20544000,4541295000,9111306000
1313,2016Q2,cr,,fr1,,,10219975000,19287613000
1314,2016Q2,cr,,fr1,50077000,96101000,6171458000,11481844000
1315,2016Q2,cr,,fr1,,,660310000,1371267000
1316,2016Q2,cr,,fr1,3074000,5922000,148834000,272257000
1319,2016Q2,cr,,fr1,155419000,287196000,5839424000,11800924000
1321,2016Q2,cr,,fr1,2045000,4136000,1129959000,2132214000
1323,2016Q2,cr,,fr1,10480000,20835000,810658000,1542810000
1324,2016Q2,cr,,fr1,6173000,12331000,329987000,614063000
1325,2016Q2,cr,,fr1,2206000,4415000,249435000,509366000
1326,2016Q2,cr,,fr1,,,81274530000,157074034000
1328,2016Q2,ir,,fr1,,783022000,,349287924000
1333,2016Q2,cr,,fr1,2767000,5302000,155477000,299829000
1336,2016Q2,cr,,fr1,,,354449000,800935000
1337,2016Q2,cr,,fr1,19705000,35910000,1516407000,2750736000
1338,2016Q2,cr,,fr1,50110000,99937000,1798574000,3679707000
1339,2016Q2,cr,,fr1,10639000,20586000,556936000,1138516000
1340,2016Q2,cr,,fr1,5285000,11324000,916238000,1583063000
1402,2016Q2,cr,,fr1,203033000,412179000,54969479000,106563580000
1408,2016Q2,cr,,fr1,,7695000,,4157476000
1410,2016Q2,cr,,fr1,2163000,4264000,163002000,312852000
1413,2016Q2,cr,,fr1,,,525693000,991376000
