stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2021Q2,cr,,fr1,,,27985712000,50023364000
1102,2021Q2,cr,,fr1,,,22084285000,39961674000
1103,2021Q2,cr,,fr1,,,550388000,1094914000
1104,2021Q2,cr,,fr1,21398000,39953000,1464513000,2905011000
1108,2021Q2,cr,,fr1,,,1028262000,2074215000
1109,2021Q2,cr,,fr1,,,1885382000,3697732000
1110,2021Q2,cr,,fr1,,,547777000,935119000
1111,2021Q2,ir,,fr1,,,,199531000
1201,2021Q2,cr,,fr1,55803000,113670000,4941992000,9314004000
1203,2021Q2,cr,,fr1,2685000,4795000,1471991000,2962541000
1210,2021Q2,cr,,fr1,28759000,63111000,27116530000,49754514000
1213,2021Q2,cr,,fr1,,,102751000,205015000
1215,2021Q2,cr,,fr1,,,6109230000,11828215000
1216,2021Q2,cr,,fr1,208030000,454232000,117335856000,232797860000
1217,2021Q2,cr,,fr1,12802000,23814000,1178395000,2274234000
1218,2021Q2,cr,,fr1,,,2417864000,4676907000
1219,2021Q2,cr,,fr1,8420000,17479000,3442221000,7162575000
1220,2021Q2,cr,,fr1,,,789944000,1498149000
1225,2021Q2,cr,,fr1,9102000,18317000,3169164000,6264704000
1227,2021Q2,cr,,fr1,45213000,83893000,7407505000,15676507000
1229,2021Q2,cr,,fr1,11234000,22678000,3232951000,5458243000
1231,2021Q2,cr,,fr1,22156000,43538000,2157207000,4530760000
1232,2021Q2,cr,,fr1,2335000,5346000,4917741000,9760472000
1233,2021Q2,cr,,fr1,1447000,2928000,376516000,855132000
1234,2021Q2,cr,,fr1,12156000,26579000,2166950000,4381849000
1235,2021Q2,cr,,fr1,0,1000,3808000,7629000
1236,2021Q2,cr,,fr1,4029000,7195000,282125000,822735000
1237,2021Q2,ir,,fr1,,96678000,,12628634000
1240,2021Q2,cr,,fr1,1560000,3188000,735121000,1380688000
1242,2021Q2,cr,,fr1,,3512000,,1362152000
1246,2021Q2,ir,,fr1,,,,4893848000
1256,2021Q2,cr,,fr1,11307000,59989000,1317342000,2311328000
1258,2021Q2,cr,,fr1,,,563452000,1140791000
1259,2021Q2,cr,,fr1,,,1188679000,2473862000
1260,2021Q2,cr,,fr1,,7167000,,2218518000
1264,2021Q2,cr,,fr1,12199000,23724000,1092089000,2282041000
1267,2021Q2,cr,,fr1,,1769000,,16476000
1268,2021Q2,cr,,fr1,4487000,9230000,512600000,1539579000
1269,2021Q2,cr,,fr1,,11928000,,1398158000
1271,2021Q2,cr,,fr1,,18776000,,153372000
1293,2021Q2,cr,,fr1,,9294000,,223806000
1294,2021Q2,cr,,fr1,,3941000,,121366000
1301,2021Q2,cr,,fr1,356996000,705414000,71652909000,132254846000
1303,2021Q2,cr,,fr1,,,103987982000,193698672000
