stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2024Q3,cr,,fr1,384580000,1128784000,41075042000,105588489000
1102,2024Q3,cr,,fr1,,,19953203000,55437725000
1103,2024Q3,cr,,fr1,,,775735000,2213179000
1104,2024Q3,cr,,fr1,16434000,52935000,1872786000,5873438000
1108,2024Q3,cr,,fr1,,,1144700000,3554781000
1109,2024Q3,cr,,fr1,,,1059071000,3532176000
1110,2024Q3,cr,,fr1,,,890643000,2072159000
1201,2024Q3,cr,,fr1,65983000,187326000,6506096000,17746414000
1203,2024Q3,cr,,fr1,2315000,6928000,1443723000,4524638000
1210,2024Q3,cr,,fr1,45211000,128162000,25858166000,76102717000
1213,2024Q3,cr,,fr1,,,63680000,138932000
1215,2024Q3,cr,,fr1,,,7013970000,20631062000
1216,2024Q3,cr,,fr1,306032000,792847000,178921762000,499797980000
1217,2024Q3,cr,,fr1,13683000,40643000,1700842000,4062434000
1218,2024Q3,cr,,fr1,,,2968241000,8280051000
1219,2024Q3,cr,,fr1,13200000,37098000,3524649000,10559017000
1220,2024Q3,cr,,fr1,,,833638000,2408790000
1225,2024Q3,cr,,fr1,10914000,31946000,3172625000,9557276000
1227,2024Q3,cr,,fr1,47291000,143982000,7633934000,20787299000
1229,2024Q3,cr,,fr1,20710000,58242000,2784395000,9774038000
1231,2024Q3,cr,,fr1,30397000,93062000,3184220000,8740020000
1232,2024Q3,cr,,fr1,2089000,7280000,5411913000,16376348000
1233,2024Q3,cr,,fr1,1484000,4666000,537668000,1634309000
1234,2024Q3,cr,,fr1,13583000,41098000,3057122000,7975741000
1235,2024Q3,cr,,fr1,0,0,32832000,73606000
1236,2024Q3,cr,,fr1,7125000,22673000,504261000,1420926000
1240,2024Q3,cr,,fr1,1664000,4028000,700855000,2132889000
1256,2024Q3,cr,,fr1,15071000,54905000,1302465000,3368602000
1259,2024Q3,cr,,fr1,,,1561567000,4571195000
1264,2024Q3,cr,,fr1,18403000,53046000,1783411000,4924106000
1268,2024Q3,cr,,fr1,6321000,19319000,1430879000,4426194000
1294,2024Q3,cr,,fr1,3061000,7509000,198443000,595387000
1295,2024Q3,cr,,fr1,27174000,75276000,273367000,743027000
1301,2024Q3,cr,,fr1,824063000,2505863000,50492246000,149709593000
1303,2024Q3,cr,,fr1,,,66423308000,191459552000
1304,2024Q3,cr,,fr1,114004000,339661000,12903246000,38387768000
1305,2024Q3,cr,,fr1,10655000,45554000,2562288000,8542925000
1307,2024Q3,cr,,fr1,103439000,297633000,3110956000,8212744000
1308,2024Q3,cr,,fr1,1193000,4107000,1422227000,4478395000
1309,2024Q3,cr,,fr1,3749000,12209000,5185907000,13919661000
1310,2024Q3,cr,,fr1,85000,263000,3032903000,8692013000
1312,2024Q3,cr,,fr1,9472000,27268000,4315402000,12623771000
1313,2024Q3,cr,,fr1,,,17004413000,55211413000
1314,2024Q3,cr,,fr1,75652000,228294000,7325545000,24010072000
1315,2024Q3,cr,,fr1,,,510672000,1525172000
1316,2024Q3,cr,,fr1,4206000,10761000,363009000,964902000
1319,2024Q3,cr,,fr1,171284000,485397000,6315451000,18675484000
1321,2024Q3,cr,,fr1,4236000,13663000,1022541000,3467923000
1323,2024Q3,cr,,fr1,12637000,42753000,568084000,2124087000
1324,2024Q3,cr,,fr1,3320000,10054000,182484000,587245000
1325,2024Q3,cr,,fr1,2071000,6345000,71453000,244845000
1326,2024Q3,cr,,fr1,,,86898525000,267315493000
1336,2024Q3,cr,,fr1,0,0,676936000,1862369000
1337,2024Q3,cr,,fr1,5614000,15355000,180869000,617543000
1338,2024Q3,cr,,fr1,66939000,201148000,1184975000,3673966000
1339,2024Q3,cr,,fr1,18419000,51160000,476309000,1430595000
1340,2024Q3,cr,,fr1,4766000,19661000,78172000,288328000
1341,2024Q3,cr,,fr1,5402000,15629000,687585000,1998121000
1342,2024Q3,ir,,fr1,17670000,50858000,600036000,1832959000
1402,2024Q3,cr,,fr1,340899000,983468000,67273777000,200198922000
1410,2024Q3,cr,,fr1,812000,2885000,66444000,175608000
1413,2024Q3,ir,,fr1,,,636867000,1747106000
1414,2024Q3,ir,,fr1,3473000,9448000,122369000,405214000
1416,2024Q3,cr,,fr1,,,83671000,239001000
1417,2024Q3,cr,,fr1,785000,2228000,110110000,489375000
1418,2024Q3,cr,,fr1,0,0,887000,7197000
1419,2024Q3,cr,,fr1,8859000,25885000,1135749000,2885545000
1423,2024Q3,ir,,fr1,,,30195000,88512000
1432,2024Q3,cr,,fr1,,,333882000,977809000
1434,2024Q3,cr,,fr2,,,7089698000,21882926000
1435,2024Q3,ir,,fr1,,,2971000,8679000
1436,2024Q3,cr,,fr1,,,4083498000,6125339000
1437,2024Q3,cr,,fr1,,,269351000,638249000
1438,2024Q3,ir,,fr1,,,1164987000,1166647000
1439,2024Q3,cr,,fr1,,,13969000,78100000
1440,2024Q3,cr,,fr1,8340000,28853000,4632080000,13190934000
1441,2024Q3,cr,,fr1,1539000,4491000,519367000,1182260000
1442,2024Q3,cr,,fr1,,,2461543000,7434871000
1443,2024Q3,cr,,fr1,,,240587000,670996000
1444,2024Q3,cr,,fr1,12906000,36541000,2037673000,6112924000
1445,2024Q3,cr,,fr1,4760000,18352000,271813000,779637000
1446,2024Q3,cr,,fr1,,,1593265000,3056042000
1447,2024Q3,cr,,fr1,30453000,89296000,7255093000,25533079000
1449,2024Q3,cr,,fr1,16822000,53555000,641790000,2225756000
1451,2024Q3,cr,,fr1,0,586000,1632362000,4949656000
1452,2024Q3,cr,,fr1,1935000,6438000,462819000,1242672000
1453,2024Q3,cr,,fr1,,,344000,1031000
1454,2024Q3,cr,,fr1,3122000,7592000,416009000,1232701000
1455,2024Q3,cr,,fr1,12585000,36812000,2376028000,7318106000
1456,2024Q3,cr,,fr1,,,304859000,843501000
1457,2024Q3,cr,,fr1,,,931165000,2557611000
1459,2024Q3,cr,,fr1,,,283200000,965295000
1460,2024Q3,cr,,fr1,50406000,138935000,2121080000,5804557000
1463,2024Q3,cr,,fr1,1954000,6788000,72150000,217442000
1464,2024Q3,cr,,fr1,60466000,138582000,3225158000,8587495000
1465,2024Q3,ir,,fr1,1161000,3086000,143945000,373143000
1466,2024Q3,cr,,fr1,12086000,38109000,805768000,2095011000
1467,2024Q3,cr,,fr1,,,1446973000,3709190000
1468,2024Q3,cr,,fr1,760000,2899000,250456000,840247000
