stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2023Q1,cr,,fr1,331351000,331351000,26295929000,26295929000
1102,2023Q1,cr,,fr1,,,19208712000,19208712000
1103,2023Q1,cr,,fr2,,,651402000,651402000
1104,2023Q1,cr,,fr1,22522000,22522000,1835530000,1835530000
1108,2023Q1,cr,,fr1,,,1092665000,1092665000
1109,2023Q1,cr,,fr1,,,1334158000,1334158000
1110,2023Q1,cr,,fr1,,,528054000,528054000
1201,2023Q1,cr,,fr1,49675000,49675000,4789271000,4789271000
1203,2023Q1,cr,,fr1,1927000,1927000,1576031000,1576031000
1210,2023Q1,cr,,fr1,40873000,40873000,27073084000,27073084000
1213,2023Q1,cr,,fr1,,,88390000,88390000
1215,2023Q1,cr,,fr1,,,7232070000,7232070000
1216,2023Q1,cr,,fr1,237485000,237485000,131403552000,131403552000
1217,2023Q1,cr,,fr1,10275000,10275000,1171271000,1171271000
1218,2023Q1,cr,,fr1,,,2649807000,2649807000
1219,2023Q1,cr,,fr1,12749000,12749000,4245125000,4245125000
1220,2023Q1,cr,,fr1,,,656102000,656102000
1225,2023Q1,cr,,fr1,9984000,9984000,3797333000,3797333000
1227,2023Q1,cr,,fr1,38685000,38685000,5880499000,5880499000
1229,2023Q1,cr,,fr1,12586000,12586000,2871445000,2871445000
1231,2023Q1,cr,,fr1,27265000,27265000,2773782000,2773782000
1232,2023Q1,cr,,fr1,2586000,2586000,6207916000,6207916000
1233,2023Q1,cr,,fr1,1450000,1450000,517813000,517813000
1234,2023Q1,cr,,fr1,16676000,16676000,2542028000,2542028000
1235,2023Q1,cr,,fr1,1000,1000,5761000,5761000
1236,2023Q1,cr,,fr1,6617000,6617000,489616000,489616000
1240,2023Q1,cr,,fr1,937000,937000,751804000,751804000
1256,2023Q1,cr,,fr1,12562000,12562000,825284000,825284000
1258,2023Q1,cr,,fr1,,,733890000,733890000
1259,2023Q1,cr,,fr1,,,1434021000,1434021000
1264,2023Q1,cr,,fr1,13788000,13788000,1355025000,1355025000
1268,2023Q1,cr,,fr1,5117000,5117000,1295729000,1295729000
1301,2023Q1,cr,,fr1,859866000,859866000,52213317000,52213317000
1303,2023Q1,cr,,fr1,,,65773776000,65773776000
1304,2023Q1,cr,,fr1,118155000,118155000,13175556000,13175556000
1305,2023Q1,cr,,fr1,20061000,20061000,3780066000,3780066000
1307,2023Q1,cr,,fr1,72150000,72150000,2609698000,2609698000
1308,2023Q1,cr,,fr1,1560000,1560000,1569177000,1569177000
1309,2023Q1,cr,,fr1,3733000,3733000,3575071000,3575071000
1310,2023Q1,cr,,fr1,77000,77000,2318484000,2318484000
1312,2023Q1,cr,,fr1,9019000,9019000,4217980000,4217980000
1313,2023Q1,cr,,fr1,,,15906445000,15906445000
1314,2023Q1,cr,,fr1,63223000,63223000,5145424000,5145424000
1315,2023Q1,cr,,fr1,,,541146000,541146000
1316,2023Q1,cr,,fr1,3021000,3021000,311668000,311668000
1319,2023Q1,cr,,fr1,127075000,127075000,5598265000,5598265000
1321,2023Q1,cr,,fr2,3530000,3530000,1331591000,1331591000
1323,2023Q1,cr,,fr1,13185000,13185000,800127000,800127000
1324,2023Q1,cr,,fr1,3678000,3678000,231342000,231342000
1325,2023Q1,cr,,fr1,2291000,2291000,109668000,109668000
1326,2023Q1,cr,,fr1,,,83028826000,83028826000
1336,2023Q1,cr,,fr1,,,572459000,572459000
1337,2023Q1,cr,,fr1,4876000,4876000,147096000,147096000
1338,2023Q1,cr,,fr1,62314000,62314000,1431240000,1431240000
1339,2023Q1,cr,,fr1,14647000,14647000,472608000,472608000
1340,2023Q1,cr,,fr1,8301000,8301000,112590000,112590000
1341,2023Q1,cr,,fr1,4232000,4232000,629942000,629942000
1342,2023Q1,ir,,fr1,10612000,10612000,637418000,637418000
1402,2023Q1,cr,,fr1,249666000,249666000,61539147000,61539147000
1410,2023Q1,cr,,fr1,2647000,2647000,54214000,54214000
1413,2023Q1,ir,,fr1,,,467757000,467757000
1414,2023Q1,ir,,fr1,4176000,4176000,139220000,139220000
1416,2023Q1,cr,,fr1,,,79230000,79230000
1417,2023Q1,cr,,fr1,497000,497000,434610000,434610000
1418,2023Q1,cr,,fr1,,,10053000,10053000
1419,2023Q1,cr,,fr1,8744000,8744000,828902000,828902000
1423,2023Q1,ir,,fr1,,,36767000,36767000
1432,2023Q1,cr,,fr1,,,310917000,310917000
1434,2023Q1,cr,,fr1,,,7652703000,7652703000
1435,2023Q1,ir,,fr1,,,2217000,2217000
1436,2023Q1,cr,,fr1,,,22872000,22872000
1437,2023Q1,cr,,fr1,,,172886000,172886000
1438,2023Q1,ir,,fr1,,,272237000,272237000
1439,2023Q1,cr,,fr1,,,90099000,90099000
1440,2023Q1,cr,,fr1,8211000,8211000,5453311000,5453311000
1441,2023Q1,cr,,fr1,2644000,2644000,307173000,307173000
1442,2023Q1,cr,,fr1,,,466339000,466339000
1443,2023Q1,cr,,fr1,,,166227000,166227000
1444,2023Q1,cr,,fr1,8285000,8285000,2255787000,2255787000
1445,2023Q1,cr,,fr1,2416000,2416000,402007000,402007000
1446,2023Q1,cr,,fr1,,,35584000,35584000
1447,2023Q1,cr,,fr1,25807000,25807000,8486152000,8486152000
1449,2023Q1,cr,,fr1,18129000,18129000,615222000,615222000
1451,2023Q1,cr,,fr1,3806000,3806000,1504493000,1504493000
1452,2023Q1,cr,,fr1,2054000,2054000,259858000,259858000
1453,2023Q1,cr,,fr1,,,171000,171000
1454,2023Q1,cr,,fr1,2587000,2587000,363878000,363878000
